,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil,0.0,0.0,0.715,0.6608,0.679,0.8247,0.9442,1.0083,1.0793,1.0339,1.0343,0.9777,0.9572,0.9379,0.9196,0.9026,0.8939,0.8873,0.8828,0.8813,0.8839,0.8871,0.8927,0.9013,0.9123,0.925,0.9376,0.9499,0.9612,0.9712,0.9792,0.9882,0.9968,1.0046,1.0118,1.0193,1.0265,1.0339,1.0415,1.0498,1.059,1.0855,1.1135,1.1425,1.1728,1.2054,1.2405,1.2784,1.3189,1.3622,1.4084
3 Coal,0.0,0.0,0.1878,0.2001,0.2151,0.2147,0.2637,0.2823,0.2781,0.2871,0.3092,0.3144,0.3361,0.3596,0.3847,0.4116,0.4438,0.4785,0.5156,0.5556,0.5991,0.6438,0.6905,0.7397,0.7908,0.8428,0.8935,0.9426,0.9889,1.0322,1.0716,1.1104,1.1472,1.1818,1.2146,1.247,1.2781,1.3091,1.344,1.3834,1.4273,1.4745,1.5259,1.5811,1.6401,1.7028,1.7694,1.8401,1.9149,1.9943,2.0782
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,0.0003,0.0008,0.0013,0.0017,0.0017,0.0018,0.0018,0.0019,0.0021,0.0022,0.0024,0.0026,0.0028,0.0031,0.0034,0.0037,0.0041,0.0046,0.0051,0.0057,0.0063,0.007,0.0078,0.0086,0.0094,0.0102,0.0111,0.0121,0.013,0.014,0.015,0.0161,0.0171,0.0182,0.0194,0.0206,0.0219,0.0231,0.0245,0.0259,0.0274,0.0289,0.0305,0.0321,0.0338,0.0356
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.0011,0.0026,0.0042,0.0054,0.0055,0.0058,0.0058,0.0061,0.0064,0.0068,0.0073,0.0078,0.0085,0.0093,0.0101,0.0112,0.0123,0.0136,0.0151,0.0168,0.0186,0.0206,0.0227,0.025,0.0273,0.0297,0.0323,0.0349,0.0376,0.0404,0.0433,0.0463,0.0493,0.0525,0.0558,0.0592,0.0627,0.0664,0.0703,0.0743,0.0784,0.0828,0.0873,0.092,0.0968,0.102
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002,0.0003,0.0003,0.0003,0.0003,0.0003,0.0004,0.0004,0.0004,0.0005,0.0005,0.0005,0.0005,0.0006,0.0006,0.0006,0.0007,0.0007,0.0007,0.0008,0.0008,0.0009
7 CCGT,0.0,0.0,0.6901,0.5568,0.5399,0.6502,0.8273,0.8733,0.9192,0.9537,1.0303,1.0483,1.1101,1.1685,1.2219,1.2682,1.3159,1.3539,1.3804,1.3956,1.4014,1.3935,1.3775,1.3571,1.3344,1.3109,1.2859,1.2612,1.2371,1.214,1.1918,1.174,1.159,1.146,1.1353,1.1274,1.1214,1.1175,1.1156,1.1163,1.1194,1.1241,1.131,1.1396,1.1499,1.1617,1.175,1.1901,1.2072,1.2262,1.2472
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,0.0015,0.0035,0.0055,0.0076,0.0078,0.0083,0.0084,0.009,0.0096,0.0103,0.0111,0.0121,0.0132,0.0145,0.016,0.0177,0.0196,0.0217,0.0241,0.0267,0.0297,0.0328,0.0361,0.0396,0.0431,0.0467,0.0505,0.0543,0.0582,0.0622,0.0662,0.0703,0.0745,0.0787,0.0831,0.0876,0.0922,0.097,0.1019,0.107,0.1122,0.1176,0.1232,0.1289,0.1349,0.141
9 Solid Biomass,0.0,0.0,0.1456,0.1583,0.2032,0.1998,0.2297,0.2313,0.2312,0.2294,0.2378,0.2329,0.2389,0.2456,0.2531,0.2614,0.2728,0.2858,0.3003,0.3166,0.3354,0.3553,0.377,0.4005,0.4257,0.4522,0.4789,0.5055,0.5314,0.5563,0.5796,0.6029,0.6253,0.6467,0.667,0.6869,0.706,0.7245,0.7426,0.7607,0.7789,0.7969,0.8151,0.8333,0.8516,0.8698,0.8881,0.9066,0.925,0.9437,0.9624
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,0.0003,0.0007,0.001,0.0014,0.0014,0.0015,0.0015,0.0016,0.0017,0.0018,0.0019,0.002,0.0022,0.0024,0.0027,0.003,0.0033,0.0037,0.0041,0.0046,0.0051,0.0057,0.0064,0.0071,0.0078,0.0085,0.0093,0.0102,0.0111,0.012,0.013,0.014,0.015,0.0161,0.0172,0.0184,0.0197,0.021,0.0224,0.0239,0.0254,0.027,0.0287,0.0305,0.0324,0.0344
