2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.231462305415389,4.308616407220519,5.385770509025649,6.462924610830778,7.540078712635909,8.617232814441039,9.694386916246167,10.771541018051298,11.848695119856428,12.925849221661556,14.003003323466686,15.080157425271818,16.157311527076946,16.157311527076946,16.157311527076946,16.157311527076946,16.157311527076946,16.157311527076946,16.157311527076946,16.157311527076946,16.157311527076946,16.157311527076946,16.157311527076946,16.157311527076946,16.157311527076946,16.157311527076946,16.157311527076946,16.157311527076946,16.157311527076946,16.157311527076946,16.157311527076946,16.157311527076946,16.157311527076946,16.157311527076946,16.157311527076946,16.157311527076946,16.157311527076946,16.157311527076946
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.290828109304258,5.721104145739012,7.151380182173766,8.581656218608517,10.011932255043273,11.442208291478025,12.872484327912776,14.302760364347533,15.733036400782284,17.163312437217034,18.593588473651792,20.023864510086547,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4290828109304259,0.5721104145739011,0.7151380182173767,0.8581656218608518,1.0011932255043272,1.1442208291478022,1.2872484327912774,1.4302760364347533,1.5733036400782285,1.7163312437217035,1.859358847365179,2.0023864510086544,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.290828109304258,5.721104145739012,7.151380182173766,8.581656218608517,10.011932255043273,11.442208291478025,12.872484327912776,14.302760364347533,15.733036400782284,17.163312437217034,18.593588473651792,20.023864510086547,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295,21.454140546521295
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4290828109304259,0.5721104145739011,0.7151380182173767,0.8581656218608518,1.0011932255043272,1.1442208291478022,1.2872484327912774,1.4302760364347533,1.5733036400782285,1.7163312437217035,1.859358847365179,2.0023864510086544,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129,2.145414054652129
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.167378536169038,2.889838048225384,3.6122975602817307,4.334757072338076,5.057216584394423,5.779676096450768,6.502135608507114,7.224595120563461,7.947054632619807,8.669514144676151,9.391973656732498,10.114433168788846,10.836892680845189,10.836892680845189,10.836892680845189,10.836892680845189,10.836892680845189,10.836892680845189,10.836892680845189,10.836892680845189,10.836892680845189,10.836892680845189,10.836892680845189,10.836892680845189,10.836892680845189,10.836892680845189,10.836892680845189,10.836892680845189,10.836892680845189,10.836892680845189,10.836892680845189,10.836892680845189,10.836892680845189,10.836892680845189,10.836892680845189,10.836892680845189,10.836892680845189,10.836892680845189
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2167378536169038,0.2889838048225384,0.36122975602817303,0.4334757072338076,0.5057216584394423,0.5779676096450768,0.6502135608507114,0.7224595120563461,0.7947054632619807,0.8669514144676151,0.9391973656732497,1.0114433168788846,1.083689268084519,1.083689268084519,1.083689268084519,1.083689268084519,1.083689268084519,1.083689268084519,1.083689268084519,1.083689268084519,1.083689268084519,1.083689268084519,1.083689268084519,1.083689268084519,1.083689268084519,1.083689268084519,1.083689268084519,1.083689268084519,1.083689268084519,1.083689268084519,1.083689268084519,1.083689268084519,1.083689268084519,1.083689268084519,1.083689268084519,1.083689268084519,1.083689268084519,1.083689268084519
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.215308807042578,-5.620411742723439,-7.025514678404299,-8.430617614085156,-9.83572054976602,-11.240823485446878,-12.645926421127736,-14.051029356808598,-15.456132292489457,-16.86123522817031,-18.266338163851174,-19.67144109953204,-21.076544035212894,-21.076544035212894,-21.076544035212894,-21.076544035212894,-21.076544035212894,-21.076544035212894,-21.076544035212894,-21.076544035212894,-21.076544035212894,-21.076544035212894,-21.076544035212894,-21.076544035212894,-21.076544035212894,-21.076544035212894,-21.076544035212894,-21.076544035212894,-21.076544035212894,-21.076544035212894,-21.076544035212894,-21.076544035212894,-21.076544035212894,-21.076544035212894,-21.076544035212894,-21.076544035212894,-21.076544035212894,-21.076544035212894
