,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Power own use & trans.,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,142.0,127.0851,132.0841,187.0781,199.0768,187.0771,168.0789,169.0789,168.0793,170.0869,170.0866,210.6742,186.5553,175.8929,178.9822,181.0223,189.7319,184.1071,214.3273,203.3647,222.8129,245.569,245.1167,251.4404,265.718,277.8049,301.1838,302.4225,311.9412,327.7365,344.2928,359.009,374.5139,390.4784,406.8367,423.7673,441.3869,463.6992,480.794,499.4398,521.1625,538.7497,559.4737,578.5572,596.8068,603.6707,625.5057,654.1059,682.9236,713.1913,744.8071
3 Hydrogen production,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4 Iron & steel,25.0,26.1,24.1,24.1,25.1,24.1,25.1,23.1,23.5869,24.054,23.172,22.9246,24.0592,24.5955,25.1542,25.7273,26.3152,26.922,27.5576,28.2491,28.9759,29.7099,30.487,31.3021,32.1462,33.0434,34.0129,35.0365,36.1172,37.2869,38.6317,40.1123,41.5418,43.0896,44.7406,46.5023,48.3729,50.3634,52.446,54.6462,56.9679,59.4119,61.9607,64.6309,67.4421,70.3999,73.4603,76.665,80.0358,83.5842,87.276
5 Non-ferrous metals,0.0,0.0924,0.0868,104.4666,107.4374,109.429,113.3926,119.4389,122.4189,125.5152,125.4999,129.9374,133.1838,136.5662,140.0295,143.58,147.2426,150.99,154.8652,158.7764,162.845,167.3719,172.01,176.7862,181.694,186.7459,192.3098,198.0072,203.8907,209.9397,216.1836,222.6032,229.2027,235.991,243.0049,250.2202,257.6433,265.2825,273.1529,281.2622,289.6054,298.1747,307.0248,316.1352,325.5079,335.1308,345.0934,355.3318,365.8687,376.7121,387.889
6 Chemicals,150.0,135.5688,149.5762,140.6314,143.6385,143.6155,145.5978,152.621,158.5858,162.5901,162.5784,177.0964,181.6333,182.5079,185.7808,189.4743,193.3405,192.9757,200.2785,200.8232,204.8276,213.349,218.0238,222.0582,228.0587,234.3766,243.905,250.3019,256.3555,263.9828,272.2719,280.6195,289.171,297.9539,306.9568,316.1248,325.4912,335.8905,345.7457,355.4531,365.6005,375.0335,384.362,393.1069,400.9767,405.5596,410.668,417.0735,424.0997,431.5799,439.8765
7 Non-metallics nes,364.0,372.9227,404.9243,310.9775,324.9672,328.9677,327.9631,332.965,340.9621,349.5474,349.5406,427.1057,406.7415,374.6219,376.5243,386.8987,398.6906,382.5354,424.7181,411.0022,428.4268,470.5837,473.894,474.6461,492.2029,510.4356,546.3562,550.0519,555.0187,573.8644,596.5929,616.174,634.9655,653.7763,672.5691,691.5062,710.842,736.6278,755.5909,773.2532,794.6868,810.7132,828.0082,843.2978,855.8746,852.0404,863.1837,888.62,917.658,947.4936,978.959
8 Ore-extra.(non-energy),173.0,177.4443,189.6028,238.7186,246.6982,248.6724,255.633,269.6904,273.6736,280.5717,280.5551,313.3707,311.1688,306.446,310.7664,320.0868,327.8234,326.6319,344.8981,344.191,355.3391,373.7173,381.1367,387.9801,398.4493,411.4957,431.6037,440.8265,450.4126,464.7323,480.5496,496.0626,509.2751,525.0573,541.5477,558.3752,572.8683,592.5608,610.4768,628.1365,647.2439,664.732,682.7153,699.976,716.1765,725.7886,739.8704,758.4493,781.6923,802.0744,823.2327
"9 Food, drink & tob.",120.0,127.7886,135.7061,187.7996,196.779,204.7704,207.7667,216.7924,225.7714,231.4613,231.4474,246.451,251.2574,255.4879,261.6408,267.6402,273.7681,276.8152,286.3166,289.6792,297.1088,307.493,314.7625,322.305,331.2536,340.1923,351.9621,360.4331,370.2589,381.3404,393.7293,405.2305,416.8387,428.6309,440.7719,453.3474,466.3831,480.4669,494.3076,508.4128,523.0867,537.4905,552.1806,566.6522,580.7782,592.8776,605.8802,619.6816,634.2226,649.2664,665.1658
"10 Tex., cloth. & footw.",80.0,80.5506,84.5776,104.5845,104.5725,103.5677,104.5414,106.5953,111.5695,114.3903,114.3772,119.8037,124.5226,127.4889,129.5301,131.8019,134.4385,136.5891,139.6317,142.555,145.3536,149.6204,154.1735,158.1801,162.2165,166.7009,172.5048,176.6836,181.0345,186.5312,194.9998,202.5927,208.298,212.8126,217.1997,222.2529,228.3004,235.54,243.3881,251.2351,258.9497,266.3658,273.6601,280.7441,287.5866,293.5255,298.8698,304.6543,311.5711,319.5673,328.5633
11 Paper & pulp,30.0,29.8395,30.8548,38.783,39.7911,41.7453,44.7201,42.7727,49.7324,50.9928,50.9822,58.5346,60.1221,57.7704,56.0587,55.8896,57.4059,57.3869,61.5312,62.0746,63.8992,67.9563,69.8586,70.651,72.0479,73.9038,77.9484,80.2664,81.8081,83.6924,86.1479,88.9153,91.8829,94.8066,97.5765,100.209,102.8654,106.1251,109.1512,112.0366,115.0601,117.642,120.1684,122.4861,124.551,125.098,126.2993,128.9912,132.862,137.4168,142.0774
12 Engineering etc,130.0,140.0284,150.0278,61.102,63.0996,66.11,66.11,70.1053,71.1168,72.9291,72.9245,75.5744,77.8001,79.9283,81.8754,83.9151,86.0186,88.1104,90.1447,92.4251,94.5869,97.0922,99.8552,102.5741,105.3428,108.223,111.3984,114.8333,118.2228,121.6845,125.2411,128.9851,132.8321,136.7999,140.8935,145.109,149.4427,153.8992,158.5268,163.2607,168.1178,173.1202,178.2158,183.4257,188.7371,194.1204,199.4627,204.9091,210.5118,216.2878,222.2492
13 Other industry,181.0,201.0247,214.0199,214.9441,247.9268,237.9297,264.9158,288.899,276.9077,283.8814,283.8774,294.0906,307.9177,316.7812,323.1446,330.1349,337.4547,344.9984,349.7911,359.3582,364.8734,373.6306,385.2753,395.1122,404.5857,415.1066,426.9726,441.4029,453.8797,466.3019,479.4535,493.6624,508.309,523.3576,538.9378,554.9167,571.3322,588.1194,605.9479,623.7526,641.7373,660.2192,678.3777,696.5704,714.4366,731.6219,746.3044,760.9222,776.4058,792.659,809.7947
