,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Power own use & trans.,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,185.0,184.9625,132.0191,147.0157,145.0257,143.0237,144.0317,141.0361,140.0397,135.9101,131.8996,132.7973,133.6959,134.5957,135.487,136.4067,135.0199,133.6551,132.2921,130.9693,129.633,134.3551,139.243,144.3222,149.5983,155.077,159.5149,164.1141,168.8858,173.7418,178.8032,181.3468,183.8884,186.4686,189.0409,191.6454,193.4028,195.1278,196.8398,198.4912,200.1428,200.4687,200.8604,201.2742,201.7364,202.2725,202.7408,203.273,203.9463,204.6736,205.5499
3 Hydrogen production,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4 Iron & steel,112.0,120.1,79.1,65.1,67.1,61.1,75.1,86.1,87.1965,87.4221,84.3077,84.1034,85.083,85.428,85.6677,85.7518,85.8231,85.6701,85.5335,85.5018,85.4728,85.5017,85.5331,85.5646,85.6163,85.6861,85.7493,85.8548,85.8841,85.9528,86.2369,86.594,86.6034,86.6171,86.6346,86.6286,86.5664,86.5473,86.5374,86.5351,86.5125,86.4974,86.4772,86.451,86.444,86.4567,86.452,86.438,86.4132,86.3967,86.3981
5 Non-ferrous metals,464.0001,365.6065,398.5628,404.6052,404.5724,409.5701,374.581,392.4786,418.4617,416.9953,415.5338,419.2354,424.8268,428.454,433.6928,437.5577,439.4358,440.2863,441.7632,442.8857,444.3133,441.9198,439.8572,437.6473,435.8249,434.0475,433.3367,433.9016,431.6915,431.5428,430.1711,431.033,430.1577,429.718,429.164,428.2831,421.1995,415.0202,408.5274,402.2908,395.6307,401.2377,406.6729,412.2109,418.1138,424.3036,423.2294,422.1917,421.066,420.2376,419.4737
6 Chemicals,45.0,39.8543,53.534,51.6029,56.7221,54.8346,15.9887,56.5912,80.4324,81.0537,81.6798,81.0584,80.3811,79.828,79.1639,78.5855,78.5457,78.5938,78.5759,78.599,78.5988,79.5748,80.5509,81.549,82.5502,83.5838,85.2714,86.9787,88.8039,90.45,92.2591,93.607,95.1454,96.5882,98.0769,99.5782,101.231,102.9381,104.7233,106.521,108.3679,108.7088,109.0941,109.4599,109.8341,110.2296,110.1099,109.9616,109.7961,109.6271,109.4864
7 Non-metallics nes,147.0,91.9636,81.9708,93.9604,93.9665,84.9755,76.9929,86.9619,99.9337,101.5688,103.2305,102.559,101.6647,101.152,100.3435,99.7457,100.5942,101.3977,102.2897,103.081,103.9468,104.5363,105.1286,105.7139,106.3451,106.9506,108.6506,110.8646,111.7078,113.9651,115.4229,116.7527,117.8508,119.0551,120.2258,121.4798,122.5655,123.9508,124.981,126.4067,127.5156,128.7888,129.8372,131.0825,132.2552,133.551,134.8788,136.2021,137.638,139.1155,140.5006
8 Ore-extra.(non-energy),13.0,3.9742,3.0494,3.0561,3.0561,2.0743,2.0724,5.0407,17.9318,17.3748,16.8303,16.9846,17.0925,17.2288,17.3544,17.4864,17.3033,17.1071,16.9185,16.716,16.5058,17.1254,17.7624,18.4164,19.1002,19.8041,20.3483,20.9897,21.459,22.036,22.6277,22.9077,23.1912,23.4796,23.7629,24.0624,24.2552,24.4818,24.6827,24.9077,25.1216,25.1906,25.2525,25.3172,25.3803,25.4468,25.5072,25.547,25.5991,25.638,25.6868
"9 Food, drink & tob.",185.0,229.6832,189.7213,181.6826,186.7145,158.7722,119.8093,88.8737,130.7917,130.2954,129.8032,130.1579,130.5013,130.7948,131.111,131.429,133.0714,134.7089,136.3435,137.9999,139.6409,142.179,144.7713,147.4219,150.126,152.8724,154.6259,156.5824,158.3636,160.065,161.8124,164.0042,166.2444,168.5513,170.9016,173.2992,176.3976,179.5746,182.8144,186.1068,189.4417,192.4075,195.4233,198.5117,201.6312,204.7922,208.2503,211.8042,215.3478,219.0092,222.6879
"10 Tex., cloth. & footw.",53.0,46.463,27.4704,25.4764,16.56,16.5265,26.4065,19.5462,74.2824,71.5632,68.9451,66.9925,65.047,63.1785,61.3613,59.5882,59.2904,59.0082,58.7281,58.449,58.176,57.1647,56.169,55.1925,54.2279,53.2718,52.7351,52.1951,51.6762,51.1497,50.6357,50.0643,49.4965,48.9375,48.3836,47.8372,47.0508,46.2724,45.5044,44.7485,44.0062,43.2834,42.5631,41.8638,41.175,40.4996,39.6869,38.8877,38.1091,37.3495,36.6017
