,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Nuclear,0.0,0.0,0.0032,0.0085,0.0077,0.0049,0.0106,0.0113,0.0113,0.0117,0.0121,0.0124,0.0128,0.0132,0.0136,0.0141,0.0145,0.0149,0.0153,0.0158,0.0162,0.0167,0.0171,0.0176,0.018,0.0183,0.0186,0.0189,0.019,0.0191,0.019,0.019,0.0188,0.0186,0.0184,0.0182,0.018,0.0177,0.0175,0.0172,0.017,0.0168,0.0165,0.0163,0.0161,0.0158,0.0156,0.0154,0.0152,0.015,0.0147
2 Oil,0.0,0.0,0.3948,0.4171,0.3631,0.3096,0.2936,0.2749,0.2478,0.2312,0.2147,0.1993,0.1844,0.1704,0.1572,0.1449,0.1334,0.1227,0.1127,0.1035,0.0952,0.0876,0.0807,0.0743,0.0685,0.0631,0.0581,0.0534,0.0492,0.0452,0.0417,0.0385,0.0356,0.0331,0.0311,0.0296,0.0285,0.0276,0.027,0.0264,0.026,0.0257,0.0254,0.0251,0.025,0.0248,0.0247,0.0246,0.0245,0.0245,0.0244
3 Coal,0.0,0.0,0.0011,0.0014,0.0015,0.0012,0.0012,0.0015,0.0015,0.0016,0.0017,0.0018,0.0018,0.0019,0.002,0.0021,0.0022,0.0023,0.0024,0.0026,0.0027,0.0028,0.0029,0.0031,0.0032,0.0033,0.0034,0.0035,0.0036,0.0037,0.0038,0.0039,0.0039,0.004,0.004,0.004,0.0041,0.0041,0.0041,0.0041,0.0042,0.0042,0.0042,0.0042,0.0042,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7 CCGT,0.0,0.0,0.5438,0.5108,0.5748,0.6311,0.6296,0.6545,0.6763,0.6939,0.7088,0.7233,0.7349,0.7445,0.7517,0.7558,0.7561,0.7518,0.7416,0.7362,0.7278,0.7132,0.6911,0.6605,0.6206,0.5712,0.5134,0.4492,0.3822,0.3177,0.2618,0.218,0.1863,0.1639,0.1482,0.1367,0.1282,0.1215,0.1163,0.112,0.1085,0.1055,0.103,0.1008,0.0988,0.0971,0.0955,0.0941,0.0928,0.0915,0.0904
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,0.0017,0.0032,0.0049,0.0066,0.0068,0.0069,0.007,0.0071,0.0072,0.0073,0.0074,0.0075,0.0075,0.0075,0.0076,0.0076,0.0076,0.0075,0.0075,0.0075,0.0074,0.0073,0.0072,0.0071,0.007,0.0068,0.0067,0.0065,0.0063,0.0062,0.006,0.0059,0.0057,0.0056,0.0054,0.0053,0.0052,0.0051,0.0049,0.0048,0.0047,0.0046,0.0045,0.0044,0.0043,0.0043
9 Solid Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
