,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Male Children,4980.700999999999,4922.318,4829.829,4714.724,4583.456,4438.669,4293.951,4160.094,4042.103,3926.685,3816.9080000000004,3714.39,3618.897,3552.424,3485.207,3420.398,3361.0699999999997,3307.895,3236.4979999999996,3183.8709999999996,3139.383,3089.431,3029.034,2982.154,2922.1,2856.1090000000004,2797.046,2751.393,2719.906,2698.9260000000004,2686.177,2674.8559999999998,2660.4880000000003,2652.407,2638.896,2621.625,2603.987,2587.448,2566.898,2550.759,2535.6220000000003,2517.117,2493.795,2476.82,2455.376,2430.925,2406.056,2381.902,2357.9904780287743,2334.3189998893185,2310.8851558211313,2287.6865602549005,2264.720851569651,2241.9856918523324,2219.4787666598177,2197.197784783294,2175.1404780150165,2153.3046009174036,2131.6879305944526,2110.2882664654476,2089.10343004094,2068.131264700978,2047.3696354755627,2026.8164288273072,2006.4695524362783,1986.3269349869984,1966.3865259575848,1946.6462954110063,1927.1042337884355,1907.7583517046749,1888.6066797456376,1869.6472682678605,1850.8781872000297,1832.2975258465,1813.903392692785,1795.6939152130005,1777.6672396792417,1759.8215309728728,1742.1549723977118,1724.6657654950907,1707.3521298607716,1690.2123029637019,1673.2445399665878,1656.44711354827,1639.8183137278816,1623.3564476907725,1607.0598396161797,1590.9268305066291,1574.9557780190491,1559.14505629758,1543.4930558080605,1527.9981831741786,1512.6588610152644,1497.4735277857128,1482.4406376160177,1467.5586601554028,1452.8260804160311,1438.2413986187792
2 Male 15-19,1746.795,1678.371,1650.9,1657.593,1702.726,1769.345,1828.044,1859.277,1859.216,1834.191,1791.626,1739.041,1678.307,1606.175,1521.972,1433.755,1353.57,1289.269,1244.619,1215.182,1198.232,1188.265,1181.128,1180.433,1184.765,1188.849,1185.247,1169.638,1145.804,1109.279,1065.25,1022.726,987.529,961.784,942.967,929.52,918.476,908.012,902.533,898.384,895.328,893.403,892.427,895.276,899.225,902.35,902.054,896.856,891.6879529784248,886.5496863340978,881.44102846044,876.3618087397389,871.3118575374505,866.2910061965334,861.2990870318165,856.3359333243983,851.4013793160792,846.4952602038254,841.6174121342647,836.7676721982143,831.9458784252403,827.1518697782475,822.3854861481019,817.6465683482829,812.9349581095672,808.2504980747426,803.5930317933529,798.9624037164727,794.3584591915126,789.7810444570536,785.2300066377124,780.7051937390356,776.2064546424232,771.7336391000815,767.2865977300057,762.8651820109903,758.4692442776692,754.0986377155837,749.7532163562795,745.4328350724317,741.1373495729974,736.8666163983975,732.6204929157245,728.3988373139799,724.2015085993373,720.0283665904337,715.879271913688,711.7540859986457,707.6526710733517,703.5748901597485,699.5206070691015,695.4896863974508,691.4819935210886,687.4973945920636,683.5357565337106,679.5969470362056,675.6808345521478,671.7872882921653
3 Male 20-24,2013.205,1997.472,1956.754,1893.612,1807.02,1716.47,1651.256,1628.343,1661.288,1724.971,1796.902,1848.907,1867.88,1865.078,1842.484,1801.753,1747.374,1683.129,1612.626,1529.048,1441.409,1362.538,1300.196,1254.978,1226.78,1212.131,1204.385,1198.75,1198.028,1202.04,1205.829,1202.401,1187.414,1162.614,1125.71,1081.98,1040.123,1005.619,979.495,960.171,946.519,935.87,926.27,919.539,914.877,912.059,910.856,910.763,910.6700094954638,910.5770284854217,910.4840569689043,910.3910949449422,910.2981424125663,910.2051993708076,910.1122658186969,910.0193417552654,909.9264271795442,909.8335220905648,909.7406264873583,909.6477403689564,909.5548637343907,909.4619965826927,909.3691389128942,909.2762907240271,909.1834520151235,909.0906227852155,908.9978030333351,908.9049927585147,908.8121919597866,908.7194006361833,908.6266187867374,908.5338464104815,908.4410835064484,908.348330073671,908.2555861111823,908.1628516180153,908.0701265932033,907.9774110357795,907.8847049447772,907.7920083192299,907.6993211581712,907.6066434606346,907.513975225654,907.4213164522632,907.3286671394962,907.2360272863871,907.1433968919698,907.0507759552788,906.9581644753484,906.865562451213,906.7729698819072,906.6803867664656,906.5878131039229,906.495248893314,906.4026941336739,906.3101488240375,906.2176129634399,906.1250865509165
4 Male 25-29,2145.362,2084.121,2040.35,2005.009,1986.635,1975.154,1953.281,1911.862,1872.709,1819.035,1765.818,1734.309,1733.217,1738.491,1771.52,1818.357,1856.271,1870.859,1869.705,1847.569,1807.111,1753.914,1691.952,1620.701,1538.615,1453.527,1376.906,1316.188,1271.745,1243.642,1228.622,1220.587,1215.111,1214.062,1218.044,1222.024,1218.771,1203.961,1179.537,1142.534,1098.527,1056.635,1022.581,995.877,976.461,962.997,952.622,943.448,934.3623480289139,925.3641932720246,916.4526931081847,907.627013030909,898.8863265702294,890.2298152153002,881.6566683377504,873.166083115773,864.7572644589457,856.4294249337757,848.1817846899619,840.0135713873658,831.9240201236876,823.9123733628372,815.9778808639965,808.1197996113629,800.3373937445714,792.6299344897855,784.9967000914519,777.4369757447131,769.9500535284699,762.5352323390892,755.1918178247502,747.9191223204219,740.7164647834687,733.5831707298742,726.51857217108,719.5220075514331,712.5928216862352,705.7303657003885,698.9339969676328,692.2030790503677,685.536981640054,678.9350804981891,672.3967573978512,665.9214000658059,659.5084021251711,653.1571630386331,646.8670880522104,640.6375881395583,634.4680799468103,628.3579857379514,622.3067333407156,616.3137560930063,610.3784927898316,604.5003876307512,598.6788901678289,592.9134552540864,587.2035429924543,581.5486186852136
5 Male 30-34,2311.834,2316.235,2300.26,2259.139,2194.37,2119.079,2051.492,2001.778,1978.071,1978.653,1989.895,1993.009,1978.787,1937.29,1875.943,1808.29,1756.422,1733.487,1740.224,1773.441,1820.086,1858.618,1875.047,1872.583,1851.601,1813.578,1762.449,1701.666,1631.788,1550.115,1464.76,1387.856,1327.117,1282.712,1254.809,1240.05,1232.102,1226.489,1226.069,1230.059,1233.709,1230.239,1215.556,1190.723,1153.824,1110.155,1068.546,1034.683,1001.8931431019348,970.1424206203001,939.3979016295732,909.6276988092152,880.8009353710698,852.8877130348574,825.859081018548,799.6870060114531,774.3443430988917,749.8048076082739,726.0429478474036,703.0341187067241,680.7544560981273,659.180852203816,638.2909315095476,618.0630275974019,598.4761606740025,579.510015810886,561.144921874449,543.3618311236207,526.1422994541005,509.4684672686688,493.32304095373337,477.6892749428959,462.550954348938,447.8923781462119,433.6983428859936,419.9541269279081,406.64547517107235,393.7585842691195,381.2800883137697,369.19704497209864,357.4969220631268,346.16758455980573,335.19728200292116,324.57463631385866,314.2886299935915,304.32859469565113,294.68420016122883,285.3454435049317,276.3026388400811,267.54640723279266,259.0676669744191,250.85762416226626,242.9077635788129,235.2098398599751,227.75586894325434,220.5381197869004,213.54910635149963,206.78157983567272
6 Male 35-39,2205.831,2222.212,2240.027,2258.581,2276.801,2288.621,2285.395,2263.214,2215.699,2157.181,2098.499,2052.758,2025.631,2008.903,2006.589,2009.233,2001.445,1974.613,1934.516,1873.353,1805.706,1754.679,1733.538,1738.887,1772.791,1821.261,1861.325,1878.38,1877.202,1856.58,1818.233,1766.814,1706.029,1636.221,1554.965,1470.198,1393.671,1332.954,1289.351,1261.561,1246.544,1238.417,1232.886,1231.981,1235.997,1239.956,1236.769,1222.225,1207.852032695677,1193.6480867983219,1179.611174671324,1165.7393320520314,1152.0306177768798,1138.4831135097554,1125.0949234735513,1111.8641741848808,1098.7890141919108,1085.867613815278,1073.0981648920513,1060.478880522706,1048.007994821073,1035.6837626672284,1023.5044594632892,1011.468380892081,999.5738426786435,987.8191803545403,976.2027490249412,964.7229231384424,953.3780962595944,942.1666808441045,931.087108016683,920.1378273515021,909.3173066552357,898.6240317526515,888.0565062747239,877.6132514492391,867.292805893862,857.0937254116371,847.0145827888941,837.0539675955297,827.2104859876387,817.4827605124653,807.8694299156492,798.3691489507369,788.9805881909344,779.7024338430737,770.5333875637651,761.4721662777142,752.5175019981733,743.6681416495052,734.9228468918335,726.2803939477549,717.7395734310888,709.299190177642,700.958063077962,692.7150249120585,684.5689221860673,676.5186149708359
7 Male 40-44,2139.158,2138.253,2144.778,2156.136,2169.554,2186.319,2205.514,2225.153,2235.568,2244.971,2247.17,2234.974,2207.118,2177.769,2135.893,2088.305,2046.048,2015.813,2000.386,1997.934,2000.103,1992.825,1967.826,1926.044,1865.857,1800.515,1751.369,1731.05,1737.66,1771.774,1819.63,1859.056,1875.874,1874.382,1854.008,1816.334,1765.494,1704.929,1636.171,1555.231,1470.484,1394.169,1333.955,1290.035,1262.414,1247.784,1239.99,1234.656,1229.344944988266,1224.0567362635445,1218.79127554916,1213.5484649911884,1208.328207156639,1203.1304050316435,1197.9549620196526,1192.8017819396418,1187.6707690243234,1182.5618279183664,1177.4748636766253,1172.4097817623751,1167.3664880455544,1162.3448888010162,1157.344890706786,1152.3664008423275,1147.409326686816,1142.4735761174186,1137.5590574075823,1132.6656792253295,1127.7933506315608,1122.9419810783643,1118.1114804073336,1113.301758847892,1108.512727015624,1103.7442959106145,1098.9963769157946,1094.268881795295,1089.5617226928061,1084.8748121299448,1080.2080630046291,1075.56138858946,1070.9347025301086,1066.3279188437123,1061.7409519172763,1057.1737165060829,1052.6261277321069,1048.0981010824387,1043.5895524077134,1039.1003979205468,1034.6305541939787,1030.1799381599221,1025.74846710762,1021.3360586821075,1016.942630882682,1012.568102061379,1008.2123909214548,1003.8754165158755,999.5570982458129,995.2573558591465
8 Male 44-49,1823.927,1935.155,2016.403,2070.763,2094.938,2099.881,2103.135,2115.663,2137.203,2161.209,2182.532,2196.979,2203.263,2206.446,2210.953,2212.795,2205.709,2186.422,2158.593,2116.854,2069.22,2027.92,1999.799,1982.753,1981.02,1985.141,1979.455,1955.113,1914.989,1855.575,1790.409,1741.461,1721.495,1728.081,1762.243,1810.219,1849.621,1866.211,1865.546,1845.367,1807.704,1757.217,1697.441,1628.487,1548.165,1464.455,1389.131,1329.673,1272.7599390763,1218.2828879863748,1166.137579909675,1116.224210885249,1068.4472487910941,1022.7152504996291,978.9406868593337,937.0397751675764,896.9323188139899,858.5415537874788,821.7940017530804,786.6193294174728,752.9502139139644,720.7222139493127,689.8736464657578,660.3454685822027,632.0811645885833,605.0266377771394,579.1301069035551,554.342007079801,530.6148949089901,507.90335768068076,486.1639264528284,465.3549928540302,445.43672944682464,426.3710134996251,408.1213540213897,390.65282191937507,373.9319831462989,357.9268347089574,342.60674341582154,327.94238724637614,313.9056992299868,300.4698137268798,287.60901500842,275.2986880382706,263.5152713602327,252.2362120025935,241.4399223126721,231.10573863894598,221.21388178167734,211.7454191363437,202.68222845741658,194.00696317313378,185.70301918487914,177.75450308762515,170.14620175061373,162.8635532000537,155.89261874810583,149.2200563148113
9 Male 50-54,1332.877,1374.292,1442.114,1533.651,1649.39,1774.737,1886.544,1970.935,2025.607,2060.044,2083.647,2107.09,2133.185,2146.007,2155.128,2161.372,2165.615,2168.485,2173.281,2177.807,2179.243,2172.734,2155.414,2126.157,2085.858,2041.071,2002.035,1974.869,1959.887,1958.92,1962.822,1956.896,1932.798,1893.104,1834.755,1771.032,1723.223,1703.735,1711.476,1745.607,1792.837,1831.648,1848.305,1846.963,1827.235,1790.735,1741.474,1682.718,1625.9443824736977,1571.0862633535592,1518.0790151893023,1466.8601910113575,1417.3694507631178,1369.5484902153073,1323.3409722787255,1278.6924606344464,1235.5503556032843,1193.8638321789742,1153.5837801520659,1114.6627462539914,1077.0548782531484,1040.7158709371377,1005.6029139175191,971.674641195596,938.8910824298097,907.2136158473362,876.6049227444092,847.0289435217674,818.4508352034316,790.8369303887669,764.15469758947,738.3727029047561,713.4605729895967,689.3889592723795,666.1295033798376,643.6548037285157,621.9383832434135,600.9546581657779,580.6789079132972,561.0872459571876,542.1565916818664,523.8646431940567,506.18985104929305,489.11139286487435,472.6091487893563,456.6636777996846,441.25619479804436,426.36854848144475,411.9831999579664,398.08320208448083,384.6521795014989,371.6743093416285,359.13430258891395,347.0173860670972,335.3092850355812,323.99620637259187,313.06482232572813,302.50225481075495
10 Male 55-59,1103.385,1152.964,1194.729,1229.599,1254.378,1280.059,1323.453,1393.778,1487.227,1605.315,1729.554,1838.061,1921.4,1983.712,2024.759,2049.506,2066.858,2082.574,2096.877,2106.075,2112.025,2116.899,2121.663,2124.73,2130.245,2134.1,2129.605,2113.194,2086.34,2047.607,2003.731,1965.551,1939.324,1924.912,1924.692,1929.452,1924.23,1900.622,1862.617,1805.492,1742.836,1696.155,1677.742,1685.118,1719.157,1766.407,1805.254,1822.053,1839.0083250384716,1856.1214298161494,1873.393782570655,1890.826865202465,1908.4221734020516,1926.181216778209,1944.1055189875701,1962.1966178653308,1980.4560655571904,1998.88542865252,2017.4862883187689,2036.2602404371232,2055.208895739426,2074.333879946373,2093.6368339069904,2113.1194137394154,2132.7832909729846,2152.6301526916436,2172.6617016786936,2192.8796565628822,2213.2857519658564,2233.881738650985,2254.6693836735685,2275.6504705324446,2296.8267993230056,2318.2001868916404,2339.7724669916115,2361.5454904403855,2383.5211252784243,2405.701256929457,2428.087788362241,2450.68264025383,2473.4877511543596,2496.505077653369,2519.736594547667,2543.184295010764,2566.850190763875,2590.7363122485212,2614.8447088007315,2639.177448826869,2663.736619981091,2688.524329344462,2713.542703605734,2738.793889243807,2764.2800527118884,2790.003380623367,2815.966079939415,2842.170378158338,2868.6185235066837,2895.3127851321337
