,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Male Children,454.30100000000004,455.89,456.60200000000003,457.18600000000004,457.64,458.11699999999996,458.66999999999996,459.27700000000004,464.777,468.043,469.918,471.506,473.31399999999996,473.668,475.71399999999994,478.47799999999995,480.492,481.079,481.278,480.511,478.93600000000004,477.12699999999995,475.425,474.80999999999995,473.89699999999993,472.897,471.981,471.192,470.76099999999997,470.558,470.434,470.144,469.552,469.24899999999997,468.778,468.12300000000005,467.32800000000003,466.43,466.05999999999995,465.616,465.09200000000004,464.488,463.776,463.603,463.33500000000004,462.961,462.45799999999997,461.82000000000005,461.18288017506467,460.5466393109177,459.91127619495836,459.27678961625855,458.64317836556086,458.0104412352762,457.3785770194813,456.74758451391676,456.11746251598436,455.488209824745,454.8598252409165,454.2323075668711,453.6056556066333,452.9798681658776,452.354944051926,451.7308820737461,451.1076810419486,450.48533976878485,449.8638570681451,449.2432317555557,448.6234626481773,448.0045485648021,447.38648832585216,446.7692807533767,446.15292467105,445.53741890416933,444.92276227965243,444.3089536260355,443.6959917734707,443.0838755537244,442.47260380017434,441.86217534780786,441.2525890332196,440.643843694609,440.0359381717785,439.4288713061311,438.8226419406681,438.2172489199871,437.6126910902796,437.0089672993288,436.40607639650756,435.8040172327761,435.20278866067997,434.60238953434754,434.0028187094881,433.4040750433896,432.8061573949164,432.2090646245072,431.61279559417284,431.01734916749405
2 Male 15-19,149.605,152.243,155.067,158.524,161.712,163.991,165.011,164.874,165.522,165.962,165.957,165.554,164.867,162.097,159.054,156.328,154.675,154.479,155.685,158.426,161.995,165.185,167.214,168.219,168.154,167.304,166.206,165.195,164.27,163.269,162.321,161.554,161.022,160.844,160.95,161.244,161.53,161.657,161.735,161.678,161.523,161.308,161.038,160.789,160.472,160.122,159.774,159.439,159.1047023983877,158.7711057224363,158.43820850250677,158.1060092720416,157.77450656755818,157.44369892864236,157.11358489794213,156.7841630211611,156.4554318470521,156.1273899274108,155.80003581706939,155.4733680738901,155.14738525875896,154.82208593557937,154.49746867126584,154.17353203573762,153.85027460191245,153.52769494570023,153.20579164599678,152.88456328467754,152.56400844659137,152.2441257195543,151.92491369434327,151.60637096469003,151.28849612727478,150.97128778172012,150.65474453058485,150.33886497935777,150.02364773645158,149.70909141319675,149.39519462383535,149.081955985515,148.7693741182828,148.45744764507916,148.14617519173183,147.83555538694978,147.5255868623172,147.21626825228745,146.90759819417704,146.59957532815963,146.29219829726006,145.98546574734831,145.67937632713364,145.37392868815854,145.06912148479284,144.7649533742278,144.46142301647006,144.15852907433597,143.85627021344547,143.55464510221634
3 Male 20-24,135.127,140.136,144.715,147.899,150.741,153.956,157.83,161.952,163.75,166.248,169.541,173.101,176.18,176.744,175.422,172.724,169.502,166.357,163.453,160.435,157.781,156.129,155.846,157.139,159.965,163.551,166.676,168.591,169.755,169.758,168.893,167.721,166.616,165.784,164.847,163.911,163.093,162.482,162.388,162.557,162.861,163.096,163.141,163.324,163.337,163.189,162.91,162.545,162.18081778282485,161.81745151623142,161.45489937208168,161.0931595263336,160.7322301590319,160.37210945429888,160.01279560032535,159.65428678936146,159.29658121770763,158.93967708570545,158.5835725977287,158.22826596217422,157.87375539145296,157.52003910198096,157.16711531417036,156.8149822524205,156.4636381451089,156.11308122458243,155.76330972714842,155.41432189306573,155.06611596653593,154.71869019569445,154.37204283260178,154.02617213323467,153.68107635747734,153.33675376911276,152.99320263581387,152.65042122913493,152.30840782450275,151.96716070120806,151.62667814239683,151.28695843506165,150.94799987003313,150.60980074197127,150.27235934935686,149.93567399448295,149.5997429834463,149.26456462613888,148.93013723623932,148.59645913120448,148.26352863226097,147.93134406439668,147.59990375635238,147.26920604061326,146.9392492534006,146.61003173466335,146.28155182806987,145.95380788099948,145.6267982445342,145.3005212734505
4 Male 25-29,127.087,125.377,124.766,127.162,130.916,135.126,139.009,142.578,145.603,148.765,151.892,154.977,158.29,163.697,168.945,173.538,176.812,178.375,178.582,177.134,174.466,171.295,168.15,165.258,162.302,159.698,158.054,157.725,159.087,161.937,165.508,168.603,170.475,171.642,171.672,170.836,169.669,168.542,167.713,166.806,165.897,165.09,164.454,164.38,164.583,164.908,165.137,165.141,165.14500009688922,165.14900029067005,165.15300058134483,165.1570009689159,165.1610014533856,165.1650020347563,165.16900271303032,165.17300348821001,165.17700436029773,165.18100532929583,165.18500639520664,165.18900755803253,165.19300881777582,165.19701017443887,165.20101162802405,165.20501317853368,165.20901482597012,165.21301657033572,165.21701841163284,165.22102034986378,165.22502238503094,165.22902451713662,165.2330267461832,165.23702907217304,165.24103149510847,165.24503401499183,165.24903663182548,165.25303934561177,165.25704215635304,165.26104506405164,165.26504806870992,165.26905117033021,165.2730543689149,165.2770576644663,165.28106105698677,165.28506454647868,165.28906813294435,165.29307181638615,165.29707559680642,165.3010794742075,165.30508344859177,165.30908751996157,165.31309168831922,165.3170959536671,165.32110031600752,165.32510477534288,165.32910933167548,165.3331139850077,165.3371187353419,165.3411235826804
5 Male 30-34,139.864,140.173,139.66,137.378,134.286,131.212,129.346,129.22,129.634,131.277,133.683,136.181,138.43,142.653,147.092,151.717,156.54,161.465,166.401,171.386,175.917,179.227,180.838,180.937,179.469,176.847,173.761,170.699,167.789,164.792,162.187,160.597,160.352,161.612,164.401,167.979,171.143,173.104,174.163,174.139,173.324,172.241,171.209,170.3,169.354,168.461,167.717,167.161,166.60684320015264,166.05452349005,165.50403477954083,164.95537099866337,164.40852609757846,163.8634940465028,163.3202688356425,162.77884447512676,162.23921499494185,161.7013744448653,161.1653168944003,160.63103643271018,160.0985271685534,159.5677832302185,159.03879876545943,158.5115679414309,157.9860849446242,157.46234398080296,156.9403392749394,156.4200650711505,155.9015156326347,155.3846852416085,154.8695681992435,154.35615882560353,153.84445145958202,153.33444045883957,152.82612019974175,152.31948507729712,151.81452950509532,151.31124791524562,150.80963475831538,150.30968450326898,149.81139163740679,149.31475066630432,148.81975611375177,148.3264025216935,147.83468445016794,147.3445964772476,146.8561331989792,146.3692892293242,145.88405920009941,145.40043776091767,144.91841957912894,144.43799933976152,143.9591717454634,143.4819315164439,143.00627339041534,142.53219212253518,142.05968248534802,141.58873926872812
6 Male 35-39,148.451,147.956,147.675,146.441,145.574,145.09,144.5,143.348,141.531,138.76,135.519,132.747,131.036,130.949,132.234,134.662,137.805,141.357,145.266,149.547,154.107,158.871,163.726,168.617,173.617,178.163,181.469,183.084,183.238,181.789,179.156,176.067,173.039,170.121,167.144,164.557,162.979,162.768,164.002,166.791,170.371,173.534,175.518,176.57,176.566,175.76,174.676,173.664,172.65786310655156,171.65755535125703,170.6630429625175,169.6742923643926,168.69127017546708,167.7139432077236,166.74227846542237,165.77624314398727,164.81580462889818,163.8609304945899,162.91158850335748,161.9677466042678,161.02937293207754,160.09643580615727,159.16890372942197,158.2467453872676,157.32992964651388,156.41842555435323,155.51220233730575,154.61122940018024,153.71547632504132,152.8249128701825,151.93950896910502,151.05923472950303,150.1840604322542,149.3139565304164,148.44889364823018,147.58884258012705,146.73377428974337,145.8836599089401,145.0384707368282,144.1981782387996,143.36275404556392,142.53216995219057,141.70639791715664,140.88541006140008,140.06917866737854,139.25767617813355,138.45087519636022,137.6487484834822,136.8512689587321,136.05840969823726,135.27014393411065,134.4864450535473,133.70728659792573,132.93264226191468,132.16248589258504,131.39679148852687,130.6355331989716,129.87868532291918
7 Male 40-44,151.763,153.017,153.577,153.957,153.383,151.666,149.415,147.498,146.674,147.224,148.412,149.01,148.251,145.859,142.184,138.074,134.82,133.195,132.835,133.965,136.352,139.497,143.042,146.871,151.116,155.679,160.475,165.367,170.25,175.197,179.706,183.028,184.705,184.8,183.32,180.714,177.698,174.767,171.802,168.801,166.234,164.722,164.589,165.782,168.537,172.11,175.301,177.34,179.40271647052788,181.4894252678731,183.6004054569262,185.73593934849944,187.89631253708134,190.08181393903064,192.29273583121432,194.52937389009506,196.79202723127344,199.08099844948995,201.3965936590924,203.73912253497386,206.10889835398697,208.50623803683982,210.93146219047912,213.38489515096649,215.86686502685325,218.37770374306,220.9177470852663,223.48733474481682,226.08681036414978,228.71652158275384,231.3768200836594,234.06806164047077,236.79060616494542,239.54481775512647,242.33106474403533,245.14971974893032,248.00115972113858,250.88576599646734,253.80392434620182,256.756025028696,259.7424628415637,262.7636371744765,265.8199520625762,268.91181624050785,272.039643197082,275.2038512305722,278.40486350465585,281.6431081050061,284.9190180965413,288.2330315813409,291.58559175723474,294.9771469770738,298.40815080869066,301.87906209555683,305.39034501814626,308.94246915601207,312.53590955058553,316.1711467687055
8 Male 44-49,138.48,143.921,148.687,150.403,151.799,153.542,155.61,157.307,156.572,154.744,152.458,150.605,149.688,149.35,149.714,150.26,150.09,148.703,146.168,142.5,138.465,135.25,133.603,133.295,134.472,136.87,139.982,143.475,147.385,151.638,156.164,160.9,165.746,170.641,175.592,180.091,183.39,185.053,185.182,183.742,181.17,178.174,175.255,172.367,169.425,166.88,165.355,165.204,165.05313789120382,164.902413547691,164.7518268436561,164.60137765340855,164.4510658513726,164.30089131208712,164.1508539102056,164.00095352049598,163.85119001784057,163.7015632772359,163.55207317379265,163.4027195827356,163.25350237940347,163.10442143924877,162.95547663783773,162.8066678508503,162.65799495407987,162.5094578234333,162.3610563349308,162.2127903647057,162.06465978900457,161.91666448418687,161.76880432672502,161.62107919320425,161.4734889603225,161.32603350489026,161.17871270383054,161.03152643417874,160.88447457308257,160.73755699780193,160.59077358570877,160.44412421428706,160.2976087611326,160.15122710395303,160.0049791205676,159.85886468890723,159.7128836870142,159.56703599304223,159.42132148525627,159.27574004203248,159.13029154185804,158.98497586333113,158.8397928851608,158.6947424861668,158.5498245452796,158.40503894154017,158.2603855541,158.11586426222092,157.97147494527502,157.82721748274452
9 Male 50-54,122.871,123.3,124.984,128.435,132.4,136.05,138.914,141.332,144.727,148.451,151.854,154.165,155.082,155.26,153.982,151.87,149.942,148.794,148.314,148.677,149.293,149.183,147.812,145.348,141.792,137.855,134.693,133.048,132.852,134.075,136.454,139.52,142.959,146.872,151.13,155.645,160.351,165.145,170.034,174.989,179.485,182.77,184.407,184.588,183.215,180.693,177.719,174.801,171.9309111631283,169.107946827441,166.33133324733717,163.60030938148304,160.91412668421845,158.27204890038809,155.67335186354154,153.1173232974467,150.60326262086204,148.13048075551464,145.6982999372308,143.30605353016776,140.9530858440958,138.63875195468012,136.36241752671378,134.1234586402529,131.92126161960653,129.75522286513456,127.62474868780713,125.52925514648058,123.4681678878452,121.44092198900083,119.4469618026173,117.48574080463717,115.55672144447915,113.65937499770091,111.79318142108117,109.95762921008118,108.15221525864656,106.37644472131109,104.62983087756461,102.91189499844799,101.22216621533833,99.56018139088877,97.92548499208725,96.31762896539958,94.73617261396258,93.18068247679358,91.65073220998318,90.14590246983876,88.66578079794671,87.20996150812175,85.77804557521253,84.36964052573293,82.98436033028909,81.6218252977727,80.28166197129158,78.96350302580896,77.66698716746343,76.39175903454203
10 Male 55-59,108.619,114.059,118.004,120.167,120.928,121.223,122.193,124.183,126.095,128.805,132.162,135.75,139.193,142.737,146.258,149.421,151.743,152.927,152.894,151.614,149.663,147.924,146.91,146.458,146.875,147.556,147.521,146.217,143.844,140.36,136.512,133.456,131.899,131.713,132.932,135.313,138.395,141.841,145.686,149.899,154.399,159.114,163.91,168.745,173.664,178.152,181.452,183.111,184.78516809404138,186.47464296270093,188.17956455449996,189.90007409749708,191.63631411098686,193.38842841730548,195.15656215374435,196.94086178457266,198.74147511316977,200.5585512942686,202.39224084631095,204.24269566391575,206.11006903046137,207.99451563078287,209.8961915639854,211.81525435637485,213.7518629745065,215.70617783835317,217.67836083459363,219.66857533002266,221.67698618508354,223.70375976752436,225.74906396617922,227.81306820487535,229.89594345646742,231.9978622570002,234.1189987200007,236.25952855090077,238.419629061592,240.59947918511324,242.7992594904728,245.01915219760576,247.25934119246847,249.52001204227065,251.80135201084704,254.10355007416953,256.426796936001,258.7712850436924,261.1372086041243,263.52476359979386,265.9341478050496,268.36556080247357,270.81920399941436,273.2952806446705,275.79399584532695,278.3155565837448,280.8601717347072,283.4280520827214,286.0194103394793,288.63446116147736
