,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Power own use & trans.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,445.0,434.0,406.0,392.0,392.0,396.0,392.0,465.0,373.0,416.0,371.0,400.0,380.0,392.0,409.0,370.0,366.05933293391973,362.16063575142243,367.35652628372065,372.6269618542106,377.97301195476945,383.3957614211913,388.8963106533252,396.3512113335413,403.949017828571,411.6924695541064,419.58435843873684,427.627529930588,431.92583419276366,436.267342921998,440.6524903886125,445.0817152280029,449.5554604845153,457.13188887902083,464.83600400467014,472.6699577858873,480.6359384138149,488.7361709575228,496.74668492442964,504.8884933152549,513.1637480800263,521.5746364397964,530.1233814647445,537.8458196376672,545.6807524739451,553.6298187111115,561.6946809585943,569.8770260454628,575.6616680476842,581.5050281269018,587.4077023118011,593.3702926811663,599.3934074252934,604.0221334052387,608.686604029573,613.3870953309686,618.1238854737189,622.8972547701997,626.8273585640497,630.7822589286219,634.7621123152343,638.7670761623181,642.7973089016457,646.1239117925002,649.4677305096193,652.8288541483004,656.2073722649268,659.6033748793537,664.4433436543411,669.3188266468644,674.2300844494409,679.1773795667367,684.160976429597,689.1811414091801,694.2381428311949,699.3322509902424,704.4637381642635,709.6328786290915,714.8399486731122,720.0852266120316,725.3689928037517,730.6915296633551,736.0531216782009,741.4540554231293,746.8946195757795,752.3751049320197,757.8958044214893,763.4570131232564,769.0590282815893,774.7021493218446,780.3866778664706,786.1129177511297,791.8811750409376,797.6917580468228,803.5449773420054,809.4411457785975,815.3805785043246,821.3635929793702
3 Hydrogen production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4 Iron & steel,417.0,425.0,461.0,455.0,449.0,447.0,315.0,393.0,429.0,388.0,382.0,372.0,378.0,377.0,392.0,396.0,395.8584014093438,395.7168534504069,404.30003099189923,413.06937936757873,422.02893666000097,431.1828285385383,440.53527015915523,446.2518889124539,452.04268953536496,457.90863465107805,463.85069937429085,469.86987147330547,474.93094571490235,480.046533927354,485.21722329292163,490.4436073185391,495.72628590393685,503.0191919086367,510.4193879229763,517.928452350155,525.547986814142,533.2796165012902,536.9596634870542,540.6651056790073,544.3961183239599,548.1528778780631,551.9355620151538,557.6604950474162,563.4448097547864,569.2891220716896,575.1940543213105,581.16023528186,592.162089562002,603.3722182392091,614.7945641237901,626.4331446667843,638.2920533729737,639.6591319600332,641.0291385231708,642.4020793334555,643.7779606753874,645.1567888469264,645.902962146492,646.6499984526979,647.3978987636779,648.1466640787195,648.8962953982666,649.4303519534764,649.9648480494974,650.499784048082,651.0351603112799,651.5709772014392,655.3073263364186,659.065101080191,662.8444242951272,666.6454195481359,670.4682111147047,674.3129239829623,678.1796838577659,682.0686171648109,685.9798510547643,689.913513407422,693.8697328358902,697.8486386907902,701.8503610644875,705.8750307953455,709.9227794720033,713.9937394376776,718.0880437944904,722.2058264078205,726.3472219106801,730.5123657081172,734.7013939816422,738.9144436936812,743.1516525920528,747.413159214473,751.6991028930844,756.0096237590114,760.3448627469426,764.7049615997375,769.0900628730625,773.5003099400502
5 Non-ferrous metals,253.0,258.0,281.0,277.0,282.0,261.0,198.0,206.0,258.0,275.0,267.0,250.0,248.0,252.0,256.0,258.0,255.64212422689934,253.30579720636223,256.41360588132557,259.5595442590699,262.74408015289595,265.9676871157055,269.2308445104205,272.89295809856065,276.6048842405217,280.3673004932551,284.18089362993135,288.0463597653009,288.3254349323984,288.60478048287774,288.88439667870125,289.1642837820851,289.4444420554992,289.7719436188452,290.0998157447531,290.42805885250834,290.7566733618707,291.08565969307494,291.04463505682116,291.0036162024419,290.9626031291224,290.9215958360478,290.8805943224037,291.24033908064956,291.6005287509782,291.96116388363197,292.3222450295337,292.68377274028745,292.8020136175003,292.92030226266724,293.0386386950862,293.15702293406247,293.2754549989094,293.15649069450484,293.03757464680046,292.9187068362216,292.7998872432011,292.6811158481801,292.3488586564964,292.01697864952155,291.685475399068,291.3543484774347,291.0235974574061,290.6444998567252,290.2658960819474,289.8877854897978,289.51016743783913,289.1330412844713,288.95663983081323,288.7803460005272,288.6041597279515,288.4280809474649,288.2521095934857,288.0762456004727,287.90048890292434,287.7248394353791,287.5492971324156,287.37386192865205,287.1985337587468,287.02331255739796,286.8481982593435,286.67319079936124,286.4982901122687,286.3234961329233,286.1488087962221,285.9742280371019,285.7997537905392,285.6253859915502,285.45112457519076,285.27696947655625,285.10292063078174,284.92897797304187,284.7551414385508,284.5814109625623,284.40778648036945,284.234267927305,284.06085523874106,283.88754835008916
6 Chemicals,573.0,584.0,571.0,546.0,528.0,508.0,385.0,423.0,396.0,396.0,397.0,385.0,378.0,396.0,400.0,377.0,376.7753036779455,376.5507412774749,381.3516569684487,386.2137829796935,391.13789972551945,396.1247975702991,401.1752769553277,403.0259037738857,404.8850675582497,406.75280768955497,408.6291637306025,410.51417542669725,409.6606247641255,408.80884882402904,407.9588439163636,407.110606358757,406.2641324764938,409.64816881147124,413.06039297057845,416.5010397484069,419.97034589530404,423.46855013366377,423.9550979082378,424.4422047059951,424.92987116923035,425.41809794097554,425.90688566500245,427.2556116063279,428.60860857901264,429.9658901081979,431.3274697618553,432.6933611509223,433.2290079881256,433.76531792201575,434.3022917734642,434.8399303643587,435.3782345176046,435.15008328222996,434.92205160493626,434.69413942307153,434.46634667401656,434.23867329518487,433.3706930174564,432.50444770671476,431.63993389501184,430.77714812133155,429.9160869315761,428.898756871673,427.8838341663264,426.8713131189032,425.86118804625085,424.8534532786647,424.4652082870207,424.0773180863579,423.6897823524566,423.30260076139353,422.9157729895414,422.52929871356855,422.1431776104389,421.7574093574116,421.3719936320406,420.98693011217466,420.6022184759568,420.2178584018243,419.8338495685081,419.450191655033,419.06688434071685,418.6839273051707,418.3013202282984,417.91906279029615,417.53715467165256,417.1555955531482,416.77438511585524,416.3935230411374,416.0130090106496,415.63284270633767,415.2530238104379,414.8735520054773,414.49442697427264,414.11564839993076,413.73721596584807,413.35912935571025
7 Non-metallics nes,97.0,99.0,90.0,90.0,98.0,106.0,83.0,90.0,88.0,87.0,81.0,82.0,81.0,85.0,89.0,88.0,85.52684586064764,83.12319730535206,83.97209556653964,84.82966322786108,85.69598882583735,86.57116180117139,87.45527250798216,87.53230408408767,87.60940351046165,87.68657084686734,87.76380615312067,87.8411094890902,87.6329311300464,87.42524614169687,87.21805335478153,87.01135160281143,86.80513972206205,87.40653594803246,88.01209871784773,88.62185689781408,89.23583955422686,89.85407595475624,89.99690300233974,90.13995707986376,90.28323854820253,90.42674776880384,90.57048510369003,90.9602794208369,91.35175132212726,91.74490802749335,92.1397567879404,92.53630488568014,92.71304310961406,92.89011889186993,93.06753287716191,93.24528571143536,93.42337804186947,101.04678655831368,109.29227017658681,118.21059063029925,127.85665184359696,138.2898379366077,137.81610209903158,137.3439891257754,136.87349345743593,136.4046095536544,135.93733189305166,135.28405461655962,134.63391681024873,133.98690338669226,133.34299933096958,132.70218970031755,135.1158774589497,137.57346719545674,140.07575743220528,142.6235612156905,145.21770638071195,147.8590358193544,150.5484077548612,153.28669602048882,156.07479034343382,158.9135966339236,161.80403727956573,164.74705144505103,167.74359537730774,170.79464271620623,173.90118481091497,177.06423104201068,180.2848091494471,183.5639655664894,186.90276575972203,190.30229457524132,193.7636565911446,197.28797647643083,200.87639935642898,204.5300911848733,208.25023912274617,212.03805192401143,215.89476032836396,219.8216174611227,223.81989924039743,227.89090479166106
8 Ore-extra.(non-energy),222.0,227.0,216.0,220.0,221.0,258.0,208.0,263.0,286.0,283.0,318.0,310.921,304.0,311.0,320.0,321.0,317.58120505888706,314.19882182758533,318.70660793803864,323.2790669059502,327.9171265877864,332.62172815189837,337.3938262695064,343.86145631909926,350.45306681884125,357.1710343969409,364.0177812400932,370.99577596680734,374.72484534020845,378.4913975080036,382.29580922903943,386.1384610491592,390.0197373392686,396.5928008923396,403.2766413121597,410.07312553856696,416.98415197522854,424.0116510199048,430.96131313714005,438.02488203836964,445.2042246856443,452.5012386410125,459.9178525680621,466.6175894694355,473.4149230922603,480.31127515207237,487.3080880748885,494.4068252989015,499.42539309001774,504.49490278036603,509.61587146510306,514.7888214882549,520.0142804959977,524.0300130353558,528.0767564688997,532.154750273624,536.264235775848,540.4054561654975,543.815086754216,547.24623004348,550.6990217653788,554.1735985083893,557.670097722779,560.5561505010608,563.4571391718588,566.3731410313633,569.3042337757878,572.2504955034393,576.4494954406581,580.6793063611985,584.9401543466771,589.2322671376282,593.5558741456773,597.9112064658021,602.2984968886852,606.7179799131562,611.1698917587258,615.6544703782117,620.1719554704567,624.7225884931408,629.3066126756871,633.924273032262,638.5758163748715,643.2614913265526,647.9815483346626,652.7362396842656,657.5258195116162,662.3505438177439,667.2106704821355,672.1064592765191,677.0381718787487,682.0060718867908,687.0104248328133,692.0514981973786,697.1295614237398,702.2448859322427,707.3977451348329,712.5884144496698
"9 Food, drink & tob.",212.0,217.0,209.0,210.0,212.0,215.0,205.0,221.0,215.0,212.0,206.0,211.0,208.0,207.0,206.0,204.0,204.8965381180006,205.7970163369671,206.98377752993085,208.1773823698735,209.37787032177275,210.5852810781873,211.79965456056928,216.2255163801361,220.7438630193148,225.35662708291943,230.06578156035235,234.8733406694988,237.8103955024282,240.78417775221573,243.7951466895342,246.84376732816511,249.93051049681566,252.99710080279456,256.1013174717414,259.24362217054,262.42448223062127,265.6443707174661,268.6466674491907,271.6828959583552,274.75343973987117,277.85868662288703,280.9990288197727,284.1070556088097,287.2494591377305,290.42661963499705,293.638921534638,296.8867535227652,299.49881189978083,302.13385159503974,304.7920748019512,307.4736854928551,310.17888943467347,312.6156562656483,315.0715663484393,317.54677007252405,320.0414190088401,322.5556659190672,325.0958315953016,327.65600138972223,330.23633283722876,332.83698471332724,335.45811704390053,337.96905358551624,340.4987847306777,343.0474511588152,345.6151946023584,348.2021578546176,350.9889871976119,353.7981208762106,356.6297374027392,359.4840167182432,362.36114020392284,365.2612906926593,368.1846524806333,371.13141133903645,374.10175452587663,377.0958707978776,380.1139504224739,383.1561851899021,386.2227684253879,389.3138950014322,392.4297613501938,395.5705654759729,398.73650696779316,401.9277870120853,405.1446084054717,408.3871755676537,411.65569455440186,414.95037307065013,418.27142048369495,421.6190478365,424.9934678611072,428.3948949921554,431.82354538050697,435.27963690698357,438.7633891962119,442.2750236305802
"10 Tex., cloth. & footw.",28.0,28.0,22.0,21.0,18.0,23.0,15.0,16.0,13.0,12.0,12.0,16.0,17.0,18.0,17.0,17.0,16.68788686593958,16.381504002964633,16.033672790926392,15.693227137140074,15.360010222813102,15.033868558912525,14.71465191546368,14.609335903797303,14.504773662072411,14.400959795391158,14.297888947468172,14.195555800354194,13.999631266004041,13.806410847202457,13.615857222227977,13.42793358446688,13.242603635303793,13.135841765093646,13.029940609078736,12.924893228181238,12.820692739266175,12.7173323146904,12.619615636325449,12.522649787536572,12.426428999144331,12.33094754629815,12.23619974813573,12.19869435538223,12.161303921072898,12.12402809284657,12.086866519422111,12.0498188505951,12.003231926080728,11.956825115604799,11.91059772281169,11.864549054038028,11.81867841830227,11.75126072250167,11.684227599793438,11.617576856443996,11.551306311233548,11.485413795384709,11.41280802523676,11.340661237059571,11.268970529369565,11.197733019025078,11.12694584111041,11.058671672265653,10.990816428991131,10.923377540788564,10.856352452932075,10.789738626371411,10.730314340739259,10.67121733325954,10.612445801453893,10.553997952771072,10.495872004532274,10.438066183876764,10.380578727707809,10.323407882638895,10.266551904940252,10.210009060485671,10.153777624699611,10.097855882504598,10.042242128268915,9.986934665754582,9.931931808065615,9.877231877596582,9.822833205981429,9.768734134042598,9.714933011740422,9.661428198122797,9.60821806127513,9.555300978270568,9.502675335120498,9.45033952672532,9.398291956825492,9.346531037952836,9.295055191382131,9.243862847082955,9.192952443671798,9.142322428364443
