,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Power own use & trans.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,10862.0,12023.0,11335.0,11054.0,11741.0,12358.0,13498.0,15028.0,16257.0,17022.0,18734.0,19168.0,19530.0,19803.0,21193.0,22189.0,22552.006280232818,22552.006280232818,24378.718788931674,24777.548300149483,25182.90255864361,25594.88830758582,26013.614036438452,26386.59545424881,26764.924654102717,27148.678312133135,27537.934203850175,27932.771219903872,28229.649303414346,28529.682698504002,28832.904940794753,29139.34992233541,29449.051895389915,29715.693791682217,29984.749955880696,30256.242247601574,30530.192724385604,30806.623643490133,31085.55746369741,31367.01684713926,31651.024661138294,31937.603980065756,32226.77808721623,32518.570476699293,32813.004855348314,33110.105144646535,33409.89548267056,33712.4002260515,34017.64395195381,34325.651460072106,34636.44777464599,34950.0581464932,35266.50805506109,35585.82321049675,35908.02955573582,36233.153268610266,36561.22076397518,36892.25869585488,37226.29395960844,37563.35369411482,37903.465283977755,38246.65636175067,38592.95481018166,38942.38876447888,39294.98661459636,39650.777007540615,40009.78884969805,40372.05130918349,40737.593818209934,41106.446075479835,41478.63804859796,41854.19997650613,42233.16237193998,42615.55602390803,43001.41200019311,43390.7616498765,43783.636605884894,44180.068787560456,44580.090403254086,44983.73395294224,45391.03223086739,45802.01832820244,46216.72563573917,46635.18784660116,47057.43895898118,47483.51327890339,47913.44542301053,48347.27032137642,48785.02322034382,49226.73968538808,49672.45560400664,50122.20718863476,50576.03097958762,51033.963848029016,51496.04299896703,51962.30597427674,52432.79065575033,52907.535268174855
3 Hydrogen production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4 Iron & steel,14473.0,17947.0,21930.0,26131.0,31485.0,31755.0,34570.0,39653.0,45127.0,44888.0,49048.0,49833.0,45852.0,45414.0,45241.0,48865.0,50313.935617476185,50313.935617476185,54389.36440249175,56002.10741476355,57662.67117383401,59372.473651324755,61132.9748642803,62587.78700509178,64077.22004190498,65602.09786558962,67163.2639735607,68761.5819363653,69876.36214130874,71009.21544565358,72160.43485507082,73330.31812551373,74519.16784023064,75551.2545708528,76597.63565084037,77658.50905621385,78734.07550495175,79824.53849496646,80930.10434260621,82050.98222169033,83187.38420308502,84339.52529482734,85507.62348280483,86691.89977199865,87892.57822829782,89109.88602089268,90344.05346525545,91595.31406671605,92863.90456464149,94150.06497722713,95454.03864690827,96776.07228640074,98116.41602537903,99475.32345780112,100853.05168988851,102249.861388771,103666.016831805,105101.78595657506,106557.44041158778,108033.25560766798,109529.5107700665,111046.48899128992,112584.47728466183,114143.7666386259,115724.6520718011,117327.43268879951,118952.41173681703,120599.89666300798,122270.19917265433,123963.63528814056,125680.52540874526,127421.19437126098,129185.97151145348,130975.19072637234,132789.19053752453,134628.31415492285,136492.90954202155,138383.32948155125,140299.93164226564,142243.0786466127,144213.1381393431,146210.48285706877,148235.49069878508,150288.54479736945,152370.03359207042,154480.3509020006,156619.89600064748,158789.0736914164,160988.29438421942,163217.97417312532,165478.5349150848,167770.40430974614,170094.01598037628,172449.80955590258,174838.230754091,177259.73146587613,179714.7698408593,182203.81037399088
5 Non-ferrous metals,9411.0,10940.0,12666.0,15731.0,20623.0,21593.0,22151.0,26905.0,30110.0,32838.0,35373.0,37828.0,47339.0,49556.0,51619.0,55755.0,57408.23657735362,57408.23657735362,62058.30374011926,63898.44467226322,65793.1491107565,67744.03496223499,69752.76810719224,71412.70980188054,73112.15396370435,74852.04065273612,76633.33230013053,78457.01424050034,79728.97925281225,81021.56568448618,82335.10785520262,83669.9455047175,85026.4238807339,86204.03557961529,87397.95714136104,88608.4144567524,89835.63654514658,91079.85559780739,92341.30702183592,93620.22948470987,94916.86495943945,96231.45877034895,97564.25963949221,98915.519733711,100285.4947123452,101674.4437756037,103082.62971360525,104510.31895609855,105957.78162287094,107425.29157485523,108913.12646594441,110421.56779552391,111950.90096173152,113501.4153154549,115073.40421507697,116667.16508197952,118282.99945681551,119921.21305656081,121582.11583235605,123266.02202814959,124973.25024015264,126704.123477118,128458.96922145343,130238.11949118158,132041.91090275804,133870.68473475942,135724.78699245342,137604.56847326332,139510.38483313916,141442.59665384796,143401.56951119608,145387.67404419646,147401.28602519375,149442.7864309607,151512.5615147792,153611.00287951968,155738.5075517327,157895.47805676656,160082.32249492538,162299.45461868207,164547.29391096043,166826.26566450173,169136.80106233028,171479.3372593337,173854.31746497276,176262.191027137,178703.41351716174,181178.44681602228,183687.7592017223,186231.82543789234,188811.12686361527,191426.15148449613,194077.39406499307,196765.35622202713,199490.54651988848,202253.48056645718,205054.68111075653,207894.67814185753
6 Chemicals,17229.0,19181.0,21635.0,24452.0,27747.0,27588.0,28943.0,31525.0,35181.0,38890.0,42770.0,45415.0,46701.0,48169.0,50838.0,54911.0,56539.210451063846,56539.210451063846,61118.88649760001,62931.172009660935,64797.19506449196,66718.54907741521,68696.87471139868,70331.68878003878,72005.40734106302,73718.95622423805,75473.28329176696,77269.35896260629,78522.06940635231,79795.08910951162,81088.74733094845,82403.37866755524,83739.32314079416,84899.10855909344,86074.95694716663,87267.0907763381,88475.73559914883,89701.12009203121,90943.47609857467,92203.03867339077,93480.04612658557,94774.74006884819,96087.36545716359,97418.17064115871,98767.40741009032,100135.33104048378,101522.20034443148,102928.27771856026,104353.8291936771,105799.12448510226,107264.43704369965,108750.04410761393,110256.22675472408,111783.26995582362,113331.46262853724,114901.0976919842,116492.47212219887,118105.88700831876,119741.64760955081,121400.06341292663,123081.44819185766,124786.12006550138,126514.40155894955,128266.61966425029,130043.10590227514,131844.19638544307,133670.2318813131,135521.55787705796,137398.5246448302,139301.48730803424,141230.80590851567,143186.84547468164,145169.9760905644,147180.5729658414,149219.01650682528,151285.69238843708,153380.991627176,155505.31065510018,157659.05139483185,159842.62133560135,162056.43361034436,164300.907073867,166576.46638209344,168883.542072411,171222.57064512817,173593.99464606086,175998.26275026225,178435.82984691244,180907.15712538388,183412.71216249862,185952.96901099422,188528.4082892148,191139.51727204447,193786.78998309994,196470.7272882002,199191.8369901307,201950.6339247199,204747.6400582467
7 Non-metallics nes,9054.0,10517.0,12206.0,14407.0,15958.0,16850.0,18282.0,21053.0,25090.0,25376.0,27072.0,28585.0,26702.0,27412.0,28419.0,30695.0,31605.162258844397,31605.162258844397,34165.180401810794,35178.23978504384,36221.33821100655,37295.36639163846,38401.241450098925,39315.09510122362,40250.696187174326,41208.562242592314,42189.22311815094,43193.22127364644,43893.48073114647,44605.09297256394,45328.24205211091,46063.115007932975,46809.90191048563,47458.216700139725,48115.510617058135,48781.908021702344,49457.534996919974,50142.519371799775,50836.990745856914,51541.08051355337,52254.92188915779,52978.64993194978,53712.40157177315,54456.315634943196,55210.53287051268,55975.1959769017,56750.44962889628,57536.44050502097,58333.317315290515,59141.2308293459,59960.333904980056,60790.78151705866,61632.73078684151,62486.34101170994,63351.77369530602,64229.192578089154,65118.76366831587,66020.65527344872,66935.03803200014,67862.08494581742,68801.97141281472,69754.87526015849,70720.97677791251,71700.45875314891,72693.50650453156,73700.30791737851,74721.05347921004,75755.936315789,76805.15222766038,77868.89972719685,78947.3800761575,80040.79732376662,81149.35834532006,82273.27288132609,83412.7535771885,84568.01602343922,85739.27879652825,86926.7635001784,88130.69480731292,89351.30050256377,90588.81152536861,91843.46201366473,93115.48934818806,94405.13419738579,95712.64056295104,97038.25582598812,98382.23079381717,99744.81974742716,101126.28048958594,102526.87439361677,103946.8664528503,105386.52533076148,106846.12341180092,108325.93685293014,109826.24563587076,111347.33362007713,112889.48859644281,114453.00234175076
8 Ore-extra.(non-energy),3317.0,3794.0,4346.0,5009.0,5837.0,6388.0,6340.0,7230.0,9044.0,9595.0,10344.0,10517.0,8896.0,8432.0,9183.0,9919.0,10213.116287521667,10213.116287521667,11040.378706810921,11367.74590089102,11704.820124286494,12051.889207970742,12409.249517626038,12704.558667829844,13006.895438363972,13316.427069042944,13633.32477957124,13957.763864254734,14184.050671843683,14414.00609854575,14647.689620944393,14885.161679872526,15126.483696045185,15335.9847352561,15548.387353334409,15763.731737001648,15982.058629563424,16203.409338618083,16427.825743872123,16655.350305063883,16886.026069996944,17119.8966826848,17357.00639160834,17597.400058087693,17841.12316477001,18088.22182423483,18338.7427877186,18592.73345396003,18850.241878168003,19111.316781113608,19376.00755834818,19644.364289548954,19916.437747994176,20192.27941016945,20471.941465507112,20755.47682626052,21042.939137515084,21334.382787337945,21629.862917068247,21929.43543174991,22233.1570107089,22541.085118277,22853.278014664105,23169.794766981093,23490.69526041535,23816.040209561103,24145.891169906663,24480.310549480757,24819.361620660173,25163.108532140945,25511.61632107532,25864.95092537683,26223.179196195808,26586.368910567653,26954.588784236304,27327.908484655294,27706.398644168894,28090.130873375794,28479.177774677875,28873.612956016634,29273.511044799867,29678.94770202121,30089.99963657527,30506.74461977098,30929.261500046,31357.63021788489,31791.9318209439,32232.248479385256,32678.663501423795,33131.26134908894,33590.127654204996,34055.349234592715,34527.01411049531,35005.21152123194,35490.03194208185,35981.56710140236,36479.90999798393,36985.15491864559
"9 Food, drink & tob.",3161.0,3479.0,4132.0,4764.0,5370.0,5832.0,6144.0,6769.0,7452.0,8204.0,8821.0,9069.0,9421.0,9822.0,10215.0,11033.0,11360.1484020795,11360.1484020795,12280.32042264794,12644.454130913462,13019.385062128531,13405.433373479302,13802.92871539148,14131.403950213396,14467.696075357366,14811.991113292752,15164.479513359158,15525.356257114878,15777.057270133213,16032.838923808373,16292.767374521572,16556.909851198063,16825.334672695488,17058.364712579954,17294.62220680901,17534.151855463173,17776.998977716834,18023.209520412674,18272.83006675483,18525.907845122478,18782.490738005476,19042.62729106376,19306.366722312214,19573.758931432756,19844.854509215398,20119.704747130043,20398.36164703088,20680.877930995164,20967.307051298274,21257.703200526914,21552.12132183239,21850.6171193259,22153.247068617777,22460.068427502723,22771.139246793016,23086.518381301776,23406.265500978316,23730.441102197758,24059.106519206976,24392.323935729084,24730.15639672863,25072.667820339768,25419.923009959584,25771.987666508965,26128.92840086325,26490.812746455053,26857.70917205164,27229.687094709265,27606.816892906918,27989.16991986199,28376.818517030348,28769.836027793386,29168.29681133465,29572.27625670864,29981.850797104467,30397.097924307083,30818.09620335876,31244.92528742366,31677.665932858265,32116.40001449054,32561.210541110704,33012.18167117655,33469.398728736276,33932.948219571874,34402.91784756606,34879.39653129592,35362.474420856364,35852.2429149166,36348.7946780128,36852.22365808031,37362.62510422865,37880.09558476275,38404.73300545368,38936.63662806254,39475.90708912082,40022.64641897092,40576.95806107037,41138.94689156338
"10 Tex., cloth. & footw.",5736.0,7282.0,8306.0,10365.0,11372.0,11466.0,11681.0,13053.0,14023.0,15461.0,16328.0,16386.0,16653.0,16972.0,17609.0,19020.0,19583.977395771963,19583.977395771963,21170.279564829492,21798.016638264664,22444.36725112704,23109.883328521373,23795.133161129874,24361.39790927751,24941.138344357572,25534.675154067627,26142.336657671636,26764.45898761216,27198.37118444065,27639.318075848383,28087.413710087945,28542.77398439111,29005.516674944996,29407.241623608326,29814.530442627325,30227.46019132688,30646.10899629966,31070.556066187713,31500.881706668795,31937.167335650276,32379.495498673445,32827.94988453119,33282.615341101984,33743.57789140315,34210.92474986647,34684.744338839235,35165.1263053138,35652.16153788887,36145.94218396565,36646.56166718224,37154.11470508944,37668.697327071364,38190.406892514264,38719.342109227,39255.60305211664,39799.29118212267,40350.509365413505,40909.361892848814,41475.954499711435,42050.39438571256,42632.790235274006,43223.25223809135,43821.89210998194,44428.82311402157,45044.16008197394,45668.01943601691,46300.519210769664,46941.779075624916,47591.92035739047,48251.06606324431,48919.340904007666,49596.87131774038,50283.78549366305,50980.21339641055,51686.28679062143,52402.139265867845,53127.906261930824,53863.72509442555,54609.73498078159,55366.077066582904,56132.894452272696,56910.332220228134,57698.537462210006,58497.6593071926,59307.84894957902,60129.25967780723,60962.04690335239,61806.36819013076,62662.38328431092,63530.254144537874,64410.14497257572,65302.22224437473,66206.65474156874,67123.61358340872,68053.27225913866,68995.80666081989,69951.39511660993,70920.21842450234
