,1 Investment cost mean (MEuro per MW),2 Investment cost SD,3 O&M cost mean (Euros/MJ/s/year),4 O&M cost SD,5 Lifetime (years),6 Leadtime (years),7 Learning rate,8 Discount rate,9 Conversion efficiency,10 Fuel cost mean,11 Fuel cost SD,12 Gamma value,13 Capacity factor mean,14 Capacity factor SD,15 Learning exponent
Indirect Heating Coal,0.4209108510817409,0.021045542554087,42390.26854112299,2119.51342705615,25.0,1,-0.05,0.05,0.3130559864612415,160.37016827315796,26.72836137885966,0,0.9703846153846154,0.0133872676417274,-0.05
Indirect Heating Oil,0.0463001936189915,0.0023150096809495,8894.688105059351,444.73440525296746,25.0,1,-0.05,0.05,0.273587534361716,255.7853618689757,42.630893644829285,0,0.9768538461538462,0.0129453174006491,-0.05
Indirect Heating Gas,0.0463001936189915,0.0023150096809495,9800.993349608554,490.0496674804277,25.0,1,-0.05,0.05,0.5897069941644886,120.30994935468063,20.051658225780105,0,0.9814,0.0125093385235134,-0.05
Indirect Heating Biomass,0.5202458119370318,0.0260122905968515,42390.26854112299,2119.51342705615,25.0,1,-0.05,0.05,0.4215786090837574,81.26458095082505,16.252916190165006,0,0.9116666666666666,0.008671634140044,-0.05
Indirect Heating Electric,0.0673457361730785,0.0033672868086539,7542.217358363498,377.11086791817496,25.0,1,-0.05,0.05,0.9,460.797582094429,92.1595164188858,0,0.9878205128205128,0.0028867513459481,-0.05
Indirect Heating Steam Distributed,0.8418217021634818,0.042091085108174,0.0,0.0,20.0,1,-0.05,0.05,0.3487955643720135,0.0,0.0,0,1.0,0.0,-0.05
Heat Pumps (Electricity),0.9201111204646856,0.0460055560232342,25856.298132839467,1292.8149066419735,20.0,1,-0.432959407,0.05,3.0,460.797582094429,92.1595164188858,0,0.9838461538461538,0.0113249475879504,-0.432959407
Direct Heating Coal,0.185200774475966,0.0092600387237983,5297.398770940314,264.8699385470158,15.0,1,-0.05,0.05,0.3612058162101319,160.37016827315796,26.72836137885966,0,0.9293589743589744,0.0339690368351952,-0.05
Direct Heating Oil,0.0126273255324522,0.0006313662766226,2219.293022813368,110.96465114066844,15.0,1,-0.05,0.05,0.2272286790263967,255.7853618689757,42.630893644829285,0,0.9293589743589744,0.0339690368351952,-0.05
Direct Heating Gas,0.0126273255324522,0.0006313662766226,2219.293022813368,110.96465114066844,15.0,1,-0.05,0.05,0.4509266381572754,120.30994935468063,20.051658225780105,0,0.9878846153846156,0.0121153846153846,-0.05
Direct Heating Biomass,0.185200774475966,0.0092600387237983,5297.398770940314,264.8699385470158,15.0,1,-0.05,0.05,0.2418357911636876,81.26458095082505,16.252916190165006,0,0.9293589743589744,0.0339690368351952,-0.05
Direct Heating Electric,0.0505093021298089,0.0025254651064904,1328.2936274097144,66.41468137048574,12.5,1,-0.05,0.05,0.4148388462176673,460.797582094429,92.1595164188858,0,0.9902564102564102,0.0168763924840044,-0.05
Direct Heating Steam Distributed,0.8418217021634818,0.042091085108174,0.0,0.0,20.0,1,-0.05,0.05,0.0712540523955947,0.0,0.0,0,1.0,0.0,-0.05
