,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Nuclear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06120150989314532,-0.06120150989314532,-0.06120150989314532,-0.06120150989314532,-0.06120150989314532,-0.06120150989314532,-0.06120150989314532,-0.06120150989314532,-0.06120150989314532,-0.058141434398488054,-0.05508135890383079,-0.05202128340917353,-0.04896120791451626,-0.04590113241985899,-0.04284105692520173,-0.03978098143054446,-0.03672090593588719,-0.03366083044122993,-0.03060075494657266,-0.027540679451915396,-0.02448060395725813,-0.021420528462600865,-0.018360452967943596,-0.01530037747328633,-0.012240301978629065,-0.009180226483971798,-0.006120150989314533,-0.0030600754946572663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 Coal + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.13770339725957698,-0.12240301978629065,-0.10710264231300431,-0.09180226483971798,-0.07650188736643165,-0.06120150989314532,-0.04590113241985899,-0.03060075494657266,-0.01530037747328633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 IGCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6 IGCC + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.13770339725957698,-0.12240301978629065,-0.10710264231300431,-0.09180226483971798,-0.07650188736643165,-0.06120150989314532,-0.04590113241985899,-0.03060075494657266,-0.01530037747328633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7 CCGT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8 CCGT + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.1530037747328633,-0.13770339725957698,-0.12240301978629065,-0.10710264231300431,-0.09180226483971798,-0.07650188736643165,-0.06120150989314532,-0.04590113241985899,-0.03060075494657266,-0.01530037747328633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9 Solid Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18360452967943597,-0.18360452967943597,-0.18360452967943597,-0.183604529679436,-0.183604529679436,-0.183604529679436,-0.183604529679436,-0.183604529679436,-0.183604529679436,-0.183604529679436,-0.183604529679436,-0.183604529679436,-0.183604529679436,-0.1721292465744712,-0.16065396346950644,-0.1491786803645417,-0.13770339725957698,-0.12622811415461221,-0.11475283104964748,-0.10327754794468273,-0.09180226483971798,-0.08032698173475324,-0.06885169862978849,-0.05737641552482374,-0.04590113241985874,-0.034425849314894,-0.02295056620992929,-0.011475283104964519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 S Biomass CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18360452967943597,-0.18360452967943597,-0.18360452967943597,-0.183604529679436,-0.183604529679436,-0.183604529679436,-0.183604529679436,-0.183604529679436,-0.183604529679436,-0.183604529679436,-0.183604529679436,-0.183604529679436,-0.183604529679436,-0.1721292465744712,-0.16065396346950644,-0.1491786803645417,-0.13770339725957698,-0.12622811415461221,-0.11475283104964748,-0.10327754794468273,-0.09180226483971798,-0.08032698173475324,-0.06885169862978849,-0.05737641552482374,-0.04590113241985874,-0.034425849314894,-0.02295056620992929,-0.011475283104964519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
