REX - EU local currency per euro rates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
time,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Dan_ba; 1 Belgium (BE),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Dan_ba; 2 Denmark (DK),7.4473,7.4506,7.4437,7.4579,7.4548,7.459,7.445,7.439,7.453,7.453,7.453,7.453,7.453,7.453,7.453,7.453,7.453,7.453,7.453,7.453,7.453,7.453,7.453,7.453,7.453,7.453,7.453,7.453,7.453,7.453,7.453,7.453,7.453,7.453,7.453,7.453,7.453,7.453,7.453,7.453,7.453
Dan_ba; 3 Germany (DE),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Dan_ba; 4 Greece (EL),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Dan_ba; 5 Spain (ES),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Dan_ba; 6 France (FR),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Dan_ba; 7 Ireland (IE),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Dan_ba; 8 Italy (IT),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Dan_ba; 9 Luxembourg (LX),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Dan_ba; 10 Netherlands (NL),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Dan_ba; 11 Austria (AT),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Dan_ba; 12 Portugal (PT),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Dan_ba; 13 Finland (FI),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Dan_ba; 14 Sweden (SW),9.5373,9.0298,8.7041,8.6515,9.0985,9.353,9.469,9.635,10.258,10.258,10.258,10.258,10.258,10.258,10.258,10.258,10.258,10.258,10.258,10.258,10.258,10.258,10.258,10.258,10.258,10.258,10.258,10.258,10.258,10.258,10.258,10.258,10.258,10.258,10.258,10.258,10.258,10.258,10.258,10.258,10.258
Dan_ba; 15 UK (UK),0.8578,0.8679,0.8109,0.8493,0.8061,0.726,0.819,0.877,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885
Dan_ba; 16 Czech Rep. (CZ),25.284,24.5898,25.1491,25.9797,27.5359,27.279,27.034,26.326,25.647,25.647,25.647,25.647,25.647,25.647,25.647,25.647,25.647,25.647,25.647,25.647,25.647,25.647,25.647,25.647,25.647,25.647,25.647,25.647,25.647,25.647,25.647,25.647,25.647,25.647,25.647,25.647,25.647,25.647,25.647,25.647,25.647
Dan_ba; 17 Estonia (EN),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
