,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Nuclear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17567609347142188,-0.17567609347142188,-0.17567609347142188,-0.17567609347142188,-0.17567609347142188,-0.17567609347142188,-0.17567609347142188,-0.17567609347142188,-0.17567609347142188,-0.16689228879785076,-0.15810848412427966,-0.1493246794507086,-0.14054087477713748,-0.13175707010356638,-0.12297326542999532,-0.11418946075642421,-0.10540565608285311,-0.09662185140928202,-0.08783804673571094,-0.07905424206213983,-0.07027043738856874,-0.06148663271499766,-0.05270282804142656,-0.04391902336785547,-0.03513521869428437,-0.02635141402071328,-0.017567609347142184,-0.008783804673571092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 Coal + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.3952712103106992,-0.35135218694284376,-0.30743316357498823,-0.26351414020713276,-0.21959511683927732,-0.17567609347142188,-0.13175707010356638,-0.08783804673571094,-0.04391902336785547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 IGCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6 IGCC + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.3952712103106992,-0.35135218694284376,-0.30743316357498823,-0.26351414020713276,-0.21959511683927732,-0.17567609347142188,-0.13175707010356638,-0.08783804673571094,-0.04391902336785547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7 CCGT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8 CCGT + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.43919023367855464,-0.3952712103106992,-0.35135218694284376,-0.30743316357498823,-0.26351414020713276,-0.21959511683927732,-0.17567609347142188,-0.13175707010356638,-0.08783804673571094,-0.04391902336785547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9 Solid Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5270282804142655,-0.5270282804142655,-0.5270282804142655,-0.5270282804142656,-0.5270282804142656,-0.5270282804142656,-0.5270282804142656,-0.5270282804142656,-0.5270282804142656,-0.5270282804142656,-0.5270282804142656,-0.5270282804142656,-0.5270282804142656,-0.494089012888374,-0.4611497453624823,-0.4282104778365908,-0.3952712103106992,-0.36233194278480757,-0.32939267525891597,-0.2964534077330244,-0.26351414020713276,-0.2305748726812412,-0.1976356051553496,-0.16469633762945798,-0.1317570701035657,-0.09881780257767409,-0.06587853505178261,-0.032939267525890936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 S Biomass CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5270282804142655,-0.5270282804142655,-0.5270282804142655,-0.5270282804142656,-0.5270282804142656,-0.5270282804142656,-0.5270282804142656,-0.5270282804142656,-0.5270282804142656,-0.5270282804142656,-0.5270282804142656,-0.5270282804142656,-0.5270282804142656,-0.494089012888374,-0.4611497453624823,-0.4282104778365908,-0.3952712103106992,-0.36233194278480757,-0.32939267525891597,-0.2964534077330244,-0.26351414020713276,-0.2305748726812412,-0.1976356051553496,-0.16469633762945798,-0.1317570701035657,-0.09881780257767409,-0.06587853505178261,-0.032939267525890936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
