,1 Investment cost mean (MEuro per MW),2 Investment cost SD,3 O&M cost mean (Euros/MJ/s/year),4 O&M cost SD,5 Lifetime (years),6 Leadtime (years),7 Learning rate,8 Discount rate,9 Conversion efficiency,10 Fuel cost mean,11 Fuel cost SD,12 Gamma value,13 Capacity factor mean,14 Capacity factor SD,15 Learning exponent
Indirect Heating Coal,0.4540501271340357,0.0227025063567017,45727.75154377043,2286.387577188521,25.0,1,-0.05,0.05,0.5859104015571557,204.30753841956903,40.8615076839138,0,0.9703846153846154,0.013387267641727442,-0.05
Indirect Heating Oil,0.0499455139847439,0.0024972756992371,9594.98728659644,479.7493643298222,25.0,1,-0.05,0.05,0.4138495238068162,212.635991634082,42.5271983268164,0,0.9768538461538462,0.012945317400649168,-0.05
Indirect Heating Gas,0.0499455139847439,0.0024972756992371,10572.648020341449,528.6324010170723,25.0,1,-0.05,0.05,0.5897069941644886,299.26016186232613,59.85203237246522,0,0.9813999999999999,0.01250933852351345,-0.05
Indirect Heating Biomass,0.561205957137668,0.0280602978568834,45727.75154377043,2286.387577188521,25.0,1,-0.05,0.05,0.4215786090837574,218.2620714740384,43.65241429480768,0,0.9116666666666666,0.00867163414004405,-0.05
Indirect Heating Electric,0.0726480203414457,0.0036324010170722,8136.033418089359,406.801670904468,25.0,1,-0.05,0.05,0.9,2780.826952805311,556.1653905610623,0,0.9878205128205128,0.0028867513459481316,-0.05
Indirect Heating Steam Distributed,0.9081002542680712,0.0454050127134035,0.0,0.0,20.0,1,-0.05,0.05,0.6310703614840758,0.0,0.0,0,1.0,0.0,-0.05
Heat Pumps (Electricity),0.992553577915002,0.04962767889575,27892.02374863785,1394.6011874318924,20.0,1,-0.432959407,0.05,3.0,2780.826952805311,556.1653905610623,0,0.9838461538461538,0.0113249475879504,-0.432959407
Direct Heating Coal,0.1997820559389756,0.0099891027969487,5714.475118053034,285.72375590265165,15.0,1,-0.05,0.05,0.5486718680181636,204.30753841956903,40.8615076839138,0,0.9293589743589744,0.033969036835195206,-0.05
Direct Heating Oil,0.013621503814021,0.000681075190701,2394.023049219033,119.70115246095168,15.0,1,-0.05,0.05,0.5334798566104854,212.635991634082,42.5271983268164,0,0.9293589743589744,0.033969036835195206,-0.05
Direct Heating Gas,0.013621503814021,0.000681075190701,2394.023049219033,119.70115246095168,15.0,1,-0.05,0.05,0.4847469510609014,299.26016186232613,59.85203237246522,0,0.9878846153846155,0.012115384615384639,-0.05
Direct Heating Biomass,0.1997820559389756,0.0099891027969487,5714.475118053034,285.72375590265165,15.0,1,-0.05,0.05,0.5333445570292268,218.2620714740384,43.65241429480768,0,0.9293589743589744,0.033969036835195206,-0.05
Direct Heating Electric,0.0544860152560842,0.0027243007628042,1432.873229204504,71.6436614602252,12.5,1,-0.05,0.05,0.5611238798996188,2780.826952805311,556.1653905610623,0,0.9902564102564102,0.016876392484004476,-0.05
Direct Heating Steam Distributed,0.9081002542680712,0.0454050127134035,0.0,0.0,20.0,1,-0.05,0.05,0.0712540523955947,0.0,0.0,0,1.0,0.0,-0.05
