,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
Indirect Heating Coal,0.02957688345974243,0.02892584248185777,0.028628845851112767,0.026769322758519336,0.025589883762083487,0.025412374088194637,0.024211255303791618,0.02287527042608385,0.024536877229072485,0.02360985380748293,0.02306700673180333,0.022625566812047103,0.02146863470356403,0.02072790415642461,0.02020298451175403,0.01886059777197124,0.0183319239168603,0.01784705890254967,0.018381671588436743,0.01816617578064409,0.017616819585814143,0.016432820014132918,0.016903660594332372,0.01740129675376316,0.01873532555182801,0.018998619067706737,0.017943433957959266,0.017689152167657287,0.017616500227570997,0.01821157157623253,0.01837588164148412,0.013757398962812929,0.013866588435314464,0.04134601857804393,0.0340585945165709,0.04314527213811994,0.045678518789012884,0.05165921065879323,0.04872424104777804,0.04349276339313149,0.04308270473585852,0.049878167669103225,0.04861988403397007,0.04924788356485455,0.0511079706582944,0.049604636956115916,0.0511870336352404,0.05268003540357113,0.0541781323460053,0.05445157049215801,0.04938462033091269,0.04874596705993176,0.05070138690553745,0.05126709133160246,0.05170036992010607,0.051995936559185635,0.05226100256194312,0.05252647406876665,0.05279683561093863,0.053064418889378566,0.053329503508567584,0.05339234601789064,0.05345488099808531,0.05352664579022221,0.053611840547658635,0.05369730106658861,0.053820249947145786,0.05393181977260912,0.054054670797564736,0.05417559645389132,0.05430144007021362,0.054475027434544285,0.05464348716535243,0.05480794722745036,0.054978108452364914,0.05514585956541433,0.05528698846537481,0.05541694822244043,0.05555056742099666,0.05567484940512117,0.05579208316053808,0.05590835661836247,0.05602441562921608,0.056146777018155535,0.05625892502702085,0.056368425206510885,0.05647784614683085,0.056576815870230425,0.056691164078761874,0.056784926810132766,0.056907549425793985
Indirect Heating Oil,0.005120447554373951,0.005007737194354301,0.0049563201586944935,0.004634393391639004,0.00443020502496902,0.0043994739651269975,0.004191532322104325,0.003960242216469952,0.004247905063107423,0.004087415712754249,0.003993436237707594,0.003917012703747519,0.0037167208037059843,0.0035884830898267428,0.00349760727072786,0.003265208853629567,0.0031736830932448125,0.0030897416637798852,0.0031822955741238764,0.003144988229572459,0.003049881874363469,0.002844903965874669,0.0029264174390796443,0.003012569851283373,0.0032435213139624343,0.003289103555286092,0.0031064264310389626,0.003062404329351141,0.003049826586011764,0.003152847299336049,0.003181293199422909,0.003000030308252009,0.0051591983281986074,0.0059141452210224755,0.004990025895875369,0.007226059288808367,0.008751987256598221,0.008537905312578517,0.006980514235688945,0.006110105889174707,0.00498708765045391,0.004592517929885413,0.002549035414078057,0.0021461286203787806,0.0020492931697065893,0.002498253303705423,0.0025779480252874514,0.0026531405239941745,0.0027285896324921997,0.0027423608803815746,0.0024871725400004018,0.002455007852542616,0.0025534892524516064,0.002581979995213982,0.0026038013355477807,0.0026186870474057045,0.0026320366465102138,0.0026454066681383982,0.002659022968092847,0.002672499345512369,0.0026858498822018378,0.0026890148384672843,0.002692164306550414,0.00269577861843832,0.0027000693077223114,0.0027043733816326213,0.002710565493215064,0.002716184518011158,0.002722371701262402,0.002728461916592229,0.00273479981662576,0.002743542249451228,0.002752026437721875,0.0027603091894700077,0.0027688790706019146,0.002777327570542489,0.0027844352879296073,0.002790980490401809,0.002797709994430372,0.002803969245510162,0.00280987352452011,0.002815729439772549,0.002821574554767472,0.0028277370783322416,0.0028333852223535274,0.0028389000129447643,0.0028444108127897608,0.002849395254842397,0.0028551542081835797,0.002859876408924993,0.002866052088730002
Indirect Heating Gas,0.050339393472592336,0.049231331901564215,0.048725848276980975,0.04556096903076686,0.0435535822890462,0.043251463597898616,0.041207178195831716,0.038933352810411964,0.041761381624408886,0.040183602246766786,0.03925968500662632,0.03850836116125345,0.036539280791130085,0.035278568974742366,0.034385163942040664,0.03210044268740633,0.0312006480471994,0.0303754153694665,0.03128531780685274,0.03091854730938183,0.02998355165016065,0.02796840288063707,0.02876976619066212,0.029616735157824342,0.03188723132625808,0.032335352775992345,0.03053944420779254,0.030106660574170368,0.02998300810742118,0.030995810244107136,0.031275463407614564,0.02775224332613663,0.026626327406989555,0.0005623768174907269,0.0005623205779343238,0.0005372998470180441,0.0,0.0,0.0,0.0,0.002419905360831532,0.0010957531730427725,0.0011191073655001688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Steam Distributed,0.02973807951499335,0.029083490318866388,0.028784875035995174,0.026915217414265787,0.025729350393934387,0.02555087328007713,0.024343208315438576,0.022999942227982854,0.024670604902675624,0.023738529139486632,0.02319272350979565,0.02274887771202349,0.021585640243736902,0.020840872664015426,0.020313092171069202,0.01896338933094851,0.018431834166856044,0.017944326604768454,0.018481852966674463,0.01826518269186312,0.017712832467873398,0.016522380016846926,0.01699578671068995,0.017496135021519626,0.01883743436856345,0.019102162852267308,0.01804122691087856,0.017785559267277512,0.01771251136910579,0.018310825897669195,0.01847603146411153,0.020100526453089098,0.01943218658346123,0.014632262246831416,0.02778475294914224,0.00993678192781645,0.009071629133009143,0.008150967932908747,0.008851369203307912,0.010045065215142816,0.010459599077506652,0.01082680397076578,0.011838029394181935,0.01298691558056685,0.012119380051471621,0.014018610010104748,0.014465806145126471,0.014887738666336962,0.01531111111863199,0.015388386610763737,0.013956431805531008,0.013775944018764622,0.014328559054448013,0.0144884309982143,0.014610878493663854,0.01469440764939418,0.014769317116484573,0.01484434118180019,0.014920747204583763,0.014996368071015937,0.015071282799237319,0.015089042522608254,0.015106715336142088,0.015126996557720497,0.01515107317943759,0.015175224907172246,0.015209971102557866,0.015241501499069991,0.015276220039792657,0.015310394458159191,0.01534595872569017,0.01539501570327446,0.015442623576520178,0.015489101116005616,0.01553718984313467,0.01558459745615039,0.015624481449484548,0.01566120896656976,0.015698970666873698,0.01573409360645421,0.01576722466834795,0.0158000843435676,0.01583288341460515,0.01586746358083748,0.015899157375937396,0.015930102876328116,0.015961025983186883,0.01598899550459219,0.016021311091180903,0.016047809080990467,0.0160824630716828
Heat Pumps (Electricity),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Coal,2.5931279580857645,2.5360484972321524,2.5100095716742787,2.3469774751157155,2.2435711699626615,2.228008161141316,2.122701099122532,2.0055697677339768,2.151249722893554,2.069973737355856,2.022380084332004,1.9836772169628596,1.8822441839592987,1.8173012668392503,1.771279385994486,1.6535867768244767,1.6072357487906042,1.5647256234010267,1.6115973333432858,1.592703922724213,1.5445395882465764,1.4407334385598738,1.4820139836848665,1.5256438082987689,1.6426036420778096,1.665687675868493,1.5731752239475083,1.5508812854883849,1.5445115887857792,1.5966839602721234,1.6110897046967765,1.3041542066366754,1.2118520954177077,1.5449111227089196,1.4905717364906936,1.1511876946311113,1.2680437337360717,1.333212614376731,1.3469881218719812,1.1353670237299252,1.1852620275297052,1.3568577233773726,1.2945621844824906,1.1416602419933384,1.1951158157786756,1.1865292234969511,1.224379715268653,1.2600919054500712,1.2959259707896105,1.3024665357677607,1.1812664865538351,1.1659900766010478,1.2127631795484528,1.2262946732671052,1.2366585775051269,1.2437284499259038,1.2500687555450238,1.2564187607094717,1.2628857341696456,1.2692862523282402,1.275627003247264,1.2771301787236946,1.2786259981882624,1.28034259220676,1.2823804272881152,1.2844246193110371,1.2873655225960745,1.2900342420242563,1.2929728046303155,1.2958653129502329,1.2988754575157309,1.3030276193547612,1.3070571296153266,1.3109909689043822,1.3150611784343051,1.3190737387536835,1.3224495030845718,1.3255581046004608,1.3287542389466809,1.3317270297010684,1.334531228770311,1.337312457786214,1.3400885572897705,1.3430154079374783,1.3456979573530388,1.3483171714208284,1.3509344901095433,1.3533018185743984,1.3560369961586456,1.3582797748114737,1.3612128739302594
Direct Heating Oil,1.1679534312875872,1.14224465284025,1.130516634422366,1.057086437508309,1.0105118947659466,1.003502263984955,0.9560716140472452,0.9033152739754132,0.968930008862639,0.9323230354604825,0.9108866963151696,0.8934547965111089,0.8477690220883648,0.8185185168629392,0.7977901091191767,0.7447809676733484,0.7239043109441401,0.7047576095025831,0.7258687830899407,0.7173591282954423,0.6956657523309315,0.6489111182847056,0.6675040126977326,0.6871550303829143,0.7398341273627242,0.7502312527300703,0.7085633376080941,0.6985220737980856,0.6956531412809402,0.7191517504050611,0.7256401454642258,0.7328593844638118,0.927404364506248,0.5813294305623506,0.5454854396469871,0.5236020674294358,0.5117177128488712,0.5608954527709263,0.530061437513596,0.4801033799117965,0.43585907650366346,0.3644762940443587,0.2884101254586641,0.2731005365256868,0.2570757055015249,0.2805398043204405,0.2894890736218493,0.297932768599561,0.3064052794145345,0.3079517131498181,0.279295496836921,0.2756835832202946,0.28674249090539355,0.2899418411825034,0.29239225505293603,0.2940638368279299,0.29556292177459265,0.29706430005587736,0.2985933340089693,0.30010665544783754,0.3016058456800215,0.30196125247967404,0.30231492004350513,0.30272078695391097,0.3032026072442497,0.3036859305528942,0.3043812698802123,0.3050122547825157,0.3057070406859405,0.30639093763680797,0.30710264818776456,0.3080843742563357,0.30903710091289005,0.3099672073801604,0.31092955686338875,0.3118782759210659,0.3126764326339938,0.3134114220836491,0.3141671075621977,0.3148699862777034,0.3155330036249225,0.3161905899940069,0.3168469635548759,0.3175389803141119,0.31817323514173684,0.3187925151286938,0.31941134697727835,0.3199710718042281,0.3206177698956622,0.3211480464973157,0.3218415406283844
Direct Heating Gas,2.8195080432920228,2.75744554518748,2.7291334212831497,2.5518686217855744,2.439434945615822,2.4225132860375584,2.3080129169170958,2.1806560196449185,2.3390538357025803,2.2506824561740566,2.1989338769757283,2.15685224906936,2.0465641117187587,1.975951677571856,1.9259120862726182,1.7979449116655375,1.7475474386257437,1.7013261790525218,1.7522897895342067,1.7317469840626938,1.679377902916482,1.5665094757830629,1.6113938127277452,1.6588325212738235,1.7860029491942169,1.8111022192635984,1.710513429773845,1.6862732303628765,1.6793474591025996,1.7360744789107379,1.7517378449040244,1.615897516360201,1.5313159275014296,1.577316015451376,1.6494934283110387,1.654587119505325,1.7412132998521082,1.6896082204658232,1.5851763585041905,1.4319994268761431,1.5549976667422365,1.6089003332385527,1.5733037711307114,1.5941337964762126,1.6242685085179052,1.6226299688983843,1.674392151464183,1.7232301142347797,1.7722347465488764,1.781179251696246,1.6154329487886212,1.5945417982668375,1.6585060370549474,1.6770109392495465,1.6911840259956494,1.700852381935868,1.7095230237589485,1.7182069301292648,1.7270507956967909,1.7358037807686673,1.744475031558602,1.746530688956893,1.7485762866911962,1.7509238031650298,1.7537106306693155,1.7565061515658007,1.7605279638494205,1.7641775529509736,1.7681961642549773,1.7721517943332268,1.7762682970589647,1.7819465577391955,1.7874570870875637,1.7928367822495928,1.7984029696069368,1.803890319178528,1.808506822727504,1.8127579695860516,1.8171288213713248,1.821194241146759,1.8250291045099216,1.82883255533288,1.8326289913261191,1.8366315860211448,1.8403000882278664,1.843881976610548,1.847461272980468,1.8506986969201655,1.8544391704210024,1.8575062671124425,1.8615174068615876
