,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
Indirect Heating Coal,0.00015990153183743138,0.00015413167636234206,0.00024660432885826016,0.00028875978227697364,0.00032074668060349734,2.078310630189081e-05,0.00014362967647877072,0.00014261010331178495,1.3717339939169593e-05,0.00034070581343890235,7.55103624045456e-05,1.6665709490547822e-05,2.704182974029232e-07,-8.824350190645218e-05,0.00011026480440550195,0.00034995951432915,0.00017385181999752045,6.540637605153329e-05,0.00013910152725080463,0.00022937537221804502,0.0001465130579738393,0.0001824094553479569,-5.104405893710355e-05,-3.2790446691490643e-05,-3.81749920422593e-05,-0.00014919508838932925,3.929172496142021e-05,2.5506962856127954e-05,0.00021432017849395618,0.0004798631232778797,0.0008828467274249636,0.0032991282605347467,0.0011603141979318785,-0.0008002374219407798,0.0019031292921893892,0.0007803472110919085,0.0037474381617158365,0.0010420948172018515,0.00032251228456625647,0.0025519108694116587,0.0012071909886482088,0.004150827819770313,-0.0007933762175993468,-0.0024018974693369305,-0.003057343104855937,0.00023940985719168859,0.0005025114928874676,0.00019697860253476904,0.0003932722124382719,-0.002440993560104108,-0.0002593072668456535,0.0011820889414034218,0.0003273647473276131,0.0003103841970700412,0.00029323584168761824,0.0003216149310972666,0.00029814624159500014,0.00030332759110442137,0.00030745971904750513,0.0003137628624211366,0.0003068949639649516,0.0003160844922303688,0.0003174733287088505,0.00032026233193037384,0.00032919614784605866,0.00035805599210113684,0.0003609366141859409,0.0003666501931046777,0.0003702289939044486,0.0003755325344564665,0.0003935335899202669,0.00040215465146476234,0.000407545708542862,0.0004170251353010114,0.000426722083603396,0.0004142780345233535,0.0004219088700168489,0.00042690141434214776,0.0004305526897651069,0.0004274889276284846,0.0004313406315241547,0.00045007053555695686,0.00045247421210939387,0.0004507114769010598,0.00044686553581234356,0.0004457170767565716,0.00044780028263694677,0.000450780239885866,0.000456777954490388,0.0005091483906915911
Indirect Heating Oil,0.00047972920996728474,0.00046241875535886316,0.000739850947631699,0.0008663237970909232,0.0009622894159762274,6.235251815477419e-05,0.0004309111390819603,0.0004278522626329356,4.1154131397325155e-05,0.0010221698868931352,0.0002265427109072564,4.999969390895656e-05,8.112965190730514e-07,-0.000264744089489833,0.00033081138683793004,0.0010499324140330474,0.0005215822218862763,0.00019622919649028847,0.0004173259943570477,0.0006881614255702628,0.00043956172742071203,0.0005472564452578614,-0.00015314003428257977,-9.837638767448004e-05,-0.00011453085259720967,-0.00044760823152575555,0.00011788122325905383,7.652481498474431e-05,0.0006429935268755446,0.0014396632376016026,0.00418926261461873,-0.0017449047244016724,-0.0017233687040417722,0.0012623801918684211,-0.00197855666392684,0.0009071791126708076,-0.00584342166563109,0.0004828592292717461,-0.006052436634525517,-0.002822198617668312,-0.0007504289684593518,5.5346353809618276e-05,0.002439130940982253,-0.003928355126455277,-0.00025715948856578665,0.0001051795640316204,0.00022076760064421337,8.65383062384744e-05,0.00017277567571869282,-0.0010723979432901015,-0.00011392106238641497,0.0005193253150135042,0.0001438206505243074,0.00013636061151814716,0.00012882685094479582,0.00014129459261063781,0.00013098412937743303,0.00013326044368165008,0.00013507580509021164,0.00013784495536600143,0.00013482769210913792,0.0001388649134163589,0.00013947506880858385,0.00014070035730072254,0.00014462523689496608,0.00015730418784701101,0.00015856972711332168,0.0001610798649446729,0.00016265213399111085,0.0001649821302979835,0.0001728905062855085,0.00017667798398327342,0.00017904642879084003,0.00018321101075662383,0.0001874711561275985,0.00018200413120064184,0.00018535657441169813,0.000187549941225015,0.00018915405043610532,0.00018780805253271017,0.00018950021567621346,0.0001977287955836193,0.00019878479910337418,0.00019801037935770167,0.00019632074797933972,0.00019581619723021103,0.00019673140886291784,0.0001980405888939718,0.00020067555561878447,0.00022368337874018387
Indirect Heating Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.072639852153985e-18,2.389091765832208e-18,-4.461731617986193e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Steam Distributed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heat Pumps (Electricity),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Coal,0.0018699677321265195,0.0018024921836845358,0.002883913195006152,0.0033768999520455145,0.0037509705881055705,0.00024304794151315531,0.0016796765941188008,0.001667753200384564,0.00016041736912776605,0.0039843825756866605,0.0008830555874926871,0.0001948970633502134,3.1624055411572094e-06,-0.0010319632291120179,0.0012894912503850493,0.004092599938389022,0.002033109313157519,0.0007648945653381672,0.0016267221736998572,0.0026824292404423887,0.001713396285814267,0.0021331865405907623,-0.0005969345135867082,-0.00038346772873600055,-0.0004464372696928731,-0.001744761278231241,0.0004594968977042064,0.00029829106036333153,0.002506366346350889,0.005611757098608602,0.022137835244868315,0.04619995671121223,0.014996944169210574,-0.0151598290824847,0.03445978831824281,0.01740584464376826,0.10947666280624258,-0.0334827314337553,0.04600442797958432,0.011264444716125864,0.03506787493890412,0.012713022645130244,-0.19789516328285095,-0.006623319626518298,0.01376328433015325,0.0022335854461595084,0.004688204446580885,0.0018377210737577363,0.0036690514767642735,-0.02277336344448141,-0.002419219258988775,0.0110283539974331,0.003054164702296441,0.0028957438654602092,0.0027357574828733022,0.003000521523185751,0.0027815692881875964,0.0028299089304707203,0.0028684598111385906,0.0029272652816801914,0.0028631909022146518,0.002948925035434952,0.002961882250237275,0.0029879023860746308,0.0030712508389827697,0.0033405001040830995,0.0033673750023848203,0.0034206801038041967,0.003454068693041157,0.0035035483223640478,0.0036714900101922905,0.0037519206065849686,0.003802216725426189,0.003890655480176253,0.003981123612334325,0.0038650262751465103,0.003936218511340296,0.00398279668683854,0.004016861431458185,0.003988277919487693,0.004024212570906183,0.004198954085505136,0.004221379298183503,0.004204933777715082,0.0041690528906735405,0.004158338288265118,0.0041777736548381786,0.004205575305193887,0.00426153126376666,0.004750123694672093
Direct Heating Oil,0.013604244773708696,0.013113351876748391,0.02098082246926042,0.024567361636614268,0.02728877142791114,0.0017682036065569395,0.0122198533880985,0.012133109235187844,0.001167056050259574,0.028986872286881463,0.006424337786502865,0.001417900057814503,2.3006888470011866e-05,-0.007507659156418267,0.009381207120533476,0.029774166883293707,0.014791119799937856,0.00556470184707758,0.011834603479850214,0.019515001969382828,0.012465168283985915,0.015519193913135162,-0.004342771854930816,-0.002789774793926503,-0.003247885933358674,-0.012693352453603035,0.0033428963300983217,0.0021701040768102864,0.01823412280465841,0.04082622168739258,0.23054525237055035,0.017520864715544482,-0.0806221305965038,0.06436275925891423,-0.0844996088094575,0.01593186445489636,-0.08662298135535483,-0.0614015556938361,-0.11751222290437667,-0.03594588747139915,-0.01242539529351272,-0.05420599808879845,-0.03791801928941146,-0.03961044780655909,-0.02691510136701275,0.00444492776640365,0.009329721482120136,0.003657141230793803,0.007301564761480972,-0.04531993870341133,-0.00481434676062531,0.021946882303162774,0.006077914552922115,0.005762650510688527,0.005444270967416731,0.0059711623994651575,0.005535438361894574,0.005631636256885175,0.005708354109875857,0.005825379437595479,0.005697868762375713,0.0058684832467840176,0.005894268642166967,0.0059460497927231746,0.006111916674268747,0.006647733889851236,0.006701216053198289,0.00680729541801406,0.006873740096741243,0.0069722066132685825,0.00730641754423933,0.007466477770181945,0.007566569134747514,0.007742565928284485,0.00792260126711386,0.007691562746264369,0.007833238251875319,0.007925930754836275,0.007993721010845833,0.007936838635364206,0.008008350083533733,0.008356092952077844,0.008400720056302656,0.00836799278782574,0.008296588332997734,0.008275265829381984,0.00831394301573285,0.008369269454141959,0.00848062413474415,0.009452943356434096
Direct Heating Gas,0.021701324761030368,0.02091825841982486,0.03346835121923608,0.03918955460344209,0.04353071419525678,0.002820616752182592,0.01949296056623451,0.019354587355170597,0.0018616735278059735,0.046239503902475,0.010248025009730209,0.002261816818584617,3.670030690672288e-05,-0.011976126000278198,0.014964786782331376,0.04749538660699382,0.023594613276739285,0.008876744280220561,0.01887841462765993,0.03113009229797004,0.01988428388575092,0.02475602819123224,-0.0069275365119165775,-0.004450214607292224,-0.005180987890104127,-0.020248280480384517,0.00533254731215349,0.0034617234634819467,0.029086849531047232,0.06512548916468798,0.06178504941621999,0.020206776246119332,0.03838313237020463,-0.07412646296148284,-0.11597384228000827,0.025142377133717145,-0.10641914705672684,0.06939002235670944,-0.2131857190950204,0.08400604617504881,0.09372849980386956,0.3462298555299079,0.17501654551352286,-0.3263077090052873,-0.17671930829828608,0.011279307877775313,0.023674805652885492,0.009280245723318759,0.018528219413762814,-0.11500244064736488,-0.012216733813740777,0.05569171322101119,0.015423123411672625,0.014623119366158566,0.013815209523912577,0.015152232529135778,0.0140465530158147,0.014290661746443334,0.014485338539650616,0.014782298303726902,0.014458731254026524,0.014891677164328153,0.014957109366730226,0.015088507573874031,0.015509406117561797,0.016869078908298585,0.017004793551609554,0.017273977187005633,0.01744258509867347,0.01769245061143976,0.018540533681547174,0.01894669743994104,0.01920068611561221,0.019647290003037776,0.020104141975051167,0.01951786594420524,0.01987737721874216,0.020112590777611183,0.020284613183560785,0.02014027026966181,0.020321735454941647,0.02120415674112297,0.021317401066947017,0.02123435338730961,0.021053159704944147,0.020999052395299426,0.021097198398030148,0.021237593015306592,0.02152016312491489,0.02398748957728292
