,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
Indirect Heating Coal,10.677324370953935,10.948373694385321,11.229698613844773,11.517860325179797,11.810580894547787,12.076122403663607,12.338489830585829,12.615006061626787,12.896201699031794,13.181780923683553,13.471245350823727,13.764162972679546,14.060697403255748,14.360909346558195,14.664846084909652,14.972724005160119,15.283576255281725,15.597318778263102,15.913794996742494,16.23325403529948,16.556091325558725,16.88209741339803,17.21076613105341,17.542407714540605,17.877213313347195,18.215247748837573,18.556156860914506,18.89990923835155,19.24649217763431,19.59596826462382,19.94836370425396,20.30352294150777,20.66145704119821,21.022186721620628,21.385715168700145,21.752062708774933,22.121285154677032,22.493460360784958,22.86862007546091,23.246750634778856,23.627860909163857,24.01196467560898,24.399063096631128,24.789302363374194,25.182492796673284,25.57888541431475
Indirect Heating Oil,5.7575951056342065,5.791524985199651,5.827216394551335,5.864212129146656,5.901791857603443,5.935610038995638,5.969123865531312,6.004662336452182,6.040872405091061,6.0777085462125875,6.115117503397284,6.153068067082769,6.191557956517358,6.230594162672182,6.270184280257751,6.310347637970443,6.350955725119714,6.3920112887109735,6.433511245811959,6.475471690778573,6.517915971976558,6.56082012544199,6.604163149913759,6.647961212443911,6.69222532853648,6.73696294295447,6.7821491832782455,6.8277876301405085,6.873879903641303,6.920434519575182,6.967456249742075,7.014948290604664,7.062915204106754,7.111363058268416,7.160293778906447,7.209710222944639,7.259619184034383,7.310036034799378,7.360964399357116,7.4124035574322145,7.46435358215647,7.516815639994973,7.569791373379692,7.623301978690686,7.6773292483709525,7.731908759941032
Indirect Heating Gas,2.5182733169542426,2.6159420194576795,2.7195484769438143,2.8274503138937264,2.9376577987468018,3.0380853488570807,3.137966628655737,3.2442577242863657,3.3532474603623914,3.464728927300308,3.578433276329155,3.6942303709965514,3.812399518170939,3.9329945394622587,4.056065092969821,4.1816877204538185,4.309244352936537,4.438769857247679,4.570307034783204,4.703898462260011,4.839597913723402,4.977202237532142,5.11672515589035,5.2582142811945864,5.401696593462825,5.547211670337919,5.6942528468662585,5.842833945890724,5.992944097913793,6.144638722561733,6.297940720483714,6.45271209368425,6.608962687200744,6.766700454964805,6.925936673721473,7.086665900383397,7.24892205664515,7.412748912496981,7.578152794513862,7.7451398973851315,7.913714249796215,8.083874154095067,8.255620773744296,8.428986211529274,8.603942066588024,8.780579221960894
Indirect Heating Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Steam Distributed,4.106666980834387,4.331328958433705,4.5635369866587014,4.805282841295559,5.0511387747176455,5.273709436579908,5.495114753805479,5.7307018066171205,5.971309056824184,6.216412420906308,6.465389035813019,6.717863513233551,6.973874784785272,7.233455366179812,7.496649608333937,7.763538228546746,8.033197984027385,8.305661040147536,8.5809596722607,8.859151353240025,9.140311300555842,9.424634048330923,9.712118558654176,10.002731844570599,10.296573168067523,10.593692212356801,10.893833194581244,11.196997141876254,11.503145024161416,11.812336772042258,12.124583528115327,12.439709114653859,12.757762767444492,13.078784324259336,13.40281779430954,13.729896554244151,14.060093854223974,14.393499047545438,14.730152089893336,15.070055302764432,15.413210810703006,15.759601332324324,16.109199859786123,16.462040572929148,16.81801492161303,17.177271101572963
Heat Pumps (Electricity),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Coal,218.85268203457161,222.65563114209462,226.5730482171786,230.58225687470204,234.65262852061875,238.3498140562272,242.00521352788186,245.85280829555626,249.7658419054636,253.73810277761442,257.7615521740069,261.8319176759909,265.95245780507827,270.12420428493,274.34789694053484,278.6261972179335,282.9433125363676,287.29838565900104,291.69034161917546,296.12211608694304,300.5981331468315,305.1157995131101,309.66965708193715,314.26368383872034,318.8995563924011,323.57840230229255,328.29390833516135,333.0455485926456,337.8330099148751,342.65745828055606,347.51916391389193,352.41449222624163,357.343216358486,362.30550708689316,367.30136308127123,372.3308427186618,377.39469079181015,382.4938265913625,387.62873153896436,392.7992807481234,398.0056022837882,403.2476961914981,408.5254852730796,413.83939230195676,419.18864278775305,424.5760474737395
Direct Heating Oil,304.4919823034708,309.48470048480664,314.7135784632003,320.15177997276834,325.67935428697535,330.66150073611664,335.59943997446,340.84448706435137,346.19486484730845,351.6418245606701,357.175096612768,362.78811755556967,368.4796632872712,374.24998793226473,380.0996761608206,386.03494947834787,392.0391049392611,398.1097878009311,404.2429674563806,410.44510478300583,416.72660980626915,423.08180532730034,429.49740445208226,435.98005134003057,442.53541018038214,449.16458531091814,455.862219749186,462.62835460737375,469.46251214025034,476.3656172432594,483.3376324927067,490.37849553373434,497.48893866328837,504.66967632283837,511.92112593775886,519.2441481462059,526.6402355428754,534.1111451576173,541.6576067721792,549.2797494844996,556.9778563884436,564.7522817117681,572.6029990580432,580.5325487877175,588.5378151027747,596.6226557487488
Direct Heating Gas,444.9089298077317,453.88909908338684,463.189773166211,472.7729679009551,482.5003788934842,491.2974030719885,500.0105285763479,509.2147858626408,518.5841471145742,528.103500228886,537.7544224068848,547.5264624659685,557.4223825731298,567.4439709147166,577.5930247563639,587.8723000996453,598.2451825103427,608.712410998148,619.2746858952737,629.9342455651913,640.6938372551073,651.5518898811971,662.5068805948953,673.5607113332334,684.7146937164321,695.9707549078819,707.3210361801737,718.766044480385,730.3049930676005,741.9402481699875,753.6721077641828,765.4967502998927,777.4146576032476,789.4271359689342,801.5347835464087,813.7378941764066,826.0384176508037,838.4394095029144,850.942187598923,863.5465009899652,876.2524553749789,889.0600351683325,901.9690119375816,914.981162787302,928.0936305275853,941.3139723573396
