,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
Indirect Heating Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033915508656259144,-0.0007109001271089952,0.0005881477104891482,0.00011232577379963584,-0.0002930371617064112,0.0008484345736147367,-0.00035161077592842663,0.0010028327459928343,0.0006305231689968209,0.0008373693966100313,0.0007032707266115113,0.00019893061432434651,0.0013980375632370833,-0.0014383976769359258,-0.001955472898692921,0.00043757369697367416,-0.0013740068141902565,-0.00031708003276011577,0.00023644435351049403,0.0002566649487723473,-9.36651277826453e-05,1.647762532155667e-05,0.0001553378931208292,0.00041647770046532214,0.00013796195321508567,-0.0004017043693099265,-1.5721178218894292e-06,0.00030031569131435884,0.00015070526031314008,0.0001437637140536789,0.000143352648314974,0.00013378884183239213,0.00011782646197506208,0.00011890487019329717,0.00012058709010237359,0.00012237672011605836,9.2829519408753e-05,8.64174861211495e-05,8.704310287082056e-05,8.786146557262543e-05,9.162216522533382e-05,9.042181019659844e-05,8.997897906354909e-05,9.009015794376237e-05,9.036204818350241e-05,9.165177703362396e-05,8.879854470584572e-05,8.814412374265768e-05,8.837186546822515e-05,8.853849918941635e-05,8.847712198678092e-05,8.823295916752464e-05,8.699060921067181e-05,8.619135958512578e-05,8.520878594644402e-05,8.405419462142842e-05,8.543168210338372e-05,8.63359190492255e-05,8.762941667494247e-05,8.915038682797208e-05,9.047322706371742e-05,9.095428434928964e-05,9.1923667273364e-05,9.286424598392748e-05,9.37999791258623e-05,9.549054418091056e-05
Indirect Heating Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010650901145996836,-0.0002232526439528165,0.0001847032042819797,3.5275033761485995e-05,-9.20260366156256e-05,0.0002664442648938077,-0.0005634954635422716,-8.33639686242799e-05,-0.00013010451336253377,7.106059822145352e-05,-0.00017272340945165258,0.000434686974451444,-0.00027367056196522387,-0.00024917363578245825,0.0001436738885729801,-0.0001098596328733122,-6.918583020496929e-05,3.30385385757083e-05,-0.00014101911537720712,-8.172002837708589e-05,4.5011481761318846e-05,3.5855546149801763e-07,3.3801745621200874e-06,9.062613767447637e-06,3.0020716479995948e-06,-8.741143988464601e-06,-3.42095065373289e-08,6.534911990834633e-06,3.27936781588713e-06,3.1283187858235727e-06,3.1193739371108173e-06,2.9112641530781408e-06,2.5639205058801743e-06,2.5873868214945757e-06,2.623992165048001e-06,2.6629347676952785e-06,2.019983494144735e-06,1.8804567413687409e-06,1.8940702504770446e-06,1.9118779388115237e-06,1.9937112960592093e-06,1.967591400571164e-06,1.9579553323770575e-06,1.960374600561929e-06,1.9662909706994673e-06,1.9943556532028333e-06,1.932268913512939e-06,1.9180286206375754e-06,1.9229843128517254e-06,1.926610286233029e-06,1.9252747096079317e-06,1.9199616920685557e-06,1.8929279809951627e-06,1.8755361959079103e-06,1.854155254322039e-06,1.8290311835105389e-06,1.8590055062763942e-06,1.8786818303274662e-06,1.906828521921946e-06,1.939925047938405e-06,1.968710238884312e-06,1.979178113572952e-06,2.000272023340344e-06,2.020739149340486e-06,2.0411008350809158e-06,2.0778877701930663e-06
Indirect Heating Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4310640103342755e-18,-2.309958269884848e-19,-1.2000681833457908e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.4968002135199858e-19,6.003919233589771e-22,5.660015603058282e-21,1.517511429826003e-20,5.026891971673449e-21,-1.463682139902751e-20,-5.728294122561097e-23,1.0942542508673575e-20,5.491217292176276e-21,5.2382895657304535e-21,5.223311645995752e-21,4.8748371506326196e-21,4.2932191227368125e-21,4.332512866324178e-21,4.393807575180045e-21,4.459015964438155e-21,3.3824105485274705e-21,3.1487765798543197e-21,3.1715720516706743e-21,3.2013905690210454e-21,3.3384184267130594e-21,3.29468133169167e-21,3.278545982665008e-21,3.2825969851864977e-21,3.2925037952272116e-21,3.339497386222432e-21,3.2355347331317386e-21,3.2116897279741966e-21,3.2199879074737332e-21,3.2260595068947447e-21,3.2238231180934837e-21,3.2149266065025064e-21,3.1696593507222635e-21,3.1405372526916106e-21,3.1047354144257697e-21,3.0626658022825046e-21,3.1128570369144633e-21,3.14580453684213e-21,3.1929354499565726e-21,3.2483547338477195e-21,3.296554797748943e-21,3.314082985414946e-21,3.3494041962631456e-21,3.3836758737703253e-21,3.417770994266904e-21,3.479369773530076e-21
Indirect Heating Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Steam Distributed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004586583953956193,-9.613900085976705e-05,7.95385049012896e-05,1.5190442724792804e-05,-3.962905458436785e-05,0.00011473855340821648,0.0006795547605780068,-0.00048259244072501036,-0.0005041323248519635,-0.00016886694060957668,0.0001319979660359325,9.755669105864912e-05,-0.00017322812962780457,-5.6178101675046715e-05,2.258546992059873e-08,1.5909189830302895e-05,9.91906621455093e-10,2.786485710334132e-07,7.266544356496833e-05,-7.26673709936273e-05,-1.265018549736982e-05,2.4078498056665697e-07,2.2699285149681887e-06,6.0859239760594475e-06,2.0160166028519357e-06,-5.870043581540269e-06,-2.2973113649889218e-08,4.388466571235083e-06,2.202232570995452e-06,2.10079683322562e-06,2.0947899934065447e-06,1.9550355741189857e-06,1.721779795525941e-06,1.7375384073891887e-06,1.7621204257450336e-06,1.7882720112834832e-06,1.3565033547404624e-06,1.2628053078181134e-06,1.27194734825004e-06,1.2839059553554474e-06,1.338860475507653e-06,1.3213198738355725e-06,1.3148488512407166e-06,1.3164734909560234e-06,1.3204465808166864e-06,1.3392931882647854e-06,1.2975993472415936e-06,1.288036395309623e-06,1.2913643497869794e-06,1.2937993424837674e-06,1.292902446950868e-06,1.2893345335809387e-06,1.2711802665442542e-06,1.259500955854811e-06,1.2451427598235809e-06,1.228270896048875e-06,1.2483999067589244e-06,1.261613380859885e-06,1.2805150608407129e-06,1.3027407615464857e-06,1.3220712205320068e-06,1.3291008359587916e-06,1.3432662781254077e-06,1.3570108087919927e-06,1.3706845319164568e-06,1.3953884965947944e-06
Heat Pumps (Electricity),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06898830530521019,-0.01446058070588809,0.011963645961210584,0.002284844038481823,-0.005960735362240607,0.017258200072793883,0.062495738003903865,-0.05113355559107667,0.01617135448269505,0.04225205013748308,-0.023139095005317217,-0.035575844570617264,0.05873375386203629,-0.02666238913946881,-0.04809721258799742,0.003586186280988557,0.003015644271039605,-0.0329549370554056,0.0004634607458908826,0.00363649731794713,-0.0015275491403065125,0.0002059245381588609,0.0019412921021835716,0.005204814191859829,0.0017241411274320356,-0.005020188595884968,-1.9647105094722228e-05,0.0037531118003311242,0.0018833970625302954,0.001796647019384347,0.0017915098396789344,0.0016719888289425805,0.0014725034276246993,0.001485980534304418,0.0015070036096018063,0.0015293690127987092,0.0011601110923883243,0.0010799784902905537,0.0010877969615645244,0.0010980242217508152,0.0011450225193832405,0.0011300214163665614,0.0011244872574828618,0.0011258766846068413,0.0011292745572345634,0.0011453925847189073,0.0011097351075101958,0.0011015566635914908,0.0011044028024459476,0.0011064852610167821,0.0011057182165028349,0.0011026668595985614,0.0010871409366512569,0.0010771525368180324,0.0010648730961338034,0.0010504439122722695,0.0010676586788424538,0.001078959128502241,0.0010951242552111606,0.0011141321565442674,0.0011306639843585153,0.0011366758639482913,0.0011487904573466018,0.001160545078100192,0.0011722391427079345,0.0011933665091454215
Direct Heating Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07825154916604739,-0.01640224146788741,0.013570036631529656,0.0025916361450396136,-0.006761099206606279,0.01957550465313025,-0.008280807905825277,0.06933658694729977,0.002839939429646887,-0.009341700157405848,0.03572055638391053,0.05055197935848255,-0.0011354435497854534,-0.05306555873361962,-0.0519558004813756,0.029647050348511225,-0.08141916432560352,0.019123472000030242,-0.0017449171351009707,-0.012923400560248668,-0.012315801484593936,0.000264185148290505,0.00249052660977632,0.0066773713390107505,0.002211938817475931,-0.006440511075115368,-2.520570602870809e-05,0.00481495020645091,0.0024162517818571844,0.002304958231231155,0.002298367629671921,0.0021450314793155373,0.0018891072422131672,0.0019063973206979031,0.0019333682893577372,0.001962061360193182,0.0014883322003112767,0.0013855283112877842,0.0013955588011526215,0.0014086795796332955,0.0014689747360067534,0.001449729488886525,0.0014426295939521105,0.0014444121207654315,0.001448771326773804,0.0014694495010175864,0.0014237037342027944,0.001413211427463784,0.0014168628020015115,0.0014195344341987465,0.0014185503758127052,0.0014146357224962547,0.0013947171722697993,0.0013819028330233631,0.0013661492667554342,0.001347637747379199,0.0013697229524731874,0.0013842205494852405,0.0014049591483667606,0.0014293448057403901,0.0014505538535871387,0.0014582666269901126,0.0014738087070259311,0.0014888889701876462,0.0015038915445293732,0.0015309963106013569
Direct Heating Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10841115351829676,-0.022723970793805767,0.01880018146845823,0.003590500980207592,-0.009366952754947616,0.027120268707337483,-0.05164855208350279,0.0017858591425005677,-0.01583229033616549,0.010149229503412979,0.00927772181769808,0.023500084890983958,0.00818938428619097,0.006570284848638293,-0.012906965973375706,-0.000279957438879333,0.021037167376411342,-0.011226299359297769,0.00620892374843339,0.017067187038462658,0.009547149925679954,0.0005907253546906521,0.005568886913009663,0.0149307884192664,0.004945956844896515,-0.014401162267656031,-5.636066118933081e-05,0.010766362859261277,0.005402806327666432,0.005153950846600308,0.00513921407782697,0.004796350171993147,0.004224096444959302,0.00426275754234362,0.004323065379975705,0.004387223886069325,0.003327952281252211,0.0030980799201450193,0.003120508375042935,0.003149846801415473,0.003284668451554784,0.0032416355426090337,0.0032257599796541576,0.0032297457592897205,0.0032394930654200127,0.003285730039351176,0.003183441229771544,0.003159980139471718,0.0031681447147056123,0.003174118558759709,0.003171918176781807,0.003163164902860893,0.0031186264694038623,0.003089973249700062,0.003054747836456595,0.003013355563196429,0.00306273869732393,0.003095155728305987,0.0031415278134111486,0.003196054822952044,0.0032434788450554364,0.0032607248213475377,0.003295477345481468,0.0033291972342134324,0.0033627434085788947,0.0034233504209536525
