,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Nuclear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06260408124893051,-0.06260408124893051,-0.06260408124893051,-0.06260408124893051,-0.06260408124893051,-0.06260408124893051,-0.06260408124893051,-0.06260408124893051,-0.06260408124893051,-0.059473877186483975,-0.056343673124037444,-0.053213469061590926,-0.0500832649991444,-0.04695306093669787,-0.04382285687425135,-0.04069265281180483,-0.037562448749358296,-0.03443224468691177,-0.031302040624465254,-0.028171836562018722,-0.0250416324995722,-0.021911428437125676,-0.018781224374679148,-0.015651020312232627,-0.0125208162497861,-0.009390612187339574,-0.00626040812489305,-0.003130204062446525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 Coal + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.14085918281009363,-0.12520816249786101,-0.10955714218562837,-0.09390612187339574,-0.07825510156116312,-0.06260408124893051,-0.04695306093669787,-0.031302040624465254,-0.015651020312232627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 IGCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6 IGCC + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.14085918281009363,-0.12520816249786101,-0.10955714218562837,-0.09390612187339574,-0.07825510156116312,-0.06260408124893051,-0.04695306093669787,-0.031302040624465254,-0.015651020312232627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7 CCGT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8 CCGT + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.15651020312232625,-0.14085918281009363,-0.12520816249786101,-0.10955714218562837,-0.09390612187339574,-0.07825510156116312,-0.06260408124893051,-0.04695306093669787,-0.031302040624465254,-0.015651020312232627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9 Solid Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18781224374679148,-0.18781224374679148,-0.18781224374679148,-0.18781224374679154,-0.18781224374679154,-0.18781224374679154,-0.18781224374679154,-0.18781224374679154,-0.18781224374679154,-0.18781224374679154,-0.18781224374679154,-0.18781224374679154,-0.18781224374679154,-0.17607397851261702,-0.16433571327844254,-0.15259744804426809,-0.14085918281009363,-0.12912091757591915,-0.11738265234174469,-0.10564438710757022,-0.09390612187339574,-0.08216785663922128,-0.07042959140504682,-0.058691326170872346,-0.04695306093669762,-0.03521479570252316,-0.023476530468348727,-0.011738265234174233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 S Biomass CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18781224374679148,-0.18781224374679148,-0.18781224374679148,-0.18781224374679154,-0.18781224374679154,-0.18781224374679154,-0.18781224374679154,-0.18781224374679154,-0.18781224374679154,-0.18781224374679154,-0.18781224374679154,-0.18781224374679154,-0.18781224374679154,-0.17607397851261702,-0.16433571327844254,-0.15259744804426809,-0.14085918281009363,-0.12912091757591915,-0.11738265234174469,-0.10564438710757022,-0.09390612187339574,-0.08216785663922128,-0.07042959140504682,-0.058691326170872346,-0.04695306093669762,-0.03521479570252316,-0.023476530468348727,-0.011738265234174233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
