,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Nuclear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19236575471162512,-0.19236575471162512,-0.19236575471162512,-0.19236575471162512,-0.19236575471162512,-0.19236575471162512,-0.19236575471162512,-0.19236575471162512,-0.19236575471162512,-0.18274746697604385,-0.1731291792404626,-0.16351089150488135,-0.15389260376930008,-0.14427431603371882,-0.13465602829813758,-0.12503774056255632,-0.11541945282697506,-0.10580116509139381,-0.09618287735581256,-0.0865645896202313,-0.07694630188465004,-0.06732801414906879,-0.05770972641348753,-0.04809143867790628,-0.03847315094232502,-0.028854863206743766,-0.01923657547116251,-0.009618287735581255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 Coal + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4328229481011565,-0.38473150942325024,-0.3366400707453439,-0.28854863206743764,-0.2404571933895314,-0.19236575471162512,-0.14427431603371882,-0.09618287735581256,-0.04809143867790628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 IGCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6 IGCC + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4328229481011565,-0.38473150942325024,-0.3366400707453439,-0.28854863206743764,-0.2404571933895314,-0.19236575471162512,-0.14427431603371882,-0.09618287735581256,-0.04809143867790628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7 CCGT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8 CCGT + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4809143867790628,-0.4328229481011565,-0.38473150942325024,-0.3366400707453439,-0.28854863206743764,-0.2404571933895314,-0.19236575471162512,-0.14427431603371882,-0.09618287735581256,-0.04809143867790628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9 Solid Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5770972641348753,-0.5770972641348753,-0.5770972641348753,-0.5770972641348754,-0.5770972641348754,-0.5770972641348754,-0.5770972641348754,-0.5770972641348754,-0.5770972641348754,-0.5770972641348754,-0.5770972641348754,-0.5770972641348754,-0.5770972641348754,-0.5410286851264456,-0.5049601061180159,-0.4688915271095862,-0.4328229481011565,-0.39675436909272677,-0.3606857900842971,-0.3246172110758674,-0.28854863206743764,-0.25248005305900795,-0.21641147405057826,-0.18034289504214854,-0.14427431603371807,-0.10820573702528835,-0.07213715801685877,-0.03606857900842899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 S Biomass CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5770972641348753,-0.5770972641348753,-0.5770972641348753,-0.5770972641348754,-0.5770972641348754,-0.5770972641348754,-0.5770972641348754,-0.5770972641348754,-0.5770972641348754,-0.5770972641348754,-0.5770972641348754,-0.5770972641348754,-0.5770972641348754,-0.5410286851264456,-0.5049601061180159,-0.4688915271095862,-0.4328229481011565,-0.39675436909272677,-0.3606857900842971,-0.3246172110758674,-0.28854863206743764,-0.25248005305900795,-0.21641147405057826,-0.18034289504214854,-0.14427431603371807,-0.10820573702528835,-0.07213715801685877,-0.03606857900842899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
