,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Nuclear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05479181762132737,-0.05479181762132737,-0.05479181762132737,-0.05479181762132737,-0.05479181762132737,-0.05479181762132737,-0.05479181762132737,-0.05479181762132737,-0.05479181762132737,-0.052052226740261,-0.049312635859194626,-0.04657304497812827,-0.043833454097061894,-0.04109386321599552,-0.03835427233492916,-0.03561468145386279,-0.03287509057279642,-0.03013549969173005,-0.027395908810663686,-0.024656317929597313,-0.021916727048530947,-0.01917713616746458,-0.01643754528639821,-0.013697954405331843,-0.010958363524265474,-0.008218772643199104,-0.005479181762132737,-0.0027395908810663684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 Coal + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.12328158964798658,-0.10958363524265474,-0.09588568083732288,-0.08218772643199104,-0.0684897720266592,-0.05479181762132737,-0.04109386321599552,-0.027395908810663686,-0.013697954405331843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 IGCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6 IGCC + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.12328158964798658,-0.10958363524265474,-0.09588568083732288,-0.08218772643199104,-0.0684897720266592,-0.05479181762132737,-0.04109386321599552,-0.027395908810663686,-0.013697954405331843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7 CCGT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8 CCGT + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.1369795440533184,-0.12328158964798658,-0.10958363524265474,-0.09588568083732288,-0.08218772643199104,-0.0684897720266592,-0.05479181762132737,-0.04109386321599552,-0.027395908810663686,-0.013697954405331843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9 Solid Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16437545286398209,-0.16437545286398209,-0.16437545286398209,-0.1643754528639821,-0.1643754528639821,-0.1643754528639821,-0.1643754528639821,-0.1643754528639821,-0.1643754528639821,-0.1643754528639821,-0.1643754528639821,-0.1643754528639821,-0.1643754528639821,-0.1541019870599832,-0.1438285212559843,-0.13355505545198545,-0.12328158964798658,-0.11300812384398769,-0.10273465803998881,-0.09246119223598993,-0.08218772643199104,-0.07191426062799217,-0.06164079482399329,-0.051367329019994405,-0.0410938632159953,-0.030820397411996422,-0.02054693160799758,-0.010273465803998676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 S Biomass CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16437545286398209,-0.16437545286398209,-0.16437545286398209,-0.1643754528639821,-0.1643754528639821,-0.1643754528639821,-0.1643754528639821,-0.1643754528639821,-0.1643754528639821,-0.1643754528639821,-0.1643754528639821,-0.1643754528639821,-0.1643754528639821,-0.1541019870599832,-0.1438285212559843,-0.13355505545198545,-0.12328158964798658,-0.11300812384398769,-0.10273465803998881,-0.09246119223598993,-0.08218772643199104,-0.07191426062799217,-0.06164079482399329,-0.051367329019994405,-0.0410938632159953,-0.030820397411996422,-0.02054693160799758,-0.010273465803998676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
