PFRE - price of electricity use (incl taxes) in euro/toe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
time,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Dan_ba; 11 Austria (AT); sum of FUTI,2261.7441,2280.1978,2297.1279,2381.6511,2339.343,2322.0115,2343.4651,2288.9814,2268.4856,2300.3135,2415.2009,2456.22,3779.8357,3965.9714,4122.0381,4208.5586,4287.9727,4363.5098,4443.7832,4527.3569,4614.0005,4703.0581,4798.3037,4896.1323,4997.1504,5103.0996,5192.6562,5282.501,5374.9541,5470.6978,5567.6885,5666.2495,5766.1602,5868.75,5973.4512,6079.0698,6188.2095,6299.3105,6412.1089,6525.2158,6643.5161
Dan_ba; 12 Portugal (PT); sum of FUTI,1889.5349,2055.2327,2358.1396,2448.8372,2561.6279,2653.4883,2702.3257,2624.4185,2638.9478,2517.6743,2472.3374,2472.3374,1966.6055,2085.3677,2075.8267,2097.4475,2117.1001,2135.2725,2154.5823,2174.4111,2194.6243,2215.2705,2237.1208,2259.9846,2283.21,2306.0039,2330.8223,2355.6077,2379.918,2406.0391,2431.9111,2458.7437,2485.9377,2513.7324,2541.8428,2572.3892,2602.541,2632.812,2664.0386,2696.3022,2729.2239
Dan_ba; 13 Finland (FI); sum of FUTI,1539.7673,1785.1744,1762.8657,1771.7847,1764.6599,1770.649,1781.0427,1883.4507,1962.3907,2135.7803,2116.8821,2169.0371,2536.6289,2319.2573,2359.3394,2396.3564,2432.9226,2467.1831,2503.9517,2541.6191,2580.1274,2619.3804,2661.1377,2703.9143,2747.6465,2792.2456,2837.0396,2882.7627,2929.5337,2976.8984,3025.1255,3075.2998,3125.8784,3177.1226,3230.4292,3283.9844,3336.98,3394.5391,3451.4399,3510.291,3570.2363
Dan_ba; 14 Sweden (SW); sum of FUTI,1912.4404,2072.2314,2025.0414,2045.9736,1879.3208,1787.2925,1829.8475,1839.8479,1929.2495,2026.2717,1779.3859,1779.3859,2109.7332,2089.8374,2123.9531,2157.5093,2187.9084,2216.0664,2246.2607,2277.1479,2308.5493,2340.7632,2375.1382,2410.0884,2445.9387,2482.5381,2519.0076,2556.2192,2594.2986,2632.998,2672.7002,2713.1323,2754.5293,2796.6187,2839.5579,2883.6042,2928.2646,2973.8489,3020.7717,3068.5789,3117.2939
Dan_ba; 15 UK (UK); sum of FUTI,1615.7231,1749.5551,1964.7388,2015.0375,2219.583,2410.7974,2137.8281,2116.0686,2255.6162,2428.897,2405.4854,2378.5977,2448.3333,2520.2964,2591.8276,2651.0017,2703.8242,2753.2834,2806.3855,2860.5251,2915.8196,2972.0054,3032.595,3093.7202,3156.1917,3220.5193,3286.252,3352.8982,3421.845,3490.4541,3561.5459,3635.1348,3711.0461,3786.4509,3862.7649,3941.7158,4021.7725,4104.2969,4188.2222,4273.4126,4359.4854
Dan_ba; 16 Czech Rep. (CZ); sum of FUTI,1705.5117,1844.1809,1883.2537,1886.9587,1582.8114,1592.3469,1639.608,1685.3079,1803.8586,1997.3297,2077.0159,2046.7146,3015.5459,3523.7957,3685.9973,3785.9417,3873.0459,3957.2549,4047.8184,4141.3862,4238.4058,4338.8091,4447.1289,4558.7441,4674.5137,4794.5986,4887.9082,4982.6948,5079.9492,5178.9185,5279.8755,5383.2695,5488.668,5596.5591,5706.605,5818.9043,5933.2412,6050.1045,6169.3413,6291.0967,6415.2446
Dan_ba; 17 Estonia (EN); sum of FUTI,1115.1162,1141.8605,1256.9767,1530.814,1480.2327,1461.6279,1372.6743,1405.8141,1562.2092,1570.3488,1460.6587,1460.6587,2166.0479,1986.8623,2065.0574,2091.6306,2132.5125,2170.5911,2211.6843,2253.8206,2297.1973,2341.6533,2389.0947,2438.2939,2489.2334,2542.1895,2589.3704,2637.9136,2686.9343,2736.2063,2785.5308,2835.3318,2886.3103,2938.314,2991.6465,3046.0654,3101.1782,3157.5461,3215.1055,3274.4109,3334.5071
Dan_ba; 18 Cyprus (CY); sum of FUTI,2255.2327,2594.7673,3308.1396,3047.093,2701.7441,2206.3953,1830.2325,2144.7673,2369.7673,2580.814,2480.2327,2480.2327,3623.3333,3713.9109,3874.1414,3954.969,4026.8875,4094.0439,4165.7812,4238.627,4313.3105,4389.106,4470.9487,4554.4497,4640.9321,4730.5142,4820.6807,4910.5078,5002.1816,5095.3071,5190.3184,5288.1548,5388.4087,5490.4995,5594.8877,5701.8003,5811.0781,5922.8428,6036.8989,6152.9683,6271.0566
Dan_ba; 19 Latvia (LV); sum of FUTI,1219.186,1459.3022,1599.4187,1590.6978,1550,1909.8837,1890.6976,1841.8606,1768.6047,1900.5814,1658.1395,1658.1395,2635.2607,2690.3333,2810.5015,2883.1594,2948.3828,3011.5803,3081.0815,3153.2566,3228.0154,3305.4978,3389.0325,3475.6497,3565.7417,3659.616,3729.2122,3800.0801,3872.5088,3946.291,4021.8418,4098.6865,4177.3672,4257.7354,4339.958,4423.1992,4508.6016,4595.8535,4684.8018,4775.6748,4868.333
Dan_ba; 20 Lithuania (LT); sum of FUTI,1407.5581,1468.6047,1500.5814,1631.3953,1563.9535,1477.3256,1418.0233,1310.4651,1294.7675,1484.3022,1581.1404,1581.1404,2078.395,2313.8669,2427.0063,2515.9619,2602.1897,2693.6187,2787.5234,2889.3333,2997.9937,3108.6626,3229.054,3357.4275,3493.563,3637.6663,3705.9626,3775.8228,3847.6213,3921.1143,3994.8633,4070.8618,4149.4561,4229.2275,4309.8467,4391.9458,4475.8584,4561.5337,4649.0649,4738.0347,4828.9165
Dan_ba; 21 Hungary (HU); sum of FUTI,1917.7427,1826.5955,1845.2629,1593.1298,1386.7476,1342.7705,1321.3394,1329.8513,1294.2544,1269.1938,1180.4343,1156.6804,1621.3447,1935.193,2029.8765,2092.2275,2151.4609,2212.0667,2277.7056,2346.8718,2419.6113,2496.1587,2578.0256,2664.2844,2755.2686,2851.4856,2906.2913,2962.1372,3019.0752,3077.1917,3136.3337,3197.064,3258.7969,3321.8223,3386.3486,3452.377,3519.8682,3589.0234,3659.6392,3731.8318,3805.3792
Dan_ba; 22 Malta (MT); sum of FUTI,1918.6047,1928.4884,1948.2557,1949.4187,1582.5581,1468.6047,1471.5116,1526.7443,1506.9767,1508.1395,1493.0233,1493.0233,1497.2316,1568.7653,1574.0494,1618.0865,1658.3306,1696.0321,1736.3613,1777.4559,1819.1871,1862.0767,1907.7877,1954.62,2002.7462,2051.7461,2098.7764,2146.6106,2195.498,2245.3064,2296.4353,2348.5532,2401.7729,2456.2422,2511.1152,2568.0449,2625.9412,2684.5854,2744.9521,2806.4238,2869.1372
Dan_ba; 23 Poland (PL); sum of FUTI,1572.2262,1657.5286,1724.8833,1718.9502,1683.9675,1717.689,1632.5986,1692.3977,1694.7102,1618.1398,1732.5209,1779.6838,2852.3733,4224.2949,4423.2524,4527.6328,4624.3589,4716.416,4815.7393,4918.6821,5024.6733,5135.127,5253.3569,5375.8042,5503.6519,5636.1797,5747.4775,5861.2305,5976.8237,6094.915,6215.3828,6338.8867,6464.0967,6591.9385,6722.0459,6856.0815,6991.7153,7131.1489,7273.6504,7419.5625,7568.6113
Dan_ba; 24 Slovenia (SI); sum of FUTI,1628.2688,1686.8649,1749.9813,1863.6255,1864.2982,1847.6909,1862.2776,1838.5859,1843.442,1861.2222,1767.2693,1783.0798,1449.0988,2069.26,2117.7671,2168.312,2212.8555,2257.2175,2304.2034,2352.9688,2403.345,2455.7205,2511.5366,2568.8872,2628.4199,2689.8708,2735.522,2782.2969,2829.9644,2878.8186,2928.3977,2979.3513,3031.4119,3084.3142,3138.5037,3193.7002,3250.0398,3307.6006,3365.9316,3425.6553,3486.7104
Dan_ba; 25 Slovakia (SK); sum of FUTI,1869.7673,2020.0581,2077.4419,2085.1663,1875.3049,1794.532,1785.6558,1716.875,1774.1581,1892.9186,2017.4813,1922.3867,1297.9934,3558.4387,3717.7563,3812.2019,3886.8472,3955.8892,4029.5676,4105.4204,4183.0991,4263.541,4349.8452,4438.3945,4528.5312,4620.6421,4712.0488,4805.1729,4900.2305,4996.9253,5096.2183,5197.3716,5301.0347,5406.5088,5514.418,5622.6196,5736.2388,5850.5029,5966.8926,6086.0928,6207.2085
Dan_ba; 26 Bulgaria (BG); sum of FUTI,956.7635,962.864,1047.0906,1049.9977,1004.0704,1104.0712,1101.1615,1126.7429,1153.4879,1136.6271,1161.6158,1161.6158,2200.2317,1841.5671,1916.9235,1958.9449,1995.2039,2029.2671,2066.3481,2104.8489,2144.6814,2185.7629,2230.3999,2277.0725,2325.6533,2376.4419,2418.77,2461.9734,2506.062,2551.2544,2597.3389,2644.2197,2692.3162,2741.1917,2791.2327,2842.3452,2894.3904,2947.6709,3002.1267,3056.6665,3113.6919
Dan_ba; 27 Romania (RO); sum of FUTI,1208.9586,1243.7384,1219.634,1493.4055,1456.6719,1504.8839,1430.8447,1427.4032,1520.955,1594.9934,1674.7463,1674.7463,2479.9585,2748.8157,2852.6816,2905.9521,2954.6826,3000.0266,3048.7793,3098.2812,3149.3904,3201.5803,3257.4561,3314.2683,3372.8765,3432.0044,3490.0012,3549.2644,3609.636,3671.407,3734.2627,3798.7346,3863.8223,3930.687,3998.8513,4068.6567,4139.8877,4212.3823,4287.2231,4362.9087,4440.8604
Dan_ba; 28 Norway (NO); sum of FUTI,1543.7944,1426.3345,1230.0948,1300.9486,1114.0277,991.0064,1098.2119,1163.6241,1340.4694,1305.3833,844.1386,1373.8853,2045.0884,1403.5239,1434.6838,1458.9951,1479.3923,1499.4216,1520.8452,1541.8688,1563.5197,1585.7233,1609.7216,1633.6641,1658.2539,1683.525,1709.2402,1735.4564,1762.0052,1789.609,1817.7244,1846.0887,1875.0477,1904.7936,1935.0251,1966.0403,1997.6351,2030.1067,2062.9531,2096.4995,2130.8071
Dan_ba; 29 Switzerland (CH); sum of FUTI,1579.9224,1861.2229,1847.2693,1784.0757,1831.9747,2158.9646,2136.2363,2106.5391,2087.5315,2202.3474,2294.344,2264.845,2593.2751,3394.8435,3548.1882,3631.1941,3707.4829,3779.7417,3857.4568,3937.6377,4019.8088,4104.9531,4195.9126,4289.5557,4386.4082,4486.0361,4571.6855,4659.1372,4748.2368,4839.7148,4932.5425,5028.2275,5124.7812,5223.7041,5324.7798,5428.272,5534.0669,5642.2739,5751.7671,5863.7158,5977.5801
Dan_ba; 30 Iceland (IS); sum of FUTI,750.1219,868.6397,925.701,957.0029,1029.5691,1114.4561,1248.359,1248.359,1248.359,1248.359,1248.359,1248.359,1458.6119,1525.8447,1611.948,1663.5055,1699.2111,1737.6534,1780.0219,1822.9803,1866.8239,1911.2653,1960.7062,2011.0238,2062.9697,2116.1567,2170.0601,2225.3154,2281.9004,2339.3447,2398.0723,2458.1113,2519.0181,2581.1157,2644.7227,2709.5684,2776.1084,2843.7129,2912.8984,2983.4917,3042.7256
Dan_ba; 31 Croatia (HR); sum of FUTI,1338.1747,1308.5652,1485.6782,1560.1909,1510.8988,1506.8862,1514.3373,1393.9686,1508.6044,1516.0554,1493.488,1493.488,1646.707,2080.043,2159.4233,2213.5195,2266.1055,2318.4214,2374.1807,2431.6685,2491.2007,2552.2773,2617.125,2684.2505,2753.6174,2825.6699,2875.917,2927.1521,2979.5286,3032.8579,3087.4866,3143.1465,3200.0142,3258.1326,3317.427,3377.8674,3439.6289,3502.6289,3567.1306,3632.8469,3699.8345
Dan_ba; 32 Turkey (TR); sum of FUTI,1612.5115,1411.448,1667.886,1664.2356,1486.6433,1524.7556,1434.7664,1164.8082,1024.9922,1099.8778,1056.7728,958.1074,1867.1331,1592.9172,1622.366,1655.507,1685.9481,1717.244,1745.9536,1777.5043,1808.7014,1839.2458,1875.8312,1910.5474,1946.2377,1982.6083,2020.1086,2058.6052,2097.9175,2137.8286,2178.5989,2220.4143,2263.1313,2306.6465,2351.3655,2396.6868,2443.113,2490.5205,2539.0635,2588.603,2639.1587
Dan_ba; 33 Macedonia (MK); sum of FUTI,931.5391,931.5391,931.5391,931.5391,938.9565,956.1815,952.5236,942.8491,907.8615,910.0462,937.8868,937.8868,1273.998,1374.4395,1505.4541,1597.865,1692.5813,1792.8259,1903.8674,2025.3123,2158.1426,2304.4309,2467.2908,2646.8962,2845.2112,3064.2268,3144.1689,3225.6489,3308.8203,3393.5293,3480.5522,3569.1426,3659.585,3751.9443,3846.4048,3942.5674,4040.6406,4141.0591,4243.7705,4348.292,4454.9243
Dan_ba; 34 USA (US); sum of FUTI,1016.3721,980.0682,1074.9929,1061.7552,1097.1116,1326.4135,1319.1465,1329.765,1267.1342,1351.7001,1349.1993,1258.6921,1315.2433,1411.9838,1500.8094,1579.3151,1644.4899,1694.8363,1727.8334,1760.118,1793.0323,1826.1346,1870.6073,1916.0149,1962.6614,2010.5206,2059.7346,2109.4324,2160.9607,2214.2463,2267.498,2322.3699,2379.3884,2437.5173,2496.9431,2557.3818,2620.4514,2685.2766,2750.8516,2818.8567,2888.636
Dan_ba; 35 Japan (JA); sum of FUTI,2139.6812,2292.6572,2630.512,2226.7126,2217.6992,2359.3884,2347.5005,2338.0366,2353.0422,2634.0725,2609.1047,2609.1047,2603.1184,2626.0688,2654.031,2687.0945,2725.406,2769.4709,2819.2913,2867.3928,2916.4946,2966.6489,3033.9014,3102.8521,3173.375,3245.9929,3320.2007,3396.2363,3474.4731,3554.4475,3636.7222,3720.7925,3807.0891,3895.4766,3985.9463,4078.6807,4173.9722,4271.7197,4371.6421,4474.4492,4579.7461
Dan_ba; 36 Canada (CA); sum of FUTI,819.0549,877.6729,945.4128,908.8054,864.7317,971.548,1117.4595,1124.6583,1112.9181,1168.4695,1114.7599,1114.7599,1148.337,1205.797,1258.6921,1306.0065,1346.5876,1379.9933,1405.1277,1429.5779,1454.5427,1479.7448,1513.7805,1548.5321,1584.1017,1620.6846,1658.1012,1696.5771,1735.9095,1776.2374,1817.3408,1859.5824,1903.02,1947.6503,1993.3945,2040.1566,2088.0398,2137.1914,2187.4963,2239.199,2292.1924
Dan_ba; 37 Australia (AU); sum of FUTI,1677.5427,1842.0929,2669.6221,2521.1692,2482.8298,2224.9692,2124.0312,2446.5488,2447.1072,2410.4458,2333.4243,2333.4243,2388.0417,2466.4902,2540.0024,2611.0232,2672.9551,2726.1843,2772.9192,2818.6445,2864.3948,2910.5059,2972.658,3036.8657,3102.8901,3170.4592,3239.6155,3310.7251,3383.6489,3458.1658,3534.6819,3613.1633,3693.4922,3775.658,3860.2344,3946.6726,4035.3501,4126.2432,4219.4507,4315.1265,4413.1533
Dan_ba; 38 New Zealand (NZ); sum of FUTI,1538.4771,1699.5052,1956.3813,1981.6497,2061.677,2065.324,2089.8486,2118.6802,1979.1975,1991.3596,1895.7258,1895.7258,1962.2988,2065.9097,2161.1274,2245.6624,2318.7644,2377.5784,2421.0518,2463.4226,2506.4749,2550.166,2608.7026,2668.823,2730.416,2793.4814,2858.2263,2924.7705,2992.5232,3062.2988,3134.1074,3207.1677,3281.7983,3358.739,3437.4487,3517.9233,3600.6934,3685.8252,3772.9224,3861.5369,3952.52
Dan_ba; 39 Russian Fed. (RS); sum of FUTI,465.1194,569.5959,674.9332,687.6924,567.4916,424.2787,420.2875,492.0276,468.0499,510.9875,442.3584,442.3584,523.2538,797.8424,1070.6178,1324.3159,1522.8154,1658.7937,1708.2048,1755.3616,1804.4927,1853.8926,1920.4431,1988.1919,2057.5745,2128.7302,2201.6057,2275.864,2352.1489,2430.5081,2510.3672,2592.5632,2676.9453,2763.2041,2851.3547,2941.9265,3035.0525,3130.219,3227.8225,3327.4836,3429.8816
Dan_ba; 40 Rest of Annex I (RA); sum of FUTI,509.9427,401.0258,320.2303,621.7116,734.9294,553.9768,533.537,576.1788,588.5657,736.8431,796.3011,796.3011,910.494,1076.6213,1232.1829,1370.0076,1481.6838,1560.3643,1600.2876,1639.2253,1678.3733,1718.4141,1771.9729,1826.6201,1882.8179,1940.1619,1998.9824,2059.5242,2121.5344,2185.0264,2249.9216,2316.7229,2384.9802,2454.8235,2526.5159,2600.0596,2675.4238,2752.6526,2831.3999,2912.7002,2995.5374
Dan_ba; 41 China (CN); sum of FUTI,635.4253,653.3525,771.755,784.8,795.309,920.4744,866.975,807.5315,793.4005,820.8693,807.4899,807.4899,827.4449,876.5724,926.3241,976.423,1027.33,1078.9244,1131.4379,1182.4689,1233.6859,1286.2037,1356.9576,1429.3221,1503.5109,1579.3182,1656.9252,1736.5653,1818.3038,1901.7518,1987.3063,2075.1255,2165.6831,2258.415,2352.8975,2449.751,2549.1509,2651.2451,2755.5132,2863.0278,2972.5044
Dan_ba; 42 India (IN); sum of FUTI,571.3778,567.3835,600.1852,570.4919,587.48,678.7878,642.9648,622.2369,647.8757,703.5227,644.3757,644.3757,710.6688,787.731,858.5638,921.6788,975.4571,1018.8858,1050.7754,1081.7124,1113.2856,1145.1833,1187.8821,1231.6951,1276.5911,1322.4395,1369.7974,1417.9778,1467.6704,1518.5042,1570.666,1623.9912,1678.6416,1734.6423,1791.8196,1850.9221,1911.1152,1972.8464,2036.1328,2100.6587,2167.6863
Dan_ba; 43 Mexico (MX); sum of FUTI,787.0084,796.6739,815.0651,795.5067,790.225,791.0936,668.6871,655.9502,617.3,656.9641,788.7575,788.7575,821.053,861.8494,899.3132,932.5358,960.4185,982.4675,997.9628,1012.9901,1028.2249,1043.4985,1064.0405,1085.1194,1106.6528,1128.8296,1151.532,1174.7256,1198.5823,1222.967,1248.0481,1273.7229,1300.0398,1327.0688,1354.7571,1383.0251,1412.0228,1441.7632,1472.2284,1503.4037,1535.3467
Dan_ba; 44 Brazil (BR); sum of FUTI,2018.6956,2107.0522,2085.9446,1547.5035,1491.5471,1799.6774,2017.3108,2072.5161,1942.9242,2038.0275,1499.717,1499.717,1630.8525,1771.4868,1900.639,2014.2043,2108.1428,2179.0789,2224.0457,2267.6536,2311.949,2357.6389,2418.5256,2481.2512,2545.5513,2611.2322,2678.9133,2748.4329,2818.801,2891.3308,2966.1824,3042.6638,3120.8789,3201.0232,3283.2769,3367.7671,3454.1418,3543.0105,3633.9399,3726.7795,3822.2708
Dan_ba; 45 Argentina (AR); sum of FUTI,153.9874,148.0925,140.8427,126.8085,111.5916,139.1136,225.7946,394.9822,360.6241,380.5215,267.1946,267.1946,921.5186,1926.5908,3156.8889,4503.6436,5771.2236,6716.4385,7124.4512,7585.0664,8116.082,8295.4023,8535.8662,8782.3203,9034.9482,9293.8721,9559.2871,9831.3115,10110.1562,10395.9902,10688.9473,10989.248,11297.0332,11612.5371,11935.9014,12267.3252,12607.1084,12955.3086,13312.2979,13678.1279,14053.1318
Dan_ba; 46 Colombia (CO); sum of FUTI,1490.3358,1578.4728,1785.8729,1677.348,1657.7949,1467.3638,1498.4258,1564.6389,1624.8446,1631.4109,1483.9294,1483.9296,1539.5765,1666.1121,1782.2153,1884.2153,1965.1251,2027.6071,2068.4375,2108.1855,2148.8508,2190.4326,2246.9785,2304.7588,2363.7471,2424.3416,2486.6667,2550.1672,2615.4509,2682.1904,2750.8062,2821.0059,2892.8088,2966.332,3041.8562,3119.0469,3198.2375,3279.4207,3362.636,3447.7253,3535.4771
Dan_ba; 47 Rest LatinAmerica(LA); sum of FUTI,1552.5796,1543.4751,1610.7253,1444.6748,1368.2601,1582.8853,1616.1931,1681.054,1623.4159,1689.2996,1499.1165,1512.7253,2641.8,3448.0369,4319.1104,5169.2954,5885.7695,6351.8008,6475.1274,6595.6953,6718.9849,6842.6807,7008.5229,7178.728,7354.3315,7533.7227,7716.3618,7904.8521,8097.2578,8294.4648,8497.1152,8704.5713,8917.8496,9136.4131,9362.2939,9593.376,9831.1914,10075.4404,10325.7461,10581.4531,10843.6191
Dan_ba; 48 Korea (KR); sum of FUTI,892.3616,1029.7201,1129.5114,1155.0841,1184.4373,1303.7504,1251.2662,1125.5431,1087.5171,1063.5425,1062.6903,1079.4951,1103.2117,1141.7188,1177.79,1211.3533,1241.3842,1267.9375,1290.6996,1312.7936,1335.2998,1358.1215,1388.9359,1420.3735,1452.5625,1485.6338,1519.5413,1554.2178,1589.8921,1626.3885,1663.6847,1702.2344,1741.4174,1781.7043,1822.9755,1865.1857,1908.618,1951.9316,1986.2891,2014.9932,2091.3691
Dan_ba; 49 Taiwan (TW); sum of FUTI,820.0215,839.0893,898.7205,919.5983,914.4991,1020.8081,907.7873,917.1505,899.0496,925.7757,951.6069,951.6069,966.436,985.392,1004.2928,1026.4108,1044.1189,1062.684,1080.9657,1098.7498,1117.0327,1133.7289,1158.6031,1183.7917,1209.7067,1236.3118,1263.478,1291.3427,1320.0129,1349.4691,1379.5381,1410.3875,1441.9552,1474.2686,1507.3351,1541.3417,1576.135,1611.8052,1648.3929,1685.8829,1723.8289
Dan_ba; 50 Indonesia (ID); sum of FUTI,594.8562,590.4852,610.1692,580.4711,561.0933,656.6662,667.7184,815.891,763.7192,808.4356,772.1244,772.1244,784.6534,811.4739,837.0051,861.0533,883.4344,904.188,922.851,940.994,959.3894,978.2792,1003.574,1029.4543,1055.9873,1083.1631,1111.0247,1139.6101,1168.8982,1198.9775,1229.7705,1261.2773,1293.6414,1326.802,1360.9058,1395.6646,1431.4153,1468.0271,1505.6211,1544.0427,1583.4438
Dan_ba; 51 Rest of ASEAN (AS); sum of FUTI,1025.6472,1019.413,1183.653,1179.6755,1163.3143,1243.9333,1138.3431,1136.7136,1129.6658,1222.7603,1173.4602,1173.4602,1196.7866,1242.2678,1284.2935,1322.134,1355.2839,1382.9597,1404.8684,1426.1018,1447.7549,1469.7378,1499.3713,1529.5986,1560.6882,1592.4565,1625.0869,1658.5618,1692.895,1728.0486,1764.1497,1801.0369,1839.0073,1877.717,1917.4934,1958.333,2000.0305,2042.7332,2086.5283,2131.4392,2177.5122
