"Variable Name","ZTLC"
"Desc","FTT-Fr LCOF without policy"
"Unit","2010 Euros"
"Type","Levels"
"scenario","dimension","dimension2","dimension3","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050"
"S0","3 Germany (DE)","Diesel MDT","None",0.1220945370791516,0.1220945370791516,0.1220945370791516,0.1220945370791516,0.1220945370791516,0.1220945370791516,0.1220945370791516,0.1220945370791516,0.1220945370791516,0.1220945370791516,0.1220945370791516,0.1220945370791516,0.1220945370791516,0.1220945370791516,0.12187498228139147,0.1216773151602574,0.1214880585259131,0.12133314570096773,0.12117133013617257,0.12101487905840946,0.12085560129541942,0.12068853139937688,0.12052632877813872,0.12036835171702936,0.12021405288256085,0.1200631991432252,0.11991528235270323,0.1197723117477476,0.11963409789191459,0.11949773740212628,0.11936290000456372,0.11923348688731401,0.11910728020898802,0.11898499701482876,0.11886447608260531,0.11874598311724456,0.11862925329037914,0.1185146528973467,0.11840181912705844,0.11829066065031796,0.1181806662085234
"S0","3 Germany (DE)","Diesel TWV","None",0.6322948304937759,0.6322948304937759,0.6322948304937759,0.6322948304937759,0.6322948304937759,0.6322948304937759,0.6322948304937759,0.6322948304937759,0.6322948304937759,0.6322948304937759,0.6322948304937759,0.6322948304937759,0.6322948304937759,0.6322948304937759,0.6304036607137841,0.6287010238786961,0.6270708320942919,0.6257364661134135,0.6243426422972416,0.6229950263337951,0.6216230622725926,0.6201839794478697,0.6187868216601534,0.6174260613991623,0.6160969841218185,0.6147975817132132,0.6135234771751097,0.612291977384271,0.6111014506000958,0.6099268880758264,0.608765444945981,0.6076507247076897,0.6065636236353458,0.60551031811092,0.6044721921068303,0.603451534314252,0.6024460635923926,0.6014589350837505,0.6004870236579531,0.5995295426366036,0.5985820882133293
"S0","3 Germany (DE)","Petrol HDT","None",0.05430908717953677,0.05430908717953677,0.05430908717953677,0.05430908717953677,0.05430908717953677,0.05430908717953677,0.05430908717953677,0.05430908717953677,0.05430908717953677,0.05430908717953677,0.05430908717953677,0.05430908717953677,0.05430908717953677,0.05430908717953677,0.054225053938908016,0.05414861909123643,0.05407543038320428,0.05401693889172787,0.05395450498355935,0.053894144780772466,0.05383344568554191,0.0537702614487147,0.05370910799622841,0.05364969914582878,0.0535914986338612,0.05353444012987501,0.053478273243413116,0.05342389919856393,0.05337110528934441,0.05331891271001016,0.05326722050555775,0.05321780064422167,0.05316954575366744,0.0531225954090348,0.053076253751781405,0.05303056740295797,0.052985476810192035,0.052941145017900405,0.05289741158526452,0.05285427613145439,0.05281146738083578
"S0","3 Germany (DE)","Petrol LCV","None",0.8535330548328237,0.8535330548328237,0.8535330548328237,0.8535330548328237,0.8535330548328237,0.8535330548328237,0.8535330548328237,0.8535330548328237,0.8535330548328237,0.8535330548328237,0.8535330548328237,0.8535330548328237,0.8535330548328237,0.8535330548328237,0.8516688215322067,0.849973154587903,0.8483495015462997,0.8470518985335256,0.8456668350773914,0.8443277756858301,0.842981198143426,0.8415794890401475,0.8402228318206992,0.8389048776821029,0.8376137298968803,0.8363479169588269,0.8351018840871829,0.8338956244649353,0.8327244193215854,0.831566554365861,0.8304197899640429,0.8293234363005968,0.8282529269019862,0.8272113581693669,0.8261832928465118,0.8251697651969414,0.8241694540825558,0.8231859765580938,0.8222157733282758,0.821258835944588,0.8203091462995874
"S0","3 Germany (DE)","Petrol MDT","None",0.1299588613911619,0.1299588613911619,0.1299588613911619,0.1299588613911619,0.1299588613911619,0.1299588613911619,0.1299588613911619,0.1299588613911619,0.1299588613911619,0.1299588613911619,0.1299588613911619,0.1299588613911619,0.1299588613911619,0.1299588613911619,0.12974505032809353,0.12955057233445855,0.12936435369821575,0.12921553011507825,0.1290566755930207,0.1289030973300819,0.12874865680176922,0.1285878931712808,0.1284322965932057,0.1282811389160226,0.12813305569036332,0.1279878781474875,0.1278449692031959,0.12770662189865853,0.12757229503265521,0.12743949816812591,0.12730797443890138,0.1271822323752859,0.12705945442015237,0.12693999570331344,0.1268220857080834,0.126705843055336,0.12659111622222166,0.12647832005291204,0.1263670463277345,0.12625729407771916,0.1261483730791964
"S0","3 Germany (DE)","Petrol TWV","None",0.6322958808211432,0.6322958808211432,0.6322958808211432,0.6322958808211432,0.6322958808211432,0.6322958808211432,0.6322958808211432,0.6322958808211432,0.6322958808211432,0.6322958808211432,0.6322958808211432,0.6322958808211432,0.6322958808211432,0.6322958808211432,0.6304541856032385,0.6287790188194191,0.6271749953094501,0.6258930799705413,0.6245247615616745,0.623201891040526,0.6218715932609712,0.6204868304463884,0.6191465748503925,0.6178445544253377,0.6165690162720038,0.615318506674303,0.6140875380072914,0.6128958617417137,0.611738816155746,0.6105949494780982,0.6094620491516246,0.6083789501111599,0.607321382885271,0.6062924064404508,0.6052767701527776,0.6042754957818015,0.6032872781616295,0.602315690617775,0.6013572168858873,0.6004118486195934,0.5994736404687613
"S0","34 USA (US)","BEV HDT","None",0.048893304199799335,0.048893304199799335,0.048893304199799335,0.048893304199799335,0.048893304199799335,0.048893304199799335,0.048893304199799335,0.048893304199799335,0.048893304199799335,0.048893304199799335,0.048893304199799335,0.048893304199799335,0.048893304199799335,0.048893304199799335,0.046658952124015815,0.045039658840590066,0.04364036410373578,0.04228100394026044,0.040970610652477736,0.039717934646368046,0.03853403847176155,0.03741632967004439,0.036383974560755296,0.03544293210374914,0.03462303698038833,0.03397217483148605,0.0335037723406135,0.03314613841225802,0.03281116300591651,0.03245463892396872,0.03208057550476001,0.03168092387773989,0.03128459311138185,0.03089539358685422,0.030513924796423265,0.030134322951495575,0.029754314062582134,0.029421330302770783,0.029106705672264213,0.02881443032620538,0.028543130465940345
"S0","34 USA (US)","BEV LCV","None",1.2141446549173338,1.2141446549173338,1.2141446549173338,1.2141446549173338,1.2141446549173338,1.2141446549173338,1.2141446549173338,1.2141446549173338,1.2141446549173338,1.2141446549173338,1.2141446549173338,1.2141446549173338,1.2141446549173338,1.2141446549173338,1.1682754259326078,1.129161229329902,1.092777867572175,1.057262462107751,1.0229639387696494,0.9901074395666384,0.9588983041336788,0.9293552027192465,0.9019151179244835,0.8766650645860513,0.8539758893746492,0.8343654301825421,0.8179037300298692,0.803731342900695,0.7907690224240232,0.778339773702358,0.7664227478784282,0.7548499728636267,0.7438612429887448,0.7334351025289086,0.7235329567500618,0.714029547268602,0.7048657062109954,0.6965393806066469,0.6887163935555897,0.6813881781087816,0.6745131911597027
"S0","34 USA (US)","BEV MDT","None",0.12213414546610728,0.12213414546610728,0.12213414546610728,0.12213414546610728,0.12213414546610728,0.12213414546610728,0.12213414546610728,0.12213414546610728,0.12213414546610728,0.12213414546610728,0.12213414546610728,0.12213414546610728,0.12213414546610728,0.12213414546610728,0.11640068824888901,0.11207360887917238,0.10823624239292502,0.10451647298429279,0.10094833256529308,0.09754385773055803,0.09432807798939312,0.09129727797367833,0.08849737318948521,0.08594273194124662,0.08369211265691857,0.08183286166368137,0.08038284279608265,0.07920005206135504,0.07811249769365233,0.07702825267242956,0.07594976587738038,0.07485654352582857,0.07379884182293528,0.07278009649693996,0.07180030077859142,0.07084252450563597,0.0699010596766726,0.06906387753382602,0.06827880083726154,0.06754713888856188,0.06686547588259731
"S0","34 USA (US)","BEV TWV","None",0.5917272847869703,0.5917272847869703,0.5917272847869703,0.5917272847869703,0.5917272847869703,0.5917272847869703,0.5917272847869703,0.5917272847869703,0.5917272847869703,0.5917272847869703,0.5917272847869703,0.5917272847869703,0.5917272847869703,0.5917272847869703,0.5764660787495247,0.5597004173453528,0.5428290432657369,0.5262001466289872,0.510000198872802,0.49439920676541405,0.4794668677549023,0.4652506548629202,0.4519492751821295,0.4395684866948751,0.42813753617898764,0.4176545672558425,0.4080709080681825,0.399356828938493,0.3914354543142708,0.38414590660927833,0.3774424123356377,0.37126598772733577,0.3655466730197836,0.3602328730113753,0.3552795291951739,0.35065162859541876,0.3463187391484433,0.3422538341767247,0.3384299245411228,0.33482163492529077,0.33140380962707733
"S0","34 USA (US)","CNG/LPG HDT","None",0.045353783619971014,0.045353783619971014,0.045353783619971014,0.045353783619971014,0.045353783619971014,0.045353783619971014,0.045353783619971014,0.045353783619971014,0.045353783619971014,0.045353783619971014,0.045353783619971014,0.045353783619971014,0.045353783619971014,0.045353783619971014,0.04530871002498486,0.04526768051947023,0.045228205026213254,0.045196047802981275,0.045161956554659564,0.04512880643605551,0.045095103169797826,0.045059759196242215,0.045025343579397914,0.04499175261777726,0.04495883966226352,0.04492660734978322,0.04489496275413756,0.04486453510279597,0.044835020880567365,0.04480585758396448,0.04477699778151322,0.044749425892661183,0.0447225870506502,0.044696518050709004,0.04467079447281629,0.044645430911993335,0.044620381968192395,0.044595734683670035,0.044571408045944054,0.04454739410884734,0.04452356437433916
"S0","34 USA (US)","CNG/LPG LCV","None",0.9601207167308766,0.9601207167308766,0.9601207167308766,0.9601207167308766,0.9601207167308766,0.9601207167308766,0.9601207167308766,0.9601207167308766,0.9601207167308766,0.9601207167308766,0.9601207167308766,0.9601207167308766,0.9601207167308766,0.9601207167308766,0.9583359075426122,0.95671123486108,0.9551480974388712,0.9538747464334509,0.9525248125472664,0.9512121452019004,0.9498775745001454,0.9484780356177638,0.9471152574949545,0.9457851337947795,0.9444818575544011,0.9432055331899587,0.9419524810408091,0.9407476170465248,0.9395789227137499,0.938424124216916,0.937281343380324,0.9361895609170866,0.9351268053982885,0.9340945338291314,0.9330759401670985,0.9320716023409756,0.9310797226148084,0.9301037476588548,0.9291404695678519,0.9281895736921221,0.9272459718090872
"S0","34 USA (US)","CNG/LPG MDT","None",0.1367335373655735,0.1367335373655735,0.1367335373655735,0.1367335373655735,0.1367335373655735,0.1367335373655735,0.1367335373655735,0.1367335373655735,0.1367335373655735,0.1367335373655735,0.1367335373655735,0.1367335373655735,0.1367335373655735,0.1367335373655735,0.13652832216605648,0.13634151926819899,0.13616179161995495,0.13601538326305568,0.1358601694992484,0.13570924059718426,0.13555579327372191,0.13539487598751104,0.13523818540892782,0.13508524939632302,0.13493540027214002,0.13478865004202037,0.1346445756230383,0.13450604181975911,0.13437166676036805,0.13423888942736903,0.1341074938703944,0.13398196204464202,0.13385976770181704,0.13374107836661348,0.13362396170061056,0.13350848415336042,0.1333944390233595,0.13328222260458128,0.13317146605596228,0.13306213319946375,0.13295363899741408
"S0","34 USA (US)","CNG/LPG TWV","None",0.5917261329837974,0.5917261329837974,0.5917261329837974,0.5917261329837974,0.5917261329837974,0.5917261329837974,0.5917261329837974,0.5917261329837974,0.5917261329837974,0.5917261329837974,0.5917261329837974,0.5917261329837974,0.5917261329837974,0.5917261329837974,0.5901514581955706,0.5887180662523026,0.5873389647183854,0.5862155316152937,0.5850245321121954,0.5838664115760244,0.582688966473782,0.5814542022156644,0.580251870691351,0.579078349023231,0.5779285139308792,0.5768024575370068,0.5756969334055911,0.5746339239995905,0.5736028258222254,0.5725839874554111,0.571575751850349,0.5706125103282907,0.5696748782651527,0.568764141125719,0.5678654715258555,0.5669793793519377,0.5661042785243431,0.5652432099198192,0.564393343315631,0.563554401107363,0.562721894134008
"S0","34 USA (US)","Diesel HDT","None",0.03779123471407849,0.03779123471407849,0.03779123471407849,0.03779123471407849,0.03779123471407849,0.03779123471407849,0.03779123471407849,0.03779123471407849,0.03779123471407849,0.03779123471407849,0.03779123471407849,0.03779123471407849,0.03779123471407849,0.03779123471407849,0.03774057493440054,0.03769496548788248,0.03765129666581032,0.03761555228827413,0.03757821518179952,0.03754211586987048,0.037505364332381934,0.03746681484855977,0.03742938843320041,0.037392937017919965,0.037357334311723216,0.03732252652215858,0.03728839640022567,0.03725540755451897,0.03722351627472744,0.03719205263813226,0.03716094043779523,0.03713107982862528,0.03710195906887369,0.03707374360859852,0.037045934770279745,0.03701859386231598,0.0369916597785648,0.0369652170375213,0.036939181924641275,0.0369135333667484,0.036888153396718325
"S0","34 USA (US)","Diesel LCV","None",0.9113912854252658,0.9113912854252658,0.9113912854252658,0.9113912854252658,0.9113912854252658,0.9113912854252658,0.9113912854252658,0.9113912854252658,0.9113912854252658,0.9113912854252658,0.9113912854252658,0.9113912854252658,0.9113912854252658,0.9113912854252658,0.9093852763578189,0.9075792486992281,0.9058500652405085,0.9044346712947853,0.9029562089995193,0.9015267604800313,0.900071485350267,0.8985450157409579,0.8970630170222463,0.8956196260316285,0.8942098419403758,0.8928315346929242,0.8914800615024409,0.890173780187501,0.8889109599217799,0.8876650733287856,0.8864331027915849,0.88525069234418,0.8840975782074034,0.8829803118174978,0.8818791467082684,0.8807965105492439,0.8797299836797683,0.8786829128350342,0.8776519831144279,0.8766363600693393,0.8756313724769035
"S0","34 USA (US)","Diesel MDT","None",0.1190246465111968,0.1190246465111968,0.1190246465111968,0.1190246465111968,0.1190246465111968,0.1190246465111968,0.1190246465111968,0.1190246465111968,0.1190246465111968,0.1190246465111968,0.1190246465111968,0.1190246465111968,0.1190246465111968,0.1190246465111968,0.11879399801738812,0.11858634314384311,0.11838752372336055,0.1182247834411631,0.11805479163649492,0.11789043537642248,0.11772310960396994,0.11754759797645768,0.11737719955810344,0.11721124020958126,0.11704914494165873,0.11689066884312593,0.1167352780919742,0.11658508344795668,0.11643988590275788,0.11629663537074693,0.11615498488998235,0.11601903276833779,0.11588644910101895,0.11575798716423283,0.11563137653320421,0.11550689633843643,0.11538426837027665,0.11526387743228539,0.11514534238120364,0.11502856727314027,0.1149130150165462
"S0","34 USA (US)","Diesel TWV","None",0.5917262028786859,0.5917262028786859,0.5917262028786859,0.5917262028786859,0.5917262028786859,0.5917262028786859,0.5917262028786859,0.5917262028786859,0.5917262028786859,0.5917262028786859,0.5917262028786859,0.5917262028786859,0.5917262028786859,0.5917262028786859,0.5899563711654516,0.588362976062198,0.5868373779116687,0.5855886252851171,0.584284229657278,0.5830230771713395,0.5817391387694977,0.5803923879657829,0.5790848722750953,0.577811418834008,0.576567615586056,0.5753515832576351,0.5741592256801354,0.5730067393154911,0.5718925971161073,0.5707933949045334,0.5697064703427802,0.5686632709166974,0.5676459186019128,0.5666601935017256,0.5656886739989239,0.5647335019415145,0.5637925425474389,0.5628687485242284,0.5619591952508896,0.5610631465225666,0.5601764810825327
"S0","34 USA (US)","Petrol HDT","None",0.03553479368693802,0.03553479368693802,0.03553479368693802,0.03553479368693802,0.03553479368693802,0.03553479368693802,0.03553479368693802,0.03553479368693802,0.03553479368693802,0.03553479368693802,0.03553479368693802,0.03553479368693802,0.03553479368693802,0.03553479368693802,0.035485459208902226,0.03544058561738764,0.035397617778924376,0.03536327842487908,0.035326624545435885,0.035291188102947825,0.03525555270250345,0.03521845831794043,0.0351825561721238,0.03514767825234774,0.03511350972739436,0.03508001165579079,0.03504703703758304,0.035015114966016385,0.03498412056504688,0.03495347919456621,0.03492313158561887,0.03489411803044268,0.03486578840968362,0.03483822466551856,0.03481101827130118,0.03478419659745281,0.03475772468179435,0.03473169824491373,0.034706023094750994,0.03468069900772736,0.03465556672255864
"S0","34 USA (US)","Petrol LCV","None",0.8769912076811348,0.8769912076811348,0.8769912076811348,0.8769912076811348,0.8769912076811348,0.8769912076811348,0.8769912076811348,0.8769912076811348,0.8769912076811348,0.8769912076811348,0.8769912076811348,0.8769912076811348,0.8769912076811348,0.8769912076811348,0.8750376774663035,0.8732607879488312,0.871559361805373,0.8701996035114551,0.8687481954124142,0.8673449949760718,0.865933916268901,0.8644650651949752,0.8630434239934772,0.8616623397532919,0.8603093458928075,0.8589829004205621,0.8576771824813832,0.8564131429332148,0.8551858369760996,0.8539725102025921,0.8527708157003515,0.8516219466146133,0.8505001597359241,0.8494086997832866,0.8483313900547498,0.8472693143551321,0.8462210882637207,0.8451905020924466,0.8441738260555205,0.8431710512997447,0.8421758714498793
"S0","34 USA (US)","Petrol MDT","None",0.10969236615050194,0.10969236615050194,0.10969236615050194,0.10969236615050194,0.10969236615050194,0.10969236615050194,0.10969236615050194,0.10969236615050194,0.10969236615050194,0.10969236615050194,0.10969236615050194,0.10969236615050194,0.10969236615050194,0.10969236615050194,0.10946775161162846,0.10926344700627043,0.10906781908828957,0.10891147572597606,0.1087445945800341,0.10858325629278202,0.10842101217148864,0.10825212545341344,0.10808866686931078,0.10792987147551579,0.10777430587956846,0.10762179278515752,0.10747166291740273,0.10732632518058453,0.10718521102759046,0.10704570418420249,0.10690753480528101,0.10677543922879082,0.10664645753167755,0.1065209627878035,0.10639709501956407,0.10627497884152542,0.1061544550746699,0.10603595952447437,0.10591906334468446,0.10580376551737031,0.10568934094314231
"S0","34 USA (US)","Petrol TWV","None",0.5917266065841614,0.5917266065841614,0.5917266065841614,0.5917266065841614,0.5917266065841614,0.5917266065841614,0.5917266065841614,0.5917266065841614,0.5917266065841614,0.5917266065841614,0.5917266065841614,0.5917266065841614,0.5917266065841614,0.5917266065841614,0.5900030751290565,0.5884353875896683,0.5869342787485946,0.5857346115138041,0.584454084858061,0.5832160901388131,0.5819711446964678,0.5806752287134158,0.5794209643513638,0.5782024819792784,0.5770087827677667,0.5758385062716371,0.574686516953743,0.5735712990240563,0.5724884898583386,0.5714180140379064,0.5703578009639988,0.5693441939094293,0.5683544805399275,0.5673915235577035,0.5664410508238152,0.5655040185413884,0.5645792052843972,0.5636699551126306,0.5627729773663999,0.5618882642348376,0.5610102518234057
"S0","41 China (CN)","BEV HDT","None",0.015645343910146724,0.015645343910146724,0.015645343910146724,0.015645343910146724,0.015645343910146724,0.015645343910146724,0.015645343910146724,0.015645343910146724,0.015645343910146724,0.015645343910146724,0.015645343910146724,0.015645343910146724,0.015645343910146724,0.015645343910146724,0.015144804720484047,0.014829875606952871,0.014525844680851397,0.014225746060742001,0.013926349241133631,0.013638592335585438,0.013316428874249575,0.013082580376779378,0.01288754940549132,0.012707512622087977,0.012541188430130388,0.012385783035350897,0.012220323843437594,0.012056431848743455,0.011882044803929785,0.011702630186994058,0.011525182864317947,0.011343452127634466,0.011173982376359767,0.011001080152820761,0.010836125400282958,0.010672317482394481,0.010513613451580105,0.010362112483281671,0.01021556417840133,0.010076166852019683,0.009944859660182702
"S0","41 China (CN)","BEV LCV","None",0.1730861617422582,0.1730861617422582,0.1730861617422582,0.1730861617422582,0.1730861617422582,0.1730861617422582,0.1730861617422582,0.1730861617422582,0.1730861617422582,0.1730861617422582,0.1730861617422582,0.1730861617422582,0.1730861617422582,0.1730861617422582,0.16663271071697114,0.16169562314368105,0.15696005616161765,0.15233716307056175,0.14784690167714398,0.14355296573544948,0.13918996308849735,0.13549735727762183,0.13220464435075846,0.12917517627627648,0.12640699222324464,0.12387748296768795,0.12144494043371594,0.11916530702241292,0.11695268613526756,0.11481760969317396,0.11279054113619175,0.11082172761442018,0.10899941162260218,0.1072204466601555,0.10554912086949268,0.10393225778733693,0.10238971409515626,0.1009300176144896,0.09954231208606773,0.09822702920431915,0.09698726556053144
