,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Nuclear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11250913576126474,-0.11250913576126474,-0.11250913576126474,-0.11250913576126474,-0.11250913576126474,-0.11250913576126474,-0.11250913576126474,-0.11250913576126474,-0.11250913576126474,-0.1068836789732015,-0.10125822218513826,-0.09563276539707503,-0.0900073086090118,-0.08438185182094855,-0.07875639503288533,-0.07313093824482209,-0.06750548145675883,-0.061880024668695605,-0.05625456788063237,-0.05062911109256913,-0.0450036543045059,-0.03937819751644266,-0.033752740728379416,-0.028127283940316185,-0.02250182715225295,-0.016876370364189708,-0.011250913576126474,-0.005625456788063237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 Coal + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.2531455554628457,-0.22501827152252948,-0.19689098758221327,-0.1687637036418971,-0.14063641970158092,-0.11250913576126474,-0.08438185182094855,-0.05625456788063237,-0.028127283940316185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 IGCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6 IGCC + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.2531455554628457,-0.22501827152252948,-0.19689098758221327,-0.1687637036418971,-0.14063641970158092,-0.11250913576126474,-0.08438185182094855,-0.05625456788063237,-0.028127283940316185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7 CCGT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8 CCGT + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.28127283940316183,-0.2531455554628457,-0.22501827152252948,-0.19689098758221327,-0.1687637036418971,-0.14063641970158092,-0.11250913576126474,-0.08438185182094855,-0.05625456788063237,-0.028127283940316185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9 Solid Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3375274072837942,-0.3375274072837942,-0.3375274072837942,-0.33752740728379427,-0.33752740728379427,-0.33752740728379427,-0.33752740728379427,-0.33752740728379427,-0.33752740728379427,-0.33752740728379427,-0.33752740728379427,-0.33752740728379427,-0.33752740728379427,-0.31643194432855704,-0.29533648137331986,-0.2742410184180828,-0.2531455554628457,-0.2320500925076085,-0.21095462955237138,-0.18985916659713425,-0.1687637036418971,-0.14766824068665996,-0.12657277773142284,-0.10547731477618569,-0.0843818518209481,-0.06328638886571096,-0.0421909259104739,-0.021095462955236715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 S Biomass CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3375274072837942,-0.3375274072837942,-0.3375274072837942,-0.33752740728379427,-0.33752740728379427,-0.33752740728379427,-0.33752740728379427,-0.33752740728379427,-0.33752740728379427,-0.33752740728379427,-0.33752740728379427,-0.33752740728379427,-0.33752740728379427,-0.31643194432855704,-0.29533648137331986,-0.2742410184180828,-0.2531455554628457,-0.2320500925076085,-0.21095462955237138,-0.18985916659713425,-0.1687637036418971,-0.14766824068665996,-0.12657277773142284,-0.10547731477618569,-0.0843818518209481,-0.06328638886571096,-0.0421909259104739,-0.021095462955236715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
