,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Nuclear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07754252763756517,-0.07754252763756517,-0.07754252763756517,-0.07754252763756517,-0.07754252763756517,-0.07754252763756517,-0.07754252763756517,-0.07754252763756517,-0.07754252763756517,-0.07366540125568691,-0.06978827487380865,-0.06591114849193039,-0.06203402211005213,-0.05815689572817387,-0.054279769346295616,-0.050402642964417356,-0.046525516582539096,-0.042648390200660836,-0.038771263818782584,-0.034894137436904324,-0.031017011055026064,-0.027139884673147808,-0.023262758291269548,-0.019385631909391292,-0.015508505527513032,-0.011631379145634774,-0.007754252763756516,-0.003877126381878258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 Coal + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1744706871845216,-0.15508505527513033,-0.13569942336573904,-0.11631379145634774,-0.09692815954695645,-0.07754252763756517,-0.05815689572817387,-0.038771263818782584,-0.019385631909391292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 IGCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6 IGCC + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1744706871845216,-0.15508505527513033,-0.13569942336573904,-0.11631379145634774,-0.09692815954695645,-0.07754252763756517,-0.05815689572817387,-0.038771263818782584,-0.019385631909391292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7 CCGT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8 CCGT + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1938563190939129,-0.1744706871845216,-0.15508505527513033,-0.13569942336573904,-0.11631379145634774,-0.09692815954695645,-0.07754252763756517,-0.05815689572817387,-0.038771263818782584,-0.019385631909391292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9 Solid Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23262758291269547,-0.23262758291269547,-0.23262758291269547,-0.23262758291269553,-0.23262758291269553,-0.23262758291269553,-0.23262758291269553,-0.23262758291269553,-0.23262758291269553,-0.23262758291269553,-0.23262758291269553,-0.23262758291269553,-0.23262758291269553,-0.21808835898065201,-0.20354913504860853,-0.18900991111656507,-0.1744706871845216,-0.15993146325247815,-0.14539223932043469,-0.13085301538839123,-0.11631379145634774,-0.10177456752430428,-0.0872353435922608,-0.07269611966021734,-0.058156895728173556,-0.04361767179613009,-0.029078447864086678,-0.014539223932043177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 S Biomass CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23262758291269547,-0.23262758291269547,-0.23262758291269547,-0.23262758291269553,-0.23262758291269553,-0.23262758291269553,-0.23262758291269553,-0.23262758291269553,-0.23262758291269553,-0.23262758291269553,-0.23262758291269553,-0.23262758291269553,-0.23262758291269553,-0.21808835898065201,-0.20354913504860853,-0.18900991111656507,-0.1744706871845216,-0.15993146325247815,-0.14539223932043469,-0.13085301538839123,-0.11631379145634774,-0.10177456752430428,-0.0872353435922608,-0.07269611966021734,-0.058156895728173556,-0.04361767179613009,-0.029078447864086678,-0.014539223932043177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
