RTI,VTTI,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
14 Sweden (SW),8 Diesel Mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04101698473095894,0.05145389214158058,0.061911094933748245,0.025340227410197258,0.023711707442998886,0.021881287917494774,0.02005692757666111,0.01803595758974552,0.015631332993507385,0.01336312759667635,0.011470434255897999,0.00997958891093731,0.008887119591236115,0.008702483028173447,0.008449504151940346,0.008167734369635582,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976,0.007957274094223976
14 Sweden (SW),9 Diesel Lux,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037411097437143326,0.04026826471090317,0.04393690824508667,0.06840617209672928,0.09414096921682358,0.11814666539430618,0.13677148520946503,0.15398938953876495,0.17115937173366547,0.18506327271461487,0.19628497958183289,0.2036128044128418,0.20851193368434906,0.20417992770671844,0.19824446737766266,0.19163350760936737,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561,0.1866956353187561
14 Sweden (SW),10 Adv Diesel Econ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14 Sweden (SW),11 Adv Diesel Mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14 Sweden (SW),12 Adv Diesel Lux,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14 Sweden (SW),13 CNG Econ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005872567417100072,0.0006791590712964535,0.0007743136375211179,0.0007855721632950008,0.0007414155988954008,0.0006850296631455421,0.0006272222963161767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14 Sweden (SW),14 CNG Mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005872567417100072,0.0006791590712964535,0.0007743136375211179,0.0007855721632950008,0.0007414155988954008,0.0006850296631455421,0.0006272222963161767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14 Sweden (SW),15 CNG Lux,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14 Sweden (SW),16 Hybrid Econ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14 Sweden (SW),17 Hybrid Mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016244716243818402,0.0023977565579116344,0.00296189496293664,0.0033444580622017384,0.0036693518050014973,0.003543354105204344,0.0038670182693749666,0.004804203752428293,0.001587992999702692,0.002281578490510583,0.003586005186662078,0.005377825349569321,0.006811248604208231,0.010053599253296852,0.012883616611361504,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805,0.01582724042236805
14 Sweden (SW),18 Hybrid Lux,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031658055377192795,0.00041949053411372006,0.000460005336208269,0.00047511004959233105,0.0004571089521050453,0.000441412819782272,0.0004998389049433172,0.000810235389508307,0.0003076327557209879,0.0004278574197087437,0.0005836368072777987,0.0008425526903010905,0.0019654547795653343,0.0029010679572820663,0.0037176981568336487,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086,0.0045671104453504086
14 Sweden (SW),19 Electric Econ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.600371413398534e-06,1.3070271961623803e-05,1.482485549786361e-05,1.4331570127978921e-05,1.4293625099526253e-05,1.3801120076095685e-05,0.00018305070989299566,0.00018017868569586426,0.000227779833949171,0.0004061443032696843,0.0007228630711324513,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998,0.0009139648755080998
14 Sweden (SW),20 Electric Mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.397131192490633e-07,4.230531942539528e-07,2.6349955078330822e-05,9.921524906530976e-05,0.0002989679342135787,0.0006963672931306064,0.0010388465598225594,0.0015411250060424209,0.002416201401501894,0.003775085089728236,0.004772419575601816,0.008509493432939053,0.01514535304158926,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987,0.0191492959856987
14 Sweden (SW),21 Electric Lux,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98753115607542e-06,0.0,0.0,1.7975162336369976e-05,2.752678483375348e-05,8.020627137739211e-05,0.000260540604358539,0.00044874922605231404,0.0006518899463117123,0.0008722527418285608,0.002039469312876463,0.002578273881226778,0.004597207996994257,0.008182195015251637,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614,0.010345304384827614
14 Sweden (SW),22 PHEV Econ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3962165869306773e-05,2.7178901291335933e-05,0.00010289332567481324,0.0001764644985087216,0.0002560874563641846,0.0003343182324897498,0.0003331888874527067,0.0006761553813703358,0.0011059412499889731,0.0014975867234170437,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988,0.0018935005646198988
14 Sweden (SW),23 PHEV Mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.881918231258169e-05,0.00013475414016284049,0.00020431674784049392,0.000875440426170826,0.0020553446374833584,0.0037629923317581415,0.005278518423438072,0.01071193814277649,0.017520787194371223,0.023725399747490883,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223,0.029997633770108223
14 Sweden (SW),24 PHEV Lux,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.317446372529957e-06,0.0005910936160944402,0.0014052288606762886,0.0023219198919832706,0.0035952769685536623,0.005431184079498053,0.008393559604883194,0.01703343167901039,0.027860425412654877,0.03772659972310066,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125,0.04770030081272125
14 Sweden (SW),25 Hydrogen Econ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
