RTI,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Belgium (BE),0.0001153976991190575,0.0002884942514356226,0.0006556687294505537,0.0013659765245392919,0.0026268779765814543,0.004690853413194418,0.007818088866770267,0.01221576426178217,0.017964359372854233,0.024950498715043068,0.03282960504293442,0.04103700444102287,0.04885357618331909,0.05551542714238167,0.060342855751514435,0.06285714358091354,0.06607142835855484,0.06928571313619614,0.07249999791383743,0.07571428269147873,0.07892857491970062,0.08214285969734192,0.08535714447498322,0.08857142925262451,0.09054945409297943,0.09252747148275375,0.09450549632310867,0.096483513712883,0.09846153855323792,0.10043956339359283,0.10241758078336716,0.10439560562372208,0.1063736230134964,0.10835164785385132,0.11032967269420624,0.11230769008398056,0.11428571492433548,0.1162637397646904,0.11824175715446472,0.12021978199481964,0.12219779938459396,0.12417582422494888,0.1261538416147232,0.12813186645507812,0.13010989129543304,0.13208791613578796,0.13406594097614288,0.1360439509153366,0.13802197575569153,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645
2 Denmark (DK),0.0001153976991190575,0.0002884942514356226,0.0006556687294505537,0.0013659765245392919,0.0026268779765814543,0.004690853413194418,0.007818088866770267,0.01221576426178217,0.017964359372854233,0.024950498715043068,0.03282960504293442,0.04103700444102287,0.04885357618331909,0.05551542714238167,0.060342855751514435,0.06285714358091354,0.06607142835855484,0.06928571313619614,0.07249999791383743,0.07571428269147873,0.07892857491970062,0.08214285969734192,0.08535714447498322,0.08857142925262451,0.09054945409297943,0.09252747148275375,0.09450549632310867,0.096483513712883,0.09846153855323792,0.10043956339359283,0.10241758078336716,0.10439560562372208,0.1063736230134964,0.10835164785385132,0.11032967269420624,0.11230769008398056,0.11428571492433548,0.1162637397646904,0.11824175715446472,0.12021978199481964,0.12219779938459396,0.12417582422494888,0.1261538416147232,0.12813186645507812,0.13010989129543304,0.13208791613578796,0.13406594097614288,0.1360439509153366,0.13802197575569153,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645
3 Germany (DE),0.0001153976991190575,0.0002884942514356226,0.0006556687294505537,0.0013659765245392919,0.0026268779765814543,0.004690853413194418,0.007818088866770267,0.01221576426178217,0.017964359372854233,0.024950498715043068,0.03282960504293442,0.04103700444102287,0.04885357618331909,0.05551542714238167,0.060342855751514435,0.06285714358091354,0.06607142835855484,0.06928571313619614,0.07249999791383743,0.07571428269147873,0.07892857491970062,0.08214285969734192,0.08535714447498322,0.08857142925262451,0.09054945409297943,0.09252747148275375,0.09450549632310867,0.096483513712883,0.09846153855323792,0.10043956339359283,0.10241758078336716,0.10439560562372208,0.1063736230134964,0.10835164785385132,0.11032967269420624,0.11230769008398056,0.11428571492433548,0.1162637397646904,0.11824175715446472,0.12021978199481964,0.12219779938459396,0.12417582422494888,0.1261538416147232,0.12813186645507812,0.13010989129543304,0.13208791613578796,0.13406594097614288,0.1360439509153366,0.13802197575569153,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645
4 Greece (EL),0.0001153976991190575,0.0002884942514356226,0.0006556687294505537,0.0013659765245392919,0.0026268779765814543,0.004690853413194418,0.007818088866770267,0.01221576426178217,0.017964359372854233,0.024950498715043068,0.03282960504293442,0.04103700444102287,0.04885357618331909,0.05551542714238167,0.060342855751514435,0.06285714358091354,0.06607142835855484,0.06928571313619614,0.07249999791383743,0.07571428269147873,0.07892857491970062,0.08214285969734192,0.08535714447498322,0.08857142925262451,0.09054945409297943,0.09252747148275375,0.09450549632310867,0.096483513712883,0.09846153855323792,0.10043956339359283,0.10241758078336716,0.10439560562372208,0.1063736230134964,0.10835164785385132,0.11032967269420624,0.11230769008398056,0.11428571492433548,0.1162637397646904,0.11824175715446472,0.12021978199481964,0.12219779938459396,0.12417582422494888,0.1261538416147232,0.12813186645507812,0.13010989129543304,0.13208791613578796,0.13406594097614288,0.1360439509153366,0.13802197575569153,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645
5 Spain (ES),0.0001153976991190575,0.0002884942514356226,0.0006556687294505537,0.0013659765245392919,0.0026268779765814543,0.004690853413194418,0.007818088866770267,0.01221576426178217,0.017964359372854233,0.024950498715043068,0.03282960504293442,0.04103700444102287,0.04885357618331909,0.05551542714238167,0.060342855751514435,0.06285714358091354,0.06607142835855484,0.06928571313619614,0.07249999791383743,0.07571428269147873,0.07892857491970062,0.08214285969734192,0.08535714447498322,0.08857142925262451,0.09054945409297943,0.09252747148275375,0.09450549632310867,0.096483513712883,0.09846153855323792,0.10043956339359283,0.10241758078336716,0.10439560562372208,0.1063736230134964,0.10835164785385132,0.11032967269420624,0.11230769008398056,0.11428571492433548,0.1162637397646904,0.11824175715446472,0.12021978199481964,0.12219779938459396,0.12417582422494888,0.1261538416147232,0.12813186645507812,0.13010989129543304,0.13208791613578796,0.13406594097614288,0.1360439509153366,0.13802197575569153,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645
6 France (FR),0.0001153976991190575,0.0002884942514356226,0.0006556687294505537,0.0013659765245392919,0.0026268779765814543,0.004690853413194418,0.007818088866770267,0.01221576426178217,0.017964359372854233,0.024950498715043068,0.03282960504293442,0.04103700444102287,0.04885357618331909,0.05551542714238167,0.060342855751514435,0.06285714358091354,0.06607142835855484,0.06928571313619614,0.07249999791383743,0.07571428269147873,0.07892857491970062,0.08214285969734192,0.08535714447498322,0.08857142925262451,0.09054945409297943,0.09252747148275375,0.09450549632310867,0.096483513712883,0.09846153855323792,0.10043956339359283,0.10241758078336716,0.10439560562372208,0.1063736230134964,0.10835164785385132,0.11032967269420624,0.11230769008398056,0.11428571492433548,0.1162637397646904,0.11824175715446472,0.12021978199481964,0.12219779938459396,0.12417582422494888,0.1261538416147232,0.12813186645507812,0.13010989129543304,0.13208791613578796,0.13406594097614288,0.1360439509153366,0.13802197575569153,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645
7 Ireland (IE),0.0001153976991190575,0.0002884942514356226,0.0006556687294505537,0.0013659765245392919,0.0026268779765814543,0.004690853413194418,0.007818088866770267,0.01221576426178217,0.017964359372854233,0.024950498715043068,0.03282960504293442,0.04103700444102287,0.04885357618331909,0.05551542714238167,0.060342855751514435,0.06285714358091354,0.06607142835855484,0.06928571313619614,0.07249999791383743,0.07571428269147873,0.07892857491970062,0.08214285969734192,0.08535714447498322,0.08857142925262451,0.09054945409297943,0.09252747148275375,0.09450549632310867,0.096483513712883,0.09846153855323792,0.10043956339359283,0.10241758078336716,0.10439560562372208,0.1063736230134964,0.10835164785385132,0.11032967269420624,0.11230769008398056,0.11428571492433548,0.1162637397646904,0.11824175715446472,0.12021978199481964,0.12219779938459396,0.12417582422494888,0.1261538416147232,0.12813186645507812,0.13010989129543304,0.13208791613578796,0.13406594097614288,0.1360439509153366,0.13802197575569153,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645
8 Italy (IT),0.0001153976991190575,0.0002884942514356226,0.0006556687294505537,0.0013659765245392919,0.0026268779765814543,0.004690853413194418,0.007818088866770267,0.01221576426178217,0.017964359372854233,0.024950498715043068,0.03282960504293442,0.04103700444102287,0.04885357618331909,0.05551542714238167,0.060342855751514435,0.06285714358091354,0.06607142835855484,0.06928571313619614,0.07249999791383743,0.07571428269147873,0.07892857491970062,0.08214285969734192,0.08535714447498322,0.08857142925262451,0.09054945409297943,0.09252747148275375,0.09450549632310867,0.096483513712883,0.09846153855323792,0.10043956339359283,0.10241758078336716,0.10439560562372208,0.1063736230134964,0.10835164785385132,0.11032967269420624,0.11230769008398056,0.11428571492433548,0.1162637397646904,0.11824175715446472,0.12021978199481964,0.12219779938459396,0.12417582422494888,0.1261538416147232,0.12813186645507812,0.13010989129543304,0.13208791613578796,0.13406594097614288,0.1360439509153366,0.13802197575569153,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645
9 Luxembourg (LX),0.0001153976991190575,0.0002884942514356226,0.0006556687294505537,0.0013659765245392919,0.0026268779765814543,0.004690853413194418,0.007818088866770267,0.01221576426178217,0.017964359372854233,0.024950498715043068,0.03282960504293442,0.04103700444102287,0.04885357618331909,0.05551542714238167,0.060342855751514435,0.06285714358091354,0.06607142835855484,0.06928571313619614,0.07249999791383743,0.07571428269147873,0.07892857491970062,0.08214285969734192,0.08535714447498322,0.08857142925262451,0.09054945409297943,0.09252747148275375,0.09450549632310867,0.096483513712883,0.09846153855323792,0.10043956339359283,0.10241758078336716,0.10439560562372208,0.1063736230134964,0.10835164785385132,0.11032967269420624,0.11230769008398056,0.11428571492433548,0.1162637397646904,0.11824175715446472,0.12021978199481964,0.12219779938459396,0.12417582422494888,0.1261538416147232,0.12813186645507812,0.13010989129543304,0.13208791613578796,0.13406594097614288,0.1360439509153366,0.13802197575569153,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645
10 Netherlands (NL),0.0001153976991190575,0.0002884942514356226,0.0006556687294505537,0.0013659765245392919,0.0026268779765814543,0.004690853413194418,0.007818088866770267,0.01221576426178217,0.017964359372854233,0.024950498715043068,0.03282960504293442,0.04103700444102287,0.04885357618331909,0.05551542714238167,0.060342855751514435,0.06285714358091354,0.06607142835855484,0.06928571313619614,0.07249999791383743,0.07571428269147873,0.07892857491970062,0.08214285969734192,0.08535714447498322,0.08857142925262451,0.09054945409297943,0.09252747148275375,0.09450549632310867,0.096483513712883,0.09846153855323792,0.10043956339359283,0.10241758078336716,0.10439560562372208,0.1063736230134964,0.10835164785385132,0.11032967269420624,0.11230769008398056,0.11428571492433548,0.1162637397646904,0.11824175715446472,0.12021978199481964,0.12219779938459396,0.12417582422494888,0.1261538416147232,0.12813186645507812,0.13010989129543304,0.13208791613578796,0.13406594097614288,0.1360439509153366,0.13802197575569153,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645
