RTI,VTTI,1 Prices cars (USD/veh),2 Std of price,3 fuel cost (USD/km),4 std fuel cost,5 O&M costs (USD/km),6 std O&M,7 Discount rate,8 lifetime,9 energy use (MJ/km),10 Dist traveled pa (km),11 occupancy rate p/sea,12 Cap_F (Mpkm/kseats-y),13 Gamma,14 CO2Emissions,15 Seats/Veh,16 Learning exponent,17 Turnover rate,18 Battery cap (kWh),19 Markup factor,20 Rare metal price,21 Energy density
32 Turkey (TR),28 Bikes Econ,1504.0,404.0,0.051139310002326965,2.3799999326001853e-05,0.029999999329447746,0.029999999329447746,0.15000000596046448,7.0,1.4104552268981934,4000.0,0.550000011920929,2.200000047683716,0.0,47.506534576416016,2.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
32 Turkey (TR),29 Bikes Lux,5974.0,5360.0,0.063924141228199,3.740000101970509e-05,0.029999999329447746,0.029999999329447746,0.15000000596046448,7.0,1.7630689144134521,4000.0,0.550000011920929,2.200000047683716,0.0,55.46217727661133,2.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
32 Turkey (TR),30 Bikes Adv Econ,1504.0,404.0,0.04091144725680351,0.0,0.029999999329447746,0.029999999329447746,0.15000000596046448,7.0,1.128364086151123,4000.0,0.550000011920929,2.200000047683716,0.0,0.0,2.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
32 Turkey (TR),31 Bikes Adv Lux,5974.0,5360.0,0.051139310002326965,0.0,0.029999999329447746,0.029999999329447746,0.15000000596046448,7.0,1.4104552268981934,4000.0,0.550000011920929,2.200000047683716,0.0,0.0,2.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
33 Macedonia (MK),1 Petrol Econ,22620.162109375,6888.2001953125,0.09000000357627869,0.00012247222184669226,0.03799999877810478,0.019999999552965164,0.15000000596046448,14.0,1.559999942779541,18550.0,0.375,6.956250190734863,0.27000001072883606,108.0,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
33 Macedonia (MK),2 Petrol Mid,36144.0,7383.7001953125,0.09767428040504456,0.00011308537796139717,0.050999999046325684,0.029999999329447746,0.15000000596046448,14.0,1.7400000095367432,18550.0,0.375,6.956250190734863,-0.15000000596046448,120.30000305175781,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
33 Macedonia (MK),3 Petrol Lux,53973.0,23695.0,0.13600000739097595,0.000196288398001343,0.06400000303983688,0.029999999329447746,0.15000000596046448,14.0,2.359999895095825,18550.0,0.375,6.956250190734863,-0.4699999988079071,164.0,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
33 Macedonia (MK),4 Adv Petrol Econ,24615.1015625,6888.2001953125,0.07199999690055847,0.00011022499529644847,0.03799999877810478,0.019999999552965164,0.15000000596046448,14.0,1.2480000257492065,18550.0,0.375,6.956250190734863,0.0,86.4000015258789,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
33 Macedonia (MK),5 Adv Petrol Mid,32337.193359375,7383.7001953125,0.07813942432403564,0.00010177683725487441,0.050999999046325684,0.029999999329447746,0.15000000596046448,14.0,1.3919999599456787,18550.0,0.375,6.956250190734863,0.0,96.23999786376953,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
33 Macedonia (MK),6 Adv Petrol Lux,52047.8984375,23695.0,0.1088000014424324,0.00017665955238044262,0.06400000303983688,0.029999999329447746,0.15000000596046448,14.0,1.8880000114440918,18550.0,0.375,6.956250190734863,0.0,131.1999969482422,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
33 Macedonia (MK),7 Diesel Econ,27076.611328125,6786.10009765625,0.05688054487109184,9.999999974752427e-07,0.03799999877810478,0.019999999552965164,0.15000000596046448,14.0,2.318429708480835,18550.0,0.375,6.956250190734863,0.1599999964237213,90.19451904296875,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
33 Macedonia (MK),8 Diesel Mid,39600.0,7399.10009765625,0.06434028595685959,9.220739229931496e-06,0.050999999046325684,0.029999999329447746,0.15000000596046448,14.0,2.704834461212158,18550.0,0.375,6.956250190734863,-0.1899999976158142,118.53449249267578,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
33 Macedonia (MK),9 Diesel Lux,59370.30078125,24677.0,0.07925977557897568,2.3499964299844578e-05,0.06400000303983688,0.03999999910593033,0.15000000596046448,14.0,2.730105400085449,18550.0,0.375,6.956250190734863,-0.5099999904632568,203.17942810058594,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
33 Macedonia (MK),10 Adv Diesel Econ,27076.611328125,6786.10009765625,0.045504435896873474,8.999999749903509e-07,0.03799999877810478,0.0,0.15000000596046448,14.0,2.0865867137908936,18550.0,0.375,6.956250190734863,0.0,81.1750717163086,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
33 Macedonia (MK),11 Adv Diesel Mid,35570.9140625,7399.10009765625,0.05147222802042961,8.298665306938346e-06,0.050999999046325684,0.0,0.15000000596046448,14.0,2.4343512058258057,18550.0,0.375,6.956250190734863,0.0,106.68104553222656,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
33 Macedonia (MK),12 Adv Diesel Lux,57252.6875,24677.0,0.06340781599283218,2.1149968233658e-05,0.06400000303983688,0.0,0.15000000596046448,14.0,2.45709490776062,18550.0,0.375,6.956250190734863,0.0,182.86148071289062,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
33 Macedonia (MK),13 CNG Econ,20000.0,1000.0,0.01711205393075943,0.0,0.039000000804662704,0.019999999552965164,0.15000000596046448,14.0,0.0,18550.0,0.375,6.956250190734863,0.4699999988079071,0.0,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
33 Macedonia (MK),14 CNG Mid,30000.0,1000.0,0.01935625821352005,0.0,0.0560000017285347,0.029999999329447746,0.15000000596046448,14.0,0.0,18550.0,0.375,6.956250190734863,0.07999999821186066,0.0,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
33 Macedonia (MK),15 CNG Lux,40000.0,1000.0,0.02384466491639614,0.0,0.06599999964237213,0.03999999910593033,0.15000000596046448,14.0,0.0,18550.0,0.375,6.956250190734863,-0.1899999976158142,0.0,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
33 Macedonia (MK),16 Hybrid Econ,17307.3046875,2169.89990234375,0.08100000023841858,3.4964887163368985e-05,0.039000000804662704,0.029999999329447746,0.15000000596046448,14.0,1.3168253898620605,18550.0,0.375,6.956250190734863,0.0,89.32850646972656,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
33 Macedonia (MK),17 Hybrid Mid,30278.0,3253.300048828125,0.0860000029206276,0.00013035617303103209,0.0560000017285347,0.03999999910593033,0.15000000596046448,14.0,1.3983631134033203,18550.0,0.375,6.956250190734863,0.0,94.8597183227539,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
33 Macedonia (MK),18 Hybrid Lux,37590.0,5812.34228515625,0.1080000028014183,0.00011230769450776279,0.06599999964237213,0.03999999910593033,0.15000000596046448,14.0,2.618288278579712,18550.0,0.375,6.956250190734863,0.0,177.61488342285156,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
33 Macedonia (MK),19 Electric Econ,25453.046875,5654.2998046875,0.04388999938964844,0.004780000075697899,0.013299999758601189,0.03999999910593033,0.15000000596046448,12.0,0.6299999952316284,12104.0,0.375,4.539000034332275,0.0,38.70180130004883,4.0,-0.23000000417232513,0.25,12.600000381469727,1.0499999523162842,1.0004500150680542,0.9959999918937683
33 Macedonia (MK),20 Electric Mid,43734.0234375,8516.0185546875,0.04702499881386757,0.0022446000948548317,0.01785000041127205,0.05000000074505806,0.15000000596046448,12.0,0.6700000166893005,12104.0,0.375,4.539000034332275,-0.05000000074505806,54.18239974975586,4.0,-0.23000000417232513,0.25,43.77851104736328,1.0499999523162842,1.0004500150680542,0.9959999918937683
33 Macedonia (MK),21 Electric Lux,65473.27734375,22389.552734375,0.06270000338554382,0.012000000104308128,0.02239999920129776,0.05999999865889549,0.15000000596046448,12.0,0.8600000143051147,12104.0,0.375,4.539000034332275,-0.05999999865889549,67.08300018310547,4.0,-0.23000000417232513,0.25,76.36051940917969,1.0499999523162842,1.0004500150680542,0.9959999918937683
33 Macedonia (MK),22 PHEV Econ,36620.0,1000.0,0.06694500148296356,0.00032666666083969176,0.02565000019967556,0.03999999910593033,0.15000000596046448,12.0,0.29482758045196533,18550.0,0.375,6.956250190734863,0.0,20.0,4.0,-0.23000000417232513,0.25,11.699999809265137,1.0499999523162842,1.0004500150680542,0.9959999918937683
33 Macedonia (MK),23 PHEV Mid,47920.0,6480.60009765625,0.07234963774681091,0.0004216666566208005,0.034425001591444016,0.05000000074505806,0.15000000596046448,12.0,0.442241370677948,18550.0,0.375,6.956250190734863,0.0,30.0,4.0,-0.23000000417232513,0.25,11.699999809265137,1.0499999523162842,1.0004500150680542,0.9959999918937683
33 Macedonia (MK),24 PHEV Lux,74410.453125,33781.0,0.09934999793767929,0.0005166666815057397,0.04320000112056732,0.05999999865889549,0.15000000596046448,12.0,1.091858148574829,18550.0,0.375,6.956250190734863,0.0,74.06756591796875,4.0,-0.23000000417232513,0.25,11.699999809265137,1.0499999523162842,1.0004500150680542,0.9959999918937683
33 Macedonia (MK),25 Hydrogen Econ,10000.0,1000.0,0.0,0.000611666648183018,0.04600000008940697,0.03999999910593033,0.15000000596046448,12.0,0.0,18550.0,0.375,6.956250190734863,0.0,0.0,4.0,-0.23000000417232513,0.25,0.0,0.0,0.0,0.0
33 Macedonia (MK),26 Hydrogen Mid,20000.0,1000.0,0.0,0.0007066666730679572,0.06499999761581421,0.05000000074505806,0.15000000596046448,12.0,0.0,18550.0,0.375,6.956250190734863,0.0,0.0,4.0,-0.23000000417232513,0.25,0.0,0.0,0.0,0.0
33 Macedonia (MK),27 Hydrogen Lux,59021.01953125,1596.199951171875,0.0,0.0008016666397452354,0.07999999821186066,0.05999999865889549,0.15000000596046448,12.0,0.0,18550.0,0.375,6.956250190734863,0.0,0.0,4.0,-0.23000000417232513,0.25,0.0,0.0,0.0,0.0
33 Macedonia (MK),28 Bikes Econ,1504.0,404.0,0.051139310002326965,2.3799999326001853e-05,0.029999999329447746,0.029999999329447746,0.15000000596046448,7.0,1.4104552268981934,4000.0,0.550000011920929,2.200000047683716,0.0,47.506534576416016,2.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
33 Macedonia (MK),29 Bikes Lux,5974.0,5360.0,0.063924141228199,3.740000101970509e-05,0.029999999329447746,0.029999999329447746,0.15000000596046448,7.0,1.7630689144134521,4000.0,0.550000011920929,2.200000047683716,0.0,55.46217727661133,2.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
33 Macedonia (MK),30 Bikes Adv Econ,1504.0,404.0,0.04091144725680351,0.0,0.029999999329447746,0.029999999329447746,0.15000000596046448,7.0,1.128364086151123,4000.0,0.550000011920929,2.200000047683716,0.0,0.0,2.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
33 Macedonia (MK),31 Bikes Adv Lux,5974.0,5360.0,0.051139310002326965,0.0,0.029999999329447746,0.029999999329447746,0.15000000596046448,7.0,1.4104552268981934,4000.0,0.550000011920929,2.200000047683716,0.0,0.0,2.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
34 USA (US),1 Petrol Econ,23354.216796875,3779.15966796875,0.0729999989271164,0.00419999985024333,0.03799999877810478,0.019999999552965164,0.15000000596046448,11.0,2.5371952056884766,12485.0,0.375,4.681875228881836,0.38999998569488525,175.82762145996094,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
34 USA (US),2 Petrol Mid,26047.041015625,3453.83984375,0.07500000298023224,0.006099999882280827,0.050999999046325684,0.029999999329447746,0.15000000596046448,11.0,2.6067073345184326,12485.0,0.375,4.681875228881836,0.2800000011920929,180.6448211669922,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
34 USA (US),3 Petrol Lux,40102.89453125,14734.1845703125,0.09200000017881393,0.007899999618530273,0.06400000303983688,0.029999999329447746,0.15000000596046448,11.0,3.197561025619507,12485.0,0.375,4.681875228881836,-0.09000000357627869,221.59097290039062,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
34 USA (US),4 Adv Petrol Econ,28025.060546875,2458.89990234375,0.058400001376867294,0.00419999985024333,0.03799999877810478,0.019999999552965164,0.15000000596046448,11.0,2.0297560691833496,12485.0,0.375,4.681875228881836,0.0,140.66209411621094,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
34 USA (US),5 Adv Petrol Mid,31256.44921875,3611.0,0.05999999865889549,0.006099999882280827,0.050999999046325684,0.029999999329447746,0.15000000596046448,11.0,2.0853657722473145,12485.0,0.375,4.681875228881836,0.0,144.51585388183594,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
34 USA (US),6 Adv Petrol Lux,48123.47265625,12775.0,0.07360000163316727,0.007899999618530273,0.06400000303983688,0.029999999329447746,0.15000000596046448,11.0,2.558048725128174,12485.0,0.375,4.681875228881836,0.0,177.2727813720703,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
34 USA (US),7 Diesel Econ,23354.216796875,2458.89990234375,0.04590611159801483,0.00419999985024333,0.03799999877810478,0.019999999552965164,0.15000000596046448,11.0,2.7687125205993652,12485.0,0.375,4.681875228881836,0.0,190.0800018310547,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
34 USA (US),8 Diesel Mid,26047.041015625,3611.0,0.04820141941308975,0.006099999882280827,0.050999999046325684,0.029999999329447746,0.15000000596046448,11.0,2.9071481227874756,12485.0,0.375,4.681875228881836,0.0,199.58399963378906,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
34 USA (US),9 Diesel Lux,39857.0,12775.0,0.05738264322280884,0.007899999618530273,0.06400000303983688,0.03999999910593033,0.15000000596046448,11.0,3.460890531539917,12485.0,0.375,4.681875228881836,0.0,237.60000610351562,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
34 USA (US),10 Adv Diesel Econ,28025.060546875,2458.89990234375,0.036724891513586044,0.0004199999966658652,0.03799999877810478,0.0,0.15000000596046448,11.0,2.2149698734283447,12485.0,0.375,4.681875228881836,0.0,152.06399536132812,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
34 USA (US),11 Adv Diesel Mid,31256.44921875,3611.0,0.0385611355304718,0.006099999882280827,0.050999999046325684,0.0,0.15000000596046448,11.0,2.325718402862549,12485.0,0.375,4.681875228881836,0.0,159.66720581054688,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
34 USA (US),12 Adv Diesel Lux,47828.3984375,12775.0,0.04590611159801483,0.007899999618530273,0.06400000303983688,0.0,0.15000000596046448,11.0,2.7687125205993652,12485.0,0.375,4.681875228881836,0.0,190.0800018310547,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
34 USA (US),13 CNG Econ,17938.83984375,2283.822998046875,0.011630409397184849,0.0004199999966658652,0.039000000804662704,0.019999999552965164,0.15000000596046448,11.0,0.5233684182167053,12485.0,0.375,4.681875228881836,0.0,45.20000076293945,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
34 USA (US),14 CNG Mid,20749.23046875,4391.1953125,0.013665731064975262,0.006099999882280827,0.0560000017285347,0.029999999329447746,0.15000000596046448,11.0,0.614957869052887,12485.0,0.375,4.681875228881836,0.0,53.11000061035156,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
34 USA (US),15 CNG Lux,29743.9609375,15587.9228515625,0.015410291962325573,0.007899999618530273,0.06599999964237213,0.03999999910593033,0.15000000596046448,11.0,0.693463146686554,12485.0,0.375,4.681875228881836,0.0,59.88999938964844,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
34 USA (US),16 Hybrid Econ,25210.0,500.0,0.04500000178813934,0.004699999932199717,0.039000000804662704,0.029999999329447746,0.15000000596046448,11.0,1.3267241716384888,12485.0,0.375,4.681875228881836,0.23999999463558197,90.0,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
34 USA (US),17 Hybrid Mid,32027.740234375,4976.44140625,0.04500000178813934,0.00419999985024333,0.0560000017285347,0.03999999910593033,0.15000000596046448,11.0,1.4542852640151978,12485.0,0.375,4.681875228881836,0.09000000357627869,98.65326690673828,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
34 USA (US),18 Hybrid Lux,38254.390625,10383.255859375,0.061000000685453415,0.005499999970197678,0.06599999964237213,0.03999999910593033,0.15000000596046448,11.0,2.151634454727173,12485.0,0.375,4.681875228881836,-0.23999999463558197,145.95883178710938,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
34 USA (US),19 Electric Econ,28000.0,1000.0,0.03150000050663948,0.0005600000149570405,0.013299999758601189,0.03999999910593033,0.15000000596046448,11.0,0.6299999952316284,12485.0,0.375,4.681875228881836,0.23000000417232513,28.803041458129883,4.0,-0.23000000417232513,0.25,28.0,1.0499999523162842,1.0004500150680542,0.9959999918937683
34 USA (US),20 Electric Mid,35786.3203125,6783.76806640625,0.03375000134110451,0.0007999999797903001,0.01785000041127205,0.05000000074505806,0.15000000596046448,11.0,0.6700000166893005,12485.0,0.375,4.681875228881836,-0.27000001072883606,40.32426071166992,4.0,-0.23000000417232513,0.25,62.0,1.0499999523162842,1.0004500150680542,0.9959999918937683
34 USA (US),21 Electric Lux,55746.0,24997.4375,0.04500000178813934,0.012380000203847885,0.02239999920129776,0.05999999865889549,0.15000000596046448,11.0,0.8700000047683716,12485.0,0.375,4.681875228881836,-0.33000001311302185,49.92527389526367,4.0,-0.23000000417232513,0.25,80.0,1.0499999523162842,1.0004500150680542,0.9959999918937683
34 USA (US),22 PHEV Econ,21000.0,1000.0,0.05225000157952309,0.00419999985024333,0.02565000019967556,0.03999999910593033,0.15000000596046448,12.0,0.5306896567344666,12485.0,0.375,4.681875228881836,0.0,36.0,4.0,-0.23000000417232513,0.25,11.899999618530273,1.0499999523162842,1.0004500150680542,0.9959999918937683
34 USA (US),23 PHEV Mid,34173.94140625,6337.17236328125,0.054375000298023224,0.006099999882280827,0.034425001591444016,0.05000000074505806,0.15000000596046448,12.0,0.7370689511299133,12485.0,0.375,4.681875228881836,0.10999999940395355,50.0,4.0,-0.23000000417232513,0.25,11.899999618530273,1.0499999523162842,1.0004500150680542,0.9959999918937683
34 USA (US),24 PHEV Lux,53520.6796875,23227.294921875,0.06849999725818634,0.007899999618530273,0.04320000112056732,0.05999999865889549,0.15000000596046448,12.0,1.2791094779968262,12485.0,0.375,4.681875228881836,-0.28999999165534973,86.7699966430664,4.0,-0.23000000417232513,0.25,11.899999618530273,1.0499999523162842,1.0004500150680542,0.9959999918937683
34 USA (US),25 Hydrogen Econ,15000.0,1000.0,0.0,0.0,0.04600000008940697,0.03999999910593033,0.15000000596046448,12.0,0.0,12485.0,0.375,4.681875228881836,0.0,0.0,4.0,-0.23000000417232513,0.25,0.0,0.0,0.0,0.0
34 USA (US),26 Hydrogen Mid,50000.0,1000.0,0.0,0.0,0.06499999761581421,0.05000000074505806,0.15000000596046448,12.0,0.0,12485.0,0.375,4.681875228881836,0.0,0.0,4.0,-0.23000000417232513,0.25,0.0,0.0,0.0,0.0
34 USA (US),27 Hydrogen Lux,66812.8125,4349.2001953125,0.0,0.0,0.07999999821186066,0.05999999865889549,0.15000000596046448,12.0,0.0,12485.0,0.375,4.681875228881836,-0.5299999713897705,0.0,4.0,-0.23000000417232513,0.25,0.0,0.0,0.0,0.0
34 USA (US),28 Bikes Econ,2324.0,460.0,0.027219310402870178,0.0008086889865808189,0.029999999329447746,0.029999999329447746,0.15000000596046448,11.0,1.4104552268981934,3500.0,0.550000011920929,1.9249999523162842,0.0,95.68000030517578,2.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
34 USA (US),29 Bikes Lux,17465.0,6501.0,0.03402413800358772,0.0021834999788552523,0.029999999329447746,0.029999999329447746,0.15000000596046448,11.0,1.7630689144134521,3500.0,0.550000011920929,1.9249999523162842,0.0,119.5999984741211,2.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
34 USA (US),30 Bikes Adv Econ,2324.0,460.0,0.021775448694825172,0.0,0.029999999329447746,0.029999999329447746,0.15000000596046448,11.0,1.128364086151123,3500.0,0.550000011920929,1.9249999523162842,0.0,76.54399871826172,2.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
34 USA (US),31 Bikes Adv Lux,17465.0,6501.0,0.027219310402870178,0.0,0.029999999329447746,0.029999999329447746,0.15000000596046448,11.0,1.4104552268981934,3500.0,0.550000011920929,1.9249999523162842,0.0,95.68000030517578,2.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
35 Japan (JA),1 Petrol Econ,24615.1015625,23503.0,0.07108364254236221,0.05999999865889549,0.03799999877810478,0.019999999552965164,0.15000000596046448,10.0,1.9605326652526855,12961.0,0.375,4.860374927520752,0.5799999833106995,132.9951934814453,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
35 Japan (JA),2 Petrol Mid,36000.0,4864.39990234375,0.07520487159490585,0.029999999329447746,0.050999999046325684,0.029999999329447746,0.15000000596046448,10.0,2.0741987228393555,12961.0,0.375,4.860374927520752,0.1599999964237213,140.7058868408203,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
35 Japan (JA),3 Petrol Lux,53973.0,14482.0,0.08523218333721161,0.03999999910593033,0.06400000303983688,0.029999999329447746,0.15000000596046448,10.0,2.3507585525512695,12961.0,0.375,4.860374927520752,-0.1899999976158142,159.46665954589844,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
35 Japan (JA),4 Adv Petrol Econ,24615.1015625,23503.0,0.062389958649873734,0.05999999865889549,0.03799999877810478,0.019999999552965164,0.15000000596046448,10.0,1.7207553386688232,12961.0,0.375,4.860374927520752,0.0,116.72959899902344,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
35 Japan (JA),5 Adv Petrol Mid,32337.193359375,4864.39990234375,0.07057224959135056,0.029999999329447746,0.050999999046325684,0.029999999329447746,0.15000000596046448,10.0,1.9464281797409058,12961.0,0.375,4.860374927520752,0.0,132.0384063720703,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
35 Japan (JA),6 Adv Petrol Lux,52047.8984375,14482.0,0.0869368240237236,0.03999999910593033,0.06400000303983688,0.029999999329447746,0.15000000596046448,10.0,2.3977737426757812,12961.0,0.375,4.860374927520752,0.0,162.656005859375,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
35 Japan (JA),7 Diesel Econ,27076.611328125,2872.353515625,0.05688054487109184,0.05999999865889549,0.03799999877810478,0.019999999552965164,0.15000000596046448,10.0,2.1111433506011963,12961.0,0.375,4.860374927520752,0.0,144.93600463867188,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
35 Japan (JA),8 Diesel Mid,39600.0,3746.18408203125,0.06434028595685959,0.029999999329447746,0.050999999046325684,0.029999999329447746,0.15000000596046448,10.0,2.388014554977417,12961.0,0.375,4.860374927520752,0.0,163.94400024414062,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
35 Japan (JA),9 Diesel Lux,59370.30078125,15787.1064453125,0.07925977557897568,0.013000000268220901,0.06400000303983688,0.03999999910593033,0.15000000596046448,10.0,2.9417569637298584,12961.0,0.375,4.860374927520752,-0.28999999165534973,201.9600067138672,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
35 Japan (JA),10 Adv Diesel Econ,27076.611328125,2872.353515625,0.045504435896873474,0.05999999865889549,0.03799999877810478,0.0,0.15000000596046448,10.0,1.6889145374298096,12961.0,0.375,4.860374927520752,0.0,115.94879913330078,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
35 Japan (JA),11 Adv Diesel Mid,35570.9140625,3746.18408203125,0.05147222802042961,0.029999999329447746,0.050999999046325684,0.0,0.15000000596046448,10.0,1.9104115962982178,12961.0,0.375,4.860374927520752,0.0,131.1551971435547,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
35 Japan (JA),12 Adv Diesel Lux,57252.6875,15787.1064453125,0.06340781599283218,0.013000000268220901,0.06400000303983688,0.0,0.15000000596046448,10.0,2.353405475616455,12961.0,0.375,4.860374927520752,0.0,161.5679931640625,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
35 Japan (JA),13 CNG Econ,20000.0,2872.353515625,0.01711205393075943,0.05999999865889549,0.039000000804662704,0.019999999552965164,0.15000000596046448,10.0,0.5746585130691528,12961.0,0.375,4.860374927520752,0.0,49.629600524902344,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
35 Japan (JA),14 CNG Mid,30000.0,3746.18408203125,0.01935625821352005,0.029999999329447746,0.0560000017285347,0.029999999329447746,0.15000000596046448,10.0,0.6500235795974731,12961.0,0.375,4.860374927520752,0.0,56.13840103149414,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
35 Japan (JA),15 CNG Lux,40000.0,15787.1064453125,0.02384466491639614,0.03999999910593033,0.06599999964237213,0.03999999910593033,0.15000000596046448,10.0,0.8007537126541138,12961.0,0.375,4.860374927520752,0.0,69.15599822998047,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
35 Japan (JA),16 Hybrid Econ,17307.3046875,719.7490844726562,0.047744546085596085,0.013000000268220901,0.039000000804662704,0.029999999329447746,0.15000000596046448,10.0,1.3168253898620605,12961.0,0.375,4.860374927520752,0.5600000023841858,89.32850646972656,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
35 Japan (JA),17 Hybrid Mid,30278.0,4419.39990234375,0.05070088431239128,0.019999999552965164,0.0560000017285347,0.03999999910593033,0.15000000596046448,10.0,1.3983631134033203,12961.0,0.375,4.860374927520752,0.3199999928474426,94.8597183227539,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
35 Japan (JA),18 Hybrid Lux,37590.0,13422.7490234375,0.09493209421634674,0.029999999329447746,0.06599999964237213,0.03999999910593033,0.15000000596046448,10.0,2.618288278579712,12961.0,0.375,4.860374927520752,0.10999999940395355,177.61488342285156,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
35 Japan (JA),19 Electric Econ,31432.0,12517.0,0.026249999180436134,0.0005600000149570405,0.04600000008940697,0.03999999910593033,0.15000000596046448,10.0,0.6299999952316284,12961.0,0.375,4.860374927520752,0.15000000596046448,38.70180130004883,4.0,-0.23000000417232513,0.25,12.600000381469727,1.0499999523162842,1.0004500150680542,0.9959999918937683
35 Japan (JA),20 Electric Mid,44445.55078125,397.4819030761719,0.027916666120290756,0.0007999999797903001,0.06499999761581421,0.05000000074505806,0.15000000596046448,10.0,0.6700000166893005,12961.0,0.375,4.860374927520752,-0.20000000298023224,54.18239974975586,4.0,-0.23000000417232513,0.25,43.77851104736328,1.0499999523162842,1.0004500150680542,0.9959999918937683
35 Japan (JA),21 Electric Lux,70637.75,300.0,0.03583333268761635,0.012380000203847885,0.07999999821186066,0.05999999865889549,0.15000000596046448,10.0,0.8600000143051147,12961.0,0.375,4.860374927520752,0.0,67.08300018310547,4.0,-0.23000000417232513,0.25,76.36051940917969,1.0499999523162842,1.0004500150680542,0.9959999918937683
35 Japan (JA),22 PHEV Econ,36620.0,1000.0,0.01068965531885624,0.05999999865889549,0.04600000008940697,0.03999999910593033,0.15000000596046448,12.0,0.29482758045196533,12961.0,0.375,4.860374927520752,0.0,20.0,4.0,-0.23000000417232513,0.25,10.09000015258789,1.0499999523162842,1.0004500150680542,0.9959999918937683
