RTI,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
11 Austria (AT),13924.552734375,13924.552734375,13924.552734375,13924.552734375,13924.552734375,13924.552734375,13924.552734375,13924.552734375,13924.552734375,13924.552734375,13924.552734375,13924.552734375,13924.552734375,13924.552734375,13954.7314453125,13971.1943359375,13990.728515625,14013.142578125,14037.796875,12634.0166015625,13265.7177734375,13282.1083984375,13299.85546875,13317.537109375,13334.6103515625,13350.951171875,13366.85546875,13382.546875,13398.0556640625,13414.537109375,13431.4326171875,13447.8837890625,13464.892578125,13482.6240234375,13501.478515625,13521.3349609375,13541.876953125,13562.1396484375,13582.142578125,13602.435546875,13622.2744140625,13642.173828125,13661.8896484375,13681.65234375,13702.05859375,13722.8046875,13732.9755859375,13743.38671875,13754.142578125,13764.748046875,13764.9560546875,13765.373046875,13765.9970703125,13766.8291015625,13767.8701171875,13769.119140625,13770.576171875,13772.2421875,13774.1162109375,13776.19921875,13778.490234375,13780.990234375,13783.6982421875,13786.6162109375,13789.7431640625,13793.0791015625,13796.6240234375,13800.37890625,13804.3427734375,13808.517578125,13812.9013671875,13817.49609375,13822.30078125,13827.31640625,13832.54296875,13837.9814453125,13843.6298828125,13849.490234375,13855.5634765625,13861.84765625,13868.3447265625,13875.0546875,13881.9775390625,13889.11328125,13896.4638671875,13904.02734375,13911.8056640625,13919.7978515625,13928.005859375,13936.4296875,13945.068359375,13953.923828125,13962.99609375,13972.28515625,13981.791015625,13991.515625,14001.4580078125,14011.619140625,14022.0,14032.599609375
12 Portugal (PT),10346.759765625,10346.759765625,10346.759765625,10346.759765625,10346.759765625,10346.759765625,10346.759765625,10346.759765625,10346.759765625,10346.759765625,10346.759765625,10346.759765625,10346.759765625,10346.759765625,10739.611328125,10874.8330078125,11012.4716796875,11152.6728515625,11295.734375,10166.1611328125,10674.4697265625,10695.333984375,10718.1806640625,10743.07421875,10770.0498046875,10798.630859375,10828.21484375,10866.849609375,10910.7216796875,10961.2373046875,11024.123046875,11094.15625,11161.802734375,11240.5927734375,11322.94140625,11404.853515625,11488.7763671875,11570.123046875,11645.1640625,11716.8857421875,11792.2685546875,11857.044921875,11923.056640625,11988.4697265625,12054.197265625,12142.1689453125,12175.14453125,12208.138671875,12245.3603515625,12292.134765625,12293.0546875,12294.896484375,12297.6591796875,12301.3427734375,12305.9501953125,12311.4794921875,12317.9345703125,12325.3154296875,12333.623046875,12342.8603515625,12353.029296875,12364.1318359375,12376.1708984375,12389.1474609375,12403.06640625,12417.9296875,12433.740234375,12450.5029296875,12468.220703125,12486.896484375,12506.5361328125,12527.1435546875,12548.7236328125,12571.2802734375,12594.818359375,12619.3447265625,12644.8642578125,12671.3818359375,12698.9033203125,12727.4365234375,12756.9873046875,12787.5625,12819.16796875,12851.8115234375,12885.5009765625,12920.244140625,12956.0478515625,12992.921875,13030.8740234375,13069.9130859375,13110.0478515625,13151.287109375,13193.6416015625,13237.12109375,13281.734375,13327.4931640625,13374.408203125,13422.4892578125,13471.7490234375,13522.19921875
13 Finland (FI),14912.51171875,14912.51171875,14912.51171875,14912.51171875,14912.51171875,14912.51171875,14912.51171875,14912.51171875,14912.51171875,14912.51171875,14912.51171875,14912.51171875,14912.51171875,14912.51171875,14797.7744140625,14730.4833984375,14625.3291015625,14494.4169921875,14360.0869140625,12924.078125,13570.2822265625,13495.751953125,13456.5830078125,13426.9130859375,13434.794921875,13458.9443359375,13501.3505859375,13533.443359375,13546.9296875,13534.0869140625,13518.5009765625,13460.8955078125,13376.4072265625,13288.1904296875,13182.30859375,13067.5439453125,12971.283203125,12896.0654296875,12812.6494140625,12762.0361328125,12728.69921875,12713.380859375,12707.326171875,12711.06640625,12717.2158203125,12725.2236328125,12725.6923828125,12729.00390625,12747.1298828125,12762.6904296875,12762.9951171875,12763.6064453125,12764.5224609375,12765.7451171875,12767.2724609375,12769.1064453125,12771.24609375,12773.69140625,12776.4423828125,12779.5009765625,12782.865234375,12786.537109375,12790.515625,12794.8017578125,12799.3955078125,12804.296875,12809.5068359375,12815.0263671875,12820.853515625,12826.9912109375,12833.4384765625,12840.1962890625,12847.2646484375,12854.64453125,12862.3369140625,12870.341796875,12878.6591796875,12887.2900390625,12896.2353515625,12905.4951171875,12915.0712890625,12924.962890625,12935.171875,12945.6982421875,12956.5439453125,12967.7080078125,12979.1923828125,12990.9970703125,13003.1240234375,13015.5732421875,13028.345703125,13041.443359375,13054.865234375,13068.6142578125,13082.6904296875,13097.0947265625,13111.828125,13126.892578125,13142.2880859375,13158.015625
14 Sweden (SW),20500.0,20500.0,20500.0,20500.0,20500.0,20500.0,20500.0,20500.0,20500.0,20500.0,20500.0,20500.0,20500.0,20500.0,20416.609375,20361.7734375,20297.701171875,20220.169921875,20126.43359375,18113.7890625,19019.478515625,18927.80078125,18840.966796875,18759.9453125,18681.478515625,18608.1875,18542.892578125,18480.08203125,18417.546875,18359.412109375,18303.767578125,18250.181640625,18198.244140625,18149.341796875,18103.013671875,18061.7109375,18024.2421875,17988.21484375,17955.328125,17923.783203125,17893.609375,17864.892578125,17838.55859375,17811.037109375,17784.91015625,17759.234375,17746.3203125,17733.59375,17720.970703125,17708.396484375,17708.150390625,17707.658203125,17706.91796875,17705.93359375,17704.701171875,17703.22265625,17701.5,17699.529296875,17697.3125,17694.849609375,17692.142578125,17689.1875,17685.98828125,17682.54296875,17678.853515625,17674.91796875,17670.73828125,17666.3125,17661.642578125,17656.7265625,17651.568359375,17646.166015625,17640.517578125,17634.626953125,17628.494140625,17622.1171875,17615.49609375,17608.634765625,17601.529296875,17594.18359375,17586.59375,17578.763671875,17570.693359375,17562.380859375,17553.828125,17545.037109375,17536.00390625,17526.732421875,17517.22265625,17507.474609375,17497.486328125,17487.26171875,17476.80078125,17466.1015625,17455.166015625,17443.994140625,17432.5859375,17420.9453125,17409.068359375,17396.95703125
15 UK (UK),15179.158203125,15179.158203125,15179.158203125,15179.158203125,15179.158203125,15179.158203125,15179.158203125,15179.158203125,15179.158203125,15179.158203125,15179.158203125,15179.158203125,15179.158203125,15179.158203125,15329.41796875,15409.3759765625,15476.685546875,15511.302734375,15509.1826171875,13958.2646484375,14656.177734375,14532.9521484375,14393.3505859375,14241.73046875,14109.3779296875,14011.7080078125,13974.376953125,14000.55078125,14086.380859375,14219.9130859375,14410.853515625,14627.0986328125,14844.72265625,15058.7646484375,15246.4931640625,15388.7109375,15487.3056640625,15550.265625,15555.65625,15523.9658203125,15464.8466796875,15389.7861328125,15305.896484375,15220.32421875,15137.1220703125,15056.1806640625,15007.201171875,14954.1669921875,14910.037109375,14875.7783203125,14875.1083984375,14873.767578125,14871.7578125,14869.0771484375,14865.728515625,14861.7099609375,14857.0224609375,14851.66796875,14845.6455078125,14838.95703125,14831.603515625,14823.5849609375,14814.9033203125,14805.55859375,14795.552734375,14784.8876953125,14773.564453125,14761.5830078125,14748.947265625,14735.6572265625,14721.7158203125,14707.1240234375,14691.884765625,14675.9990234375,14659.46875,14642.296875,14624.4853515625,14606.037109375,14586.9541015625,14567.23828125,14546.892578125,14525.9208984375,14504.32421875,14482.1064453125,14459.2705078125,14435.818359375,14411.7548828125,14387.08203125,14361.802734375,14335.9208984375,14309.4404296875,14282.36328125,14254.6943359375,14226.4365234375,14197.5947265625,14168.1708984375,14138.169921875,14107.595703125,14076.451171875,14044.7421875
16 Czech Rep. (CZ),10280.52734375,10280.52734375,10280.52734375,10280.52734375,10280.52734375,10280.52734375,10280.52734375,10280.52734375,10280.52734375,10280.52734375,10280.52734375,10280.52734375,10280.52734375,10280.52734375,10303.9912109375,10315.60546875,10329.4775390625,10341.1162109375,10346.9833984375,9312.28515625,9777.8994140625,9779.5439453125,9783.30859375,9791.8369140625,9803.9931640625,9822.66796875,9851.8828125,9886.1181640625,9921.3984375,9959.625,10000.40234375,10042.7041015625,10086.0185546875,10130.912109375,10179.380859375,10230.63671875,10287.7861328125,10345.8623046875,10406.2353515625,10467.935546875,10530.869140625,10596.3564453125,10661.140625,10728.3798828125,10797.8212890625,10867.798828125,10902.4150390625,10937.17578125,10973.0322265625,11009.7275390625,11010.4501953125,11011.8935546875,11014.0595703125,11016.94921875,11020.560546875,11024.896484375,11029.95703125,11035.7431640625,11042.255859375,11049.49609375,11057.4658203125,11066.1669921875,11075.6005859375,11085.767578125,11096.6708984375,11108.3134765625,11120.6962890625,11133.8212890625,11147.6923828125,11162.3125,11177.6826171875,11193.8076171875,11210.689453125,11228.33203125,11246.73828125,11265.912109375,11285.8583984375,11306.5791015625,11328.0791015625,11350.36328125,11373.435546875,11397.30078125,11421.962890625,11447.4267578125,11473.69921875,11500.783203125,11528.6865234375,11557.4130859375,11586.96875,11617.359375,11648.591796875,11680.671875,11713.6064453125,11747.40234375,11782.0654296875,11817.6044921875,11854.0244140625,11891.333984375,11929.541015625,11968.6533203125
17 Estonia (EN),13145.10546875,13145.10546875,13145.10546875,13145.10546875,13145.10546875,13145.10546875,13145.10546875,13145.10546875,13145.10546875,13145.10546875,13145.10546875,13145.10546875,13145.10546875,13145.10546875,13184.5107421875,13211.6181640625,13250.2431640625,13297.0205078125,13347.36328125,12012.626953125,12613.2578125,12668.3525390625,12724.9970703125,12785.3974609375,12846.685546875,12905.7470703125,12968.8017578125,13032.8466796875,13086.1005859375,13157.3056640625,13232.3115234375,13285.2177734375,13348.1259765625,13426.7099609375,13473.8369140625,13543.6630859375,13634.900390625,13712.6103515625,13767.9794921875,13862.5419921875,13933.3369140625,14024.568359375,14116.0615234375,14190.7021484375,14281.6171875,13973.2783203125,13974.8486328125,13940.0283203125,13894.615234375,13743.4462890625,13740.5146484375,13734.65234375,13725.8623046875,13714.150390625,13699.5224609375,13681.9873046875,13661.556640625,13638.2412109375,13612.056640625,13583.0185546875,13551.14453125,13516.455078125,13478.970703125,13438.71484375,13395.7119140625,13349.9892578125,13301.5751953125,13250.4990234375,13196.7919921875,13140.4873046875,13081.6201171875,13020.2255859375,12956.341796875,12890.0078125,12821.2626953125,12750.150390625,12676.7119140625,12600.9921875,12523.0361328125,12442.8916015625,12360.60546875,12276.2255859375,12189.8046875,12101.390625,12011.0361328125,11918.794921875,11824.71875,11728.8623046875,11631.28125,11532.03125,11431.16796875,11328.748046875,11224.8291015625,11119.46875,11012.724609375,10904.6572265625,10795.3232421875,10684.7822265625,10573.0947265625,10460.318359375
18 Cyprus (CY),13145.10546875,13145.10546875,13145.10546875,13145.10546875,13145.10546875,13145.10546875,13145.10546875,13145.10546875,13145.10546875,13145.10546875,13145.10546875,13145.10546875,13145.10546875,13145.10546875,13184.5107421875,13211.6181640625,13250.2431640625,13297.0205078125,13347.36328125,12012.626953125,12613.2578125,12668.3525390625,12724.9970703125,12785.3974609375,12846.685546875,12905.7470703125,12968.8017578125,13032.8466796875,13086.1005859375,13157.3056640625,13232.3115234375,13285.2177734375,13348.1259765625,13426.7099609375,13473.8369140625,13543.6630859375,13634.900390625,13712.6103515625,13767.9794921875,13862.5419921875,13933.3369140625,14024.568359375,14116.0615234375,14190.7021484375,14281.6171875,13973.2783203125,13974.8486328125,13940.0283203125,13894.615234375,13743.4462890625,13740.5146484375,13734.65234375,13725.8623046875,13714.150390625,13699.5224609375,13681.9873046875,13661.556640625,13638.2412109375,13612.056640625,13583.0185546875,13551.14453125,13516.455078125,13478.970703125,13438.71484375,13395.7119140625,13349.9892578125,13301.5751953125,13250.4990234375,13196.7919921875,13140.4873046875,13081.6201171875,13020.2255859375,12956.341796875,12890.0078125,12821.2626953125,12750.150390625,12676.7119140625,12600.9921875,12523.0361328125,12442.8916015625,12360.60546875,12276.2255859375,12189.8046875,12101.390625,12011.0361328125,11918.794921875,11824.71875,11728.8623046875,11631.28125,11532.03125,11431.16796875,11328.748046875,11224.8291015625,11119.46875,11012.724609375,10904.6572265625,10795.3232421875,10684.7822265625,10573.0947265625,10460.318359375
19 Latvia (LV),13145.10546875,13145.10546875,13145.10546875,13145.10546875,13145.10546875,13145.10546875,13145.10546875,13145.10546875,13145.10546875,13145.10546875,13145.10546875,13145.10546875,13145.10546875,13145.10546875,13184.5107421875,13211.6181640625,13250.2431640625,13297.0205078125,13347.36328125,12012.626953125,12613.2578125,12668.3525390625,12724.9970703125,12785.3974609375,12846.685546875,12905.7470703125,12968.8017578125,13032.8466796875,13086.1005859375,13157.3056640625,13232.3115234375,13285.2177734375,13348.1259765625,13426.7099609375,13473.8369140625,13543.6630859375,13634.900390625,13712.6103515625,13767.9794921875,13862.5419921875,13933.3369140625,14024.568359375,14116.0615234375,14190.7021484375,14281.6171875,13973.2783203125,13974.8486328125,13940.0283203125,13894.615234375,13743.4462890625,13740.5146484375,13734.65234375,13725.8623046875,13714.150390625,13699.5224609375,13681.9873046875,13661.556640625,13638.2412109375,13612.056640625,13583.0185546875,13551.14453125,13516.455078125,13478.970703125,13438.71484375,13395.7119140625,13349.9892578125,13301.5751953125,13250.4990234375,13196.7919921875,13140.4873046875,13081.6201171875,13020.2255859375,12956.341796875,12890.0078125,12821.2626953125,12750.150390625,12676.7119140625,12600.9921875,12523.0361328125,12442.8916015625,12360.60546875,12276.2255859375,12189.8046875,12101.390625,12011.0361328125,11918.794921875,11824.71875,11728.8623046875,11631.28125,11532.03125,11431.16796875,11328.748046875,11224.8291015625,11119.46875,11012.724609375,10904.6572265625,10795.3232421875,10684.7822265625,10573.0947265625,10460.318359375
20 Lithuania (LT),13934.572265625,13934.572265625,13934.572265625,13934.572265625,13934.572265625,13934.572265625,13934.572265625,13934.572265625,13934.572265625,13934.572265625,13934.572265625,13934.572265625,13934.572265625,13934.572265625,14103.8583984375,14205.2646484375,14317.1201171875,14433.3330078125,14549.466796875,13094.5205078125,13749.24609375,13810.31640625,13851.486328125,13873.6787109375,13894.431640625,13920.0478515625,13942.515625,13973.45703125,14009.91796875,14061.625,14105.298828125,14197.62890625,14311.5048828125,14424.6943359375,14545.015625,14670.58203125,14796.0458984375,14920.00390625,15080.6826171875,15200.322265625,15317.5732421875,15442.19140625,15574.6162109375,15721.458984375,15870.0693359375,16105.0712890625,16188.60546875,16284.95703125,16375.92578125,16481.171875,16483.248046875,16487.40234375,16493.634765625,16501.94921875,16512.34765625,16524.83203125,16539.408203125,16556.08203125,16574.859375,16595.74609375,16618.751953125,16643.8828125,16671.1484375,16700.560546875,16732.12890625,16765.865234375,16801.783203125,16839.89453125,16880.21484375,16922.7578125,16967.541015625,17014.58203125,17063.896484375,17115.50390625,17169.42578125,17225.6796875,17284.2890625,17345.27734375,17408.6640625,17474.478515625,17542.7421875,17613.484375,17686.73046875,17762.51171875,17840.853515625,17921.791015625,18005.353515625,18091.57421875,18180.48828125,18272.130859375,18366.537109375,18463.744140625,18563.794921875,18666.7265625,18772.580078125,18881.400390625,18993.23046875,19108.1171875,19226.107421875,19347.248046875
21 Hungary (HU),12688.1767578125,12688.1767578125,12688.1767578125,12688.1767578125,12688.1767578125,12688.1767578125,12688.1767578125,12688.1767578125,12688.1767578125,12688.1767578125,12688.1767578125,12688.1767578125,12688.1767578125,12688.1767578125,12698.8369140625,12703.0146484375,12708.96484375,12715.140625,12720.6298828125,11448.56640625,12020.9951171875,12033.6044921875,12054.8310546875,12083.8818359375,12120.39453125,12165.1640625,12219.1806640625,12279.1416015625,12341.712890625,12410.0654296875,12479.0888671875,12550.94921875,12625.4072265625,12701.125,12779.5224609375,12857.1826171875,12941.17578125,13024.8173828125,13110.4462890625,13193.5654296875,13277.4296875,13361.212890625,13444.9580078125,13528.2900390625,13609.94921875,13689.2763671875,13729.4013671875,13771.9873046875,13811.642578125,13851.830078125,13852.6201171875,13854.201171875,13856.572265625,13859.734375,13863.6884765625,13868.43359375,13873.97265625,13880.3046875,13887.431640625,13895.35546875,13904.0751953125,13913.5947265625,13923.9140625,13935.03515625,13946.9609375,13959.6923828125,13973.2314453125,13987.5810546875,14002.744140625,14018.7216796875,14035.517578125,14053.1337890625,14071.57421875,14090.841796875,14110.9404296875,14131.8720703125,14153.640625,14176.2509765625,14199.705078125,14224.009765625,14249.166015625,14275.1806640625,14302.056640625,14329.7998046875,14358.4140625,14387.904296875,14418.2763671875,14449.53515625,14481.685546875,14514.734375,14548.6865234375,14583.5478515625,14619.3251953125,14656.0244140625,14693.6513671875,14732.2138671875,14771.7177734375,14812.169921875,14853.578125,14895.9501953125
22 Malta (MT),7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7024.29248046875,7032.73681640625,7042.166015625,7051.72021484375,7060.89306640625,6354.8037109375,6672.5439453125,6679.54345703125,6691.32568359375,6707.45068359375,6727.7177734375,6752.568359375,6782.5517578125,6815.83447265625,6850.56591796875,6888.50732421875,6926.81982421875,6966.7080078125,7008.03759765625,7050.06640625,7093.5830078125,7136.68994140625,7183.3125,7229.73974609375,7277.2705078125,7323.4072265625,7369.95849609375,7416.46435546875,7462.94921875,7509.20458984375,7554.53125,7598.56396484375,7620.83642578125,7644.474609375,7666.486328125,7688.79345703125,7689.23193359375,7690.109375,7691.42529296875,7693.1806640625,7695.37548828125,7698.009765625,7701.083984375,7704.5986328125,7708.5546875,7712.95263671875,7717.79345703125,7723.0771484375,7728.80517578125,7734.978515625,7741.59814453125,7748.66455078125,7756.18017578125,7764.14501953125,7772.5615234375,7781.43017578125,7790.75341796875,7800.53173828125,7810.767578125,7821.462890625,7832.61865234375,7844.2373046875,7856.3203125,7868.87060546875,7881.89013671875,7895.38037109375,7909.34423828125,7923.7841796875,7938.70263671875,7954.10205078125,7969.98486328125,7986.3544921875,8003.212890625,8020.56396484375,8038.41015625,8056.75439453125,8075.60009765625,8094.951171875,8114.81005859375,8135.1806640625,8156.06640625,8177.47119140625,8199.3994140625,8221.853515625,8244.837890625,8268.357421875
23 Poland (PL),7955.3330078125,7955.3330078125,7955.3330078125,7955.3330078125,7955.3330078125,7955.3330078125,7955.3330078125,7955.3330078125,7955.3330078125,7955.3330078125,7955.3330078125,7955.3330078125,7955.3330078125,7955.3330078125,7933.05810546875,7917.98193359375,7901.5556640625,7882.79638671875,7860.349609375,7074.314453125,7428.0302734375,7411.80859375,7398.69384765625,7389.87744140625,7383.90283203125,7381.32666015625,7383.91748046875,7390.4931640625,7394.92138671875,7403.529296875,7414.7451171875,7428.0556640625,7442.8994140625,7459.462890625,7478.0732421875,7498.6142578125,7522.7822265625,7548.06884765625,7575.93408203125,7605.0595703125,7635.193359375,7668.126953125,7701.76806640625,7737.6279296875,7775.1923828125,7817.29345703125,7836.66015625,7856.9013671875,7878.67822265625,7899.9423828125,7900.36083984375,7901.19677734375,7902.451171875,7904.1240234375,7906.21533203125,7908.72607421875,7911.65576171875,7915.00537109375,7918.775390625,7922.9658203125,7927.578125,7932.61279296875,7938.06982421875,7943.951171875,7950.25732421875,7956.9892578125,7964.14794921875,7971.734375,7979.75,7988.19580078125,7997.07373046875,8006.38427734375,8016.12939453125,8026.31103515625,8036.93017578125,8047.98828125,8059.48779296875,8071.4306640625,8083.81787109375,8096.65185546875,8109.93505859375,8123.6689453125,8137.8564453125,8152.4990234375,8167.59912109375,8183.15966796875,8199.18359375,8215.671875,8232.6279296875,8250.0556640625,8267.9560546875,8286.333984375,8305.1904296875,8324.529296875,8344.353515625,8364.6669921875,8385.47265625,8406.7734375,8428.5732421875,8450.8759765625
24 Slovenia (SI),15812.26953125,15812.26953125,15812.26953125,15812.26953125,15812.26953125,15812.26953125,15812.26953125,15812.26953125,15812.26953125,15812.26953125,15812.26953125,15812.26953125,15812.26953125,15812.26953125,15825.0625,15831.982421875,15840.0703125,15843.751953125,15846.5380859375,14261.884765625,14974.978515625,14972.87890625,14973.6123046875,14980.5986328125,14993.4716796875,15016.9814453125,15048.9140625,15094.4306640625,15145.5458984375,15193.2001953125,15248.7666015625,15312.90234375,15370.6806640625,15441.7294921875,15510.9873046875,15591.4443359375,15657.42578125,15740.9931640625,15828.5439453125,15903.4091796875,15985.23046875,16059.3818359375,16143.5244140625,16214.1923828125,16301.087890625,16381.1298828125,16414.912109375,16455.7578125,16500.80078125,16544.21875,16545.072265625,16546.779296875,16549.33984375,16552.755859375,16557.025390625,16562.15234375,16568.1328125,16574.97265625,16582.66796875,16591.224609375,16600.640625,16610.91796875,16622.060546875,16634.06640625,16646.939453125,16660.681640625,16675.294921875,16690.78125,16707.142578125,16724.3828125,16742.50390625,16761.5078125,16781.396484375,16802.177734375,16823.849609375,16846.41796875,16869.884765625,16894.255859375,16919.53515625,16945.72265625,16972.826171875,17000.84765625,17029.794921875,17059.66796875,17090.474609375,17122.21875,17154.904296875,17188.537109375,17223.123046875,17258.66796875,17295.177734375,17332.654296875,17371.107421875,17410.54296875,17450.96484375,17492.3828125,17534.80078125,17578.2265625,17622.666015625,17668.126953125
25 Slovakia (SK),16718.486328125,16718.486328125,16718.486328125,16718.486328125,16718.486328125,16718.486328125,16718.486328125,16718.486328125,16718.486328125,16718.486328125,16718.486328125,16718.486328125,16718.486328125,16718.486328125,16704.099609375,16691.607421875,16683.6640625,16675.083984375,16659.845703125,14993.8623046875,15743.5546875,15734.908203125,15728.5673828125,15726.4775390625,15721.931640625,15718.8134765625,15723.1484375,15725.984375,15727.2646484375,15740.3291015625,15752.4521484375,15764.787109375,15778.7724609375,15791.8671875,15813.99609375,15831.3818359375,15863.314453125,15884.0009765625,15916.8212890625,15949.51171875,15990.240234375,16044.763671875,16089.82421875,16144.685546875,16200.4599609375,16268.109375,16297.4560546875,16335.396484375,16370.05078125,16394.57421875,16395.056640625,16396.01953125,16397.46484375,16399.390625,16401.80078125,16404.69140625,16408.064453125,16411.919921875,16416.2578125,16421.080078125,16426.38671875,16432.177734375,16438.453125,16445.212890625,16452.458984375,16460.19140625,16468.41015625,16477.119140625,16486.314453125,16496.0,16506.17578125,16516.84375,16528.001953125,16539.654296875,16551.80078125,16564.44140625,16577.580078125,16591.21484375,16605.34765625,16619.982421875,16635.115234375,16650.751953125,16666.89453125,16683.5390625,16700.69140625,16718.353515625,16736.5234375,16755.205078125,16774.400390625,16794.111328125,16814.3359375,16835.08203125,16856.345703125,16878.1328125,16900.443359375,16923.279296875,16946.64453125,16970.5390625,16994.96484375,17019.92578125
26 Bulgaria (BG),16718.486328125,16718.486328125,16718.486328125,16718.486328125,16718.486328125,16718.486328125,16718.486328125,16718.486328125,16718.486328125,16718.486328125,16718.486328125,16718.486328125,16718.486328125,16718.486328125,16704.099609375,16691.607421875,16683.6640625,16675.083984375,16659.845703125,14993.8623046875,15743.5546875,15734.908203125,15728.5673828125,15726.4775390625,15721.931640625,15718.8134765625,15723.1484375,15725.984375,15727.2646484375,15740.3291015625,15752.4521484375,15764.787109375,15778.7724609375,15791.8671875,15813.99609375,15831.3818359375,15863.314453125,15884.0009765625,15916.8212890625,15949.51171875,15990.240234375,16044.763671875,16089.82421875,16144.685546875,16200.4599609375,16268.109375,16297.4560546875,16335.396484375,16370.05078125,16394.57421875,16395.056640625,16396.01953125,16397.46484375,16399.390625,16401.80078125,16404.69140625,16408.064453125,16411.919921875,16416.2578125,16421.080078125,16426.38671875,16432.177734375,16438.453125,16445.212890625,16452.458984375,16460.19140625,16468.41015625,16477.119140625,16486.314453125,16496.0,16506.17578125,16516.84375,16528.001953125,16539.654296875,16551.80078125,16564.44140625,16577.580078125,16591.21484375,16605.34765625,16619.982421875,16635.115234375,16650.751953125,16666.89453125,16683.5390625,16700.69140625,16718.353515625,16736.5234375,16755.205078125,16774.400390625,16794.111328125,16814.3359375,16835.08203125,16856.345703125,16878.1328125,16900.443359375,16923.279296875,16946.64453125,16970.5390625,16994.96484375,17019.92578125
27 Romania (RO),11470.5283203125,11470.5283203125,11470.5283203125,11470.5283203125,11470.5283203125,11470.5283203125,11470.5283203125,11470.5283203125,11470.5283203125,11470.5283203125,11470.5283203125,11470.5283203125,11470.5283203125,11470.5283203125,11409.7548828125,11359.17578125,11290.6689453125,11211.859375,11124.23828125,10011.814453125,10512.4052734375,10412.83984375,10310.1845703125,10219.322265625,10138.318359375,10061.04296875,9988.48046875,9924.7861328125,9870.1982421875,9826.4853515625,9792.4892578125,9767.0546875,9749.921875,9740.453125,9736.3974609375,9737.302734375,9744.283203125,9755.798828125,9772.06640625,9793.392578125,9818.134765625,9847.564453125,9881.6630859375,9918.7607421875,9958.6669921875,10001.80859375,10023.0546875,10045.3857421875,10069.7333984375,10093.9228515625,10094.3984375,10095.349609375,10096.7763671875,10098.6787109375,10101.056640625,10103.9111328125,10107.2431640625,10111.0517578125,10115.337890625,10120.1025390625,10125.345703125,10131.0693359375,10137.2724609375,10143.9580078125,10151.125,10158.775390625,10166.91015625,10175.529296875,10184.63671875,10194.23046875,10204.314453125,10214.888671875,10225.955078125,10237.515625,10249.5703125,10262.123046875,10275.173828125,10288.7255859375,10302.7802734375,10317.3388671875,10332.4033203125,10347.9775390625,10364.0625,10380.66015625,10397.7734375,10415.4052734375,10433.5576171875,10452.232421875,10471.43359375,10491.162109375,10511.4228515625,10532.2177734375,10553.5498046875,10575.4228515625,10597.8388671875,10620.80078125,10644.3134765625,10668.3798828125,10693.0029296875,10718.185546875
28 Norway (NO),19595.169921875,19595.169921875,19595.169921875,19595.169921875,19595.169921875,19595.169921875,19595.169921875,19595.169921875,19595.169921875,19595.169921875,19595.169921875,19595.169921875,19595.169921875,19595.169921875,19605.27734375,19580.732421875,19546.28515625,19497.5703125,19431.02734375,17487.92578125,18362.3203125,18261.86328125,18164.048828125,18071.326171875,17981.462890625,17898.21484375,17826.6484375,17761.955078125,17701.884765625,17646.740234375,17596.8828125,17546.80859375,17499.6328125,17454.763671875,17409.8125,17364.1171875,17320.33984375,17278.994140625,17238.69140625,17202.8984375,17166.13671875,17130.365234375,17097.095703125,17065.330078125,17033.111328125,17001.37109375,16985.755859375,16970.09375,16955.62109375,16941.318359375,16941.0390625,16940.478515625,16939.638671875,16938.517578125,16937.1171875,16935.435546875,16933.474609375,16931.234375,16928.71484375,16925.9140625,16922.8359375,16919.4765625,16915.837890625,16911.921875,16907.7265625,16903.251953125,16898.498046875,16893.46875,16888.16015625,16882.572265625,16876.708984375,16870.568359375,16864.150390625,16857.45703125,16850.486328125,16843.240234375,16835.71875,16827.921875,16819.849609375,16811.50390625,16802.884765625,16793.9921875,16784.826171875,16775.38671875,16765.67578125,16755.693359375,16745.439453125,16734.9140625,16724.12109375,16713.056640625,16701.72265625,16690.12109375,16678.25,16666.11328125,16653.708984375,16641.0390625,16628.103515625,16614.90234375,16601.4375,16587.70703125
