,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Petrol Econ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411796690066537,0.395382811136425,0.30741621586531,0.299355031820131,0.283454575340481,0.267854910732887,0.249726025577339,0.237539874136947,0.22,0.21712553945800836,0.21275895685632837,0.21391681691776426,0.22146161426488103,0.23498013656637654,0.25522940775473096,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.2770718001494566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Petrol  Mid,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0186372567865078,0.0189440231059829,0.161620792568838,0.145465774305183,0.131946735873609,0.125726465506967,0.106549770912998,0.0917547467126256,0.08,0.08386928278965972,0.07637264031955372,0.0706554025483193,0.06655371532612162,0.06462204088577368,0.06494552457974406,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.06664890198933747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 Petrol Lux,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0255720500093945,0.0253849909620171,0.0208086770432378,0.020399037652564,0.0178128093429373,0.0166334592714373,0.0153165295687435,0.0143680047656333,0.013250982891656,0.011789345650695065,0.011244862330228766,0.010774794078358947,0.010526511829774968,0.010392911415754326,0.010406149861132096,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.010555833972661188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4 Adv Petrol Econ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5 Adv Petrol Mid,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6 Adv Petrol Lux,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7 Diesel Econ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335904046733572,0.032625817571415,0.0260950238001769,0.0278414726170152,0.0337453776996756,0.0408065382523929,0.0599342461385614,0.0668947570716229,0.03407047824523553,0.06902570251443226,0.07172065617745908,0.0732252528601118,0.07374786986067196,0.07170744501549964,0.06760900341324812,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.06448608407991649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8 Diesel Mid,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.400677659325249,0.420978291244064,0.398563608674444,0.42036225849214,0.446639700932167,0.460974994520548,0.477476160903872,0.500942156852033,0.53,0.5474104717549422,0.5571598225813349,0.5601964059188174,0.5563168071457699,0.5469117355706828,0.5306207308654054,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.511387354625885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9 Diesel Lux,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109699760294538,0.106549605513873,0.08522129708161,0.0861292700886035,0.0857654772778979,0.087102448749435,0.0899014690982523,0.0868763078852245,0.075,0.06716261939346749,0.06583635835533938,0.0647106885740523,0.06253620045617792,0.05894463153642572,0.054260638561617364,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.049349229238268816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10 Adv Diesel Econ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
