,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Petrol Econ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327007594190533,0.318862924754491,0.319120700338779,0.303481370625773,0.291991209719187,0.280457165609705,0.271115928556919,0.26256153518084,0.257878134222393,0.254062440782311,0.249743299897897,0.261026357516407,0.23688539950427,0.2368808238364204,0.23687590054810423,0.23687060086680448,0.23686489603552546,0.23685875510318338,0.2368521447576765,0.23684502914633232,0.23683736968278643,0.23682912483928245,0.2368165102707246,0.2368025256413799,0.23678702233899004,0.23676983567448442,0.23675078315272974,0.2367262596985212,0.23669864613025246,0.2366675539372158,0.23663254599391573,0.23659313053889877,0.2365587516150786,0.23652102168248332,0.23647961534131934,0.23643417584605317,0.23638431213751884,0.23632959560462047,0.23626955655318924,0.23620368035815759,0.23613140327384238,0.23605210787580094,0.23596511810649792,0.23586969389593132,0.23576502532748733,0.23565022631869512,0.23552432778633622,0.2353862702656357,0.23523489595417432,0.2350689401528631,0.23488702207902717,0.23468763503058143,0.2344691358857184,0.23422973392980087,0.23396747901061477,0.23368024903523965,0.23336573683698889,0.23302143645973883,0.23264462893008328,0.2322323676157874,0.23178146330268107,0.2312884691621573,0.23074966582857534,0.2301610468608218,0.2295183049257002,0.22881681911317517,0.22805164387507362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Petrol  Mid,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326128217057207,0.318862924754491,0.343881601895148,0.3315349821811,0.323641723747157,0.316702570869118,0.311144321776575,0.306946641449283,0.302924256765371,0.298486914463987,0.293318363629879,0.278675829605656,0.247021959147436,0.2470171954541157,0.24701206149328017,0.24700653503322204,0.2470005860864046,0.2469941823773156,0.24698728916839455,0.24697986907279665,0.2469718818530076,0.24696328420425612,0.2469501298454669,0.24693554679959498,0.24691938009511208,0.24690145799573474,0.24688159019717698,0.24685601735939583,0.2468272221784278,0.24679479951879651,0.24675829354996143,0.24671719146749585,0.2466813414345246,0.24664199699970116,0.24659881883904344,0.24655143494151338,0.24649943751412517,0.2464423796050778,0.24637977142151074,0.24631107631702587,0.24623570642268836,0.24615301789383495,0.24606230574374016,0.2459627982340531,0.24585365079100344,0.24573393941574945,0.24560265355701502,0.24545868841444887,0.24530083664208757,0.24512777942308048,0.24493807688965638,0.2447301578664139,0.24450230892069064,0.24425266271134688,0.24397918563717,0.24367966479872294,0.24335169430330766,0.24299266096238664,0.24259972945491357,0.2421698270592603,0.2416996280915355,0.24118553822982688,0.24062367895305123,0.2400098723804011,0.2393396268635072,0.23860812375888935,0.23781020589333302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 Petrol Lux,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134447143495741,0.0134560162576144,0.0124393997709829,0.0124942306600053,0.0125325594679437,0.0126261122943233,0.0124888578277159,0.0119975388611986,0.0111528965100227,0.0105300274287031,0.0101500089243828,0.00990859810132321,0.0103495000313834,0.01034930012148473,0.01034908502349772,0.010348853480937918,0.010348604237414983,0.010348335940679078,0.010348047135327722,0.010347736254961147,0.010347401613744851,0.0103470413973352,0.010346490268063552,0.010345879280969571,0.010345201943198162,0.010344451059499875,0.010343618656680107,0.010342547229354293,0.010341340795246163,0.010339982380360737,0.010338452886727691,0.010336730829337022,0.010335228817503787,0.010333580400423554,0.010331771361411031,0.010329786114288609,0.010327607573719413,0.010325217013726412,0.01032259391341712,0.010319715788872455,0.010316558010098432,0.010313093601881287,0.010309293027333145,0.010305123952867703,0.010300550993306986,0.01029553543579415,0.010290034941177766,0.010284003221545008,0.010277389692620952,0.010270139099825574,0.010262191116898302,0.010253479916171782,0.010243933709814291,0.010233474261677736,0.010222016369801834,0.010209467320153574,0.010195726312845136,0.010180683862897553,0.010164221178627536,0.010146209521959743,0.010126509556437705,0.010104970690455302,0.01008143042528995,0.01005571371991963,0.010027632387376514,0.009996984540551233,0.009963554108925793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4 Adv Petrol Econ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5 Adv Petrol Mid,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6 Adv Petrol Lux,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7 Diesel Econ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000794990459864548,0.0012063222606348,0.00185706673197128,0.00214278977657409,0.00220480216311316,0.00230360936532616,0.00250359391487579,0.00299938471529965,0.00365003887052547,0.00420034345554518,0.00453149950401538,0.00557351681563055,0.00599272784204037,0.00599261200356979,0.005992487454202802,0.00599235338284465,0.005992209062000746,0.005992053708670449,0.005991886480124083,0.005991706469360597,0.005991512700221996,0.005991304122138936,0.0059909849987344515,0.005990631215526849,0.0059902390129226366,0.0059898042246170685,0.005989322233847548,0.005988701839407513,0.0059880032712499535,0.0059872167008294735,0.005986331069743586,0.005985333937409126,0.005984464219260489,0.005983509727278815,0.0059824622294988574,0.005981312700970722,0.005980051248678106,0.005978667029615836,0.005977148161459002,0.005975481625220641,0.005973653159260268,0.0059716471439719265,0.005969446476449455,0.005967032434399064,0.005964384528547102,0.005961480342775775,0.005958295361214047,0.005954802781517919,0.005950973313597284,0.00594677496308966,0.00594217279894957,0.005937128704621793,0.00593160111240445,0.005925544720791677,0.005918910194825173,0.005911643849789971,0.005903687318974256,0.0058949772066902535,0.0058854447283381486,0.005875015340004195,0.005863608360935901,0.0058511365932497495,0.005837505944419279,0.005822615059481609,0.005806354971504764,0.0057886087806886845,0.005769251374536432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8 Diesel Mid,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272712828785492,0.286976644199971,0.26467623909488,0.289790243306783,0.307308799062556,0.323496755237742,0.337286501710593,0.349889762319856,0.359615726617695,0.36869680418664,0.378559533118793,0.403863228945637,0.462108345552307,0.4620994219840088,0.46208981779297165,0.4620794793467198,0.46206835054703965,0.4620563710155615,0.4620434757681186,0.4620295948644813,0.4620146530316223,0.46199856925854255,0.461973961167669,0.46194668040668474,0.4619164370676201,0.46188290988038205,0.4618457428393882,0.46179790328094994,0.46174403562830824,0.4616833819873855,0.4616150896279543,0.46153819923773365,0.4614711339490858,0.46139753162129327,0.4613167574750012,0.4612281155826029,0.46113084307857105,0.4610241038422926,0.46090698160962934,0.46077847246670417,0.4606374766767376,0.46048278978816853,0.4603130929699018,0.4601269425174002,0.4599227584716234,0.45969881229164955,0.45945321352139257,0.4591838953913598,0.458888599298174,0.45856485810790454,0.4582099782345297,0.4578210204525291,0.45739477941321677,0.45692776184860484,0.4564161634650563,0.455855844552585,0.4552423043653094,0.45457065436536676,0.45383559046769434,0.4530313644777761,0.452151754980131,0.4511900380133965,0.4501389579598113,0.4489906991841007,0.4477368590804809,0.44636842332765,0.44487574431076443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9 Diesel Lux,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0598958846973406,0.0605839583855624,0.0579227945456967,0.0603693202963726,0.0620535735969725,0.063947028680379,0.0648605450194985,0.0648616937989669,0.0638467096982143,0.0626551203014993,0.0616963734701619,0.0380856997923464,0.0333854855344232,0.03338483910156373,0.033384145237089505,0.033383398325606266,0.03338259431424196,0.03338172884090032,0.03338079721073466,0.033379794370842486,0.033378714883047986,0.03337755289462976,0.0333757750582696,0.033373804132159984,0.03337161917160705,0.03336919696612871,0.03336651179574236,0.03336305557856232,0.03335916385563286,0.03335478187213149,0.03334984802170231,0.033344292997861444,0.033339447798399396,0.033334130323947025,0.03332829471422921,0.03332189069125366,0.033314863141030444,0.03330715165718206,0.03329869004328111,0.033289405770556384,0.03327921938741438,0.03326804387703648,0.03325578395913926,0.03324233533183138,0.033227583849377455,0.03321140463159411,0.03319366110057352,0.03317420394046785,0.033152869976196694,0.03312948096717935,0.033103842312575245,0.033075741665070345,0.03304494745101392,0.03301120729573471,0.032974246354199536,0.03293376554888257,0.03288943971885536,0.03284091568676638,0.032787810253637285,0.03272970813535408,0.032666159859476546,0.032596679646630086,0.032520743307387016,0.032437786193289214,0.03234720124960175,0.03224833722758471,0.03214049712556716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10 Adv Diesel Econ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
