,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Petrol Econ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2080506884507695,0.19433172513526342,0.12545486171517478,0.14395792621172931,0.14439925967578385,0.14068710118860184,0.1251636020582035,0.12002768160438951,0.11472262721394913,0.20791809718616738,0.19383475214414098,0.1250312894149712,0.1432755889674832,0.14296102345243916,0.142416728175778,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.14178615614551815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Petrol Mid,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5138852004734,0.5143841785723189,0.5712613632748733,0.4996964761548874,0.48162871884435365,0.4741011751789375,0.4240374512599181,0.40206991442383094,0.3786559260962275,0.5135577000498329,0.5130687214917355,0.5693326178571855,0.49732799582545034,0.4962360984668001,0.4943467795602794,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.4921579829460572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 Petrol Lux,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11858889241693825,0.11402116525793488,0.10036388937213983,0.12638825805202963,0.13081715109241868,0.13386808352895055,0.1208426120605739,0.1168330284818395,0.11130232528458918,0.11851331539611507,0.11372957396212324,0.10002503153197694,0.12578919818798678,0.125513024527141,0.12503515898897002,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.12448154653720644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4 Adv Petrol Econ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5 Adv Petrol Mid,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6 Adv Petrol Lux,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7 Diesel Econ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013497177489935229,0.001577608440332849,0.0023747745912015795,0.003790411073849472,0.0029362574778447424,0.0038988275863348913,0.004220291401830474,0.004684933154350971,0.0,0.0013462660569631996,0.0015722819728946277,0.0023635185444321714,0.0023583293741512926,0.002349350510485079,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0023389483987376436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8 Diesel Mid,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0856881771898525,0.08975623030806931,0.12541987100646096,0.12764413427708543,0.13171678481626967,0.137221099464611,0.17915353427578368,0.19554016828481147,0.2132760045504535,0.0856335678835356,0.08952669278805282,0.12499641684512236,0.12703912176322973,0.1267602038606325,0.12627758993857355,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.12571847643214887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9 Diesel Lux,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07378704146903972,0.08615698297741989,0.07592240619101831,0.09993843071306657,0.10764767449732474,0.11118628316105449,0.146903972759186,0.16130891580329815,0.17735818370042974,0.07374001678860016,0.08593664996948425,0.07566606994555392,0.09946473874485397,0.09924636116220033,0.0988685006495805,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.09843074511354259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10 Adv Diesel Econ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
