Model,Technology,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
FTT:P,Coal and oil,10.134565782013686,11.070420524274557,10.741060916205337,10.757459463565072,10.741212279216725,10.707709554635903,10.629849204175647,10.529302959620203,10.40193439826467,10.227842759498307,10.004656444385361,9.664467661739144,9.28694391517573,8.884588621855533,8.474930226722527,8.084442289276524,7.701815702820461,7.331721225563614,6.977554656486165,6.654534059665075,6.358701842244676,6.073447059186732,5.787500956363133,5.531098035378452,5.317436229937992,5.106110770952005,4.891942019683884,4.673122311660582,4.462262015081179,4.258847214713835,4.0613401608972985
FTT:P,Gas,6.574510453527315,7.073725247527315,6.96768045143328,6.977689001501329,6.945281429415673,6.875412952435238,6.802496415466374,6.705821342839509,6.590650517533931,6.46147615161865,6.323154305288323,6.146860376800443,5.972266153180183,5.801751525460117,5.632920183343511,5.467658811902632,5.298349865170233,5.1276123259952495,4.958541872946012,4.786289012149679,4.601488037782078,4.406363221769049,4.195246332679546,3.9797814097211384,3.752999393676009,3.5196343176753246,3.2847039229529766,3.0648061421284964,2.865585038918457,2.681963556681506,2.510296413036399
FTT:P,Nuclear,2.673939476,2.7952191730000004,2.7466887976120464,2.800011098224067,2.856015563796564,2.917482243477802,2.9926676431828203,3.0737844559805754,3.1552344484829766,3.247625770145455,3.341763544308308,3.427870492565646,3.5157838653240403,3.6044456367186135,3.691633307060298,3.77192515806302,3.832659765559302,3.8875188649530386,3.9295490544832767,3.9016188089655697,3.917295023571328,3.927797400273352,3.9314071307904364,3.8654340512227914,3.8544684850388298,3.8392270582633126,3.8204649491707405,3.7971615470365525,3.7708698962217193,3.7417469519620528,3.7143391014283886
FTT:P,Biomass + other,0.8143334369107964,0.8580587983890572,0.8525029185884061,0.8300811728795723,0.8094022518188253,0.7902330578216166,0.7721259204829587,0.7553315584948417,0.7408570969467695,0.7272931763294833,0.7157203035627738,0.6998149446642478,0.6832574912097512,0.6659177076847319,0.6477017296128268,0.6288026840156061,0.6070704997384135,0.5847074083587658,0.5591199531186642,0.5378082692493,0.5163817509207734,0.4943800305093253,0.4678887484660607,0.4372953181109099,0.42012349078345346,0.4037991979003822,0.3883470130227884,0.3731741343841559,0.35897439419210164,0.3453372848994558,0.3317003511607585
FTT:P,Hydropower,4.216021627,4.243632924434783,4.413655873233735,4.560356986166243,4.696221699429557,4.80772864362227,4.877896787529184,4.916825636213437,4.932192255804311,4.929198930383346,4.908689182009251,4.8581427087273505,4.799202353202832,4.728700652044422,4.648613226068429,4.540898271546959,4.410680341249466,4.29583194289936,4.197268771590982,4.11430054963386,4.0356081052806045,3.97152209924261,3.9216035504478004,3.887721655499022,3.831275170379899,3.7779761816314794,3.726865844588385,3.6754946968768802,3.6235020911776075,3.568971202883052,3.5170519543571532
FTT:P,Wind,1.6054154834935452,1.822483751846541,2.0334466594517995,2.301119509097402,2.6051571765975896,2.9472647152517104,3.320501491385555,3.7277844206566955,4.155350581364829,4.6029140617867705,5.065243166315518,5.496705492274312,5.92340161738581,6.355075834603755,6.7855889127113915,7.222706653190066,7.636625748779672,8.032653591797342,8.401881275044685,8.764697448437392,9.088781494237246,9.400615938727494,9.705500068617118,10.01700044094609,10.33101325610539,10.636633589134252,10.91296977042679,11.157413006058167,11.363891154861465,11.527149324923855,11.655182320074593
FTT:P,Solar,0.84586172105,1.017620337545338,1.1669290190241377,1.340127696082745,1.5531543352621322,1.8140156914381025,2.130569879901947,2.5136203393516396,2.97628657157178,3.5248312646401936,4.168289518197888,4.877547504872172,5.667339022022545,6.522047302753994,7.436025458986539,8.399330343882479,9.39108961435306,10.41946158665688,11.482388205067311,12.602418537201103,13.767267693793793,14.97320755633876,16.220108288591295,17.524075699630743,18.781208500160545,20.081522023336483,21.44485255430277,22.853474191936527,24.301809279950948,25.802238714377385,27.346154855285167
FTT:H,Coal,0.40344327198403035,0.4074518923906427,0.41221431969815386,0.4170189820201078,0.42186186772257417,0.4267474418444587,0.4318388417059193,0.4362005648986626,0.44036088691784125,0.4446092418143641,0.4489622906050883,0.4519648180037053,0.45504924864922053,0.458213204929283,0.461468660342512,0.46482798562853295,0.46831290335690523,0.471968740682632,0.4758687625477642,0.4800908050975059,0.4846770209298165,0.48964694531606967,0.49493116498030604,0.5004902037977351,0.5062905683911922,0.5123003482247828,0.5184849958052842,0.524837057952481,0.5313372805416579,0.5379545369650364,0.5446667620884464
FTT:H,Oil,0.8248689379623915,0.8096081450668173,0.7930106575023341,0.7768271616876566,0.7608647510947597,0.7451630049992857,0.7280176270599376,0.7123550088873051,0.69779065258951,0.6839550522597104,0.6708975721134272,0.6575874331965452,0.6449468621244947,0.6328855066351475,0.6213365960250925,0.6102572128637577,0.5995659211579282,0.589333506377624,0.5796105865433607,0.5704452594411497,0.5618507978618639,0.5538442760577486,0.546257850937016,0.5390087509842232,0.5320228803497863,0.5252353008296862,0.5185843906606495,0.5120571722402448,0.5056399130538954,0.49932865013864985,0.4931278339403115
FTT:H,Gas,3.447989091431019,3.4775605023366896,3.499264429723361,3.5158972346882984,3.5269302035636154,3.5322412419445377,3.5279811675752772,3.5193993238152443,3.506110064198751,3.4875608559789963,3.464273759005396,3.434801356443082,3.4016699070934626,3.3652036739039057,3.3260214856223835,3.284597150860557,3.2411433316184066,3.195820858551096,3.1488839679514142,3.1007345731422284,3.0521039794013425,3.00348324480595,2.955344940184328,2.9083228787942335,2.8629926682881135,2.81973721869223,2.7785934235884984,2.7394008303888855,2.7018041715901115,2.6653560780714094,2.6296670842071825
FTT:H,Biomass,1.6696558334495974,1.6639907877404914,1.66300871591382,1.6614427118877155,1.6593161642971148,1.6567657244506377,1.6551391528689015,1.6533061813439205,1.65090528923018,1.6480026607212142,1.6446347799119805,1.6353923909221553,1.6258378287712714,1.6159922633336963,1.6058808405474274,1.5956310717883257,1.584843715663332,1.573909216970514,1.5629607134235188,1.5521422605002462,1.5415641461021825,1.5315126365662697,1.5216587002861266,1.5119754678931525,1.5024502095538663,1.4930810376371897,1.483832016858691,1.47480642005073,1.4660524599659692,1.4576242041130993,1.4495711263368278
