Model,Technology,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
FTT:P,Coal,9.4530737978585,10.239392357852099,10.437221285766801,11.247035539675947,11.083143479908282,10.83917019827008,10.482954533183763,10.056711614106561,9.580204661643881,9.07500341140019,8.559177761561827,7.997610901089696,7.469784178840848,6.9763598127308795,6.521761935000449,6.121997189229237,5.76395555119607,5.436870350304606,5.135674822579239,4.855575554794415,4.592244190133511,4.347813592324053,4.115941206233883,3.9071413766170875,3.7066809654931623,3.509388235736848,3.319716569552158,3.1372771300619453,2.9651018856513653,2.8029156339197536,2.6461071225242874
FTT:P,Gas and oil,7.054337801372801,7.336828727600998,7.311023913526399,7.274442138644085,7.091782449231788,6.805381464971702,6.515022436449835,6.209325348116195,5.897991337404026,5.600638318054569,5.32853970137146,5.06536798308545,4.828433525551004,4.609382858403288,4.416269189015371,4.218516520480969,4.016480782822068,3.813330551828697,3.593445977306687,3.371986212170539,3.148740449837138,2.92697207108924,2.7059452896466367,2.4957560327935173,2.297867373016677,2.107249011067382,1.9314490567262415,1.7695690297857984,1.6228473126577236,1.4862855054523303,1.3599365129623864
FTT:P,Nuclear,2.6764494310000004,2.813208224,2.685464006,2.5211458038990893,2.5664502082337743,2.6012288061885993,2.642721174487036,2.6698450084922385,2.7036263094995636,2.7251514384234388,2.741934066983824,2.734268278677249,2.7136822785827452,2.685264968815935,2.64672013996223,2.5994854092420043,2.5275125923963415,2.420341898805058,2.3284223271111553,2.2642171853640725,2.199893435940831,2.13133802022424,2.0670352748709693,1.9865776449772192,1.921626852924457,1.859014165486854,1.7954989226033182,1.7378184365755405,1.6763655585443076,1.6154116391609676,1.570148489741507
FTT:P,Biomass + other,4.530776620999999,4.476472650000001,4.548022869000001,3.7495528413897676,3.7777798578754975,3.9197370900274255,4.068710202906891,4.224472053694683,4.38041994005959,4.538766191561731,4.690459499496511,4.802771648430648,4.896733596997077,4.969960503795996,5.023270110335977,5.0576170624838115,5.068858891592602,5.068465481566936,5.06371786640961,5.046476329772948,5.018742586560063,4.9900173672106725,4.95524424662598,4.923857161795395,4.891657933793326,4.860091998522954,4.83089810358941,4.798944160033968,4.7669975002110645,4.736097663746908,4.708459504365285
FTT:P,Hydropower,4.456753098999999,4.401343764000001,4.4698210870000015,3.6482023384614495,3.6736468184987947,3.813140909650696,3.9598581886649753,4.113539679764406,4.267889684794824,4.425305046016034,4.576900541747232,4.690952495111171,4.787352051199133,4.863637627200313,4.920831970316354,4.960529079828305,4.9772398207162665,4.9822335950662975,4.98176447112576,4.969258100935646,4.946410342075767,4.9229847165167255,4.895251068677319,4.869489871964786,4.840450825284833,4.812101016846624,4.786009819966235,4.756971575583274,4.727559872438267,4.699131778770864,4.6738389585612525
FTT:P,Offshore wind,0.10789201586334064,0.1420136761576398,0.1666856844876785,0.23468464848261347,0.2700241903654359,0.30270164785092524,0.33803046108225876,0.3740818396319517,0.411880048583109,0.4500069929938244,0.4900997969416159,0.5283364389760637,0.5676583511028245,0.606775854801425,0.6422454561354826,0.6805038340621554,0.7165939926963271,0.7537737572913128,0.7866677088160199,0.8180914899583256,0.8500116834191827,0.8828130286432111,0.9127970054480021,0.9452152391991003,0.9774601112116653,1.0126292232580474,1.0464317134571501,1.0836139772015394,1.1220596127674218,1.1610466152480978,1.2002782220541246
FTT:P,Onshore wind,1.4957843283566596,1.7256466580123606,1.9567200368823212,2.3580402809754166,2.7628232100967387,3.204688408190925,3.6821818184863284,4.202471666557278,4.743279090908989,5.288454496952029,5.825993268078683,6.336008248911136,6.8277575185577115,7.305343821656797,7.761254648858403,8.193494192868592,8.591106968865148,9.001223066775399,9.398922327898767,9.79501078842373,10.210347979415378,10.634886284041597,11.086561006327926,11.561161606303228,12.051515970388389,12.545385029151014,13.018282417195923,13.45344953944817,13.885778192494193,14.295428710826396,14.674160422880579
FTT:P,Solar,0.8397008184599999,1.03664648434,1.3105815253499993,1.785318239707194,2.2117716337390556,2.7431344591855473,3.376333263957733,4.112040862830267,4.937922274320744,5.847315875623963,6.817584293569485,7.791171820295669,8.80709858389834,9.864074623748188,10.96756037490535,12.118740186595954,13.279401391035346,14.481683295527679,15.7187125994179,16.96446036233942,18.214933638401394,19.485747067899016,20.757797863308284,22.02202267398724,23.266519534914455,24.523160003239003,25.800479224223483,27.082805115735358,28.36533196880869,29.628487219936215,30.890053064967134
FTT:H,Coal,0.40344327198403035,0.407786386431319,0.4125696757668752,0.41739615579976175,0.4211016515359788,0.42429824366117247,0.4273727764729547,0.42964670613883543,0.4316191538381903,0.4335501940967316,0.4354659660551462,0.4359818425813826,0.4364968139652632,0.43707160286221375,0.43787011567773654,0.43912988609486725,0.4410162766442467,0.4435109004204814,0.4464912414802172,0.4498450550098561,0.45349660879838416,0.4574255327431264,0.4615601300604422,0.4658754743382335,0.47035176006948626,0.47497154896226174,0.4797065189488495,0.48455663014066147,0.4895116771058868,0.49454767692878643,0.4996498643400977
FTT:H,Oil,0.8248689379623915,0.8100472040592737,0.7934263766497757,0.7772208564670836,0.7587877193458353,0.739652784013317,0.7210316927893341,0.7027658528719081,0.6854271999131524,0.6691626927701944,0.6538178421144467,0.6383053848216906,0.6235269357550718,0.6094500303685696,0.5961225842741351,0.5836488076431487,0.5719918170600212,0.5610825571856193,0.550747353415223,0.5408406684825285,0.5312273294687055,0.5218819345298629,0.5126372166802474,0.5034264040686979,0.4942062689368148,0.48495041074844625,0.47562892390802103,0.4662619914712887,0.45687428928622004,0.4475026086261568,0.4381901212701476
