Model,Policy,Region,Crossover year,Crossover year_Baseline,Crossover year difference
FTT:Fr,All mandates,9,2028.2291847603692,2030.4675992909995,2.23841453063028
FTT:Fr,All mandates,10,2028.9876362795176,2032.5377240420792,3.5500877625615885
FTT:Fr,All mandates,11,2028.036581480477,2030.238865060555,2.202283580078074
FTT:Fr,All mandates,12,2031.6874308856882,2039.442686827039,7.755255941350924
FTT:Fr,All mandates,13,2028.3764112020356,2031.4569172599474,3.0805060579118617
FTT:Fr,All mandates,14,2026.0117891640725,2026.7135132461801,0.701724082107603
FTT:Fr,All mandates,15,2031.905439360227,2039.0995779104285,7.194138550201387
FTT:Fr,All mandates,16,2030.2052882937162,2035.611760992087,5.406472698370862
FTT:Fr,All mandates,17,2034.3250951600196,2043.7691835773296,9.444088417310013
FTT:Fr,All mandates,19,2031.3394360126567,2038.3090809393211,6.969644926664387
FTT:Fr,All mandates,20,2026.1214898890598,2026.9870929686097,0.8656030795498282
FTT:Fr,All mandates,21,2031.036449044762,2037.0904091266796,6.053960081917467
FTT:Fr,All mandates,22,2037.108499608114,2049.6363803922927,12.527880784178706
FTT:Fr,All mandates,23,2031.27942077282,2038.1319540074237,6.852533234603698
FTT:Fr,All mandates,24,2030.1337983242533,2035.1671017142648,5.033303390011497
FTT:Fr,All mandates,25,2033.8718612012335,2042.2563095299397,8.384448328706185
FTT:Fr,All mandates,26,2032.1309583299394,2039.6659013297453,7.534942999805935
FTT:Fr,All mandates,27,2035.1696450633021,2044.994561209033,9.824916145730867
FTT:Fr,All mandates,29,2023.7410475601405,2023.7410475601405,-0.0
FTT:Fr,All mandates,32,2027.6274184200217,2029.7517934178384,2.1243749978166306
FTT:Fr,All mandates,33,2036.1335319619425,2045.6952938871068,9.561761925164319
FTT:Fr,All mandates,34,2033.6539853143115,2043.0514418597322,9.39745654542071
FTT:Fr,All mandates,35,2034.1908717105307,2043.4764761267586,9.285604416227898
FTT:Fr,All mandates,37,2027.8536021469101,2030.54661412577,2.693011978859886
FTT:Fr,All mandates,38,2028.8374835540335,2032.7235884905933,3.886104936559832
FTT:Fr,All mandates,42,2023.133825296304,2023.133825296304,-0.0
FTT:Fr,All mandates,43,2027.0395513742303,2028.7402211802366,1.7006698060063172
FTT:Fr,All mandates,44,2030.9443759257838,2037.8214517860504,6.8770758602665865
FTT:Fr,All mandates,48,2029.7552164170418,2034.821887539691,5.066671122649268
FTT:Fr,All mandates,49,2028.362812600643,2030.9040799738736,2.5412673732305393
FTT:Fr,All mandates,50,2031.1607792666366,2037.156840076937,5.996060810300378
FTT:Fr,All mandates,51,2035.2107040275705,2044.9718083349344,9.761104307363894
FTT:Fr,All mandates,53,2037.3419512993607,2048.454250730489,11.11229943112835
FTT:Fr,All mandates,54,2033.7841141654326,2043.1718337464772,9.387719581044621
FTT:Fr,All mandates,56,2035.8494293221254,2046.5153523591293,10.66592303700395
FTT:Fr,All mandates,57,2033.2549809427323,2042.3093595585606,9.054378615828227
FTT:Fr,All mandates,58,2036.9927743102332,2049.341806680849,12.34903237061576
FTT:Fr,All mandates,59,2036.9316852124523,2048.7979853143465,11.86630010189424
FTT:Fr,All mandates,62,2033.7655366649299,2043.1573538644493,9.391817199519437
FTT:Fr,All mandates,63,2037.2102953848082,2049.500939372936,12.29064398812784
FTT:Fr,All mandates,64,2034.2673854479679,2044.7115587828143,10.444173334846482
FTT:Fr,All mandates,65,2036.8714431945873,2049.158739505996,12.287296311408682
FTT:Fr,All mandates,66,2037.4361507987635,2049.8858606309673,12.44970983220378
FTT:Fr,All mandates,67,2031.1637698117088,2038.321209937092,7.157440125383118
FTT:Fr,All mandates,68,2030.309482732067,2036.5922239390848,6.282741207017807
