cat,Technology,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
FTT:twv,Diesel,1.8707579599999995,1.9080427999999987,1.939398499999999,2.064955781886456,1.8845518807082562,1.7652947932429077,1.6006797240336033,1.4020970251241356,1.1861904432893142,0.9710056207195874,0.7717396127949103,0.5981480283103392,0.454178462947145,0.33928860449481124,0.25027267448376234,0.18282575432228376,0.1325679862704068,0.09558204890036213,0.06861468647478196,0.04908834286460483,0.035024181558361366,0.024935200463980196,0.017720728973365317,0.01257470316512609,0.00891157345959211,0.006308458978042868,0.00446129062031695,0.003152173990050345,0.002225406878524427,0.0015699562911104337,0.0011067964913120552
FTT:twv,CNG/LPG,0.17598351999999992,0.20892457999999975,0.279618259999998,0.2997244049130929,0.27523172607027135,0.25918081562967504,0.2360527821475645,0.20750088938392608,0.17601839832923907,0.14434963156034192,0.11484357672098426,0.08903890769359094,0.06759047957281324,0.050458427041196914,0.03718430159024283,0.02713245496646629,0.019649658428804482,0.014149498921417265,0.010144493987832544,0.007248548924925947,0.0051655540833219675,0.0036733121393130114,0.0026076144320858474,0.00184840617100822,0.0013086168306399738,0.0009254634529534634,0.0006538714672233333,0.00046158799966659024,0.00032559738862504475,0.00022950887314613773,0.00016167111343652732
FTT:twv,Electric,0.3402427799999998,0.40030747999999866,0.5333329399999979,0.7859338328759179,0.99696279863457,1.3074352889335263,1.670342884024719,2.072641968104043,2.495195533404676,2.9172136151570647,3.3211501703347315,3.695710916258011,4.0362934021494326,4.343479805536326,4.6209343533969465,4.873597612576831,5.1065026695577895,5.324153258823954,5.530290118569863,5.727876899628154,5.919188548159993,6.105934263581584,6.289378925161934,6.470448651613376,6.6498160630410785,6.827966823281809,7.005250076006663,7.1819159684857015,7.358143218589451,7.534059250073472,7.709754740014007
