Model,Technology,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
FTT:P,Coal and oil,10.134565782013686,11.070420524274557,10.741060916205337,10.757459463565072,9.925894190079969,9.456766197762855,8.977814147765367,8.514028854268687,8.038221281107337,7.547334035151831,7.042394481462086,6.486710148703357,5.925212592247276,5.416622710849358,4.949754401004773,4.519805669688772,4.187448783755012,3.8815536194819624,3.5826461079688783,3.348852103033137,3.1300092172150413,2.938368819173666,2.768432080564066,2.595777547378392,2.4277833167122123,2.2667505980152645,2.107231725519883,1.9654675868940037,1.8301243180349998,1.7057877440256701,1.5906126412941588
FTT:P,Gas,6.574510453527315,7.073725247527315,6.96768045143328,6.977689001501329,7.303390116886665,7.125047190414038,6.931431195850314,6.709427038283324,6.478783711132165,6.25412275918593,6.0218158157502515,5.747673265725952,5.469488417468274,5.218248532692781,4.957532838696979,4.683089356600792,4.383561869738614,4.076220801917488,3.760240371455782,3.4469730921858153,3.1519517939956976,2.8698612523878837,2.608198334398675,2.3671432092069487,2.1483623181029614,1.9541522490463983,1.7798949312457135,1.6253487623435612,1.4826172643911093,1.3523915709515655,1.2372897085637362
FTT:P,Nuclear,2.673939476,2.7952191730000004,2.7466887976120464,2.800011098224067,2.780335652503197,2.8948293408251042,3.021018751849692,3.1549191251338025,3.286676937415796,3.431423392585556,3.5793062219051603,3.7155570837898466,3.8513103038493255,3.9370003129066093,4.029792181045078,4.070988024336762,4.036439943391229,4.0108018505233725,3.9675540248027006,3.9043047601713607,3.827942222620872,3.7479637367226766,3.6135616266392834,3.521944064444929,3.4383636110812037,3.3550482651764515,3.2647690022303752,3.163839484604493,3.056375980095044,2.950599904721723,2.8880613603226157
FTT:P,Biomass + other,0.8143334369107964,0.8580587983890572,0.8525029185884061,0.8300811728795723,0.9508688774336609,1.0529153549399564,1.157405088189298,1.268617193355831,1.3850393124955804,1.4998135531962626,1.5956532951994555,1.6443431907332382,1.6754653935601351,1.699213596992549,1.7197479556646598,1.7255963083004755,1.719327215582123,1.7119044113661528,1.7016234993233132,1.6851622826550403,1.669879268600645,1.6460746896463148,1.6261251248216606,1.6008710557876136,1.5696103462981845,1.5337928402027299,1.492745939537255,1.4488041742190254,1.401584152060901,1.3506019653180508,1.2994198738622544
FTT:P,Hydropower,4.216021627,4.243632924434783,4.413655873233735,4.560356986166243,5.108330241098273,5.360588039098759,5.541889724239508,5.644246253454213,5.683611327042689,5.669514409615461,5.642354655028558,5.591252834927982,5.546342398752397,5.494062698420542,5.420807376917895,5.350802663281858,5.264535180431098,5.18664631737439,5.120184152638688,5.057724179750217,5.012565277594841,4.951275854730913,4.895978493968072,4.832619859559466,4.7697724322699795,4.702873327895399,4.631669615018068,4.5543631554264605,4.478173523611983,4.399225130364133,4.323149762434769
FTT:P,Wind,1.6054154834935452,1.822483751846541,2.0334466594517995,2.301119509097402,2.5946445644564866,3.0991538655387654,3.6567560335284073,4.268633743573262,4.93299257110039,5.6267492360099345,6.348692312064864,7.076989660965685,7.830325932662468,8.592526035916507,9.33949836327741,9.998074278674553,10.566892367581733,11.093862744083662,11.605917614030803,12.061149753323086,12.486970123943783,12.867056998100136,13.216521771705226,13.547254517493437,13.867311312988557,14.189859773660533,14.574001088219603,14.966430965312659,15.382319388506206,15.777053291623409,16.162100000611186
FTT:P,Solar,0.84586172105,1.017620337545338,1.1669290190241377,1.340127696082745,1.5495479357943065,1.9168920540377825,2.361760607972239,2.9044560209289063,3.5633887110612665,4.345130907346031,5.254435403081511,6.240786253771279,7.325617299327815,8.503579703824606,9.753924863737849,11.034898303994307,12.270675023529202,13.53291406181467,14.829400565167264,16.144118070797237,17.500786732675945,18.828181503694484,20.16800173707251,21.471828329821143,22.768477955026434,24.05318135455246,25.27474997685415,26.48426230122711,27.674303196113375,28.88980721232955,30.057766608835195
FTT:H,Coal,0.40344327198403035,0.4074518923906427,0.41221431969815386,0.4170189820201078,0.40965470490159317,0.3930848739989245,0.3716124074375485,0.3445680247215598,0.31303420789383085,0.27670935643265354,0.23571671159002028,0.18975375006987188,0.14003226231314778,0.11999670336726795,0.09919867458819905,0.09250897464628226,0.08783454509170324,0.08334058780230602,0.07902444254394922,0.07488446272376016,0.0709212769954523,0.06713388139945878,0.06351925208949993,0.06007321976671791,0.0567920169525114,0.0536713337449448,0.050706186060971,0.047892372165230575,0.04522481748504631,0.04269781957924639,0.040305569170038774
FTT:H,Oil,0.8248689379623915,0.8096081450668173,0.7930106575023341,0.7768271616876566,0.7524188091570154,0.7201882099617668,0.6823340389348201,0.6413377149490027,0.5975494244752819,0.5505317823985161,0.5005725903248017,0.44694500979986096,0.39206419502531403,0.345561077824984,0.29714736713528084,0.2750208503022608,0.2605328939141638,0.24626926843002953,0.23223766463851164,0.21847540099190974,0.20503371732316708,0.19196202873575827,0.17928985869847724,0.16703940052825858,0.1552386839849565,0.143919892728338,0.13311706116455138,0.12286079063052023,0.11317239365025479,0.10406161218156035,0.09552849245640722
FTT:H,Gas,3.447989091431019,3.4775605023366896,3.499264429723361,3.5158972346882984,3.4957479629504253,3.434840253570179,3.3400400697019714,3.2147889391643942,3.059037782600279,2.872742328136094,2.6577360044042813,2.4161998164601735,2.1548345016351007,1.8899275374853937,1.6164031753818933,1.4822076721878983,1.4064738265857344,1.3320057756536217,1.258943902688968,1.1875140387176477,1.1179117535020522,1.05025926688816,0.9846587189258097,0.92112517040517,0.859717715365272,0.8005144887575031,0.7436206820276128,0.6891283053292064,0.6371302065805481,0.5877106913355996,0.5409408504127843
