Model,Policy,Region,Crossover year,Crossover year_Baseline,Crossover year difference
FTT:Tr,Heat pump mandates,9,2030.9699188000257,2030.9700125616912,9.376166553920484e-05
FTT:Tr,Heat pump mandates,10,2031.1347339110112,2031.1348538261266,0.00011991511541964428
FTT:Tr,Heat pump mandates,11,2030.8414241212758,2030.8415069386429,8.281736700155307e-05
FTT:Tr,Heat pump mandates,12,2030.3682129425715,2030.3682723755057,5.9432934222058975e-05
FTT:Tr,Heat pump mandates,13,2030.4619617969815,2030.4620162165904,5.441960888674657e-05
FTT:Tr,Heat pump mandates,14,2030.1884398375134,2030.188488913396,4.907588254354778e-05
FTT:Tr,Heat pump mandates,15,2022.5968736642278,2022.5968736642278,-0.0
FTT:Tr,Heat pump mandates,16,2030.933234101498,2030.9333058507498,7.174925167419133e-05
FTT:Tr,Heat pump mandates,17,2030.030133827671,2030.0301745977204,4.077004928149108e-05
FTT:Tr,Heat pump mandates,18,2031.2395111530186,2031.239610231296,9.907827734423336e-05
FTT:Tr,Heat pump mandates,19,2031.078668067801,2031.0787714983517,0.00010343055078010366
FTT:Tr,Heat pump mandates,20,2032.9485845042511,2032.9487874587915,0.0002029545403274824
FTT:Tr,Heat pump mandates,21,2031.8695068402596,2031.86968314914,0.00017630888032726943
FTT:Tr,Heat pump mandates,22,2033.0411506120379,2033.041374211744,0.00022359970603247348
FTT:Tr,Heat pump mandates,23,2031.8583551149404,2031.8586143006153,0.0002591856748495047
FTT:Tr,Heat pump mandates,24,2029.958305645484,2029.9583306035158,2.4958031872301945e-05
FTT:Tr,Heat pump mandates,25,2031.8740051759992,2031.8741016895008,9.651350160311267e-05
FTT:Tr,Heat pump mandates,26,2032.458985088876,2032.459159966194,0.00017487731793153216
FTT:Tr,Heat pump mandates,27,2031.8582519479578,2031.8583224848917,7.053693389025284e-05
FTT:Tr,Heat pump mandates,28,2030.9870724084415,2030.9871540483532,8.163991174114926e-05
FTT:Tr,Heat pump mandates,29,2030.8435383102349,2030.8436132805348,7.49702999200963e-05
FTT:Tr,Heat pump mandates,30,2030.9979824628263,2030.9980590276568,7.65648305787181e-05
FTT:Tr,Heat pump mandates,31,2030.8113131392106,2030.811390328564,7.718935330558452e-05
FTT:Tr,Heat pump mandates,32,2032.423224014753,2032.4234107087914,0.0001866940383479232
FTT:Tr,Heat pump mandates,33,2033.1681433063861,2033.1683746804479,0.0002313740617410076
FTT:Tr,Heat pump mandates,34,2030.3299196187381,2030.3299751370462,5.551830804506608e-05
FTT:Tr,Heat pump mandates,35,2029.9652144341005,2029.9652411371942,2.6703093681135215e-05
FTT:Tr,Heat pump mandates,39,2022.3148353866134,2022.3148353866134,-0.0
FTT:Tr,Heat pump mandates,41,2026.748403583399,2026.7484226706224,1.908722333610058e-05
FTT:Tr,Heat pump mandates,51,2022.5448211678943,2022.5448211678943,-0.0
FTT:Tr,Heat pump mandates,52,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,Heat pump mandates,53,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,Heat pump mandates,54,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,Heat pump mandates,55,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,Heat pump mandates,56,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,Heat pump mandates,57,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,Heat pump mandates,58,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,Heat pump mandates,59,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,Heat pump mandates,60,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,Heat pump mandates,61,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,Heat pump mandates,62,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,Heat pump mandates,63,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,Heat pump mandates,64,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,Heat pump mandates,65,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,Heat pump mandates,66,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,Heat pump mandates,67,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,Heat pump mandates,68,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,Heat pump mandates,69,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,Heat pump mandates,70,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,Heat pump mandates,71,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV mandates,5,2029.5384518251346,2031.6969019539868,2.1584501288521096
FTT:Tr,EV mandates,6,2030.529584092784,2032.9636683723609,2.4340842795768367
FTT:Tr,EV mandates,7,2028.3663950931273,2030.0810335723886,1.714638479261339
FTT:Tr,EV mandates,8,2029.3093350074014,2031.3786714511584,2.069336443757038
FTT:Tr,EV mandates,9,2029.0459488741212,2030.9700125616912,1.9240636875699693
FTT:Tr,EV mandates,10,2029.1411029308154,2031.1348538261266,1.9937508953112228
FTT:Tr,EV mandates,11,2028.9429375841264,2030.8415069386429,1.8985693545164395
FTT:Tr,EV mandates,12,2028.608995194224,2030.3682723755057,1.7592771812817318
FTT:Tr,EV mandates,13,2028.6767345928872,2030.4620162165904,1.785281623703213
FTT:Tr,EV mandates,14,2028.4786861314462,2030.188488913396,1.7098027819497474
FTT:Tr,EV mandates,15,2022.5968736642278,2022.5968736642278,-0.0
FTT:Tr,EV mandates,16,2029.0033548726315,2030.9333058507498,1.9299509781183133
FTT:Tr,EV mandates,17,2028.3642888334434,2030.0301745977204,1.6658857642769362
FTT:Tr,EV mandates,18,2029.2317695009256,2031.239610231296,2.00784073037039
FTT:Tr,EV mandates,19,2029.1176651292799,2031.0787714983517,1.9611063690717856
FTT:Tr,EV mandates,20,2030.4799414167746,2032.9487874587915,2.4688460420168212
FTT:Tr,EV mandates,21,2029.693752346097,2031.86968314914,2.175930803043002
FTT:Tr,EV mandates,22,2030.5495925128841,2033.041374211744,2.491781698859768
FTT:Tr,EV mandates,23,2029.6690624910705,2031.8586143006153,2.1895518095448097
FTT:Tr,EV mandates,24,2028.3180131591678,2029.9583306035158,1.6403174443480566
FTT:Tr,EV mandates,25,2029.688956089871,2031.8741016895008,2.1851455996297773
FTT:Tr,EV mandates,26,2030.1137372252904,2032.459159966194,2.3454227409035866
FTT:Tr,EV mandates,27,2029.685533922652,2031.8583224848917,2.1727885622397025
FTT:Tr,EV mandates,28,2029.0183295792085,2030.9871540483532,1.9688244691446926
FTT:Tr,EV mandates,29,2028.9229903422608,2030.8436132805348,1.9206229382739366
FTT:Tr,EV mandates,30,2029.0156573000254,2030.9980590276568,1.9824017276314407
FTT:Tr,EV mandates,31,2028.906669961003,2030.811390328564,1.9047203675609126
FTT:Tr,EV mandates,32,2030.080805965245,2032.4234107087914,2.342604743546417
FTT:Tr,EV mandates,33,2030.6020787168097,2033.1683746804479,2.56629596363814
FTT:Tr,EV mandates,34,2028.6472751109452,2030.3299751370462,1.6827000261009744
FTT:Tr,EV mandates,35,2028.2460634781216,2029.9652411371942,1.7191776590725567
FTT:Tr,EV mandates,39,2022.3148353866134,2022.3148353866134,-0.0
FTT:Tr,EV mandates,41,2026.1914767241265,2026.7484226706224,0.5569459464959436
FTT:Tr,EV mandates,51,2022.5448211678943,2022.5448211678943,-0.0
FTT:Tr,EV mandates,52,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV mandates,53,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV mandates,54,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV mandates,55,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV mandates,56,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV mandates,57,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV mandates,58,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV mandates,59,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV mandates,60,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV mandates,61,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV mandates,62,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV mandates,63,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV mandates,64,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV mandates,65,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV mandates,66,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV mandates,67,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV mandates,68,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV mandates,69,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV mandates,70,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV mandates,71,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV truck mandates,5,2031.1551479594473,2031.6969019539868,0.5417539945394765
FTT:Tr,EV truck mandates,6,2032.3947783697238,2032.9636683723609,0.5688900026370902
FTT:Tr,EV truck mandates,7,2029.6275174262362,2030.0810335723886,0.45351614615242397
FTT:Tr,EV truck mandates,8,2030.850717022319,2031.3786714511584,0.5279544288393936
FTT:Tr,EV truck mandates,9,2030.4793992571495,2030.9700125616912,0.4906133045417391
FTT:Tr,EV truck mandates,10,2030.6313566334402,2031.1348538261266,0.5034971926863818
FTT:Tr,EV truck mandates,11,2030.3592242245272,2030.8415069386429,0.48228271411562673
FTT:Tr,EV truck mandates,12,2029.900294485956,2030.3682723755057,0.4679778895497293
FTT:Tr,EV truck mandates,13,2029.9897616140245,2030.4620162165904,0.472254602565954
FTT:Tr,EV truck mandates,14,2029.7396712667055,2030.188488913396,0.44881764669048607
FTT:Tr,EV truck mandates,15,2022.5968736642278,2022.5968736642278,-0.0
FTT:Tr,EV truck mandates,16,2030.4487696929605,2030.9333058507498,0.48453615778930725
FTT:Tr,EV truck mandates,17,2029.5904433421008,2030.0301745977204,0.43973125561956294
FTT:Tr,EV truck mandates,18,2030.7287983719389,2031.239610231296,0.5108118593570907
FTT:Tr,EV truck mandates,19,2030.5880918719058,2031.0787714983517,0.4906796264458535
FTT:Tr,EV truck mandates,20,2032.370060050566,2032.9487874587915,0.5787274082254044
FTT:Tr,EV truck mandates,21,2031.3341167100616,2031.86968314914,0.5355664390783659
FTT:Tr,EV truck mandates,22,2032.458890925086,2033.041374211744,0.5824832866578618
FTT:Tr,EV truck mandates,23,2031.3145034311394,2031.8586143006153,0.5441108694758441
FTT:Tr,EV truck mandates,24,2029.5290957589211,2029.9583306035158,0.42923484459470274
FTT:Tr,EV truck mandates,25,2031.3393485938464,2031.8741016895008,0.5347530956544233
FTT:Tr,EV truck mandates,26,2031.889720212616,2032.459159966194,0.5694397535778535
FTT:Tr,EV truck mandates,27,2031.326496117707,2031.8583224848917,0.531826367184749
FTT:Tr,EV truck mandates,28,2030.4928910408084,2030.9871540483532,0.4942630075447596
FTT:Tr,EV truck mandates,29,2030.354913980892,2030.8436132805348,0.48869929964280345
FTT:Tr,EV truck mandates,30,2030.5001730440515,2030.9980590276568,0.4978859836053289
FTT:Tr,EV truck mandates,31,2030.3253835349522,2030.811390328564,0.48600679361175025
FTT:Tr,EV truck mandates,32,2031.8554347738916,2032.4234107087914,0.5679759348997777
FTT:Tr,EV truck mandates,33,2032.6304470301845,2033.1683746804479,0.5379276502633275
FTT:Tr,EV truck mandates,34,2029.7303275247668,2030.3299751370462,0.599647612279341
FTT:Tr,EV truck mandates,35,2029.5796464455982,2029.9652411371942,0.3855946915959976
FTT:Tr,EV truck mandates,39,2022.3148353866134,2022.3148353866134,-0.0
FTT:Tr,EV truck mandates,41,2026.5016286398268,2026.7484226706224,0.2467940307956269
FTT:Tr,EV truck mandates,51,2022.5448211678943,2022.5448211678943,-0.0
FTT:Tr,EV truck mandates,52,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV truck mandates,53,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV truck mandates,54,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV truck mandates,55,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV truck mandates,56,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV truck mandates,57,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV truck mandates,58,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV truck mandates,59,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV truck mandates,60,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV truck mandates,61,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV truck mandates,62,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV truck mandates,63,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV truck mandates,64,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV truck mandates,65,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV truck mandates,66,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV truck mandates,67,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV truck mandates,68,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV truck mandates,69,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV truck mandates,70,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,EV truck mandates,71,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,All mandates,5,2029.2022369331846,2031.6969019539868,2.494665020802131
FTT:Tr,All mandates,6,2030.1417308710445,2032.9636683723609,2.82193750131637
FTT:Tr,All mandates,7,2028.0985961036008,2030.0810335723886,1.9824374687877935
FTT:Tr,All mandates,8,2028.9778666149857,2031.3786714511584,2.4008048361727106
FTT:Tr,All mandates,9,2028.7568677348615,2030.9700125616912,2.213144826829648
FTT:Tr,All mandates,10,2028.8227923326565,2031.1348538261266,2.3120614934700825
FTT:Tr,All mandates,11,2028.6589943641582,2030.8415069386429,2.18251257448469
FTT:Tr,All mandates,12,2028.3413810189434,2030.3682723755057,2.0268913565623734
FTT:Tr,All mandates,13,2028.3990883184279,2030.4620162165904,2.0629278981625703
FTT:Tr,All mandates,14,2028.2145951901853,2030.188488913396,1.9738937232107219
FTT:Tr,All mandates,15,2022.5968736642278,2022.5968736642278,-0.0
FTT:Tr,All mandates,16,2028.6868715012708,2030.9333058507498,2.246434349478932
FTT:Tr,All mandates,17,2028.1087718962035,2030.0301745977204,1.921402701516854
FTT:Tr,All mandates,18,2028.9186372941838,2031.239610231296,2.320972937112174
FTT:Tr,All mandates,19,2028.819588435622,2031.0787714983517,2.259183062729562
FTT:Tr,All mandates,20,2030.0854257618296,2032.9487874587915,2.8633616969618743
FTT:Tr,All mandates,21,2029.3499744639892,2031.86968314914,2.5197086851508175
FTT:Tr,All mandates,22,2030.1653268172183,2033.041374211744,2.8760473945255853
FTT:Tr,All mandates,23,2029.316575754382,2031.8586143006153,2.5420385462332433
FTT:Tr,All mandates,24,2028.036110265091,2029.9583306035158,1.9222203384247223
FTT:Tr,All mandates,25,2029.3466153044362,2031.8741016895008,2.527486385064549
FTT:Tr,All mandates,26,2029.7580133530903,2032.459159966194,2.701146613103674
FTT:Tr,All mandates,27,2029.351142301856,2031.8583224848917,2.5071801830356435
FTT:Tr,All mandates,28,2028.731427583736,2030.9871540483532,2.2557264646172825
FTT:Tr,All mandates,29,2028.6416129082486,2030.8436132805348,2.202000372286193
FTT:Tr,All mandates,30,2028.7289529039865,2030.9980590276568,2.2691061236703263
FTT:Tr,All mandates,31,2028.6209019547,2030.811390328564,2.1904883738639
FTT:Tr,All mandates,32,2029.730626002232,2032.4234107087914,2.6927847065594506
FTT:Tr,All mandates,33,2030.27249316288,2033.1683746804479,2.8958815175678865
FTT:Tr,All mandates,34,2028.2936581757092,2030.3299751370462,2.036316961336979
FTT:Tr,All mandates,35,2028.0208402039068,2029.9652411371942,1.9444009332873975
FTT:Tr,All mandates,39,2022.3148353866134,2022.3148353866134,-0.0
FTT:Tr,All mandates,41,2026.0453834195835,2026.7484226706224,0.7030392510389447
FTT:Tr,All mandates,51,2022.5448211678943,2022.5448211678943,-0.0
FTT:Tr,All mandates,52,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,All mandates,53,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,All mandates,54,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,All mandates,55,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,All mandates,56,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,All mandates,57,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,All mandates,58,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,All mandates,59,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,All mandates,60,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,All mandates,61,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,All mandates,62,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,All mandates,63,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,All mandates,64,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,All mandates,65,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,All mandates,66,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,All mandates,67,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,All mandates,68,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,All mandates,69,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,All mandates,70,2022.5519786531154,2022.5519786531154,-0.0
FTT:Tr,All mandates,71,2022.5519786531154,2022.5519786531154,-0.0
