Model,Policy,Region,Crossover year,Crossover year_Baseline,Crossover year difference
FTT:Fr,Heat pump mandates,22,2039.890892137126,2039.8923672853966,0.0014751482706287788
FTT:Fr,Heat pump mandates,23,2032.5435122907138,2032.5441734966803,0.0006612059664803382
FTT:Fr,Heat pump mandates,24,2031.14080460703,2031.141036684328,0.00023207729782370734
FTT:Fr,Heat pump mandates,25,2034.4783424742154,2034.477624619161,-0.0007178550545177131
FTT:Fr,Heat pump mandates,26,2032.8168282828935,2032.8173803063876,0.0005520234940377122
FTT:Fr,Heat pump mandates,27,2035.8400514818125,2035.8408822027425,0.0008307209300255636
FTT:Fr,Heat pump mandates,29,2023.6480547308297,2023.6480547308297,-0.0
FTT:Fr,Heat pump mandates,31,2039.7148925468573,2039.716362516254,0.001469969396794113
FTT:Fr,Heat pump mandates,32,2027.5213757256681,2027.5213951959706,1.9470302504487336e-05
FTT:Fr,Heat pump mandates,33,2030.8334662041332,2030.8336668982288,0.0002006940956107428
FTT:Fr,Heat pump mandates,34,2032.1468826964515,2032.147348991531,0.00046629507960460614
FTT:Fr,Heat pump mandates,35,2036.0758579667513,2036.0773272960573,0.0014693293060190626
FTT:Fr,Heat pump mandates,36,2040.513075533253,2040.5145962025363,0.001520669283308962
FTT:Fr,Heat pump mandates,37,2030.5796722106334,2030.5799612552364,0.00028904460305057
FTT:Fr,Heat pump mandates,38,2029.1219493531437,2029.1220068749094,5.752176571149903e-05
FTT:Fr,Heat pump mandates,42,2029.9272384987792,2029.9274193603512,0.0001808615720619855
FTT:Fr,Heat pump mandates,43,2027.5955567808649,2027.5955925366156,3.5755750786847784e-05
FTT:Fr,Heat pump mandates,44,2030.964339865724,2030.9645346897726,0.0001948240485489805
FTT:Fr,Heat pump mandates,45,2042.1360668914085,2042.1378162528458,0.0017493614373051969
FTT:Fr,Heat pump mandates,47,2041.9692645705973,2041.972112833102,0.0028482625048127375
FTT:Fr,Heat pump mandates,48,2030.7274386952583,2030.7276528489976,0.00021415373930722126
FTT:Fr,Heat pump mandates,49,2029.2652754440285,2029.2653889515032,0.00011350747467986366
FTT:Fr,Heat pump mandates,50,2030.7834330320325,2030.7835501855475,0.00011715351502061822
FTT:Fr,Heat pump mandates,51,2036.048861914075,2036.0497229418622,0.0008610277873231098
FTT:Fr,Heat pump mandates,52,2039.3770750551405,2039.3785499192475,0.0014748641069672885
FTT:Fr,Heat pump mandates,53,2040.9404605853424,2040.9435453958786,0.0030848105361656053
FTT:Fr,Heat pump mandates,54,2036.8888336782074,2036.8904301448388,0.0015964666313266207
FTT:Fr,Heat pump mandates,56,2040.713495292624,2040.715108885668,0.0016135930441123492
FTT:Fr,Heat pump mandates,57,2033.6226071748322,2033.6231461585608,0.000538983728574749
FTT:Fr,Heat pump mandates,58,2043.4656621759643,2043.469055275407,0.003393099442746461
FTT:Fr,Heat pump mandates,59,2042.724613236761,2042.7256236849464,0.0010104481855250924
FTT:Fr,Heat pump mandates,61,2038.8838101828326,2038.8851575554804,0.0013473726478423487
FTT:Fr,Heat pump mandates,62,2038.276376353055,2038.277963184678,0.0015868316229443735
FTT:Fr,Heat pump mandates,63,2043.8707224005595,2043.8722399500282,0.0015175494686445745
FTT:Fr,Heat pump mandates,64,2037.8996931106335,2037.9006993580226,0.0010062473891139234
FTT:Fr,Heat pump mandates,65,2042.3807145978924,2042.3820416140322,0.001327016139839543
FTT:Fr,Heat pump mandates,66,2045.305397293534,2045.307321190855,0.0019238973209212418
FTT:Fr,Heat pump mandates,67,2031.3510999374353,2031.3512895707079,0.00018963327261189988
FTT:Fr,Heat pump mandates,68,2034.6599293575434,2034.6603039014187,0.00037454387529578526
FTT:Fr,Heat pump mandates,69,2041.6011733538076,2041.603128347807,0.001954993999333965
FTT:Fr,Heat pump mandates,70,2048.1935620633853,2048.1927282433476,-0.0008338200377693283
FTT:Fr,Heat pump mandates,71,2045.1592884678512,2045.1625150668253,0.003226598974151784
FTT:Fr,EV mandates,1,2029.1754786195647,2029.8655082638008,0.6900296442361196
FTT:Fr,EV mandates,2,2029.1911442067121,2029.8457224027813,0.6545781960692238
FTT:Fr,EV mandates,3,2030.0308807600193,2030.8259613870348,0.7950806270155226
FTT:Fr,EV mandates,4,2040.1379824814592,2041.9490987286863,1.811116247227119
FTT:Fr,EV mandates,5,2031.6626738145496,2032.7445484955595,1.0818746810098219
FTT:Fr,EV mandates,6,2031.3227430252225,2032.1879221015117,0.8651790762892233
FTT:Fr,EV mandates,7,2029.4629327500493,2030.2285099977469,0.7655772476975926
FTT:Fr,EV mandates,8,2039.1803791434022,2040.968745204531,1.7883660611287269
FTT:Fr,EV mandates,9,2028.479724184452,2028.9897472883672,0.5100231039152732
FTT:Fr,EV mandates,10,2029.010164771299,2029.675934394918,0.6657696236188713
FTT:Fr,EV mandates,11,2027.0858300213706,2027.4193337006925,0.3335036793218933
FTT:Fr,EV mandates,12,2031.2254534764852,2032.312424004896,1.0869705284108022
FTT:Fr,EV mandates,13,2028.5159514033205,2029.1549859431996,0.6390345398790487
FTT:Fr,EV mandates,14,2026.5934961730754,2026.855250392774,0.2617542196985596
FTT:Fr,EV mandates,15,2032.1046642752142,2033.163540968809,1.0588766935948115
FTT:Fr,EV mandates,16,2030.4813403344879,2031.2844604043692,0.8031200698812881
FTT:Fr,EV mandates,17,2034.7215854039796,2036.0652979858705,1.3437125818909408
FTT:Fr,EV mandates,18,2040.6084131314694,2042.4473782510217,1.838965119552313
FTT:Fr,EV mandates,19,2030.1413956686997,2030.9840168374099,0.8426211687101386
FTT:Fr,EV mandates,20,2027.5404610103797,2027.9810813972363,0.4406203868566081
FTT:Fr,EV mandates,21,2031.4052777824083,2032.4302645738846,1.0249867914762945
FTT:Fr,EV mandates,22,2038.1914361498705,2039.8923672853966,1.7009311355261616
FTT:Fr,EV mandates,23,2031.4401361461644,2032.5441734966803,1.1040373505159096
FTT:Fr,EV mandates,24,2030.3456833391674,2031.141036684328,0.7953533451604926
FTT:Fr,EV mandates,25,2033.4053723843806,2034.477624619161,1.0722522347803078
FTT:Fr,EV mandates,26,2031.7462020790294,2032.8173803063876,1.071178227358132
FTT:Fr,EV mandates,27,2034.5172425949954,2035.8408822027425,1.3236396077470545
FTT:Fr,EV mandates,29,2023.6480547308297,2023.6480547308297,-0.0
FTT:Fr,EV mandates,31,2038.1395162011438,2039.716362516254,1.5768463151102878
FTT:Fr,EV mandates,32,2027.1625065435132,2027.5213951959706,0.3588886524573809
FTT:Fr,EV mandates,33,2030.022997274344,2030.8336668982288,0.810669623884678
FTT:Fr,EV mandates,34,2031.383766395932,2032.147348991531,0.7635825955990185
FTT:Fr,EV mandates,35,2034.8985721307229,2036.0773272960573,1.1787551653344508
FTT:Fr,EV mandates,36,2039.242059162649,2040.5145962025363,1.272537039887311
FTT:Fr,EV mandates,37,2029.9429394743927,2030.5799612552364,0.6370217808437246
FTT:Fr,EV mandates,38,2028.6350520346634,2029.1220068749094,0.48695484024597135
FTT:Fr,EV mandates,42,2029.2903054013852,2029.9274193603512,0.6371139589659833
FTT:Fr,EV mandates,43,2027.3466349932394,2027.5955925366156,0.24895754337626386
FTT:Fr,EV mandates,44,2030.3223685481794,2030.9645346897726,0.6421661415931794
FTT:Fr,EV mandates,45,2040.8217587283866,2042.1378162528458,1.316057524459211
FTT:Fr,EV mandates,47,2040.5777052381618,2041.972112833102,1.3944075949402759
FTT:Fr,EV mandates,48,2029.911635588139,2030.7276528489976,0.8160172608586436
FTT:Fr,EV mandates,49,2028.6641702423256,2029.2653889515032,0.6012187091776013
FTT:Fr,EV mandates,50,2030.123189293932,2030.7835501855475,0.6603608916154826
FTT:Fr,EV mandates,51,2035.0967286565578,2036.0497229418622,0.9529942853043849
FTT:Fr,EV mandates,52,2038.288377380106,2039.3785499192475,1.0901725391413493
FTT:Fr,EV mandates,53,2039.2876311069213,2040.9435453958786,1.6559142889573195
FTT:Fr,EV mandates,54,2035.8918927412944,2036.8904301448388,0.9985374035443328
FTT:Fr,EV mandates,56,2039.530517190409,2040.715108885668,1.184591695259087
FTT:Fr,EV mandates,57,2032.734760350521,2033.6231461585608,0.8883858080398568
FTT:Fr,EV mandates,58,2041.9557335832226,2043.469055275407,1.5133216921844905
FTT:Fr,EV mandates,59,2041.3860174171455,2042.7256236849464,1.3396062678009457
FTT:Fr,EV mandates,61,2037.7182109889482,2038.8851575554804,1.1669465665322605
FTT:Fr,EV mandates,62,2037.1285059161241,2038.277963184678,1.1494572685537605
FTT:Fr,EV mandates,63,2042.5128746687508,2043.8722399500282,1.3593652812774053
FTT:Fr,EV mandates,64,2036.7988998973658,2037.9006993580226,1.1017994606568209
FTT:Fr,EV mandates,65,2041.0555344244708,2042.3820416140322,1.3265071895614255
FTT:Fr,EV mandates,66,2043.864396321715,2045.307321190855,1.4429248691399152
FTT:Fr,EV mandates,67,2030.633204115482,2031.3512895707079,0.7180854552259461
FTT:Fr,EV mandates,68,2033.7074802521356,2034.6603039014187,0.9528236492831184
FTT:Fr,EV mandates,69,2040.3735532760063,2041.603128347807,1.229575071800582
FTT:Fr,EV mandates,70,2047.6189199479395,2048.1927282433476,0.573808295408071
FTT:Fr,EV mandates,71,2044.0046746966611,2045.1625150668253,1.1578403701641946
FTT:Fr,EV truck mandates,1,2027.4333612439368,2029.8655082638008,2.4321470198640327
FTT:Fr,EV truck mandates,2,2027.531839425645,2029.8457224027813,2.3138829771362452
FTT:Fr,EV truck mandates,3,2028.0137804339413,2030.8259613870348,2.8121809530935025
FTT:Fr,EV truck mandates,4,2033.7753319270405,2041.9490987286863,8.173766801645797
FTT:Fr,EV truck mandates,5,2028.951872195597,2032.7445484955595,3.7926762999625225
FTT:Fr,EV truck mandates,6,2028.8566781995144,2032.1879221015117,3.331243901997368
FTT:Fr,EV truck mandates,7,2027.4902558882345,2030.2285099977469,2.7382541095123543
FTT:Fr,EV truck mandates,8,2033.4754668030432,2040.968745204531,7.493278401487714
FTT:Fr,EV truck mandates,9,2026.8283731355336,2028.9897472883672,2.1613741528335595
FTT:Fr,EV truck mandates,10,2027.342871485425,2029.675934394918,2.3330629094930373
FTT:Fr,EV truck mandates,11,2026.0241867515015,2027.4193337006925,1.3951469491910302
FTT:Fr,EV truck mandates,12,2028.5609540261437,2032.312424004896,3.7514699787523114
FTT:Fr,EV truck mandates,13,2026.9159051992958,2029.1549859431996,2.2390807439037417
FTT:Fr,EV truck mandates,14,2025.6746446317964,2026.855250392774,1.1806057609776417
FTT:Fr,EV truck mandates,15,2029.152413219628,2033.163540968809,4.011127749181014
FTT:Fr,EV truck mandates,16,2028.2577409603653,2031.2844604043692,3.026719444003902
FTT:Fr,EV truck mandates,17,2030.740081195423,2036.0652979858705,5.3252167904474845
FTT:Fr,EV truck mandates,18,2034.6784737174821,2042.4473782510217,7.768904533539626
FTT:Fr,EV truck mandates,19,2027.9716380205969,2030.9840168374099,3.0123788168129977
FTT:Fr,EV truck mandates,20,2026.2318959048762,2027.9810813972363,1.749185492360084
FTT:Fr,EV truck mandates,21,2028.9033901239052,2032.4302645738846,3.5268744499794593
FTT:Fr,EV truck mandates,22,2032.7298767430661,2039.8923672853966,7.162490542330488
FTT:Fr,EV truck mandates,23,2028.703633321033,2032.5441734966803,3.84054017564722
FTT:Fr,EV truck mandates,24,2028.1823399626069,2031.141036684328,2.958696721721026
FTT:Fr,EV truck mandates,25,2030.0524295847367,2034.477624619161,4.425195034424178
FTT:Fr,EV truck mandates,26,2028.947511964611,2032.8173803063876,3.8698683417765096
FTT:Fr,EV truck mandates,27,2030.563935058384,2035.8408822027425,5.2769471443584735
FTT:Fr,EV truck mandates,29,2023.6480547308297,2023.6480547308297,-0.0
FTT:Fr,EV truck mandates,31,2032.7075413850755,2039.716362516254,7.008821131178593
FTT:Fr,EV truck mandates,32,2026.0108494679216,2027.5213951959706,1.51054572804901
FTT:Fr,EV truck mandates,33,2027.9513007973278,2030.8336668982288,2.882366100900981
FTT:Fr,EV truck mandates,34,2028.2243581593534,2032.147348991531,3.9229908321776747
FTT:Fr,EV truck mandates,35,2030.8182765624651,2036.0773272960573,5.259050733592176
FTT:Fr,EV truck mandates,36,2032.9353174635248,2040.5145962025363,7.579278739011443
FTT:Fr,EV truck mandates,37,2027.40035390035,2030.5799612552364,3.179607354886457
FTT:Fr,EV truck mandates,38,2026.7124726159616,2029.1220068749094,2.409534258947815
FTT:Fr,EV truck mandates,42,2027.6145686025334,2029.9274193603512,2.3128507578178414
FTT:Fr,EV truck mandates,43,2026.081347333104,2027.5955925366156,1.5142452035115639
FTT:Fr,EV truck mandates,44,2027.745730246034,2030.9645346897726,3.2188044437384633
FTT:Fr,EV truck mandates,45,2033.4954571921066,2042.1378162528458,8.642359060739182
FTT:Fr,EV truck mandates,47,2033.4472468105469,2041.972112833102,8.524866022555216
FTT:Fr,EV truck mandates,48,2027.6034509579079,2030.7276528489976,3.124201891089797
FTT:Fr,EV truck mandates,49,2026.9262847856119,2029.2653889515032,2.3391041658912854
FTT:Fr,EV truck mandates,50,2027.5705565768433,2030.7835501855475,3.2129936087042097
FTT:Fr,EV truck mandates,51,2030.5695211466211,2036.0497229418622,5.480201795241101
FTT:Fr,EV truck mandates,52,2032.4310041809183,2039.3785499192475,6.947545738329154
FTT:Fr,EV truck mandates,53,2032.3977659541645,2040.9435453958786,8.545779441714103
FTT:Fr,EV truck mandates,54,2031.0000693536922,2036.8904301448388,5.890360791146577
FTT:Fr,EV truck mandates,56,2033.377297089081,2040.715108885668,7.337811796587175
FTT:Fr,EV truck mandates,57,2028.9854789360825,2033.6231461585608,4.637667222478285
FTT:Fr,EV truck mandates,58,2034.6017723226057,2043.469055275407,8.86728295280136
FTT:Fr,EV truck mandates,59,2033.8525784592475,2042.7256236849464,8.873045225698888
FTT:Fr,EV truck mandates,61,2031.7643306902162,2038.8851575554804,7.120826865264235
FTT:Fr,EV truck mandates,62,2031.6348698948018,2038.277963184678,6.643093289876106
FTT:Fr,EV truck mandates,63,2034.6061188795663,2043.8722399500282,9.26612107046185
FTT:Fr,EV truck mandates,64,2031.53847621846,2037.9006993580226,6.36222313956273
FTT:Fr,EV truck mandates,65,2033.6223315409939,2042.3820416140322,8.759710073038377
FTT:Fr,EV truck mandates,66,2035.3765183906871,2045.307321190855,9.93080280016784
FTT:Fr,EV truck mandates,67,2027.8156092080367,2031.3512895707079,3.535680362671201
FTT:Fr,EV truck mandates,68,2029.4507807033692,2034.6603039014187,5.20952319804951
FTT:Fr,EV truck mandates,69,2033.5288124703193,2041.603128347807,8.074315877487606
FTT:Fr,EV truck mandates,70,2040.4488837851534,2048.1927282433476,7.743844458194189
FTT:Fr,EV truck mandates,71,2035.756809517323,2045.1625150668253,9.405705549502272
FTT:Fr,All mandates,1,2027.2717740252515,2029.8655082638008,2.5937342385493594
FTT:Fr,All mandates,2,2027.3213913990473,2029.8457224027813,2.524331003734005
FTT:Fr,All mandates,3,2027.7660963269898,2030.8259613870348,3.059865060045013
FTT:Fr,All mandates,4,2033.224625545918,2041.9490987286863,8.724473182768406
FTT:Fr,All mandates,5,2028.669900000876,2032.7445484955595,4.074648494683515
FTT:Fr,All mandates,6,2028.6012837392225,2032.1879221015117,3.58663836228925
FTT:Fr,All mandates,7,2027.309861918335,2030.2285099977469,2.9186480794119234
FTT:Fr,All mandates,8,2032.8553486961048,2040.968745204531,8.113396508426149
FTT:Fr,All mandates,9,2026.7494277314536,2028.9897472883672,2.2403195569136187
FTT:Fr,All mandates,10,2027.162851618733,2029.675934394918,2.5130827761850014
FTT:Fr,All mandates,11,2025.9878691439,2027.4193337006925,1.4314645567924345
FTT:Fr,All mandates,12,2028.2969000662476,2032.312424004896,4.015523938648357
FTT:Fr,All mandates,13,2026.8070275649306,2029.1549859431996,2.3479583782689133
FTT:Fr,All mandates,14,2025.6569198548993,2026.855250392774,1.1983305378746536
FTT:Fr,All mandates,15,2028.832906031223,2033.163540968809,4.330634937585955
FTT:Fr,All mandates,16,2027.9079142959738,2031.2844604043692,3.3765461083953596
FTT:Fr,All mandates,17,2030.3349317681939,2036.0652979858705,5.730366217676647
FTT:Fr,All mandates,18,2034.1031210849958,2042.4473782510217,8.344257166025955
FTT:Fr,All mandates,19,2027.7833722428359,2030.9840168374099,3.200644594573987
FTT:Fr,All mandates,20,2026.1731870361912,2027.9810813972363,1.8078943610451006
FTT:Fr,All mandates,21,2028.5947411482703,2032.4302645738846,3.835523425614383
FTT:Fr,All mandates,22,2032.1872227753302,2039.8923672853966,7.705144510066475
FTT:Fr,All mandates,23,2028.3887696108332,2032.5441734966803,4.155403885847136
FTT:Fr,All mandates,24,2027.9126124932561,2031.141036684328,3.228424191071781
FTT:Fr,All mandates,25,2029.6914479313564,2034.477624619161,4.786176687804527
FTT:Fr,All mandates,26,2028.6728930656473,2032.8173803063876,4.144487240740318
FTT:Fr,All mandates,27,2030.1802863531361,2035.8408822027425,5.660595849606352
FTT:Fr,All mandates,29,2023.6480547308297,2023.6480547308297,-0.0
FTT:Fr,All mandates,31,2032.1445421287508,2039.716362516254,7.571820387503294
FTT:Fr,All mandates,32,2025.9776699310394,2027.5213951959706,1.543725264931254
FTT:Fr,All mandates,33,2027.7150082268658,2030.8336668982288,3.1186586713629367
FTT:Fr,All mandates,34,2028.0381430633036,2032.147348991531,4.109205928227539
FTT:Fr,All mandates,35,2030.3674930621287,2036.0773272960573,5.709834233928632
FTT:Fr,All mandates,36,2032.6668742815207,2040.5145962025363,7.847721921015591
FTT:Fr,All mandates,37,2027.3645936982855,2030.5799612552364,3.2153675569509232
FTT:Fr,All mandates,38,2026.6669304368795,2029.1220068749094,2.4550764380298915
FTT:Fr,All mandates,42,2027.3118471473738,2029.9274193603512,2.6155722129774404
FTT:Fr,All mandates,43,2026.073229249404,2027.5955925366156,1.5223632872116468
FTT:Fr,All mandates,44,2027.648647422532,2030.9645346897726,3.3158872672406687
FTT:Fr,All mandates,45,2033.2276484614456,2042.1378162528458,8.910167791400227
FTT:Fr,All mandates,47,2033.1808244466238,2041.972112833102,8.7912883864783
FTT:Fr,All mandates,48,2027.4622224716804,2030.7276528489976,3.265430377317216
FTT:Fr,All mandates,49,2026.9299188106042,2029.2653889515032,2.335470140898906
FTT:Fr,All mandates,50,2027.599073166149,2030.7835501855475,3.1844770193984004
FTT:Fr,All mandates,51,2030.4205823784232,2036.0497229418622,5.629140563439023
FTT:Fr,All mandates,52,2032.1781649487502,2039.3785499192475,7.200384970497225
FTT:Fr,All mandates,53,2032.1940204754653,2040.9435453958786,8.74952492041325
FTT:Fr,All mandates,54,2030.850356477693,2036.8904301448388,6.040073667145862
FTT:Fr,All mandates,56,2033.114941118121,2040.715108885668,7.600167767547191
FTT:Fr,All mandates,57,2028.7984593942424,2033.6231461585608,4.824686764318358
FTT:Fr,All mandates,58,2034.2977428956062,2043.469055275407,9.171312379800838
FTT:Fr,All mandates,59,2033.5880957827148,2042.7256236849464,9.137527902231568
FTT:Fr,All mandates,61,2031.4991601006404,2038.8851575554804,7.3859974548399805
FTT:Fr,All mandates,62,2031.4801568021246,2038.277963184678,6.79780638255329
FTT:Fr,All mandates,63,2034.3399507987913,2043.8722399500282,9.53228915123691
FTT:Fr,All mandates,64,2031.3007673259992,2037.9006993580226,6.599932032023389
FTT:Fr,All mandates,65,2033.3294241012122,2042.3820416140322,9.052617512820007
FTT:Fr,All mandates,66,2034.6874269451955,2045.307321190855,10.619894245659452
FTT:Fr,All mandates,67,2027.7129871976804,2031.3512895707079,3.6383023730275
FTT:Fr,All mandates,68,2029.2613799340434,2034.6603039014187,5.398923967375367
FTT:Fr,All mandates,69,2033.2315928143687,2041.603128347807,8.371535533438191
FTT:Fr,All mandates,70,2039.9403285546834,2048.1927282433476,8.252399688664127
FTT:Fr,All mandates,71,2035.5406310684386,2045.1625150668253,9.621883998386693
