Model,Technology,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
FTT:P,Coal,9.4530737978585,10.239392357852099,10.437221285766801,11.27365126801022,10.880210927719146,10.50798165757638,10.022929286977677,9.383756772192953,8.862325351121735,8.259777275086753,7.6286554886503986,6.849749592134639,6.246172483948691,5.721730397767732,5.253740036915399,4.852401751413156,4.484145800328551,4.161127930003869,3.8609037061597715,3.5875346419531056,3.32920813024285,3.085017314944906,2.8698067998258585,2.6782439372633635,2.494929260177576,2.3359911287784763,2.187246675311262,2.0450930301559422,1.911018922403466,1.784367279843884,1.6648313205553171
FTT:P,Gas and oil,7.054337801372801,7.336828727600998,7.311023913526399,7.272574981007659,7.5827811236072025,7.167745376357932,6.766633213606508,6.3251441606399625,5.760402159168736,5.333324060382799,4.997529235282962,4.678727971472148,4.3618751315196,4.005466427287852,3.705328881091739,3.376864357260833,3.045847320064043,2.7261817325612556,2.430851306968703,2.160379410013931,1.9110211611003327,1.69162274952991,1.5005080593340772,1.3376776824543455,1.2028694252390755,1.085911687931496,0.9723892051599763,0.8717463332761074,0.7803349456433641,0.7002216300012613,0.6292930842102556
FTT:P,Nuclear,2.6764494310000004,2.813208224,2.685464006,2.5194463673349463,2.528420828840147,2.6325980802599926,2.736913720593419,2.850946919983921,2.9456702434625006,3.027819854217688,3.098687376957334,3.156795052366377,3.1895809596175546,3.149936137059344,3.133816603220717,3.120788209175576,3.0901371682151386,3.0487790513560724,3.006260258720147,2.9614144094524018,2.925287836768964,2.8916291658966973,2.852272953790907,2.8139404349634782,2.767208431668822,2.7163701879125592,2.676495685632459,2.632691680368178,2.601021868451807,2.566078150542491,2.5309944267771254
FTT:P,Biomass + other,4.530776620999999,4.476472650000001,4.548022869000001,3.7207310140724057,3.6725307732032713,3.8544020357174626,4.039401278381844,4.253111775357426,4.477746593915469,4.700297448048672,4.914051220795877,5.125430335996598,5.295682277102984,5.457655145229556,5.58018210052046,5.6821422620585995,5.758021793310428,5.8137739131985375,5.851958065536645,5.878309594395668,5.892324345080015,5.897779918928333,5.886699659964344,5.873589248088168,5.8482448515073555,5.828830414790252,5.787234481047856,5.761394006130851,5.720472036128466,5.676953148842536,5.628557265123342
FTT:P,Hydropower,4.456753098999999,4.401343764000001,4.4698210870000015,3.6192691100650967,3.556162701941852,3.7331492541920945,3.9141850905052995,4.124132081303604,4.3454259554044565,4.566495174492339,4.780397577111316,4.993018559764727,5.166158141461009,5.331355996451199,5.45776001767616,5.563956431589252,5.644646041220014,5.705473456880401,5.748610069971513,5.779928856512743,5.7989044871851,5.81013984270831,5.808764884213377,5.800583151957037,5.7799982057112995,5.764394175506291,5.726498512108321,5.7042192036125945,5.666747278786473,5.626501046576543,5.581253064196545
FTT:P,Offshore wind,0.10789201586334064,0.1420136761576398,0.1666856844876785,0.23478063046990957,0.26242599391195187,0.29454081892662554,0.32643465775465086,0.35872107418281185,0.39173335833799144,0.4222452062232654,0.4516188919469457,0.47868361758320577,0.5031104939451383,0.5257024190660738,0.5486607462300769,0.5685915867233576,0.5848660733209353,0.600282060209241,0.6132833971380922,0.6246821498277122,0.6321818626145668,0.6419991208343002,0.6505828154463993,0.6581565619321659,0.6659444221158192,0.6715521959743809,0.6758804041544101,0.6836552003696728,0.6908367124552097,0.6999576850429551,0.710193520678754
FTT:P,Onshore wind,1.4957843283566596,1.7256466580123606,1.9567200368823212,2.3614109417141202,2.7107235806253667,3.294761054097134,3.9257877085267947,4.653603594880344,5.372360384953842,6.04754455488928,6.683542537899804,7.2804271234376925,7.8008120689693765,8.33866554628958,8.826634309922989,9.299574939276836,9.747331571605427,10.19899253908243,10.640750969050805,11.070756833767902,11.495053436527334,11.901373518683377,12.290082492920611,12.647772706727853,12.988552338809907,13.297518751423915,13.610977926270579,13.870556656307317,14.10774454754189,14.292206631446811,14.450384617078624
FTT:P,Solar,0.8397008184599999,1.03664648434,1.3105815253499993,1.7885078076491545,2.0476009440187846,2.51403695444259,3.059884733994651,3.72010847793093,4.473754173167359,5.297257977165727,6.1802815129167055,7.128930983314376,8.100486123832795,9.154359350099753,10.21685336057142,11.326839306245923,12.450039493007582,13.589452673522171,14.74651322040822,15.924795599557543,17.10490080253033,18.30566345807223,19.521601978564924,20.745376787320133,21.995273300102774,23.24999410574656,24.505551625242322,25.74835297209273,26.989979292170254,28.24430302346239,29.514910168902723
FTT:H,Coal,0.4168668963052102,0.40456959784469304,0.39366697011754065,0.38444916607106616,0.3616799187540034,0.3358013365850567,0.3115274491105364,0.2884139786499241,0.26669453688342304,0.246381502001454,0.22734625528599864,0.20887610369909232,0.1917270129372067,0.17580568672230595,0.161038282940224,0.14735898355244978,0.13470110555138184,0.12300330079222313,0.11220991868813845,0.10227440202173858,0.09315826389206493,0.0848364866347653,0.07727118064701542,0.07042585308855387,0.06424326844595286,0.058650085378233845,0.05357266120596849,0.04895261621495451,0.04474233078767281,0.04090183840947628,0.037397901029969455
FTT:H,Oil,0.8338683528667437,0.7971551692443802,0.7617919816692375,0.7287133110606291,0.6912407142381961,0.6540727793750646,0.6194947503934654,0.5865800066257019,0.555072442746056,0.5248100629336823,0.4956913828919278,0.4670592054590513,0.43962199442290245,0.4133452078574397,0.38820765261890466,0.36419760781719585,0.34126035218891143,0.31941324734288434,0.2986293998457329,0.2788616051211668,0.260061075143406,0.24222892048892425,0.22531262693790197,0.2093047845437296,0.19419253786871543,0.17995319790879769,0.16655793626603876,0.15399878942960063,0.14228087031687386,0.13142106576948587,0.12141243797315958
