,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil,0.0,0.0,1.902,11.0908,1.9632,5.0277,2.7331,4.0612,2.4186,2.4989,2.5097,2.4272,2.4382,2.4541,2.4769,2.5041,2.5345,2.5683,2.6034,2.6424,2.6803,2.68,2.6744,2.6841,2.6953,2.7049,2.7026,2.7006,2.6961,2.693,2.6901,2.6878,2.6851,2.6852,2.687,2.6907,2.6965,2.7048,2.7151,2.7279,2.7432,2.761,2.7814,2.8045,2.8304,2.8591,2.8906,2.9249,2.9618,3.0005,3.0408
3 Coal,0.0,0.0,24.2058,24.2878,22.9346,23.9858,24.469,24.2596,23.4469,24.2666,24.3555,23.4054,23.1789,22.8016,22.2798,21.5919,20.7457,19.7692,18.6919,17.5919,16.4901,15.1777,13.8623,12.6981,11.6974,10.8469,10.0934,9.4686,8.9426,8.5094,8.1486,7.8495,7.596,7.3873,7.214,7.0709,6.9543,6.8612,6.788,6.733,6.6945,6.6711,6.6614,6.6649,6.6808,6.7082,6.7467,6.7958,6.8545,6.9204,6.9932
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,0.031,0.0845,0.1264,0.1609,0.1758,0.1868,0.191,0.2028,0.2156,0.2299,0.2453,0.2619,0.2798,0.2987,0.3191,0.3408,0.358,0.3735,0.3906,0.4078,0.4247,0.4395,0.454,0.4677,0.4812,0.4943,0.507,0.5192,0.5315,0.5438,0.556,0.5683,0.5807,0.5933,0.6061,0.6192,0.6326,0.6464,0.6607,0.6755,0.6908,0.7068,0.7234,0.7406,0.7582,0.7762
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.1613,0.3732,0.7116,0.7259,0.7731,0.7996,0.7953,0.8208,0.8481,0.8779,0.9094,0.9421,0.9762,1.011,1.0481,1.0866,1.1085,1.1236,1.1426,1.1612,1.178,1.1886,1.1983,1.2059,1.2132,1.2196,1.2255,1.2304,1.2358,1.2414,1.2472,1.2535,1.2604,1.2678,1.2758,1.2847,1.2944,1.3049,1.3164,1.329,1.3426,1.3572,1.373,1.3897,1.4071,1.425
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,0.0008,0.0012,0.002,0.0024,0.0026,0.0027,0.0028,0.003,0.0031,0.0033,0.0035,0.0038,0.004,0.0043,0.0045,0.0049,0.0051,0.0053,0.0056,0.0058,0.006,0.0063,0.0065,0.0067,0.0069,0.0071,0.0073,0.0075,0.0077,0.0079,0.008,0.0082,0.0084,0.0086,0.0088,0.0091,0.0093,0.0095,0.0097,0.01,0.0102,0.0105,0.0108,0.0111,0.0113,0.0116
7 CCGT,0.0,0.0,9.4609,25.5665,15.6452,23.7509,17.0509,21.7536,19.036,20.1781,20.7612,20.4478,20.7415,20.9031,20.947,20.8515,20.6383,20.3486,20.0199,19.7415,19.5702,19.3585,19.3247,19.6762,20.3253,21.2212,22.2492,23.4773,24.8462,26.3717,28.0204,29.7733,31.5951,33.5112,35.4963,37.5374,39.6258,41.752,43.9,46.0632,48.2325,50.3989,52.5536,54.6919,56.8096,58.8975,60.9535,62.9725,64.9426,66.8412,68.6614
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,0.0262,0.0507,0.1114,0.1218,0.133,0.1409,0.1436,0.1518,0.1606,0.1703,0.1807,0.1918,0.2037,0.2162,0.2296,0.2437,0.2544,0.2638,0.2744,0.285,0.2953,0.3041,0.3126,0.3204,0.3281,0.3354,0.3424,0.349,0.3556,0.362,0.3684,0.3747,0.3811,0.3875,0.3939,0.4005,0.4071,0.414,0.421,0.4282,0.4357,0.4435,0.4515,0.4598,0.4682,0.4767
9 Solid Biomass,0.0,0.0,0.2216,0.3267,0.3752,0.4411,0.4959,0.4723,0.4523,0.5217,0.5829,0.6247,0.6923,0.7655,0.8449,0.9297,1.0192,1.1132,1.2106,1.3126,1.4179,1.5017,1.5751,1.6526,1.727,1.7966,1.8541,1.908,1.9562,2.002,2.0448,2.0851,2.1226,2.1598,2.1964,2.2327,2.269,2.3059,2.3431,2.3813,2.4206,2.4612,2.5032,2.5471,2.5929,2.6408,2.6909,2.7435,2.7982,2.8545,2.9123
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,0.0004,0.0013,0.0018,0.0024,0.0026,0.0029,0.003,0.0032,0.0035,0.0038,0.0041,0.0045,0.0049,0.0053,0.0058,0.0063,0.0068,0.0073,0.0078,0.0084,0.009,0.0096,0.0102,0.0108,0.0114,0.012,0.0127,0.0134,0.0141,0.0148,0.0156,0.0164,0.0173,0.0182,0.0191,0.0201,0.0211,0.0222,0.0234,0.0246,0.0259,0.0273,0.0287,0.0303,0.0319,0.0336
11 BIGCC,0.0,0.0,0.0,0.0,0.0,0.0023,0.0045,0.0075,0.0087,0.0096,0.0103,0.0106,0.0114,0.0123,0.0132,0.0143,0.0155,0.0168,0.0182,0.0197,0.0213,0.0227,0.024,0.0255,0.0272,0.0289,0.0306,0.0323,0.0341,0.0359,0.0378,0.0397,0.0416,0.0436,0.0457,0.0479,0.0502,0.0526,0.055,0.0576,0.0603,0.0632,0.0661,0.0693,0.0726,0.0761,0.0797,0.0836,0.0877,0.092,0.0965
12 BIGCC + CCS,0.0,0.0,0.0,0.0,0.0,0.0012,0.0022,0.0036,0.0042,0.0046,0.005,0.0051,0.0054,0.0058,0.0062,0.0067,0.0072,0.0078,0.0084,0.009,0.0097,0.0103,0.0108,0.0114,0.0121,0.0127,0.0134,0.0141,0.0147,0.0154,0.0161,0.0168,0.0175,0.0182,0.0189,0.0197,0.0205,0.0213,0.0222,0.0231,0.024,0.025,0.026,0.0271,0.0282,0.0294,0.0306,0.0319,0.0333,0.0347,0.0362
13 Biogas,0.0,0.0,0.6046,1.2915,0.6417,0.8865,0.5832,0.7008,0.5839,0.6746,0.7552,0.8119,0.9033,1.0031,1.1125,1.2308,1.3578,1.4935,1.6369,1.7907,1.9532,2.0906,2.2182,2.3569,2.4976,2.6371,2.7645,2.89,3.0099,3.1283,3.244,3.3571,3.4666,3.5765,3.6859,3.7949,3.9039,4.0135,4.1231,4.2333,4.3439,4.4552,4.567,4.6794,4.7925,4.906,5.0199,5.1341,5.2479,5.3603,5.4709
