,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Nuclear,3969.0,4141.0,3915.0,2891.0,4091.0,4077.0,3960.0,3402.478,3514.77,3984.019,4692.8223,4923.5698,5522.1948,6221.3384,7038.0542,7992.0654,9127.9287,10457.6338,11979.0879,13641.2607,15445.208,17181.1797,19110.1328,21262.3125,23623.2617,26045.1055,28374.4531,30660.582,32979.2344,35270.1172,37540.957,39905.082,42244.875,44509.6914,46683.1445,48791.2773,51122.6094,53451.2891,55635.8438,57733.4688,59695.5039,60929.7383,61830.5547,62530.0391,63027.6641,63286.043,63204.3047,62883.6641,62391.8438,61827.3008,61102.2812
2 Oil,1253.0,1406.0,1059.0,1203.0,1906.0,1330.308,1277.562,1184.545,1303.4659,1507.9066,1645.1757,1596.3339,1654.1416,1707.2673,1730.0895,1699.6085,1555.2815,1165.7585,761.5642,813.5051,1260.4865,2091.282,2360.7849,2356.365,2288.9927,2257.9133,2289.3359,2321.2881,2350.2617,2373.2961,2387.7847,2405.9954,2414.6133,2412.636,2408.6426,2401.073,2409.375,2409.3508,2411.4912,2415.9619,2418.9854,2416.8057,2428.9199,2453.8767,2493.1116,2541.218,2590.9221,2647.155,2716.5479,2779.7698,2849.9409
3 Coal,25800.0,24738.0,27313.0,27539.0,32420.0,42019.9961,39061.2695,33520.8711,29692.2637,26568.8594,24679.2207,21142.4902,20044.4961,19211.2402,18529.2656,17940.4531,17423.1719,16944.6074,16431.1543,15853.7598,15227.9355,14516.0088,13860.2451,13089.1084,12223.1221,11502.8291,11017.7158,10644.6475,10337.4961,10055.6465,9800.0059,9583.3789,9384.5771,9189.7549,8999.4326,8820.2656,8686.4912,8575.4922,8463.6719,8366.1592,8278.8447,8172.2407,8076.9185,8013.3652,7980.5391,7970.2334,7974.0493,7992.8799,8031.1206,8097.6113,8173.1411
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,52.7889,98.6396,127.6175,151.4911,174.8596,201.9815,207.8334,228.5304,252.2049,278.9979,309.1529,344.2066,383.9453,427.5984,472.3186,516.7191,552.1293,583.3103,609.1223,617.0663,614.6707,638.0036,665.1622,693.6756,720.8238,747.0009,774.3203,800.6558,825.2968,848.3708,870.7617,897.7655,925.9456,953.3542,981.7331,1010.8439,1031.7601,1051.4093,1072.6637,1095.7653,1119.9688,1143.5771,1167.6671,1193.0377,1221.1401,1249.5112
5 IGCC,0.0,0.0,0.0,0.0,0.0,105.5779,197.2791,255.2351,302.9823,337.544,382.2357,386.9457,416.7021,449.2167,483.8795,520.0439,558.3709,597.1658,633.5965,666.6492,696.3702,713.8805,723.1143,718.7814,691.972,665.7866,672.9421,686.9883,701.843,715.8179,728.0643,740.6907,751.2515,759.2816,765.9801,771.5542,780.9904,789.5042,797.6678,806.2104,813.9271,821.0659,828.1918,836.4702,846.1198,856.5992,866.1214,875.9561,887.7844,899.2377,911.6758
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,1.2948,2.482,3.4622,4.4346,5.2364,5.8012,5.8185,6.2296,6.6739,7.1129,7.4993,7.7454,7.6757,7.162,7.2192,7.999,9.6728,11.5157,12.341,12.0273,10.9656,11.2902,11.7635,12.2496,12.7125,13.1428,13.5988,13.9994,14.1775,14.5225,14.8475,15.267,15.4857,15.8913,16.3247,16.5824,16.9461,17.3562,17.818,18.3364,18.8888,19.4315,19.9947,20.7937,21.4074,22.1978
7 CCGT,75333.0,69475.0,56564.3203,56070.0195,51522.0,47213.8125,53761.5508,59171.3164,58067.1406,59984.1602,62981.3086,58103.2773,55798.8945,52957.793,49484.9375,45506.793,41331.9688,37116.3516,32996.4531,29218.9844,25800.6758,22593.4844,20040.2227,18027.1113,16555.0918,15570.9561,14978.7324,14584.6992,14266.4355,13991.8096,13738.8877,13555.6055,13379.5703,13208.959,13051.874,12906.0107,12857.5078,12828.415,12811.0723,12814.6416,12835.2041,12805.9131,12802.9111,12834.6719,12892.1396,12958.9053,12994.8965,13014.0166,13022.793,12999.6641,12946.3652
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,59.0911,134.7407,222.7277,291.7947,337.5363,379.6802,381.013,406.1446,433.0906,461.0817,489.3806,518.2902,546.1267,570.112,592.5259,614.6021,624.2337,627.0543,607.7495,569.1782,544.0136,547.6068,555.3563,563.0188,569.6717,574.5767,580.0009,583.4418,584.5569,585.1477,584.7076,587.6024,589.501,591.5204,594.0475,596.0104,594.1842,592.8547,592.7119,593.8981,595.8102,597.1367,599.0733,602.8479,605.7631,610.1721
9 Solid Biomass,7524.2749,7744.0601,7951.1582,6672.895,5633.1802,5504.0684,5563.2417,5283.7803,5559.9526,6163.1182,6820.0327,6600.8125,6719.0073,6850.9429,7002.3345,7171.9087,7365.9795,7561.1162,7736.0083,7864.8721,7912.1519,7768.5391,7546.1357,7303.4468,7065.7227,6924.8384,6901.0396,6892.4502,6889.4121,6874.1567,6851.5659,6843.6172,6831.0518,6806.9351,6773.9492,6740.541,6747.2266,6765.3242,6779.1729,6800.8301,6827.8901,6802.0112,6770.501,6751.7617,6746.3965,6748.687,6748.3242,6751.5186,6762.5801,6789.0396,6816.0928
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,6.9147,14.0486,20.1159,28.3671,32.8789,38.1748,39.5449,43.8538,48.8074,54.4315,60.7609,68.1292,76.6111,86.397,96.513,107.1058,116.3307,125.1115,132.8153,134.7956,134.3545,143.5079,153.607,164.2088,174.8844,185.6994,197.2715,209.0796,220.9327,232.8596,245.1743,259.3674,274.5367,290.1723,306.9012,324.6433,340.2274,355.8924,372.5634,390.3465,409.0322,427.9908,447.6696,468.4439,490.7444,513.9218
