,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Power own use & trans.,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,730.0,678.0623,606.064,681.0582,674.0583,636.0597,613.0594,609.0594,584.0598,569.5583,555.4169,559.3859,563.2882,566.8537,570.6315,574.6273,587.1534,599.3659,611.8107,624.2629,636.9288,651.1061,665.3163,679.8226,694.6736,709.7067,721.1956,732.7394,744.4822,756.4038,768.3484,773.9368,779.8474,785.3487,791.6929,797.5965,800.3939,803.084,805.9329,808.9354,811.9818,812.3924,812.897,813.3046,813.6471,814.134,813.5079,812.5151,812.0508,811.2203,810.7808
3 Hydrogen production,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4 Iron & steel,330.0,331.1,308.1,327.1,326.1,317.1,243.1,232.1,242.3202,240.5725,231.4278,228.7075,228.3208,226.817,225.4105,224.6395,224.2505,223.1182,222.0732,221.1438,220.9566,220.7706,219.9059,219.0625,218.3254,217.6136,216.9594,216.3315,215.7756,215.2802,216.2897,217.048,216.1713,215.4489,214.8104,214.2985,213.8682,213.5438,213.2431,213.0156,212.8394,212.6593,212.4307,212.1768,211.8786,211.5473,211.1908,210.7908,210.3638,209.9268,209.396
5 Non-ferrous metals,578.0,598.2737,431.3496,380.3752,384.3667,379.4667,387.4564,369.4727,351.4909,340.8387,330.5094,331.7579,331.4597,331.9214,332.5621,333.3597,333.0124,332.5941,332.1873,331.8081,331.5955,327.7314,324.0108,320.0874,316.3001,312.5229,309.1907,305.5675,301.9088,298.3156,294.7882,293.2471,291.5913,290.0485,288.4561,286.9089,286.0882,285.3637,284.4549,283.6023,282.77,281.1671,279.5548,277.9685,276.4427,274.816,269.9792,265.1779,260.4156,255.8217,251.088
6 Chemicals,1588.0,1516.6626,1504.6505,1420.6705,1330.6559,1342.6425,1296.6699,1309.6848,1312.6886,1290.4738,1268.636,1270.6233,1270.903,1273.9554,1277.1331,1279.7649,1274.8177,1269.2687,1263.7246,1259.1042,1255.579,1235.2732,1215.965,1196.853,1177.9794,1159.4448,1164.3958,1168.9738,1173.1558,1177.1459,1180.6147,1180.8632,1180.7344,1180.6655,1180.366,1180.3981,1197.1285,1213.903,1231.1321,1248.3585,1265.5686,1261.0004,1256.2976,1251.6567,1247.0319,1241.877,1232.9318,1224.2184,1214.6654,1205.5211,1196.5406
7 Non-metallics nes,624.9999,602.8235,579.8266,577.845,538.8519,524.8876,536.8766,530.8716,542.8645,528.8239,515.1464,510.0938,501.8043,494.6208,487.9367,481.658,483.4965,485.3754,487.4303,489.6928,492.2944,489.3146,486.4473,483.3649,480.162,477.0234,472.4334,467.345,461.867,456.2676,450.5894,447.1744,443.6866,440.2444,436.8809,433.5293,434.3403,435.3005,436.2203,437.1927,438.237,438.1885,438.3202,438.4736,438.8528,439.0051,438.5238,438.0529,437.4244,436.8297,436.3352
8 Ore-extra.(non-energy),11.0,9.1261,9.1261,12.1037,12.1037,8.1365,8.1365,2.3029,9.1261,8.8802,8.6405,8.7453,8.7529,8.822,8.887,8.9632,9.155,9.3571,9.5586,9.7636,9.9801,10.2188,10.4621,10.7023,10.9469,11.1994,11.4171,11.6151,11.8123,12.0129,12.2152,12.3082,12.3982,12.5009,12.5875,12.6872,12.729,12.7791,12.816,12.8557,12.8956,12.8982,12.9028,12.9048,12.9149,12.9138,12.9046,12.8963,12.8756,12.8665,12.8457
"9 Food, drink & tob.",991.0001,973.718,957.72,952.7249,914.7282,926.6992,941.707,950.7182,1015.7223,997.7584,980.1125,973.058,966.1844,960.362,954.8115,948.6898,958.7971,967.9059,976.9823,987.0753,997.1949,996.8317,997.0795,997.2748,997.8589,998.9136,998.8275,999.0606,999.4474,999.7624,999.7676,1001.5341,1002.7442,1003.6514,1004.2884,1004.7676,1007.1777,1009.3538,1011.5475,1013.6017,1015.2883,1016.2532,1017.4619,1019.306,1021.5477,1023.7403,1024.9717,1027.5767,1030.119,1032.9305,1036.6898
"10 Tex., cloth. & footw.",262.0,256.7208,249.7136,248.7169,233.7266,230.6406,231.641,233.6397,233.6329,220.0535,207.2617,198.9128,190.4802,182.4799,174.8216,167.5435,163.7282,159.9208,156.182,152.5334,148.98,145.0225,141.1515,137.3319,133.6804,130.112,126.6105,123.091,119.7112,116.3911,113.1722,111.1745,109.1953,107.2834,105.3656,103.4996,101.6593,99.8766,98.1239,96.3079,94.5872,92.8267,90.9826,89.2231,87.5033,85.7957,84.4281,83.0603,81.7579,80.5045,79.2627
