,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Nuclear,0.0,0.0,0.0,84.0926,84.0926,84.0926,84.0926,84.0926,84.0926,54161.8398,53866.4297,53703.4492,53572.0703,53432.832,53293.5664,53153.2852,53013.1406,52872.5078,52731.0273,52587.9844,52443.0156,52305.918,52168.0742,52028.8086,51887.6016,51744.4609,51603.7773,51460.9453,51315.9102,51168.4219,51018.5977,50868.8672,50722.7227,50580.1172,50436.0039,50301.2773,50170.6289,50043.9766,49921.9766,49805.8125,49696.8125,49596.0234,49503.4531,49420.1836,49345.7969,49279.6172,49221.4727,49170.0,49125.4492,49082.8984,49040.4844
2 Oil,0.0,0.0,0.0,320.9164,312.9518,308.3551,320.2167,378.3103,330.3959,328.1127,332.3455,333.4864,334.5179,336.7677,340.1266,353.3346,404.9313,566.3361,416.5801,390.2793,379.8256,370.5321,367.9586,371.4512,372.0802,376.9417,381.1737,384.2431,388.8278,392.5806,392.4262,392.7589,391.4538,388.2415,384.1933,379.1325,374.8588,370.7549,367.3568,364.5914,362.2322,358.4257,355.2234,352.4724,350.167,348.1607,346.4942,344.9643,343.7414,342.6556,341.8078
3 Coal,0.0,0.0,0.0,95.1613,95.3344,95.4672,95.8319,96.4012,98.5313,109.3798,113.522,114.7099,116.3943,118.3998,120.6256,123.0983,125.8041,128.6915,131.3269,134.0511,136.9433,139.6619,142.1676,144.5969,146.7319,148.8277,150.7357,152.6145,154.3829,156.104,157.707,159.2134,160.6412,161.9686,163.0491,163.9416,164.7227,165.3734,166.0358,166.7354,167.5033,166.0686,164.7296,163.511,162.3709,161.3098,160.3269,159.3991,158.5017,157.6296,156.7773
4 Coal + CCS,0.0,0.0,0.0,143.6367,143.6367,170.6524,171.4656,171.7506,171.719,167.9943,167.3328,166.3415,166.008,166.0607,166.3955,166.8912,167.5244,168.2601,168.9626,169.7615,170.5479,171.408,172.3197,173.3156,174.2766,175.3066,176.3416,177.4917,178.5832,179.6897,180.7307,181.5538,182.1934,182.6664,182.6096,182.3251,181.7905,181.2209,180.5426,180.0102,179.4062,178.5922,177.8222,177.1173,176.437,175.7331,175.1494,174.6148,174.0598,173.6028,173.1141
5 IGCC,0.0,0.0,0.0,239.1685,239.1685,235.7928,231.8835,230.4532,236.8359,247.1551,251.5915,251.2335,251.9986,254.1057,257.3678,262.0205,268.0693,275.3864,280.6547,286.8056,293.163,299.2392,305.5263,312.6635,318.7021,325.6172,332.1292,338.3422,344.6931,350.7325,355.1298,358.7878,360.8582,360.4002,357.58,351.9306,345.8857,338.5599,331.625,324.9975,318.8822,310.5067,303.0034,296.3631,290.4953,285.3817,280.7614,276.6485,273.1632,270.0869,267.4502
6 IGCC + CCS,0.0,0.0,0.0,446.9908,446.9908,446.4008,550.3473,670.0043,599.3616,545.5894,557.855,553.7234,552.8834,560.0073,575.7028,604.6085,654.7063,723.8109,703.9661,696.6447,694.2519,687.0284,684.4059,695.4246,694.6679,707.2921,718.4031,722.5831,734.5643,744.5554,741.1093,741.0539,734.2302,714.6404,692.1758,660.1616,632.1307,603.4174,579.1086,558.1826,539.9163,521.8106,506.5629,493.7269,482.8808,473.6323,465.7401,458.9757,453.5811,448.7686,445.1323
7 CCGT,0.0,0.0,0.0,91.582,92.2967,93.7082,91.7753,93.7672,93.8238,99.3982,102.2097,103.6605,105.7656,108.3243,111.474,115.216,119.4472,124.1596,128.3545,132.3925,136.0848,139.4332,142.4907,145.4389,147.9553,150.4263,152.6167,154.6832,156.5756,158.3199,159.7931,160.9483,161.7712,162.0854,161.7527,160.7348,159.1998,157.174,154.8862,152.5816,150.2583,146.932,143.9208,141.2318,138.9081,136.89,135.1465,133.6477,132.3964,131.3426,130.4694
8 CCGT + CCS,0.0,0.0,0.0,167.8867,167.8867,187.03,187.9539,188.2762,188.3836,185.5869,185.9302,185.4973,185.5888,186.4309,187.9971,190.3724,193.5579,197.5015,199.4585,202.0656,204.8768,207.642,210.7085,214.4832,217.4625,221.1545,224.5917,227.6806,231.0433,234.2537,236.3834,238.2241,239.1802,238.371,236.2989,232.2804,227.9561,223.0075,218.2818,213.8231,209.6767,205.4844,201.8178,198.5878,195.7944,193.3951,191.241,189.3575,187.8231,186.4721,185.4243
9 Solid Biomass,0.0,0.0,0.0,193.9061,192.901,193.1757,192.8018,192.9627,191.377,189.8833,189.1743,188.8445,188.9119,189.0407,189.4703,190.2058,191.2663,192.5813,193.9005,195.4245,196.9744,198.5963,200.2166,201.8214,203.1774,204.4833,205.6432,206.7865,207.7879,208.7311,209.542,210.1475,210.6012,210.9221,210.8902,210.6861,210.3105,209.8634,209.3189,208.8234,208.2891,207.7997,207.3345,206.9484,206.5679,206.1765,205.8742,205.5734,205.2602,204.9971,204.7161
10 S Biomass CCS,0.0,0.0,0.0,201.9592,201.9592,233.2374,232.8738,234.2062,232.9618,218.4286,214.567,213.4305,212.4256,211.7277,211.2553,210.7266,210.0137,208.9595,207.8144,206.7471,205.6347,204.7916,204.0891,203.4264,202.8144,202.196,201.6339,201.1598,200.6664,200.1458,199.6806,199.0068,198.1702,197.2662,195.9548,194.5685,192.9411,191.368,189.601,188.0363,186.3159,186.7402,187.1717,187.638,188.118,188.5568,189.1015,189.6591,190.1473,190.7561,191.307
