,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Nuclear,0.0,0.0,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2 Oil,0.0,0.0,0.2695,0.2871,0.3053,0.2835,0.2508,0.2062,0.1993,0.2014,0.2001,0.202,0.2027,0.2041,0.2038,0.204,0.2035,0.2014,0.2002,0.1967,0.1919,0.1861,0.1779,0.1661,0.1504,0.129,0.1035,0.0879,0.082,0.0774,0.0703,0.0613,0.0492,0.038,0.0328,0.0304,0.0289,0.0279,0.0271,0.0263,0.0253,0.0246,0.0243,0.0241,0.0241,0.0241,0.0242,0.0246,0.0248,0.0253,0.0255
3 Coal,0.0,0.0,0.8342,0.797,0.7989,0.8025,0.8059,0.8019,0.8106,0.8108,0.8107,0.8107,0.8105,0.8102,0.8097,0.809,0.8082,0.8072,0.806,0.8045,0.8028,0.8009,0.7986,0.796,0.7929,0.7894,0.7854,0.7807,0.7752,0.7671,0.7567,0.7455,0.734,0.7227,0.7134,0.706,0.6999,0.6944,0.6895,0.685,0.6807,0.6766,0.6726,0.6686,0.6648,0.661,0.6572,0.6534,0.6497,0.646,0.6423
4 Coal + CCS,0.0,0.0,0.7673,0.7673,0.7673,0.5886,0.6049,0.5923,0.6048,0.6049,0.6039,0.6037,0.6031,0.6024,0.6013,0.6,0.5984,0.5965,0.5945,0.5921,0.5894,0.5867,0.5838,0.5807,0.5774,0.5738,0.5697,0.5648,0.5588,0.5519,0.545,0.5375,0.5281,0.5189,0.5219,0.527,0.5309,0.5334,0.5356,0.537,0.5382,0.5393,0.5401,0.5408,0.5414,0.5419,0.5424,0.5428,0.5432,0.5435,0.5438
5 IGCC,0.0,0.0,0.3859,0.3859,0.3859,0.2619,0.2832,0.2942,0.316,0.3167,0.3168,0.3165,0.316,0.3159,0.3155,0.315,0.3143,0.3134,0.3127,0.3116,0.3101,0.3082,0.3056,0.3024,0.2984,0.2934,0.2873,0.2793,0.2691,0.2544,0.2359,0.2147,0.1905,0.1653,0.1453,0.1311,0.1213,0.1143,0.1092,0.1053,0.1023,0.0999,0.0979,0.0963,0.0949,0.0937,0.0926,0.0916,0.0907,0.0899,0.089
6 IGCC + CCS,0.0,0.0,0.3859,0.3859,0.3859,0.3029,0.2754,0.2278,0.1968,0.1987,0.1984,0.2004,0.2005,0.201,0.2006,0.2004,0.1997,0.1983,0.1972,0.195,0.1922,0.1888,0.1841,0.1779,0.1696,0.1581,0.1423,0.1248,0.1119,0.1007,0.0883,0.0757,0.0615,0.0469,0.0397,0.0364,0.0343,0.0329,0.0319,0.0312,0.0306,0.0302,0.0299,0.0297,0.0295,0.0294,0.0294,0.0293,0.0293,0.0293,0.0293
7 CCGT,0.0,0.0,0.8124,0.6339,0.6313,0.6234,0.6138,0.6006,0.5855,0.5849,0.5822,0.5763,0.5697,0.5625,0.5547,0.5463,0.5373,0.5275,0.5168,0.5051,0.4924,0.4785,0.4632,0.4462,0.4274,0.4063,0.3824,0.3556,0.3255,0.2956,0.2673,0.2385,0.2114,0.1889,0.1721,0.1596,0.15,0.1425,0.1363,0.1311,0.1268,0.1231,0.12,0.1171,0.1145,0.1121,0.1099,0.1077,0.1056,0.1035,0.1015
8 CCGT + CCS,0.0,0.0,0.514,0.514,0.514,0.2591,0.254,0.2507,0.261,0.2628,0.2637,0.2647,0.2654,0.2663,0.2669,0.2675,0.2677,0.2678,0.268,0.2678,0.2671,0.2663,0.265,0.2631,0.2605,0.2571,0.2526,0.2466,0.2389,0.2265,0.2082,0.1834,0.1469,0.1034,0.0798,0.0672,0.0598,0.055,0.0516,0.0492,0.0474,0.046,0.0448,0.0439,0.0431,0.0424,0.0418,0.0413,0.0408,0.0404,0.04
9 Solid Biomass,0.0,0.0,0.7805,0.6311,0.6374,0.631,0.6882,0.6567,0.658,0.6566,0.654,0.6518,0.649,0.646,0.6429,0.6396,0.6361,0.6324,0.6288,0.6251,0.6212,0.6169,0.6121,0.6069,0.6012,0.5949,0.5877,0.5799,0.5715,0.5622,0.5527,0.5418,0.5295,0.5296,0.5406,0.5476,0.5515,0.5538,0.5552,0.5563,0.5569,0.5574,0.5578,0.558,0.5582,0.5583,0.5584,0.5585,0.5586,0.5585,0.5584
10 S Biomass CCS,0.0,0.0,0.7677,0.7677,0.7677,0.554,0.5671,0.5627,0.5671,0.5668,0.5656,0.5653,0.565,0.5647,0.5642,0.5633,0.562,0.5604,0.5586,0.5563,0.5536,0.5509,0.5479,0.5449,0.5415,0.5379,0.5342,0.5318,0.5283,0.5237,0.5175,0.5087,0.4931,0.4784,0.4911,0.5021,0.5089,0.5139,0.517,0.52,0.5216,0.5228,0.5243,0.5256,0.5267,0.5274,0.5279,0.5284,0.5292,0.53,0.5307
