,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil,0.0,0.0,6.1247,2.4201,2.182,1.6965,2.1663,2.1431,2.0581,2.1405,2.2353,2.0452,1.9737,1.887,1.7838,1.6633,1.4915,1.3313,1.1673,1.0131,0.8801,0.7661,0.6723,0.5933,0.5267,0.4691,0.4181,0.3718,0.3292,0.2934,0.2652,0.2429,0.2245,0.2094,0.1974,0.1876,0.1797,0.1731,0.1675,0.1627,0.1585,0.1542,0.1506,0.1473,0.1443,0.1417,0.1392,0.1368,0.1346,0.1327,0.1307
3 Coal,0.0,0.0,0.0893,0.0739,0.1059,0.1366,0.0999,0.1564,0.1293,0.1539,0.1848,0.1956,0.2193,0.2468,0.2786,0.3141,0.3441,0.3776,0.4061,0.4255,0.435,0.4365,0.4334,0.4271,0.4192,0.4096,0.3983,0.3852,0.3703,0.3537,0.3355,0.3187,0.3028,0.2878,0.2748,0.2636,0.2542,0.246,0.2386,0.232,0.2259,0.22,0.2154,0.2116,0.2084,0.2061,0.204,0.2023,0.2011,0.2003,0.1997
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0007,0.0008,0.0009,0.0011,0.0011,0.0013,0.0015,0.0017,0.0019,0.0022,0.0025,0.0028,0.0032,0.0035,0.0038,0.0041,0.0044,0.0047,0.005,0.0054,0.0058,0.0061,0.0065,0.0069,0.0072,0.0076,0.0079,0.0082,0.0086,0.0089,0.0093,0.0098,0.0102,0.0106,0.011,0.0114,0.0119,0.0123,0.0128,0.0132,0.0137,0.0141,0.0146,0.015
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.0007,0.0011,0.0025,0.0029,0.0034,0.0039,0.0041,0.0045,0.0051,0.0057,0.0064,0.0071,0.0079,0.0088,0.0095,0.0102,0.0107,0.0112,0.0116,0.0121,0.0125,0.0129,0.0133,0.0137,0.0141,0.0144,0.0147,0.0149,0.015,0.0152,0.0153,0.0156,0.0158,0.016,0.0163,0.0165,0.0167,0.0169,0.0171,0.0173,0.0174,0.0176,0.0178,0.0179,0.0181,0.0182
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004
7 CCGT,0.0,0.0,0.0282,0.0316,0.0235,0.0216,0.0259,0.0218,0.0206,0.0261,0.0336,0.0383,0.0467,0.0572,0.0705,0.0869,0.1039,0.124,0.1441,0.1614,0.1743,0.1813,0.1843,0.185,0.1851,0.1854,0.1863,0.1882,0.1905,0.1931,0.1959,0.1988,0.2009,0.2022,0.2036,0.2056,0.2084,0.2118,0.2153,0.219,0.2225,0.2256,0.2293,0.2332,0.2374,0.2418,0.2461,0.2502,0.2543,0.2585,0.2622
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0003,0.0003,0.0004,0.0004,0.0005,0.0006,0.0007,0.0007,0.0008,0.0008,0.0009,0.0009,0.0009,0.001,0.001,0.001,0.0011,0.0011,0.0011,0.0011,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0013,0.0013,0.0013,0.0013,0.0013,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014
9 Solid Biomass,0.0,0.0,0.1445,0.1399,0.1467,0.1504,0.1688,0.1997,0.235,0.2414,0.2381,0.2175,0.2184,0.2202,0.2227,0.2253,0.2226,0.2235,0.2227,0.2201,0.2167,0.2126,0.2086,0.2051,0.2027,0.201,0.1999,0.1993,0.1985,0.1976,0.1966,0.1954,0.1937,0.1917,0.1901,0.1893,0.1888,0.1887,0.1888,0.189,0.1892,0.1892,0.1894,0.1896,0.1898,0.19,0.1903,0.1905,0.1907,0.191,0.1912
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,0.0002,0.0005,0.0009,0.0014,0.0017,0.002,0.0021,0.0025,0.0028,0.0033,0.0039,0.0045,0.0053,0.0062,0.0072,0.0082,0.0093,0.0104,0.0117,0.0131,0.0146,0.0163,0.0182,0.0203,0.0225,0.0249,0.0274,0.03,0.0328,0.0357,0.039,0.0426,0.0465,0.0507,0.0553,0.0602,0.0652,0.0704,0.0757,0.0812,0.0868,0.0925,0.0981,0.1037,0.1094,0.1149
