,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Nuclear,0.0,0.0,23.6712,23.0011,24.1009,26.0627,26.2152,27.0857,27.2759,28.553,31.1425,31.5594,33.1279,34.7807,36.5199,38.3496,40.2798,42.3165,44.4726,46.7571,49.187,51.6642,54.3079,57.1514,60.2169,63.5491,67.2744,71.3751,75.9177,80.9667,86.5847,92.2896,97.2139,101.3388,106.382,109.0675,111.0647,112.5695,113.7637,114.6365,115.1798,115.4942,115.4205,114.9848,114.1858,113.0695,111.548,109.6747,107.5692,105.0656,102.2781
2 Oil,0.0,0.0,17.8076,3.6469,3.9822,3.8189,4.2061,2.6616,2.8458,2.8924,3.0623,3.0118,3.0674,3.124,3.1814,3.2397,3.2997,3.3615,3.4259,3.4933,3.5645,3.6326,3.7059,3.7863,3.8746,3.9731,4.0887,4.2186,4.3654,4.5306,4.7138,4.8889,4.9952,5.0472,5.1457,5.1376,5.1094,5.0732,5.0393,5.0144,5.0084,5.0188,5.0372,5.0628,5.0941,5.1311,5.1802,5.2451,5.3318,5.4325,5.5518
3 Coal,0.0,0.0,25.3713,27.3161,26.6237,26.6621,28.698,28.9493,29.0472,29.8759,31.9992,31.8386,32.8053,33.7994,34.8196,35.8658,36.9418,38.0484,39.1903,40.368,41.587,42.7539,43.9588,45.2127,46.5134,47.8712,49.3504,50.898,52.5149,54.1835,55.9279,57.5189,58.8277,59.8974,61.4532,61.9823,62.4659,62.9968,63.6457,64.3886,65.2192,66.1948,67.2535,68.4323,69.7496,71.2452,72.8843,74.6981,76.7533,78.9403,81.3188
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,0.0327,0.0972,0.1472,0.1933,0.1977,0.2108,0.2089,0.2145,0.2202,0.2262,0.2324,0.2389,0.2457,0.2529,0.2605,0.2686,0.2768,0.2856,0.2954,0.3061,0.3181,0.332,0.3476,0.3653,0.3853,0.4077,0.4297,0.447,0.4611,0.4807,0.4909,0.4989,0.5058,0.5125,0.5192,0.5261,0.534,0.5425,0.552,0.5628,0.5753,0.5894,0.6054,0.6241,0.6446,0.6678
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.1827,0.3653,0.5392,0.6744,0.6877,0.7306,0.721,0.737,0.7535,0.7703,0.7876,0.8056,0.8242,0.8437,0.8642,0.8859,0.9072,0.9301,0.9552,0.9827,1.0132,1.0484,1.0878,1.1318,1.1811,1.2359,1.2893,1.3255,1.3497,1.3893,1.4017,1.4092,1.4143,1.4197,1.4254,1.432,1.4412,1.4519,1.4651,1.4814,1.5017,1.5256,1.5536,1.5877,1.6258,1.6694
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7 CCGT,0.0,0.0,82.8571,121.0337,119.0093,118.1912,117.2155,116.451,120.4566,122.6322,129.8606,127.4948,129.4083,131.1262,132.6292,133.9014,134.9488,135.7492,136.2982,136.5626,136.5214,135.8419,134.7815,133.3084,131.3487,128.843,125.8687,122.1755,117.6632,112.2257,105.8341,98.2126,89.9378,82.3121,77.5241,73.2882,70.5615,68.9944,68.2813,68.1226,68.3197,68.7979,69.4241,70.1719,71.0083,71.9185,72.8531,73.8053,74.7813,75.6897,76.5627
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,0.2341,0.582,0.8316,1.0459,1.0581,1.1148,1.0907,1.1048,1.1189,1.1329,1.1469,1.1611,1.1755,1.1906,1.2063,1.2231,1.2386,1.2557,1.2749,1.2967,1.3216,1.3518,1.3864,1.4261,1.4714,1.5228,1.572,1.5998,1.6136,1.6458,1.6459,1.6403,1.6325,1.6251,1.6185,1.6129,1.6104,1.6096,1.6116,1.6166,1.626,1.6387,1.6554,1.6781,1.7042,1.7354
9 Solid Biomass,0.0,0.0,0.4982,0.6825,0.7107,0.6434,0.5499,0.5943,0.5639,0.59,0.6435,0.6523,0.6851,0.7198,0.7566,0.7955,0.8369,0.8808,0.9277,0.9777,1.0315,1.0869,1.1468,1.2119,1.2828,1.3609,1.449,1.5469,1.6562,1.7782,1.9115,2.0447,2.1528,2.2402,2.3522,2.4132,2.4602,2.499,2.5353,2.5707,2.6067,2.6475,2.6917,2.7414,2.7982,2.8646,2.9397,3.0251,3.1254,3.2362,3.361
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,0.0006,0.0013,0.0022,0.0028,0.0029,0.0031,0.0031,0.0032,0.0033,0.0034,0.0035,0.0036,0.0037,0.0039,0.004,0.0042,0.0043,0.0045,0.0046,0.0048,0.0051,0.0053,0.0056,0.0059,0.0063,0.0067,0.0071,0.0074,0.0077,0.0081,0.0083,0.0086,0.0088,0.009,0.0092,0.0094,0.0096,0.0099,0.0102,0.0105,0.0109,0.0113,0.0117,0.0122,0.0128,0.0134
