,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Nuclear,0.0,0.0,0.7371,0.7067,0.8493,0.7531,0.762,0.838,0.7702,0.7927,0.897,0.894,0.9574,1.0266,1.1007,1.1802,1.2478,1.3165,1.3864,1.4569,1.5264,1.5808,1.6304,1.6765,1.72,1.761,1.7946,1.8259,1.8561,1.8856,1.9143,1.9402,1.9639,1.9855,2.0054,2.0231,2.0415,2.0571,2.0699,2.08,2.088,2.0862,2.0837,2.0806,2.0777,2.0751,2.0747,2.0745,2.0743,2.0745,2.0748
2 Oil,0.0,0.0,0.0098,0.0234,0.0317,0.0554,0.0295,0.0485,0.0525,0.0531,0.0588,0.0574,0.0599,0.0624,0.0649,0.0674,0.0689,0.0702,0.0713,0.0722,0.0728,0.0726,0.0721,0.0715,0.0707,0.07,0.069,0.068,0.0674,0.0672,0.0672,0.0673,0.0675,0.0677,0.068,0.0684,0.0688,0.0691,0.0695,0.0697,0.07,0.0699,0.0698,0.0698,0.0697,0.0697,0.0698,0.0699,0.07,0.0702,0.0704
3 Coal,0.0,0.0,0.7622,0.9266,0.6019,0.8912,0.804,0.8604,0.744,0.7184,0.7334,0.6596,0.6462,0.6325,0.6181,0.6029,0.5823,0.5603,0.538,0.516,0.4951,0.4738,0.4556,0.4413,0.4306,0.4233,0.4177,0.4139,0.4116,0.4105,0.4104,0.4106,0.411,0.4115,0.4121,0.4127,0.4136,0.4142,0.4146,0.4146,0.4145,0.413,0.4116,0.4103,0.4093,0.4085,0.4084,0.4085,0.409,0.4097,0.4108
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,0.0009,0.0035,0.005,0.0059,0.0061,0.0069,0.0069,0.0073,0.0078,0.0083,0.0089,0.0093,0.0097,0.0101,0.0104,0.0108,0.011,0.0111,0.0113,0.0114,0.0115,0.0115,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0115,0.0115,0.0114,0.0113,0.0113,0.0113,0.0112,0.0112,0.0112,0.0113,0.0113
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.0048,0.0209,0.0458,0.0259,0.0262,0.0291,0.0284,0.0297,0.0309,0.0322,0.0335,0.0343,0.035,0.0357,0.0362,0.0366,0.0366,0.0364,0.0362,0.0359,0.0357,0.0353,0.0349,0.0345,0.0342,0.0339,0.0336,0.0335,0.0333,0.0332,0.0331,0.0331,0.033,0.0329,0.0329,0.0327,0.0325,0.0322,0.032,0.0317,0.0315,0.0313,0.0311,0.031,0.0308,0.0306
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,0.0001,0.0007,0.0015,0.0006,0.0007,0.0007,0.0007,0.0008,0.0008,0.0008,0.0009,0.0009,0.0009,0.001,0.001,0.001,0.001,0.001,0.001,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011
7 CCGT,0.0,0.0,0.1389,0.9946,0.1223,0.5445,0.1932,0.5126,0.2408,0.2429,0.2679,0.2601,0.2677,0.2745,0.2799,0.2838,0.2821,0.2784,0.2727,0.2654,0.2566,0.2446,0.2319,0.2215,0.214,0.209,0.2054,0.2031,0.2019,0.2017,0.2021,0.2028,0.2036,0.2046,0.2057,0.2067,0.2079,0.2091,0.21,0.2108,0.2115,0.2112,0.2109,0.2107,0.2106,0.2106,0.211,0.2115,0.2121,0.2129,0.2138
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,0.0002,0.0022,0.0056,0.0026,0.0027,0.0031,0.0031,0.0033,0.0035,0.0037,0.0039,0.0041,0.0043,0.0044,0.0045,0.0047,0.0047,0.0048,0.0048,0.0048,0.0049,0.0049,0.0049,0.0049,0.0049,0.0049,0.0049,0.0049,0.0049,0.0049,0.0049,0.0049,0.0049,0.0049,0.0048,0.0048,0.0048,0.0048,0.0048,0.0047,0.0047,0.0047,0.0047,0.0047,0.0047,0.0047
9 Solid Biomass,0.0,0.0,0.0199,0.0336,0.0275,0.0392,0.0395,0.0431,0.0418,0.0465,0.0561,0.0595,0.0659,0.0725,0.0791,0.0856,0.0907,0.0952,0.099,0.102,0.1042,0.1046,0.104,0.1028,0.1011,0.0992,0.0971,0.0957,0.095,0.0947,0.0947,0.0949,0.0953,0.0957,0.0962,0.0966,0.0972,0.0978,0.0983,0.0987,0.0991,0.0991,0.099,0.099,0.0989,0.099,0.0992,0.0994,0.0997,0.0999,0.1003
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0006,0.0006
