,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Nuclear,0.0,0.0,0.0,84.0926,84.0926,84.0926,84.0926,84.0926,84.0926,54161.8398,53866.4297,53703.4492,53572.0703,53432.832,53293.5664,53153.2852,53013.1406,52872.5078,52731.0273,52587.9844,52443.0156,52305.918,52168.0742,52028.8086,51887.6016,51744.4609,51603.7773,51460.9453,51315.9102,51168.4219,51018.5977,50868.8672,50722.7227,50580.1172,50436.0039,50301.2773,50170.6289,50043.9766,49921.9766,49805.8125,49696.8125,49596.0234,49503.4531,49420.1836,49345.7969,49279.6172,49221.4727,49170.0,49125.4492,49082.8984,49040.4844
2 Oil,0.0,0.0,0.0,301.753,298.248,300.5727,301.3862,295.8067,299.0706,300.2651,299.4421,301.3617,302.9131,304.4099,305.7024,307.2441,308.6283,310.3063,311.9683,314.0143,316.2118,318.9364,322.3023,326.5136,331.9807,340.2153,351.8428,375.3081,433.6537,591.7971,669.1102,738.017,795.1711,852.3439,903.2842,921.523,930.393,935.0703,936.4127,937.4727,937.8253,937.6503,937.121,935.705,934.7963,933.882,932.3101,931.2344,930.3685,929.4161,927.9827
3 Coal,0.0,0.0,0.0,72.638,72.6744,72.4386,72.3724,72.4256,72.3386,72.2144,72.1189,72.0405,71.988,71.9377,71.894,71.8567,71.8272,71.8044,71.7884,71.7793,71.7779,71.7854,71.8028,71.831,71.8708,71.923,71.9922,72.0808,72.1911,72.3862,72.6361,72.8849,73.1235,73.3268,73.4729,73.5834,73.6734,73.7498,73.8196,73.8825,73.9424,74.0018,74.0618,74.1213,74.184,74.249,74.3148,74.3834,74.4512,74.5249,74.603
4 Coal + CCS,0.0,0.0,0.0,129.0423,129.0423,152.8697,151.5341,149.2375,148.0886,145.6731,143.8859,142.6243,141.8156,141.0284,140.3489,139.7579,139.2901,138.9012,138.5918,138.3477,138.1708,138.1065,138.1398,138.2782,138.5177,138.8626,139.3925,140.1626,141.2679,142.399,143.391,144.1522,144.7124,144.641,144.2482,143.8792,143.5522,143.2394,142.9776,142.733,142.5006,142.2784,142.0404,141.8145,141.6024,141.3912,141.1795,140.9672,140.7511,140.5348,140.3181
5 IGCC,0.0,0.0,0.0,190.4978,190.4978,208.2329,195.6585,191.6327,185.2764,186.0596,186.3854,187.154,187.7937,188.5344,189.3322,190.2305,191.2411,192.432,193.7891,195.3987,197.2998,199.5994,202.4084,205.8561,210.1506,215.4993,222.4364,231.6952,244.2762,263.0842,289.7072,323.6195,362.9568,400.976,432.6379,457.9712,478.0799,494.0349,506.6465,516.4337,524.1535,530.3947,535.525,539.8493,543.5888,546.8976,549.91,552.7208,555.4172,558.0399,560.6131
6 IGCC + CCS,0.0,0.0,0.0,368.3951,368.3951,398.2771,431.0073,419.0787,462.5203,466.125,468.6719,471.2209,475.4262,479.2763,483.4502,488.3268,493.8624,500.1067,506.8102,514.6442,523.6988,534.6818,548.356,565.2358,586.519,615.2908,655.0667,718.2674,829.1204,1097.2249,1442.0723,1858.5127,2364.0779,2850.7278,3129.0664,3325.2793,3451.5354,3532.6743,3583.5608,3614.1633,3631.3901,3639.4146,3640.7542,3637.3838,3630.5474,3621.2598,3610.2925,3598.1614,3585.166,3571.7056,3557.9197
7 CCGT,0.0,0.0,0.0,90.9381,90.6838,91.7753,92.0266,93.2996,93.955,94.1059,94.3781,94.8064,95.2286,95.6844,96.1592,96.6694,97.1939,97.8049,98.4655,99.2477,100.1389,101.1385,102.3309,103.7863,105.5383,107.7589,110.5414,114.1622,118.9476,124.4111,130.0676,135.986,141.6121,146.3063,150.1159,153.2601,155.8142,157.9034,159.6159,161.0123,162.1795,163.1934,164.0974,164.925,165.6969,166.435,167.1588,167.8789,168.6081,169.3522,170.1051
8 CCGT + CCS,0.0,0.0,0.0,150.1508,150.1508,190.642,185.8206,185.598,183.0379,182.9444,182.6503,182.8287,183.0807,183.3305,183.6224,184.0214,184.4371,184.9824,185.5697,186.3174,187.2187,188.3036,189.6845,191.4364,193.5858,196.3815,200.0655,205.3569,213.2229,228.3173,255.3986,298.6228,374.8556,474.6716,546.4339,598.8522,636.8777,665.2531,686.4915,702.1177,713.853,722.8999,730.0148,735.752,740.4837,744.514,748.0794,751.3149,754.3676,757.3025,760.1725
9 Solid Biomass,0.0,0.0,0.0,188.1636,188.676,190.4149,191.2389,190.0616,190.591,189.0441,187.811,186.8566,186.179,185.5005,184.8857,184.3222,183.817,183.3525,182.9365,182.5462,182.1945,181.9134,181.6681,181.4797,181.3956,181.4859,181.7716,182.3028,183.1879,184.2622,185.04,185.667,185.9209,185.2787,184.6912,184.2916,183.9854,183.7325,183.512,183.304,183.1334,182.9767,182.8296,182.6864,182.5453,182.4058,182.2669,182.1277,181.9877,181.8459,181.7032
10 S Biomass CCS,0.0,0.0,0.0,205.6125,205.6125,237.4305,236.1769,235.7911,234.1478,232.5515,230.9078,229.9828,229.1533,228.4326,227.7697,227.1712,226.6347,226.1133,225.6984,225.2871,224.9827,224.7515,224.6375,224.6473,224.7445,224.8147,224.9934,225.2518,225.6545,226.0513,225.5036,225.1582,224.9451,224.6111,224.0862,223.6077,223.1691,222.7653,222.3819,222.0209,221.6762,221.3518,221.0377,220.7331,220.4344,220.1416,219.855,219.5718,219.2922,219.0133,218.736
