,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Nuclear,0.0,0.0,8.5383,8.8609,8.6503,7.5131,8.4135,8.7595,9.1399,9.0683,9.778,9.0358,8.9778,8.8636,8.6693,8.4124,8.1437,7.8423,7.5138,7.175,6.8316,6.4588,6.1056,5.7683,5.4519,5.1605,4.8992,4.6611,4.4443,4.2485,4.0732,3.9178,3.7801,3.6561,3.5423,3.4417,3.3474,3.2614,3.1794,3.1023,3.0256,2.9483,2.8723,2.7951,2.7161,2.6382,2.5567,2.4744,2.3946,2.3205,2.2452
2 Oil,0.0,0.0,0.455,1.2332,0.7222,0.6847,1.0816,0.7241,0.8489,0.8432,0.9113,0.8474,0.8524,0.8577,0.8611,0.8632,0.8681,0.8724,0.8752,0.8774,0.8816,0.8825,0.8843,0.8859,0.887,0.8879,0.8893,0.8903,0.8909,0.8913,0.8919,0.8931,0.8949,0.8969,0.8988,0.9017,0.9045,0.9079,0.9113,0.9153,0.9188,0.9217,0.9247,0.9269,0.9281,0.9289,0.9277,0.9251,0.9222,0.9201,0.916
3 Coal,0.0,0.0,0.249,0.407,0.2942,0.3492,0.2845,0.3331,0.3801,0.3557,0.2965,0.2509,0.2354,0.2239,0.2159,0.2101,0.2023,0.1961,0.1909,0.1864,0.1824,0.1814,0.1804,0.1792,0.1777,0.176,0.1737,0.1713,0.1688,0.1663,0.1636,0.1606,0.1578,0.155,0.1523,0.1498,0.1473,0.1451,0.143,0.1412,0.1394,0.138,0.1369,0.136,0.1351,0.1345,0.1341,0.1338,0.1335,0.1336,0.1334
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,0.0003,0.0008,0.0014,0.0021,0.0022,0.0025,0.0024,0.0026,0.0027,0.0028,0.003,0.0031,0.0033,0.0035,0.0036,0.0038,0.0039,0.0041,0.0042,0.0043,0.0044,0.0046,0.0047,0.0048,0.0049,0.0051,0.0052,0.0053,0.0054,0.0056,0.0057,0.0058,0.006,0.0061,0.0062,0.0064,0.0065,0.0067,0.0068,0.007,0.0071,0.0072,0.0074,0.0075,0.0076,0.0077
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.0019,0.0146,0.0205,0.0285,0.029,0.0322,0.0308,0.032,0.0333,0.0346,0.036,0.0376,0.0392,0.0408,0.0424,0.044,0.0454,0.0468,0.0481,0.0493,0.0505,0.0517,0.0529,0.0541,0.0552,0.0563,0.0574,0.0585,0.0597,0.0608,0.062,0.0632,0.0644,0.0656,0.0669,0.0681,0.0693,0.0706,0.0718,0.0729,0.0741,0.075,0.0759,0.0768,0.0778,0.0785
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004
7 CCGT,0.0,0.0,0.4113,0.7653,0.3448,0.4589,0.5945,0.2419,0.4728,0.4975,0.5672,0.5543,0.5825,0.6084,0.6292,0.6454,0.6605,0.6727,0.6821,0.6894,0.6947,0.6947,0.694,0.6918,0.6884,0.6847,0.6811,0.6772,0.6729,0.6683,0.6638,0.6597,0.6559,0.6522,0.6485,0.6457,0.6428,0.6405,0.6383,0.6367,0.635,0.6335,0.6326,0.6319,0.6311,0.6308,0.6295,0.6279,0.6265,0.6261,0.6247
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,0.0003,0.0047,0.003,0.0056,0.0057,0.0064,0.0061,0.0063,0.0066,0.0068,0.0071,0.0074,0.0077,0.008,0.0083,0.0086,0.0089,0.0092,0.0094,0.0097,0.0099,0.0101,0.0104,0.0106,0.0108,0.011,0.0112,0.0115,0.0117,0.0119,0.0121,0.0124,0.0126,0.0128,0.0131,0.0133,0.0136,0.0138,0.014,0.0142,0.0145,0.0147,0.0148,0.015,0.0152,0.0153
9 Solid Biomass,0.0,0.0,2.2734,3.4948,2.9525,3.164,3.4135,3.4407,3.4622,3.3023,3.4042,2.9973,2.8387,2.6849,2.5624,2.475,2.4294,2.4081,2.4035,2.4115,2.4271,2.434,2.4442,2.454,2.4631,2.4718,2.482,2.4909,2.4989,2.5064,2.5145,2.5244,2.5361,2.5486,2.5611,2.5768,2.5922,2.6099,2.628,2.6479,2.6671,2.6848,2.7028,2.7187,2.7318,2.7441,2.7503,2.7528,2.7536,2.7564,2.7531
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,0.0028,0.0098,0.0154,0.0201,0.0208,0.0236,0.023,0.0244,0.0258,0.0273,0.0288,0.0305,0.0323,0.0341,0.036,0.038,0.0397,0.0416,0.0434,0.0452,0.047,0.049,0.0509,0.0529,0.0549,0.057,0.0591,0.0614,0.0637,0.0662,0.0687,0.0714,0.0742,0.0771,0.0802,0.0834,0.0866,0.09,0.0934,0.0968,0.1003,0.1037,0.107,0.1104,0.1139,0.1173
