,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Nuclear,170415.0,172941.0,177534.0,172508.0,180757.0,195470.0,196614.0,203143.0781,204569.1406,214147.5,233568.4688,236695.25,248459.3594,260855.1406,273899.4062,287622.1875,302098.2812,317373.875,333544.1875,350678.3125,368902.7188,387481.7812,407309.0625,428635.4375,451627.0625,476617.9375,504558.0938,535313.1875,569383.0,607250.3125,649385.4375,692171.875,729104.125,760040.9375,797864.8125,818006.125,832985.25,844271.1875,853228.0625,859773.9375,863848.5625,866206.8125,865653.5625,862385.6875,856393.1875,848021.0,836609.9375,822560.0625,806768.625,787992.0625,767085.5625
2 Oil,9312.0,27362.0,28062.0,8706.0,10703.0,10102.0,10968.0,6975.646,8006.7749,8159.8936,8587.1885,8411.3994,8538.4199,8666.583,8794.96,8923.4355,9047.7578,9167.1172,9290.3613,9412.2842,9541.7637,9656.7344,9775.248,9886.7832,9969.6699,10053.1602,10091.9189,10026.2598,9719.1357,8912.2148,6847.0308,5353.1133,4721.3525,3325.5542,2405.3997,2099.5342,1968.25,1911.9169,1918.3633,1993.9835,2143.9685,2321.0288,2558.3494,2835.6248,3149.1536,3476.8662,3817.9504,4150.6787,4481.2134,4792.9893,5087.1182
3 Coal,166094.0,164348.0,168927.0,161876.0,158299.0,157757.25,169728.5625,172133.625,174353.0156,179172.0938,192145.0156,191398.7188,197403.7031,203555.9219,209840.375,216253.8594,222815.7812,229513.5312,236382.5781,243357.5781,250510.4688,257234.0625,264025.5312,270936.0938,277869.7812,284801.5625,291975.9688,298888.25,305252.125,310503.7812,314026.8438,313227.125,307838.5,303700.5625,311661.25,309467.1875,309602.5312,311559.8125,315149.0625,320366.5,327038.8125,334887.9375,343738.6875,353759.7812,364900.875,377378.0625,390689.2812,404928.1562,420389.5938,436193.625,452559.625
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,198.1875,428.6075,655.3311,889.5562,914.6285,974.6781,965.6313,991.3345,1018.0046,1045.5796,1074.1598,1103.8375,1134.7185,1167.3297,1201.6488,1238.3241,1274.8341,1313.9827,1356.3322,1402.1665,1451.6571,1506.5878,1563.3973,1617.1669,1656.178,1635.9076,1519.9906,1551.4363,1586.2225,1642.0453,1665.963,1688.2712,1710.0907,1733.8585,1761.7461,1790.286,1820.7096,1856.5897,1897.2957,1944.078,1994.7921,2052.9165,2117.3179,2190.5608,2269.8284,2355.9331
5 IGCC,0.0,0.0,0.0,0.0,0.0,396.375,857.215,1310.6621,1779.1124,1828.951,1935.7162,1904.2477,1940.9263,1978.2087,2015.8409,2053.8323,2092.3647,2131.1169,2171.0923,2211.8047,2254.0454,2292.4497,2331.3765,2371.2861,2410.7388,2448.0366,2482.7097,2505.0752,2502.7732,2449.3333,2285.5122,1968.394,1759.0967,1572.9796,1423.564,1308.0798,1243.9775,1212.0085,1202.4082,1213.0043,1238.1555,1271.7749,1314.8014,1366.6864,1425.8931,1491.9714,1562.9559,1638.386,1721.2811,1806.1686,1894.0679
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7 CCGT,520529.0,519202.0,525377.0,529974.0,533493.0,529086.8125,520483.5312,516528.7812,524949.625,535559.75,564127.4375,550495.875,554903.375,557912.8125,559418.0625,559324.75,557619.25,554179.1875,548870.875,541523.25,531851.375,518453.125,502198.0938,482964.2188,459881.625,432811.8125,401349.4062,364927.625,322992.3125,275530.4375,223881.1562,173348.8125,132993.4062,104516.6719,88410.5078,76583.6875,69970.8203,66550.0938,65059.7969,64936.2461,65903.7422,67709.0625,70108.6406,73042.875,76401.0859,79994.3906,83684.2188,87362.8516,90978.2422,94120.625,96729.6641
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,662.1863,1304.47,1944.274,2637.938,2690.9353,2824.8459,2755.6289,2783.7844,2811.3127,2838.0103,2863.8657,2888.8315,2912.7571,2937.1387,2961.3909,2986.887,3006.9814,3027.9805,3049.6104,3070.8618,3089.9709,3107.1697,3109.3386,3079.272,2975.9431,2687.5012,2163.8887,1946.958,1699.0663,1451.8102,1281.7181,1186.8654,1136.5825,1116.0427,1123.0338,1148.228,1179.959,1221.7021,1271.4141,1326.998,1387.6456,1450.7114,1515.1781,1583.8854,1651.3268,1718.6545
9 Solid Biomass,2774.0,2777.0,3033.0,2925.0,3103.0,2804.905,2439.3601,2637.9314,2560.6968,2679.0908,2920.9836,2961.2563,3111.3123,3270.3928,3438.5535,3616.511,3804.637,4003.8269,4216.3188,4442.3735,4684.7637,4934.3394,5201.8296,5489.3569,5798.5225,6130.5371,6493.4683,6871.873,7240.3579,7491.4282,7213.7158,7008.125,7351.7271,7619.2686,7947.5874,8133.4551,8280.0381,8404.1504,8525.2559,8650.2119,8794.6348,8947.4336,9128.208,9333.6865,9570.4443,9828.6367,10125.79,10456.7705,10834.7881,11245.3057,11691.9277
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,3.5238,6.16,10.0429,13.0648,13.4168,14.3722,14.3145,14.7649,15.2364,15.7266,16.2384,16.7723,17.3322,17.9245,18.5505,19.2193,19.8939,20.6199,21.4073,22.2555,23.1888,24.2272,25.3351,26.425,27.3006,26.7826,23.6232,24.8692,25.9278,27.1413,27.8105,28.4596,29.1394,29.8797,30.7297,31.5584,32.4296,33.4172,34.5103,35.7334,37.0573,38.5502,40.1979,42.0535,44.0721,46.2737
11 BIGCC,0.0,0.0,0.0,0.0,0.0,7.0475,12.32,20.0858,26.1296,26.6718,28.3434,28.1194,28.7496,29.4276,30.1195,30.8443,31.5715,32.3246,33.1067,33.9114,34.7611,35.5788,36.4433,37.3306,38.2119,39.119,40.0068,40.6862,40.7919,39.5267,33.9846,26.68,25.5729,21.7416,16.7584,14.0881,13.0554,12.797,13.0027,13.6844,14.6892,15.7796,17.0709,18.5173,20.086,21.7702,23.5275,25.3364,27.2557,29.1947,31.1727
12 BIGCC + CCS,0.0,0.0,0.0,0.0,0.0,3.5238,6.16,10.0429,13.0648,13.2738,14.0496,13.8785,14.1308,14.4044,14.683,14.9759,15.2698,15.5765,15.8963,16.2271,16.5786,16.9151,17.2746,17.6514,18.0187,18.4202,18.8124,19.135,19.2145,18.7048,16.204,12.5232,11.9964,9.8292,7.3543,6.0494,5.5537,5.4229,5.5046,5.7968,6.2297,6.6935,7.2402,7.8467,8.4998,9.1945,9.9147,10.6497,11.4268,12.2048,12.9943
13 Biogas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14 Biogas + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15 Tidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16 Large Hydro,166483.0,165844.0,165898.0,181151.0,175267.0,167993.0,184612.0,185013.125,191141.8125,177521.7656,171439.1875,153696.875,142626.4844,132322.9219,122767.5156,113930.7812,105798.4453,98334.1328,91504.4609,85277.1797,79598.6328,74253.5547,69370.7734,64916.3359,60790.0859,57001.3242,53566.3438,50306.0078,47138.2148,43983.8008,40756.3555,37236.8516,33581.7695,30271.7305,28242.7598,26280.1367,25085.332,24391.1895,24045.3262,23949.2266,24035.2168,24287.3809,24640.7207,25088.8535,25606.4434,26186.7871,26776.9062,27365.6992,27975.8223,28520.8262,29022.4062
17 Onshore,3.4286,4.2857,4.2857,4.2857,82.2857,126.8571,126.8571,120.0754,198.7569,297.5841,418.1301,541.1382,726.2791,976.4259,1313.455,1766.7917,2375.3579,3190.0591,4277.3394,5722.6113,7635.5737,10129.2012,13329.0537,17048.6406,22105.0,28135.9785,35892.1836,44871.9844,55516.9375,67917.0938,82032.6172,96910.7578,112789.2422,127295.625,140223.1875,148623.2656,154848.2812,159737.75,163465.3594,166473.2344,168988.4219,170906.125,173643.9375,176766.5312,180246.3594,183640.6562,188265.9844,193104.5469,197072.2188,202677.9219,208529.375
