,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil,0.0,0.0,0.0,3.8421,3.8421,3.8421,3.8421,3.8421,3.8421,11.802,14.3744,15.241,15.8555,16.5184,17.1387,17.8281,18.5469,19.2901,20.0684,20.8611,21.6976,22.2917,22.7968,23.309,23.8279,24.3657,24.9017,25.4526,26.015,26.5835,27.1585,27.7514,28.3584,28.9765,29.5923,30.2267,30.8896,31.5449,32.2452,32.9417,33.667,32.8054,31.9651,31.1458,30.3461,29.5656,28.8028,28.0622,27.3405,26.6414,25.9601
3 Coal,0.0,0.0,0.0,5.1016,5.1016,5.1016,5.1016,5.1016,5.1016,15.671,19.0867,20.2375,21.0533,21.9336,22.7573,23.6727,24.6271,25.6139,26.6474,27.7,28.8107,29.5996,30.2702,30.9504,31.6393,32.3534,33.0652,33.7967,34.5434,35.2983,36.0619,36.8492,37.655,38.4758,39.2935,40.1359,41.016,41.8862,42.8162,43.7409,44.7041,43.5599,42.4442,41.3563,40.2944,39.258,38.2452,37.2617,36.3035,35.3752,34.4705
4 Coal + CCS,0.0,0.0,0.0,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,1.5671,1.9087,2.0237,2.1053,2.1934,2.2757,2.3673,2.4627,2.5614,2.6647,2.77,2.8811,2.96,3.027,3.095,3.1639,3.2353,3.3065,3.3797,3.4543,3.5298,3.6062,3.6849,3.7655,3.8476,3.9293,4.0136,4.1016,4.1886,4.2816,4.3741,4.4704,4.356,4.2444,4.1356,4.0294,3.9258,3.8245,3.7262,3.6303,3.5375,3.4471
5 IGCC,0.0,0.0,0.0,5.1016,5.1016,5.1016,5.1016,5.1016,5.1016,15.671,19.0867,20.2375,21.0533,21.9336,22.7573,23.6727,24.6271,25.6139,26.6474,27.7,28.8107,29.5996,30.2702,30.9504,31.6393,32.3534,33.0652,33.7967,34.5434,35.2983,36.0619,36.8492,37.655,38.4758,39.2935,40.1359,41.016,41.8862,42.8162,43.7409,44.7041,43.5599,42.4442,41.3563,40.2944,39.258,38.2452,37.2617,36.3035,35.3752,34.4705
6 IGCC + CCS,0.0,0.0,0.0,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,1.5671,1.9087,2.0237,2.1053,2.1934,2.2757,2.3673,2.4627,2.5614,2.6647,2.77,2.8811,2.96,3.027,3.095,3.1639,3.2353,3.3065,3.3797,3.4543,3.5298,3.6062,3.6849,3.7655,3.8476,3.9293,4.0136,4.1016,4.1886,4.2816,4.3741,4.4704,4.356,4.2444,4.1356,4.0294,3.9258,3.8245,3.7262,3.6303,3.5375,3.4471
7 CCGT,0.0,0.0,0.0,2.5769,2.5769,2.5769,2.5769,2.5769,2.5769,7.9157,9.641,10.2223,10.6344,11.0791,11.4951,11.9575,12.4396,12.9381,13.4601,13.9918,14.5528,14.9513,15.2901,15.6336,15.9816,16.3423,16.7019,17.0713,17.4485,17.8299,18.2155,18.6132,19.0203,19.4349,19.8479,20.2734,20.718,21.1575,21.6273,22.0943,22.5809,22.0029,21.4394,20.8899,20.3535,19.83,19.3184,18.8216,18.3376,17.8687,17.4117
8 CCGT + CCS,0.0,0.0,0.0,0.2577,0.2577,0.2577,0.2577,0.2577,0.2577,0.7916,0.9641,1.0222,1.0634,1.1079,1.1495,1.1958,1.244,1.2938,1.346,1.3992,1.4553,1.4951,1.529,1.5634,1.5982,1.6342,1.6702,1.7071,1.7449,1.783,1.8216,1.8613,1.902,1.9435,1.9848,2.0273,2.0718,2.1158,2.1627,2.2094,2.2581,2.2003,2.1439,2.089,2.0353,1.983,1.9318,1.8822,1.8338,1.7869,1.7412
9 Solid Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10 S Biomass CCS,0.0,0.0,0.0,-5.0118,-5.0118,-5.0118,-5.0118,-5.0118,-5.0118,-15.3952,-18.7508,-19.8813,-20.6828,-21.5476,-22.3567,-23.256,-24.1937,-25.1631,-26.1784,-27.2125,-28.3036,-29.0786,-29.7375,-30.4056,-31.0825,-31.784,-32.4832,-33.2018,-33.9355,-34.6771,-35.4272,-36.2006,-36.9923,-37.7986,-38.6019,-39.4295,-40.2941,-41.149,-42.0626,-42.971,-43.9173,-42.7933,-41.6972,-40.6285,-39.5852,-38.567,-37.5721,-36.6059,-35.6646,-34.7526,-33.8638
