,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Nuclear,0.0,0.0,0.0,88.4278,88.4278,88.4278,88.4278,88.3151,88.3354,87.9546,87.3421,86.9899,86.7173,86.4399,86.1646,85.8917,85.6235,85.3607,85.1027,84.8479,84.5996,84.3765,84.1631,83.9581,83.7657,83.5875,83.4332,83.2988,83.19,83.1104,83.0714,83.0877,83.1763,83.3526,83.6366,84.0581,84.6391,85.4119,86.4061,87.6421,89.1242,90.8273,92.7108,94.7147,96.7797,98.8488,100.8753,102.8298,104.6872,106.4145,108.0349
2 Oil,0.0,0.0,0.0,303.3019,737.4731,300.8862,700.7125,295.0828,697.3807,735.8182,742.0137,744.3763,749.642,753.1686,755.4176,756.6732,757.6014,758.1082,758.7412,759.0432,759.1636,759.1785,758.8731,758.5168,757.7266,756.7259,755.6564,754.5379,753.4848,752.363,751.2227,750.1013,749.1331,748.5815,747.889,747.2907,746.9289,746.2855,745.5181,744.7484,744.2032,741.3357,738.5281,735.517,732.4509,729.514,726.3585,719.2344,704.1401,684.8299,664.1551
3 Coal,0.0,0.0,0.0,88.0357,97.0932,87.4068,95.0847,87.2218,94.0792,110.3251,115.5858,117.5254,119.7334,121.7807,123.5959,125.3302,126.9853,128.5785,130.0716,131.4788,132.8674,133.9569,134.8867,135.8151,136.7434,137.6975,138.604,139.543,140.5027,141.4753,142.4618,143.4826,144.5105,145.5493,146.5741,147.613,148.6774,149.7166,150.7981,151.8445,152.9016,151.315,149.7851,148.2522,146.7197,145.2014,143.6935,142.2099,140.7464,139.3235,137.958
4 Coal + CCS,0.0,0.0,0.0,134.4812,134.4812,165.172,212.7768,161.3562,210.0933,206.8948,205.3126,204.6444,204.3591,203.8227,203.1669,202.4434,201.7716,201.0845,200.397,199.7049,199.0325,198.4471,197.8722,197.3068,196.7598,196.2236,195.7573,195.3052,194.8675,194.4291,193.9873,193.557,193.1411,192.7361,192.3299,191.9258,191.5166,191.1091,190.7067,190.2951,189.8552,189.218,188.5776,187.9265,187.264,186.5996,185.9256,185.1213,184.2287,183.2956,182.4551
5 IGCC,0.0,0.0,0.0,232.8434,232.8434,226.3754,765.7141,214.8165,599.5422,706.9214,735.5137,745.8217,756.4493,761.8015,761.7613,758.5343,754.0867,749.5632,744.5087,739.1137,733.5065,729.4684,724.4617,719.1799,713.3145,707.5541,702.937,698.278,693.7231,688.9517,684.0535,679.2278,674.679,670.424,666.0108,661.4397,656.8859,651.7155,646.6152,640.9883,635.1108,618.6774,602.062,585.0909,567.9954,551.0981,534.1956,517.21,500.22,483.8806,468.1911
6 IGCC + CCS,0.0,0.0,0.0,446.8651,446.8651,425.2326,2747.6204,429.776,2420.239,2577.071,2602.3562,2615.8757,2623.739,2616.5762,2595.7908,2562.0754,2524.5815,2487.2957,2448.9504,2410.3296,2372.0679,2340.8984,2308.5579,2275.8074,2240.771,2205.6538,2174.4714,2142.4109,2110.7739,2078.1758,2045.35,2012.3734,1980.2917,1949.2957,1917.8875,1885.9865,1853.9272,1820.1102,1785.715,1750.0591,1713.4585,1672.5319,1628.9045,1581.9884,1532.687,1482.1146,1429.4026,1373.2866,1315.3822,1259.5081,1206.6099
7 CCGT,0.0,0.0,0.0,103.6693,138.4842,104.5117,128.7261,105.9827,130.1108,141.2929,145.1326,147.1605,149.2668,151.0708,152.8415,154.2715,155.521,156.4439,157.1576,157.7227,158.1558,158.5395,158.7898,159.0022,159.1167,159.4048,159.7083,159.9863,160.2673,160.5233,160.7657,160.9386,161.1081,161.2125,161.2763,161.3274,161.3171,161.2099,161.0843,160.8792,160.5941,158.8377,157.0557,155.2328,153.4188,151.6212,149.8664,148.1645,146.5285,144.9768,143.5325
8 CCGT + CCS,0.0,0.0,0.0,193.9295,193.9295,189.7941,850.108,191.3128,730.8984,775.3575,778.4628,780.2786,781.6939,779.2854,773.2365,763.9247,753.8467,744.015,734.0885,723.9604,713.9251,706.0776,697.8537,689.5992,680.7816,671.8788,664.284,656.3358,648.5702,640.5671,632.5277,624.3804,616.5236,609.058,601.4038,593.7245,585.959,577.6992,569.2842,560.5287,551.4785,541.5036,530.812,519.1401,506.7444,493.9036,480.2664,465.0782,448.9838,433.4488,418.8821
9 Solid Biomass,0.0,0.0,0.0,190.8161,223.3198,187.5639,217.5132,187.3027,217.7545,215.5313,214.7951,214.8243,215.2738,215.4187,215.474,215.4293,215.3861,215.2098,214.9272,214.5714,214.1652,213.8047,213.4516,213.087,212.7097,212.3277,211.9882,211.6589,211.3344,211.0181,210.7027,210.3869,210.0717,209.7576,209.4414,209.1274,208.8188,208.5142,208.2041,207.8825,207.5615,207.2239,206.9076,206.6142,206.3484,206.1034,205.8998,205.6358,205.4341,205.332,205.2873
10 S Biomass CCS,0.0,0.0,0.0,204.1649,204.1649,237.0645,286.6904,235.4162,285.9896,268.9984,263.4682,262.4532,261.1487,259.6523,258.1251,256.4653,254.7616,253.0195,251.2321,249.466,247.6381,246.0385,244.5931,243.1344,241.689,240.2103,238.7736,237.3268,235.8673,234.3891,232.9075,231.4026,229.88,228.3592,226.8577,225.3373,223.7679,222.2521,220.6593,219.0984,217.4751,218.2872,219.1051,219.921,220.7293,221.5278,222.3168,222.5876,222.5671,222.4735,222.5487
11 BIGCC,0.0,0.0,0.0,255.3082,255.3082,257.0343,1182.1351,256.4507,1066.6018,1125.4103,1134.4357,1140.3429,1144.9384,1144.08,1138.2448,1127.4329,1115.4814,1103.2682,1090.6536,1077.1782,1063.0833,1051.9174,1040.3025,1028.377,1015.2579,1001.9662,990.4667,978.5595,966.834,954.5948,942.2042,929.5959,917.3595,905.5587,893.447,881.0659,868.5889,855.2507,841.5588,827.3129,812.5851,796.8896,779.9714,761.3956,741.5549,720.8046,698.5143,673.0286,645.9301,620.0889,596.1794
12 BIGCC + CCS,0.0,0.0,0.0,280.5524,280.5524,281.9334,1465.9292,283.9099,1363.3392,1351.7551,1339.2112,1340.8125,1338.7003,1330.3961,1316.7009,1296.6167,1274.4174,1251.7618,1228.2146,1203.9094,1178.9777,1158.0952,1137.6184,1116.8589,1094.85,1072.5269,1052.2406,1031.4618,1010.816,989.6762,968.4415,946.963,925.8394,905.2138,884.5401,863.6099,842.5352,820.966,798.9832,776.7468,754.1051,744.0922,732.6343,719.4197,704.7589,689.0677,671.8538,652.1159,630.5812,609.2431,588.8046
13 Biogas,0.0,0.0,0.0,189.4289,322.4992,181.0942,285.8654,179.2411,290.6774,294.45,295.9647,300.7681,305.6536,309.3834,312.9376,315.5764,317.7178,318.8545,318.4555,317.2012,315.2234,313.1576,311.0765,308.7497,306.1528,303.397,300.7504,298.1298,295.4935,292.8524,290.1567,287.4149,284.6312,281.876,279.0746,276.1764,273.1975,270.0782,266.8289,263.4235,259.8447,256.6952,253.5943,250.3488,247.0199,243.6683,240.3345,237.0365,233.803,230.7179,227.8098
14 Biogas + CCS,0.0,0.0,0.0,268.6408,268.6408,268.6408,268.6408,268.6408,268.6408,55308.3242,54808.7188,54502.6797,54202.3984,53901.7383,53619.9102,53342.8789,53072.8984,52808.7578,52551.2578,52298.0117,52047.957,51821.4961,51601.6055,51385.1836,51171.1211,50960.3242,50758.2305,50558.4922,50359.9922,50163.0547,49968.3555,49774.0781,49583.1836,49395.9961,49212.2148,49033.0234,48855.8086,48681.7266,48510.9297,48343.3867,48178.5469,48022.5742,47870.7305,47722.5234,47577.1914,47434.8477,47296.1445,47159.7773,47025.6641,46892.9141,46761.3086
15 Tidal,0.0,0.0,0.0,428.9084,428.9084,428.9084,428.9084,428.9084,428.9084,41810.0078,41750.25,41729.3008,41707.793,41681.832,41655.6484,41629.6055,41602.5234,41576.1914,41550.1641,41524.1328,41497.7969,41474.332,41450.6953,41426.707,41402.2539,41377.4492,41353.9961,41330.1758,41305.8477,41281.0352,41255.6641,41230.2383,41204.6445,41178.7305,41152.625,41126.4648,41100.0898,41073.8047,41047.8086,41022.125,40996.6641,40972.1758,40947.832,40923.6992,40899.5781,40875.4531,40851.2188,40826.8086,40802.3594,40777.5469,40752.5703
16 Large Hydro,0.0,0.0,0.0,135.3878,154.1607,140.2309,148.1599,139.19,159.2232,159.2684,163.7973,166.8257,170.2255,173.4067,176.3715,179.036,181.1427,182.8992,184.3816,185.6945,186.905,187.3066,187.6517,188.0102,188.4289,188.7564,188.7261,188.6716,188.5756,188.4507,188.3103,188.1517,187.8775,187.5315,187.1089,186.5631,185.8915,185.0737,184.0405,182.7818,181.2554,179.2262,176.9817,174.5557,172.0335,169.4672,166.9351,164.52,162.2553,160.1785,158.3224
17 Onshore,0.0,0.0,0.0,78.4325,78.4325,108.3527,108.6656,108.1544,109.3356,109.6429,119.2081,120.0667,119.9831,119.877,120.2459,120.1162,120.3788,120.219,120.4132,120.237,120.3664,120.473,120.5819,120.6953,120.5711,120.6866,121.0154,121.334,121.4398,121.5442,121.995,122.2711,122.5317,122.6517,122.922,123.334,123.7609,124.3256,124.7754,125.2356,125.752,126.1772,126.9581,127.5198,128.3235,129.1017,129.9474,131.0451,132.0562,133.1243,134.3445
18 Offshore,0.0,0.0,0.0,131.7297,131.7297,161.6499,161.9628,161.4516,162.6327,29333.209,28408.2441,27900.7031,27404.9824,26967.1777,26579.8066,26232.0586,25917.5566,25630.0449,25369.8574,25131.7051,24907.5977,24713.123,24539.1465,24385.082,24242.2266,24109.2832,23985.7402,23868.627,23755.8242,23647.1738,23542.1855,23440.6582,23343.293,23250.4043,23159.377,23074.7559,22994.2246,22916.5801,22841.625,22769.541,22699.7695,22633.4668,22569.0605,22506.1914,22445.1367,22385.1387,22326.4141,22268.5352,22211.3965,22154.498,22098.0898
19 Solar PV,0.0,0.0,0.0,98.7244,98.0063,134.8578,134.9522,134.8078,135.1968,130.4053,136.7271,134.4104,132.108,129.8484,127.792,125.7935,123.9166,122.1108,120.413,118.7464,117.1946,115.776,114.4669,113.2316,112.1011,111.0564,110.0779,109.2159,108.3939,107.6076,106.8902,106.2468,105.6396,105.057,104.5653,104.0996,103.665,103.3254,103.0327,102.7551,102.585,102.4586,102.3781,102.4271,102.5513,102.7654,103.0643,103.4539,103.9643,104.5555,105.2285
20 CSP,0.0,0.0,0.0,189.6115,189.6115,189.6115,189.6115,189.6115,189.6115,72269.1406,69948.6016,68421.75,66894.5859,65407.668,63993.0273,62614.5898,61303.9805,60032.043,58820.0195,57640.0078,56515.0078,55490.5664,54520.2539,53611.6914,52753.3711,51944.3555,51198.3789,50489.0781,49821.9258,49187.7773,48583.457,48005.5117,47455.8516,46936.3984,46445.2227,45974.7969,45523.5,45090.4883,44675.1406,44276.1562,43891.1367,43525.5391,43172.6719,42831.7266,42500.1484,42178.0977,41866.0625,41561.5039,41265.3984,40974.4219,40689.3047
21 Geothermal,0.0,0.0,0.0,123.2653,123.2653,123.2653,123.2653,123.2653,123.2653,90506.9375,90262.5234,90120.7344,90020.6562,89916.4453,89814.5156,89714.0078,89614.2812,89515.5234,89419.3125,89326.0703,89235.0156,89149.5859,89067.6875,88987.7812,88910.7422,88834.7031,88759.7812,88685.3828,88610.5859,88535.4688,88460.0156,88383.9844,88308.1953,88233.2734,88159.6172,88088.0781,88016.8359,87945.7812,87874.5703,87803.1406,87731.375,87660.1172,87588.6953,87517.6094,87446.7109,87376.5156,87306.9844,87237.5391,87168.625,87100.2344,87032.4453
