,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Nuclear,0.0,0.0,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2 Oil,0.0,0.0,0.3282,0.4565,0.4545,0.4063,0.402,0.4164,0.35,0.3402,0.3303,0.3209,0.3116,0.3027,0.2942,0.2857,0.2776,0.2698,0.2627,0.2557,0.2495,0.2434,0.2378,0.2322,0.227,0.2222,0.2175,0.2149,0.2135,0.2124,0.2112,0.2108,0.2103,0.2093,0.207,0.2042,0.2006,0.195,0.1882,0.179,0.1674,0.1526,0.1338,0.1087,0.0765,0.0551,0.047,0.0411,0.0367,0.0336,0.0315
3 Coal,0.0,0.0,0.846,0.8299,0.8307,0.831,0.83,0.8322,0.8325,0.8324,0.8324,0.8322,0.8321,0.8319,0.8317,0.8315,0.8313,0.831,0.8307,0.8304,0.8301,0.8298,0.8294,0.829,0.8285,0.8279,0.8273,0.8267,0.8259,0.8251,0.824,0.8229,0.8217,0.8203,0.8188,0.817,0.8151,0.8131,0.8108,0.8083,0.8056,0.8026,0.7992,0.7956,0.7908,0.7846,0.7779,0.7709,0.7635,0.7561,0.7488
4 Coal + CCS,0.0,0.0,0.7666,0.7666,0.7666,0.5837,0.614,0.6231,0.6537,0.6533,0.6528,0.6514,0.6506,0.6494,0.648,0.6463,0.6446,0.6426,0.6406,0.6385,0.6364,0.6342,0.6319,0.6295,0.627,0.6245,0.6218,0.6196,0.6175,0.6153,0.6129,0.6107,0.6083,0.6057,0.6029,0.5998,0.5965,0.5929,0.589,0.5845,0.5796,0.5741,0.5683,0.562,0.555,0.5483,0.5419,0.5349,0.527,0.5177,0.5159
5 IGCC,0.0,0.0,0.3908,0.3908,0.3908,0.3264,0.3369,0.3472,0.3293,0.3261,0.3226,0.3192,0.3157,0.3123,0.3089,0.3057,0.3024,0.2994,0.2965,0.2938,0.2913,0.2889,0.2866,0.2845,0.2824,0.2804,0.2785,0.2775,0.2768,0.2763,0.2757,0.2754,0.2749,0.2743,0.2734,0.2721,0.2705,0.2683,0.2656,0.2622,0.2579,0.2527,0.2464,0.239,0.229,0.2166,0.2034,0.1892,0.1746,0.1605,0.1482
6 IGCC + CCS,0.0,0.0,0.3908,0.3908,0.3908,0.3908,0.3908,0.3908,0.2942,0.2951,0.2952,0.2948,0.2944,0.2938,0.293,0.2913,0.2898,0.2875,0.2855,0.2827,0.2804,0.2773,0.2746,0.2712,0.2676,0.2645,0.2608,0.2576,0.2552,0.2524,0.2495,0.2468,0.2445,0.2416,0.2378,0.234,0.2298,0.2243,0.2181,0.2105,0.2014,0.19,0.175,0.1534,0.1183,0.0741,0.0586,0.0506,0.0451,0.0412,0.0387
7 CCGT,0.0,0.0,0.7955,0.5257,0.5102,0.4996,0.5193,0.4758,0.4795,0.479,0.4784,0.4777,0.4765,0.4752,0.4738,0.4723,0.4706,0.4689,0.467,0.465,0.4629,0.4606,0.4581,0.4555,0.4526,0.4496,0.4462,0.4422,0.4376,0.4325,0.4268,0.4205,0.4137,0.4062,0.398,0.3891,0.3794,0.3689,0.3573,0.3447,0.3309,0.3157,0.299,0.2805,0.262,0.2455,0.2291,0.2134,0.1987,0.1858,0.175
8 CCGT + CCS,0.0,0.0,0.452,0.452,0.452,0.3189,0.3217,0.3223,0.2866,0.2847,0.2821,0.2792,0.276,0.2727,0.2691,0.2653,0.2614,0.2575,0.2538,0.2502,0.2467,0.2433,0.2401,0.237,0.2341,0.2312,0.2286,0.2271,0.2262,0.2257,0.2251,0.2251,0.2248,0.2247,0.2241,0.2231,0.2218,0.2199,0.2175,0.214,0.2096,0.2039,0.197,0.1887,0.1762,0.159,0.1418,0.1234,0.1039,0.0841,0.0692
9 Solid Biomass,0.0,0.0,0.7699,0.5691,0.5722,0.5953,0.6033,0.6011,0.7299,0.7208,0.7126,0.705,0.6983,0.6921,0.6864,0.6811,0.6761,0.6715,0.6671,0.6629,0.659,0.6552,0.6515,0.6479,0.6442,0.6406,0.637,0.6338,0.6307,0.6275,0.6242,0.6211,0.6179,0.6147,0.6113,0.6077,0.6041,0.6003,0.5964,0.5921,0.5877,0.5825,0.5751,0.5657,0.5544,0.5433,0.5331,0.5217,0.5106,0.5057,0.5165
10 S Biomass CCS,0.0,0.0,0.7604,0.7604,0.7604,0.5397,0.5431,0.5416,0.5797,0.5804,0.5815,0.5815,0.5827,0.5832,0.5836,0.5843,0.5845,0.5848,0.5847,0.5848,0.5845,0.5843,0.5838,0.5832,0.5826,0.5815,0.5805,0.5796,0.5785,0.5775,0.5763,0.5751,0.5734,0.5718,0.5699,0.5675,0.5648,0.5616,0.558,0.5535,0.548,0.5413,0.5355,0.5301,0.5251,0.519,0.5099,0.4966,0.4778,0.4593,0.4654
11 BIGCC,0.0,0.0,0.3453,0.3453,0.3453,0.3176,0.3212,0.3155,0.2859,0.2848,0.2831,0.2807,0.2783,0.2755,0.2723,0.2687,0.265,0.261,0.257,0.253,0.2491,0.2451,0.2412,0.2374,0.2336,0.2299,0.2264,0.2241,0.2223,0.2209,0.2195,0.2186,0.2175,0.2165,0.2151,0.2132,0.2109,0.208,0.2044,0.1997,0.1938,0.1862,0.1772,0.1661,0.1493,0.1273,0.1091,0.0917,0.0749,0.0601,0.0502
12 BIGCC + CCS,0.0,0.0,0.3453,0.3453,0.3453,0.3176,0.3214,0.3155,0.289,0.2885,0.2874,0.2856,0.2838,0.2817,0.2792,0.2761,0.2728,0.2692,0.2657,0.2619,0.2581,0.2542,0.2504,0.2464,0.2425,0.2386,0.2348,0.232,0.2298,0.2278,0.2258,0.2243,0.2227,0.2209,0.2187,0.216,0.213,0.2091,0.2045,0.1986,0.1913,0.1821,0.1708,0.1561,0.1336,0.1048,0.0863,0.0715,0.059,0.049,0.0427
13 Biogas,0.0,0.0,0.3646,0.3646,0.3646,0.3646,0.3646,0.3646,0.2921,0.291,0.2894,0.2875,0.2856,0.2836,0.2816,0.2796,0.2778,0.2761,0.2748,0.2736,0.2727,0.2719,0.2713,0.2708,0.2704,0.27,0.2698,0.2704,0.2713,0.2723,0.2731,0.2742,0.275,0.2756,0.2757,0.2754,0.2745,0.2731,0.2711,0.2682,0.2644,0.2596,0.2535,0.2464,0.2366,0.2244,0.2113,0.1972,0.1825,0.1679,0.1547
14 Biogas + CCS,0.0,0.0,0.3352,0.3352,0.3352,0.3352,0.3352,0.3352,0.3352,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
15 Tidal,0.0,0.0,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16 Large Hydro,0.0,0.0,0.4231,0.4562,0.444,0.4215,0.4462,0.4331,0.4329,0.4263,0.4199,0.4137,0.4075,0.4015,0.3956,0.3899,0.3845,0.3792,0.3741,0.3692,0.3645,0.3599,0.3555,0.3512,0.347,0.3429,0.3388,0.3351,0.3317,0.3283,0.3248,0.3215,0.3182,0.3147,0.3111,0.3071,0.3029,0.2983,0.2933,0.2878,0.2816,0.2747,0.2669,0.2584,0.2487,0.2383,0.2278,0.2172,0.2067,0.1966,0.1876
17 Onshore,0.0,0.0,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.328,0.3183,0.3147,0.3108,0.3069,0.3028,0.2979,0.2934,0.2886,0.283,0.2778,0.2724,0.2674,0.2622,0.257,0.2519,0.2469,0.242,0.2373,0.233,0.2289,0.2248,0.2209,0.2171,0.2137,0.2102,0.2071,0.204,0.2011,0.1982,0.1955,0.193,0.1901,0.1879,0.185,0.1826,0.1799,0.1776,0.1751,0.1727,0.1704,0.1684,0.1665
18 Offshore,0.0,0.0,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2828
19 Solar PV,0.0,0.0,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2469,0.2469,0.2469,0.2469,0.2468,0.2468,0.2467,0.2467,0.2467,0.2467,0.2466,0.2465,0.2465,0.2464,0.2464,0.2462,0.2462,0.246,0.2459,0.2457,0.2456,0.2454
20 CSP,0.0,0.0,0.6109,0.6109,0.6109,0.6109,0.6109,0.6109,0.6109,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
21 Geothermal,0.0,0.0,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556
22 Wave,0.0,0.0,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
23 Fuel Cells,0.0,0.0,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
24 CHP,0.0,0.0,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
