,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Nuclear,0.0,0.0,0.0,84.0926,84.0926,84.0926,84.0926,84.0926,84.0926,54161.8398,53866.4297,53703.4492,53572.0703,53432.832,53293.5664,53153.2852,53013.1406,52872.5078,52731.0273,52587.9844,52443.0156,52305.918,52168.0742,52028.8086,51887.6016,51744.4609,51603.7773,51460.9453,51315.9102,51168.4219,51018.5977,50868.8672,50722.7227,50580.1172,50436.0039,50301.2773,50170.6289,50043.9766,49921.9766,49805.8125,49696.8125,49596.0234,49503.4531,49420.1836,49345.7969,49279.6172,49221.4727,49170.0,49125.4492,49082.8984,49040.4844
2 Oil,0.0,0.0,0.0,285.8037,285.5921,285.9384,290.0229,285.5291,285.039,286.242,285.5863,287.4558,288.8736,290.1862,291.2969,292.2737,293.1066,293.796,294.5117,295.1323,295.814,296.3476,296.909,297.3519,297.8735,298.3184,298.6919,299.1337,299.4754,299.8763,300.1397,300.3765,300.2962,299.7271,299.5928,299.6859,299.8178,299.9742,300.1593,300.3501,300.5661,300.8111,301.067,301.3563,301.6588,301.9721,302.3448,302.6424,303.034,303.3513,303.7672
3 Coal,0.0,0.0,0.0,73.9495,73.9495,73.9495,73.9495,73.9765,73.9844,32363.75,32296.1172,32242.7051,32204.1426,32162.0996,32121.582,32081.7148,32045.5918,32009.8867,31974.7344,31939.7715,31904.7793,31873.5664,31843.0684,31812.8262,31782.7832,31752.8242,31725.4258,31698.2266,31671.2148,31644.2402,31617.4219,31590.7949,31564.375,31538.0254,31511.8008,31486.1055,31460.5371,31434.8691,31409.2891,31383.666,31357.9629,31332.1289,31306.1348,31279.752,31252.7637,31225.2285,31197.1445,31168.4512,31139.1816,31109.0,31078.1875
4 Coal + CCS,0.0,0.0,0.0,130.0246,130.0246,130.0246,130.0246,130.0552,130.0642,66476.5547,65454.0039,64750.4648,64286.3398,63817.8281,63396.7852,63007.8047,62673.5078,62358.8477,62062.5781,61779.8789,61507.8281,61273.3125,61051.0664,60836.9375,60629.8789,60428.7852,60249.2188,60074.7656,59905.1562,59739.1602,59577.2344,59419.5586,59265.8984,59115.2539,58967.8125,58825.6562,58686.3945,58548.5547,58413.1445,58279.3828,58147.0117,58015.6719,57885.207,57754.4492,57622.3555,57489.2422,57355.2695,57220.0391,57083.8359,56945.0234,56805.0625
5 IGCC,0.0,0.0,0.0,216.5208,216.5208,216.5208,216.5208,216.5479,216.5558,53927.7383,53660.3984,53495.4102,53357.6172,53226.7148,53104.2109,52988.6406,52874.1172,52764.668,52659.3867,52557.8398,52459.2695,52370.1719,52284.4531,52200.9023,52119.2695,52039.2422,51963.4609,51889.4609,51816.7266,51745.3828,51675.6445,51607.25,51540.5781,51476.3125,51413.3164,51351.5352,51290.9688,51231.4023,51172.7461,51114.9141,51057.9102,51001.7344,50945.9727,50890.668,50835.7031,50781.0859,50726.7305,50672.4961,50618.543,50564.5508,50510.4922
6 IGCC + CCS,0.0,0.0,0.0,422.8549,422.8549,422.8549,422.8549,422.8857,422.8946,112738.0547,112171.9844,111782.7266,111497.1562,111196.9062,110900.9375,110605.4531,110321.7969,110037.7734,109754.3828,109469.4453,109182.625,108923.2969,108668.1172,108413.8906,108160.6641,107909.4609,107672.9375,107438.2969,107205.4453,106973.7812,106743.9141,106516.1406,106292.4922,106072.6641,105855.6641,105643.5781,105433.8203,105225.6953,105019.9297,104818.1094,104624.1875,104438.7266,104258.3594,104082.6406,103908.6328,103735.9141,103564.5234,103393.9453,103224.4844,103054.4531,102883.9141
7 CCGT,0.0,0.0,0.0,89.3618,89.3382,89.3844,89.8787,91.2825,91.446,91.4988,91.6525,91.8823,92.1093,92.3241,92.5289,92.7369,92.9092,93.1145,93.2995,93.524,93.751,93.9593,94.1924,94.4674,94.7347,95.0578,95.3699,95.7186,96.1018,96.516,97.0105,97.4651,97.9706,98.4402,98.9191,99.3756,99.8031,100.2108,100.596,100.952,101.2895,101.6145,101.9129,102.203,102.4844,102.759,103.0263,103.2926,103.5567,103.8215,104.0873
8 CCGT + CCS,0.0,0.0,0.0,170.2594,170.2594,169.144,167.4711,168.4993,167.8982,167.3622,166.8853,166.7617,166.7594,166.6577,166.738,166.6758,166.7079,166.6934,166.7264,166.7507,166.8119,166.8149,166.8815,166.9181,166.9749,167.0284,167.0631,167.1079,167.1488,167.1898,167.2585,167.2812,167.3451,167.2431,167.0954,166.9838,166.8903,166.8104,166.7669,166.7142,166.7009,166.7171,166.7203,166.7502,166.8067,166.8767,166.9523,167.0461,167.1505,167.2577,167.3746
9 Solid Biomass,0.0,0.0,0.0,174.732,174.732,174.732,174.732,174.732,174.732,45850.0273,45250.6562,44838.6328,44560.2695,44277.1602,44019.9102,43779.7461,43570.9297,43372.8203,43184.9609,43004.6172,42830.125,42679.082,42535.4609,42396.625,42261.9727,42130.8828,42013.1719,41898.543,41786.7773,41677.1641,41569.9922,41465.3555,41363.207,41262.9805,41164.75,41069.8438,40976.7383,40884.5391,40793.9102,40704.3594,40615.7344,40527.9805,40440.875,40353.6719,40265.6367,40176.9922,40087.8086,39997.7852,39907.1523,39814.7969,39721.625
10 S Biomass CCS,0.0,0.0,0.0,206.0391,206.0391,206.0391,206.0391,206.0391,206.0391,68194.5156,67333.2266,66836.5938,66450.6484,66070.2812,65712.375,65366.7031,65038.1562,64717.1406,64403.9922,64096.6133,63793.8438,63525.1914,63265.5039,63011.2422,62761.8398,62517.8281,62288.4375,62063.2227,61840.8828,61621.4336,61405.3047,61192.1641,60983.9766,60781.2109,60582.375,60389.5312,60199.9023,60013.8203,59831.5898,59653.0508,59477.625,59309.3633,59144.7852,58983.6562,58824.6992,58667.9219,58513.7617,58361.0195,58209.9883,58059.0547,57908.8477
