,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil,0.0,0.0,0.0,3.8421,3.8421,3.8421,3.8421,3.8421,3.8421,14.1019,16.9036,17.2896,17.9501,18.6221,19.2372,19.9245,20.6249,21.3402,22.075,22.8039,23.5595,24.2173,24.7735,25.3382,25.9113,26.5111,27.1095,27.7239,28.3533,28.9916,29.6383,30.3085,30.994,31.6915,32.3831,33.0931,33.8256,34.5424,35.3015,36.049,36.8187,35.8426,34.8855,33.9465,33.0276,32.127,31.2438,30.3834,29.5409,28.7226,27.9221
3 Coal,0.0,0.0,0.0,5.1016,5.1016,5.1016,5.1016,5.1016,5.1016,18.7248,22.445,22.9576,23.8346,24.7269,25.5437,26.4563,27.3864,28.3361,29.3118,30.2796,31.2829,32.1565,32.8949,33.6448,34.4057,35.2021,35.9968,36.8126,37.6483,38.4958,39.3546,40.2445,41.1547,42.0808,42.9992,43.9419,44.9146,45.8663,46.8744,47.867,48.889,47.5929,46.322,45.0752,43.8549,42.6592,41.4864,40.3439,39.2253,38.1387,37.0758
4 Coal + CCS,0.0,0.0,0.0,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,1.8725,2.2445,2.2958,2.3835,2.4727,2.5544,2.6456,2.7386,2.8336,2.9312,3.028,3.1283,3.2156,3.2895,3.3645,3.4406,3.5202,3.5997,3.6813,3.7648,3.8496,3.9355,4.0245,4.1155,4.2081,4.2999,4.3942,4.4915,4.5866,4.6874,4.7867,4.8889,4.7593,4.6322,4.5075,4.3855,4.2659,4.1486,4.0344,3.9225,3.8139,3.7076
5 IGCC,0.0,0.0,0.0,5.1016,5.1016,5.1016,5.1016,5.1016,5.1016,18.7248,22.445,22.9576,23.8346,24.7269,25.5437,26.4563,27.3864,28.3361,29.3118,30.2796,31.2829,32.1565,32.8949,33.6448,34.4057,35.2021,35.9968,36.8126,37.6483,38.4958,39.3546,40.2445,41.1547,42.0808,42.9992,43.9419,44.9146,45.8663,46.8744,47.867,48.889,47.5929,46.322,45.0752,43.8549,42.6592,41.4864,40.3439,39.2253,38.1387,37.0758
6 IGCC + CCS,0.0,0.0,0.0,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,1.8725,2.2445,2.2958,2.3835,2.4727,2.5544,2.6456,2.7386,2.8336,2.9312,3.028,3.1283,3.2156,3.2895,3.3645,3.4406,3.5202,3.5997,3.6813,3.7648,3.8496,3.9355,4.0245,4.1155,4.2081,4.2999,4.3942,4.4915,4.5866,4.6874,4.7867,4.8889,4.7593,4.6322,4.5075,4.3855,4.2659,4.1486,4.0344,3.9225,3.8139,3.7076
7 CCGT,0.0,0.0,0.0,2.5769,2.5769,2.5769,2.5769,2.5769,2.5769,9.4583,11.3374,11.5963,12.0393,12.49,12.9026,13.3636,13.8334,14.3131,14.806,15.2948,15.8016,16.2428,16.6158,16.9946,17.379,17.7813,18.1827,18.5947,19.0169,19.445,19.8788,20.3283,20.788,21.2558,21.7197,22.1959,22.6872,23.168,23.6771,24.1785,24.6947,24.0401,23.3981,22.7683,22.152,21.5479,20.9556,20.3785,19.8134,19.2646,18.7277
8 CCGT + CCS,0.0,0.0,0.0,0.2577,0.2577,0.2577,0.2577,0.2577,0.2577,0.9458,1.1337,1.1596,1.2039,1.249,1.2903,1.3364,1.3833,1.4313,1.4806,1.5295,1.5802,1.6243,1.6616,1.6995,1.7379,1.7781,1.8183,1.8595,1.9017,1.9445,1.9879,2.0328,2.0788,2.1256,2.172,2.2196,2.2687,2.3168,2.3677,2.4179,2.4695,2.404,2.3398,2.2768,2.2152,2.1548,2.0956,2.0378,1.9813,1.9265,1.8728
9 Solid Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10 S Biomass CCS,0.0,0.0,0.0,-5.0118,-5.0118,-5.0118,-5.0118,-5.0118,-5.0118,-18.3953,-22.05,-22.5535,-23.4151,-24.2917,-25.0941,-25.9906,-26.9044,-27.8374,-28.796,-29.7467,-30.7324,-31.5905,-32.316,-33.0526,-33.8002,-34.5826,-35.3633,-36.1647,-36.9857,-37.8183,-38.662,-39.5362,-40.4304,-41.3402,-42.2424,-43.1685,-44.124,-45.0591,-46.0494,-47.0245,-48.0285,-46.7552,-45.5067,-44.2818,-43.0831,-41.9084,-40.7562,-39.6338,-38.5349,-37.4674,-36.4232
