,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.476,0.316,0.4858,0.5739,0.5407,0.5864,0.6018,0.6539,0.7126,0.7414,0.8199,0.912,0.9782,1.1114,1.2281,1.4154,1.5789,1.8792,2.1637,2.4951,2.8241,3.4391,3.8601,4.3432,4.6593,4.8441,5.2464,5.5423,5.8198,6.073,6.3235,6.5564,6.7636,6.945,7.2339,7.5515,7.9,8.2699,8.6605,9.0691,9.502,9.953,10.425,10.9013
3 Coal,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.2039,7.1217,8.5689,10.0855,10.4391,11.5395,12.7556,14.1209,15.6617,17.3669,19.3754,21.6316,24.2296,27.247,30.9814,35.3656,40.5229,46.5487,53.4828,61.0184,67.434,78.0148,84.5013,94.2847,101.8085,106.7411,116.4844,124.2832,132.0052,139.6292,147.5422,155.5445,163.4705,171.1537,178.3234,183.8407,189.6663,195.517,201.4626,207.5082,213.5583,219.6857,225.581,231.4172
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0363,0.0395,0.0437,0.0425,0.0442,0.0462,0.0483,0.0508,0.0535,0.0567,0.0603,0.0644,0.0693,0.0755,0.0827,0.0913,0.1013,0.1128,0.1253,0.1357,0.155,0.1666,0.185,0.1992,0.2081,0.2267,0.2414,0.256,0.2706,0.2865,0.3029,0.3199,0.3375,0.3555,0.3741,0.3933,0.4126,0.4322,0.4526,0.4728,0.494,0.5146,0.5361
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0727,0.1603,0.1803,0.1784,0.1902,0.2012,0.2147,0.2292,0.2427,0.2602,0.2788,0.2974,0.3206,0.347,0.3789,0.4121,0.4534,0.4968,0.5449,0.5895,0.7071,0.8489,0.9848,1.0779,1.1305,1.2327,1.3123,1.377,1.4337,1.4768,1.5242,1.566,1.6036,1.629,1.6574,1.6876,1.7212,1.7571,1.7734,1.815,1.8345,1.8801,1.9031
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,0.4888,0.99,1.5201,1.8703,2.1423,2.3873,2.3343,2.4399,2.5486,2.6667,2.793,2.9206,3.0725,3.2271,3.3962,3.585,3.8201,4.0819,4.3705,4.6847,5.0157,5.328,5.4844,5.9694,6.1341,6.6295,7.0177,7.275,7.9406,8.4686,8.8935,9.257,9.5936,9.9039,10.185,10.4388,10.6005,10.7542,10.8849,10.9994,11.0961,11.175,11.2449,11.2978,11.3453,11.3696
7 CCGT,2988.0,3014.0,2055.0,2670.0,2337.0,2752.5549,2936.6399,2061.0481,3202.6035,4264.7832,4660.5088,4464.5391,4543.9702,4602.6162,4644.0029,4664.3145,4649.8828,4625.21,4543.4038,4427.3906,4272.2378,4109.1528,3908.5688,3671.3396,3400.9314,3100.3513,2763.6565,2379.0325,2153.248,1859.9534,1719.4478,1570.7679,1422.2694,1365.3339,1284.4166,1192.6356,1098.7222,1007.0108,917.8847,832.0028,760.7303,708.0751,670.4944,641.37,619.5407,602.6341,589.9863,580.7086,573.5795,568.8586,564.5312
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,3.445,7.36,7.758,16.0935,23.1833,25.6428,24.7775,25.563,26.3194,27.1453,28.0166,28.8428,29.8913,30.9417,32.0732,33.3825,35.0605,36.9645,39.0603,41.4142,43.9053,46.3018,47.6753,51.8198,53.5171,57.0667,58.857,59.0658,61.9553,63.3885,64.1513,64.4004,64.324,64.1164,63.3645,62.055,60.7212,59.5552,58.4573,57.511,56.6239,55.8871,55.2582,54.6462,54.2057,53.6626
9 Solid Biomass,9.0,13.0,64.0,215.0,319.0,376.11,422.73,517.3988,558.1737,569.4351,575.4624,512.0983,488.3046,467.5495,449.9154,435.1157,421.9061,412.6458,404.6888,399.0306,395.7971,397.4276,401.2428,407.3497,415.6115,425.4482,433.9677,431.6322,451.3745,442.806,448.6226,439.8913,419.9223,418.6959,409.1372,399.5878,390.7919,383.7214,377.8957,372.7974,368.5232,364.6817,361.588,358.8953,355.7905,352.5509,349.3771,346.0191,342.8217,339.1578,335.5554
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,0.4725,1.0675,1.9698,2.8478,3.1218,3.4733,3.4024,3.5679,3.7503,3.9562,4.1899,4.4445,4.7538,5.0972,5.4948,5.9605,6.5503,7.241,8.0525,9.0017,10.0971,11.2912,12.2874,14.0935,15.1879,16.9174,18.2564,19.1291,20.909,22.341,23.7817,25.2355,26.8107,28.4761,30.2287,32.0702,34.016,36.0367,38.1199,40.206,42.2959,44.4114,46.5349,48.699,50.8329,52.9484
