,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Power own use & trans.,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,1208.0001,1055.0656,1045.064,858.0684,471.0759,509.0718,539.0706,348.0799,330.0828,326.9597,326.959,336.7589,333.593,330.4108,327.308,324.2282,326.573,328.953,331.3507,333.7197,336.1444,336.1508,336.1707,336.159,336.209,336.1935,337.7954,339.351,340.935,342.5483,344.1312,345.7298,347.3572,348.9716,350.5831,352.2181,353.8654,355.5081,357.1649,358.8224,360.4955,362.1688,363.8374,365.5286,367.2221,368.9278,370.6359,372.3421,374.0779,375.8131,377.5697
3 Hydrogen production,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4 Iron & steel,2183.0,2081.1001,2029.1,1822.1,1749.1,1760.1,1797.1,1513.1,1581.6991,1587.1969,1550.2814,1562.6545,1574.8917,1587.3901,1601.5154,1625.043,1649.7526,1658.5236,1667.1228,1675.5327,1691.6193,1706.6388,1713.1232,1717.4332,1721.9636,1726.9364,1732.101,1737.3854,1742.92,1748.7704,1768.9973,1783.3857,1781.6544,1780.9855,1781.1101,1782.0447,1783.6267,1785.8024,1788.401,1791.3447,1794.6348,1798.1174,1801.8347,1805.7629,1809.8663,1814.0757,1818.4253,1822.8965,1827.4375,1832.0966,1836.8838
5 Non-ferrous metals,115.0,145.8645,85.9091,154.8573,142.8574,141.8577,126.8278,130.8761,137.8845,138.3526,138.347,141.1535,142.652,142.2215,144.0726,143.8549,145.0584,144.6675,145.7058,145.3265,146.49,145.976,146.9821,146.3709,147.0179,146.9808,147.5367,147.915,148.3545,148.7758,149.2113,149.6521,150.108,150.5602,150.9722,151.3887,151.8091,152.2419,152.64,153.0513,153.4605,153.9292,154.394,154.8968,155.4776,156.0462,156.6161,157.2142,157.7599,158.3339,158.8388
6 Chemicals,426.0,504.8963,488.8817,375.873,328.7942,264.8146,254.8273,247.7874,267.8111,268.7206,268.7156,274.5964,277.4242,276.7496,279.9566,278.8577,282.0495,280.483,283.7894,281.8585,285.51,283.0414,286.3589,283.9086,286.4511,285.4606,286.946,287.3285,288.3129,288.9088,289.6693,290.2919,290.8768,291.3849,292.0233,292.4439,292.9577,293.1901,293.5339,293.7809,294.0312,294.5802,294.9791,295.7699,296.6078,297.6967,298.8399,300.1148,301.4081,302.725,303.9815
7 Non-metallics nes,243.0,264.9576,238.9349,231.9361,199.9276,201.9138,191.9283,192.9126,220.9175,221.6668,221.6596,226.0756,227.5572,226.9844,229.7061,230.1643,232.469,232.6096,234.3713,234.0281,235.534,234.815,236.1125,235.435,236.2649,236.3588,237.228,237.9567,238.7658,239.5071,240.2302,240.8956,241.5294,242.1606,242.6931,243.251,243.7555,244.2927,244.7751,245.2345,245.6567,246.1489,246.6548,247.2327,247.9078,248.6412,249.4399,250.2715,251.0832,251.9413,252.7388
8 Ore-extra.(non-energy),850.0001,874.5632,870.546,901.5417,858.5357,843.5206,817.4258,809.4843,811.4998,814.2545,814.2427,836.894,839.8733,841.2043,846.2881,849.074,852.5942,855.1426,858.2853,860.6934,863.5264,865.0212,866.5756,868.0437,869.1946,870.8403,873.4057,875.9742,878.5351,881.0578,883.4791,885.7897,888.0152,890.0723,892.0231,893.9744,895.8133,897.7613,899.4278,901.1319,902.8098,904.3925,906.0829,907.6542,909.4904,911.412,913.5515,915.8112,918.2903,920.8635,923.5153
"9 Food, drink & tob.",380.0,382.8866,397.8768,382.8508,385.852,349.8297,361.794,350.8249,389.8162,391.1397,391.135,400.3905,400.9502,403.6597,405.6552,407.0209,409.7837,410.1779,412.7722,412.3001,415.329,413.9639,416.9485,415.7961,417.3367,417.7043,418.4671,419.863,420.8097,421.8906,422.5314,423.0952,423.4798,424.0599,424.8212,425.4402,426.3229,427.0355,427.7675,428.5127,429.078,429.8377,430.5344,431.481,432.7033,434.0869,435.6097,437.4469,439.093,441.004,442.8698
"10 Tex., cloth. & footw.",30.0,36.5742,33.6103,28.6027,26.5698,25.5495,25.5271,29.5216,31.5763,31.6851,31.6782,32.5464,32.68,32.7153,32.9602,33.0459,33.1945,33.2797,33.409,33.4989,33.6044,33.6498,33.7082,33.7609,33.8001,33.8682,33.9619,34.0597,34.1556,34.2527,34.3443,34.4313,34.5138,34.5874,34.6593,34.7383,34.8088,34.8846,34.9492,35.0197,35.0812,35.1435,35.2084,35.2741,35.3486,35.4285,35.5235,35.6202,35.7308,35.8403,35.9578
