,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Nuclear,0.0,0.0,0.0,84.0926,84.0926,84.0926,84.0926,84.0926,84.0926,54161.8398,53866.4297,53703.4492,53572.0703,53432.832,53293.5664,53153.2852,53013.1406,52872.5078,52731.0273,52587.9844,52443.0156,52305.918,52168.0742,52028.8086,51887.6016,51744.4609,51603.7773,51460.9453,51315.9102,51168.4219,51018.5977,50868.8672,50722.7227,50580.1172,50436.0039,50301.2773,50170.6289,50043.9766,49921.9766,49805.8125,49696.8125,49596.0234,49503.4531,49420.1836,49345.7969,49279.6172,49221.4727,49170.0,49125.4492,49082.8984,49040.4844
2 Oil,0.0,0.0,0.0,285.8401,287.732,304.5872,281.0296,286.0018,285.0564,284.1955,282.0156,284.2617,285.5579,287.7511,290.935,296.1541,303.7104,312.3716,319.2414,324.0204,326.5154,327.6269,327.8652,325.4408,324.0409,322.3778,320.9871,320.4141,320.3983,321.0399,321.9895,323.2518,324.7863,326.6617,328.5739,330.6564,332.7356,334.708,336.6732,338.6132,340.445,341.7236,342.801,343.7996,344.721,345.5488,346.3868,347.0685,347.7999,348.7673,349.7488
3 Coal,0.0,0.0,0.0,123.5908,123.5908,123.5908,123.5908,123.6179,123.6257,32415.75,32348.1172,32294.7051,32256.1426,32214.0996,32173.582,32133.7148,32097.5918,32061.8867,32026.7344,31991.7715,31956.7793,31925.5664,31895.0684,31864.8262,31834.7832,31804.8242,31777.4258,31750.2266,31723.2148,31696.2402,31669.4219,31642.7949,31616.375,31590.0254,31563.8008,31538.1055,31512.5371,31486.8691,31461.2891,31435.666,31409.9629,31384.1289,31358.1348,31331.752,31304.7637,31277.2285,31249.1445,31220.4512,31191.1816,31161.0,31130.1875
4 Coal + CCS,0.0,0.0,0.0,181.0423,181.0423,181.0423,181.0423,181.073,181.082,66528.5547,65506.0039,64802.4648,64338.3398,63869.8281,63448.7852,63059.8047,62725.5078,62410.8477,62114.5781,61831.8789,61559.8281,61325.3125,61103.0664,60888.9375,60681.8789,60480.7852,60301.2188,60126.7656,59957.1562,59791.1602,59629.2344,59471.5586,59317.8984,59167.2539,59019.8125,58877.6562,58738.3945,58600.5547,58465.1445,58331.3828,58199.0117,58067.6719,57937.207,57806.4492,57674.3555,57541.2422,57407.2695,57272.0391,57135.8359,56997.0234,56857.0625
5 IGCC,0.0,0.0,0.0,242.4978,242.4978,242.4978,242.4978,242.525,242.5328,53979.7383,53712.3984,53547.4102,53409.6172,53278.7148,53156.2109,53040.6406,52926.1172,52816.668,52711.3867,52609.8398,52511.2695,52422.1719,52336.4531,52252.9023,52171.2695,52091.2422,52015.4609,51941.4609,51868.7266,51797.3828,51727.6445,51659.25,51592.5781,51528.3125,51465.3164,51403.5352,51342.9688,51283.4023,51224.7461,51166.9141,51109.9102,51053.7344,50997.9727,50942.668,50887.7031,50833.0859,50778.7305,50724.4961,50670.543,50616.5508,50562.4922
6 IGCC + CCS,0.0,0.0,0.0,420.3951,420.3951,420.3951,483.2408,468.8319,466.7169,476.3395,476.0555,480.2448,478.0907,476.2326,473.7316,474.8665,481.7378,489.2519,493.784,590.9229,630.5761,633.1662,632.1096,631.3082,628.6774,626.739,624.0134,622.864,620.983,620.936,621.3646,622.2651,623.6509,625.5255,627.7714,630.3195,633.7349,636.3097,639.0241,641.9052,644.9272,647.0135,648.7262,650.3534,651.8729,652.2104,653.3914,654.4399,655.4584,656.9192,658.2288
7 CCGT,0.0,0.0,0.0,86.1332,86.1332,86.1332,86.1332,87.5486,87.7934,11128.5469,11091.3076,11067.4805,11046.8408,11026.7686,11007.5459,10989.0322,10970.2227,10951.9355,10934.0186,10916.4863,10899.209,10883.3262,10867.8535,10852.6133,10837.5264,10822.5947,10808.2617,10794.1309,10780.1162,10766.2363,10752.5684,10739.0254,10725.7539,10712.8525,10700.1475,10687.5898,10675.2012,10662.9473,10650.8105,10638.7725,10626.8076,10614.9424,10603.0869,10591.25,10579.4297,10567.6299,10555.8311,10544.0029,10532.1816,10520.2988,10508.3564
8 CCGT + CCS,0.0,0.0,0.0,150.1508,150.1508,150.1508,150.1508,151.8673,152.1641,32171.2402,31893.0059,31722.9824,31580.416,31445.8613,31320.4961,31202.7715,31086.1152,30975.0723,30868.6055,30766.2715,30667.291,30577.9219,30492.1348,30408.709,30327.3848,30247.7969,30172.4863,30099.0801,30027.043,29956.4805,29887.666,29820.2266,29754.6406,29691.5215,29629.7656,29569.293,29510.0879,29451.9629,29394.8047,29338.4902,29282.8672,29228.0078,29173.5215,29119.4688,29065.793,29012.5176,28959.5508,28906.7695,28854.3105,28801.8555,28749.4141
9 Solid Biomass,0.0,0.0,0.0,190.3589,193.2635,200.4571,193.0983,195.0844,195.5413,193.5031,192.0596,192.2043,191.9039,192.0131,192.7124,194.3959,197.6298,201.7553,205.2582,209.2624,211.1482,211.9768,212.5103,213.7985,213.9317,214.1214,214.2357,214.4565,214.5997,214.6968,214.7036,214.6393,214.4307,214.0418,213.6484,213.2577,212.7675,212.3314,211.909,211.4982,211.1448,210.7745,210.3891,210.0027,209.6146,209.2283,208.8403,208.4523,208.0663,207.6797,207.2954
10 S Biomass CCS,0.0,0.0,0.0,205.6125,205.6125,246.2026,249.481,246.6548,246.3084,245.0325,243.3189,242.9543,241.852,240.9524,240.3031,240.4948,242.3589,245.5098,250.4333,271.505,277.6467,277.6979,277.1698,276.9549,276.2285,275.5387,274.8258,274.1737,273.445,272.7696,272.0772,271.3679,270.692,270.098,269.5124,268.9485,268.5045,268.0667,267.6477,267.2452,266.7878,266.3003,265.8112,265.3278,264.847,264.4071,263.9347,263.4619,262.9953,262.5276,262.0597
11 BIGCC,0.0,0.0,0.0,251.7923,251.7923,252.0301,257.8532,253.2023,252.0883,253.555,253.2104,254.9287,254.4578,254.1149,253.7983,254.8257,258.6684,265.489,275.7537,306.4063,315.159,316.3852,316.1971,315.5408,314.1911,312.632,310.926,309.6663,308.5922,308.1347,308.0688,308.3802,308.9749,310.1086,311.4441,313.1304,314.989,316.7585,318.5666,320.373,322.0867,323.028,323.6529,324.1327,324.4625,324.6289,324.7112,324.6724,324.5486,324.8084,324.9337
12 BIGCC + CCS,0.0,0.0,0.0,281.4041,281.4041,280.6171,289.3978,283.215,282.0681,284.2107,283.2818,284.9739,283.9106,282.9407,281.8764,282.3239,285.6359,291.1793,299.8213,339.3396,350.2412,351.1239,350.4337,349.557,347.6822,345.8856,343.9316,342.5016,340.8919,340.14,339.7201,339.6437,339.7431,340.3604,341.3443,342.6359,344.1855,345.6599,347.2599,348.9485,350.646,351.6442,352.3653,352.9807,353.4832,353.7555,354.0475,354.2251,354.33,354.8263,355.1883
13 Biogas,0.0,0.0,0.0,186.4576,186.4576,186.4576,201.0459,198.0119,197.058,198.758,198.2449,199.6978,198.8557,198.1445,197.5145,198.188,201.6174,208.3287,218.6021,242.1267,250.1096,251.1036,250.7459,249.6206,247.5556,245.157,242.524,240.311,238.379,237.057,236.2888,235.9456,236.0939,236.8439,237.9497,239.3271,240.7341,242.0495,243.3671,244.6621,245.821,246.4323,246.8499,247.2082,247.5141,247.7909,248.0332,248.2475,248.4611,249.0663,249.6275
14 Biogas + CCS,0.0,0.0,0.0,248.8624,248.8624,248.8624,248.8624,248.8624,248.8624,55315.3828,54817.1758,54511.3359,54211.3906,53911.0664,53629.543,53352.8555,53083.2305,52819.4414,52562.3164,52309.4258,52059.7656,51833.6211,51614.0117,51397.875,51184.0977,50973.5938,50771.793,50572.3828,50374.1875,50177.5742,49983.1992,49789.2617,49598.6992,49411.8633,49228.4336,49049.5977,48872.7383,48699.0195,48528.6133,48361.4453,48197.0,48040.5156,47888.1953,47739.5156,47593.7344,47450.9492,47311.7852,47174.9922,47040.457,46907.3047,46775.2891
15 Tidal,0.0,0.0,0.0,428.9084,428.9084,428.9084,428.9084,428.9084,428.9084,41810.0078,41750.25,41729.3008,41707.793,41681.832,41655.6484,41629.6055,41602.5234,41576.1914,41550.1641,41524.1328,41497.7969,41474.332,41450.6953,41426.707,41402.2539,41377.4492,41353.9961,41330.1758,41305.8477,41281.0352,41255.6641,41230.2383,41204.6445,41178.7305,41152.625,41126.4648,41100.0898,41073.8047,41047.8086,41022.125,40996.6641,40972.1758,40947.832,40923.6992,40899.5781,40875.4531,40851.2188,40826.8086,40802.3594,40777.5469,40752.5703
