,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Nuclear,14523.0,15659.0,16038.0,15450.0,15378.0,14734.0,15864.0,15739.1963,15673.8867,17077.7324,18346.5195,18732.9219,19734.8945,20789.9961,21912.709,23088.3789,24435.7949,25844.1914,27327.4121,28877.584,30499.291,32011.7539,33536.8828,35067.3672,36587.625,38065.4883,39485.3281,40808.3086,42018.2461,43109.8086,44083.2695,44969.8828,45771.4258,46495.832,47148.1523,47715.2578,48219.5664,48651.5,49020.6875,49329.4102,49569.5898,49748.3555,49858.5391,49915.4922,49929.543,49910.8789,49878.5117,49832.1758,49782.2539,49744.293,49721.707
2 Oil,16065.0,14596.0,19184.0,26193.0,34729.0,28696.0,14985.0,15634.3389,12525.8447,6637.311,6805.1289,6684.9565,6892.7681,7148.0356,7392.4541,7700.5215,7972.1787,8201.916,8314.1172,8332.1445,8169.3564,7910.8979,7499.8022,6863.7979,5971.2773,5305.1636,5229.231,5525.0044,6222.9268,7515.2656,9181.627,10542.5225,11294.4893,11558.0186,11577.835,11457.0635,11159.0293,10685.333,10048.5645,9227.4805,8386.6094,7449.1641,6701.0352,6094.855,5592.7051,5183.8208,4724.4785,4453.8149,4336.3071,4148.8623,4000.6096
3 Coal,11338.0,12379.0,14322.0,21776.0,26754.0,27330.6602,25487.5508,24956.7891,22819.4316,23509.5449,24747.9219,24658.8105,25237.5488,25700.293,26062.5,26326.248,26623.418,26824.1797,26987.9629,27089.9043,27152.4707,27091.666,27004.9102,26857.6855,26652.123,26395.0391,26137.0469,25817.8398,25453.5215,25072.6328,24680.2949,24300.2402,23933.5117,23584.8789,23254.9316,22945.9316,22666.7051,22412.4043,22189.4238,21997.1367,21832.6562,21697.8145,21588.0527,21506.0059,21451.9648,21424.8359,21427.0801,21454.1934,21505.6582,21583.709,21686.5352
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,34.335,64.3625,95.0132,116.4257,120.8362,128.7161,130.4445,136.6919,143.313,150.3202,157.7495,166.3276,175.2777,184.8237,194.7858,205.2133,215.1862,225.4669,235.8064,246.1125,255.9454,264.8268,272.4694,279.2591,285.3629,291.2697,297.0505,302.7043,308.2445,313.8504,319.499,325.1839,331.0222,337.0901,343.0497,349.363,355.8738,362.55,369.3711,376.3515,383.5034,390.8516,398.5373,406.5685,414.932,423.7905
5 IGCC,0.0,0.0,0.0,0.0,0.0,68.67,128.725,190.0263,232.8513,172.6274,184.8996,189.2902,201.4449,215.2234,229.6967,245.7359,263.1338,281.7973,301.1628,321.5661,341.8792,362.2592,382.9899,403.5033,422.7146,441.128,460.7308,480.767,501.1404,522.4584,546.3827,572.1159,595.4937,614.3755,630.9421,645.897,657.6995,668.3237,678.5326,688.0089,699.9478,712.1409,726.5344,741.7839,757.8764,774.855,792.2507,811.1923,831.617,852.8182,875.3306
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,0.8525,1.885,3.8514,5.5284,4.0872,4.3476,4.3995,4.6582,4.9281,5.2182,5.5574,5.8961,6.2175,6.5065,6.7646,6.9455,7.0518,7.0541,6.8472,6.2477,5.2578,4.6665,4.4744,4.557,5.0496,6.0818,7.3889,8.4413,9.0285,9.3963,9.6033,9.4566,9.1432,8.7179,8.0708,7.7029,7.2499,7.1457,7.1118,7.1201,7.1587,7.0839,7.1625,7.3571,7.4454,7.5455
7 CCGT,36475.0,25095.0,46760.0,69002.0,81075.0,79390.6406,56342.7891,65347.3398,54348.625,57049.1445,64764.1914,69695.9766,77020.2734,84868.3359,93237.3203,101835.6172,111460.625,121502.4922,131978.75,142812.6094,154487.5625,166463.8906,180091.1875,195377.6406,211803.0781,230079.7969,252284.9062,277803.7188,306455.5,336788.4688,369431.5,404484.5,441385.3438,479628.375,518918.6875,558585.25,598622.5625,638599.875,678536.875,718207.75,757421.6875,796193.6875,834291.25,871997.1875,909366.8125,946380.75,983265.8125,1019920.1875,1056415.875,1092977.625,1129594.625
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,99.3625,141.21,245.9749,273.1087,198.397,213.0612,218.9762,234.1442,251.3858,269.4819,289.6619,311.2836,334.5407,358.3816,383.5426,408.0519,432.4064,456.2384,478.0721,495.3389,508.778,523.6074,540.1697,558.345,580.7275,612.0123,654.7995,695.0122,723.2977,743.6343,758.2387,763.9039,764.2197,762.2364,758.5154,763.7248,768.2034,778.5529,789.312,800.5027,812.1564,821.9946,834.5925,849.5108,863.324,878.0452
9 Solid Biomass,31357.0,31795.0,34897.0,39987.0,45434.0,47879.3984,49389.1211,50461.0234,51365.7656,50164.2578,49959.3008,47279.0742,46122.4648,44913.375,43683.9766,42468.6992,41491.9648,40514.9844,39658.6875,38839.2188,38102.7266,37331.7109,36649.4023,35965.125,35290.125,34637.9688,34062.7891,33452.0,32834.418,32230.1133,31637.8691,31081.1641,30551.3574,30056.8223,29601.9609,29177.4746,28799.5059,28463.2324,28168.4043,27907.834,27686.3555,27502.3613,27348.5879,27227.9023,27144.1387,27096.1289,27088.1465,27118.6445,27189.7168,27303.8945,27460.7832
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,60.15,124.72,192.1105,262.0702,277.9831,302.0417,312.2628,333.9308,357.378,382.7539,410.2614,441.9372,475.9522,513.0121,552.842,595.7117,639.0673,685.2987,733.9322,785.0794,835.7263,884.0886,932.12,979.8385,1027.8687,1077.8054,1129.0416,1181.1694,1234.6333,1289.599,1345.8075,1403.8142,1463.6802,1525.7917,1588.6484,1653.6754,1721.8633,1792.0111,1864.5333,1939.578,2017.0291,2097.8306,2181.9216,2269.8987,2362.5547,2460.7871
