,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Nuclear,0.0,0.0,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2 Oil,0.0,0.0,0.2175,0.3567,0.3513,0.3477,0.3496,0.3869,0.4923,0.4557,0.4193,0.4406,0.4439,0.4426,0.442,0.4416,0.4416,0.4417,0.4415,0.441,0.4403,0.4389,0.4369,0.4338,0.4289,0.4232,0.4177,0.4121,0.4056,0.3979,0.3892,0.3794,0.369,0.3589,0.3495,0.341,0.3337,0.3275,0.3221,0.3175,0.3139,0.3107,0.3085,0.3064,0.3049,0.3037,0.3025,0.3018,0.3011,0.3005,0.2999
3 Coal,0.0,0.0,0.791,0.7337,0.7435,0.7335,0.7452,0.7441,0.7473,0.7211,0.6919,0.6774,0.6683,0.6579,0.6459,0.6312,0.6139,0.5951,0.5761,0.5573,0.5391,0.5228,0.509,0.496,0.4835,0.4704,0.4582,0.4482,0.4393,0.4319,0.4254,0.4199,0.4151,0.411,0.4074,0.4042,0.4013,0.3986,0.3963,0.3944,0.3928,0.3915,0.3904,0.3895,0.3887,0.3882,0.3877,0.3874,0.3872,0.387,0.3868
4 Coal + CCS,0.0,0.0,0.7225,0.7225,0.7225,0.5349,0.5449,0.5559,0.5687,0.5757,0.5743,0.5722,0.571,0.5694,0.567,0.5635,0.5591,0.5536,0.547,0.5394,0.5312,0.523,0.515,0.5064,0.4975,0.4891,0.4817,0.4751,0.4689,0.4629,0.4572,0.4515,0.4461,0.4409,0.4358,0.4307,0.4254,0.42,0.4144,0.4095,0.4056,0.4024,0.4,0.3982,0.3969,0.3961,0.3955,0.3951,0.3949,0.3948,0.3947
5 IGCC,0.0,0.0,0.2916,0.2916,0.2916,0.3081,0.3089,0.3218,0.284,0.312,0.327,0.3321,0.3331,0.3331,0.3321,0.3303,0.3278,0.3248,0.3214,0.3175,0.3134,0.31,0.3074,0.3046,0.3017,0.2992,0.2972,0.2955,0.2942,0.293,0.2919,0.2907,0.2893,0.2877,0.2861,0.2845,0.2829,0.2813,0.2797,0.2779,0.2755,0.2735,0.2717,0.2703,0.2691,0.2683,0.2678,0.2675,0.2673,0.2672,0.2671
6 IGCC + CCS,0.0,0.0,0.2916,0.2916,0.2916,0.2965,0.2906,0.3009,0.2848,0.295,0.2935,0.3007,0.3056,0.3066,0.3073,0.3076,0.3075,0.3075,0.3067,0.3055,0.3046,0.303,0.3013,0.2992,0.2967,0.294,0.2922,0.2901,0.2878,0.2852,0.2818,0.2783,0.2743,0.2698,0.2649,0.2596,0.2542,0.2489,0.2434,0.238,0.232,0.2276,0.2226,0.2183,0.2168,0.2144,0.2128,0.2138,0.2131,0.2126,0.2123
7 CCGT,0.0,0.0,0.7115,0.495,0.4927,0.4627,0.4368,0.4542,0.3877,0.4337,0.4513,0.4525,0.449,0.4437,0.4363,0.4269,0.4159,0.4041,0.392,0.38,0.3685,0.3591,0.3517,0.3441,0.3367,0.3303,0.3255,0.3215,0.3179,0.3143,0.311,0.3077,0.3042,0.3006,0.2972,0.294,0.2911,0.2885,0.2862,0.2843,0.2826,0.2813,0.2801,0.2791,0.2784,0.2779,0.2776,0.2776,0.2775,0.2775,0.2776
8 CCGT + CCS,0.0,0.0,0.3315,0.3315,0.3315,0.3006,0.3026,0.3207,0.3351,0.3362,0.3326,0.3384,0.3435,0.3442,0.3447,0.345,0.3451,0.345,0.3445,0.3435,0.3423,0.3408,0.3389,0.3364,0.3329,0.3288,0.3255,0.3224,0.3188,0.3146,0.3095,0.3036,0.2969,0.2899,0.2829,0.2765,0.2707,0.2656,0.2614,0.2576,0.2543,0.252,0.2501,0.2484,0.2473,0.2463,0.2455,0.2455,0.2452,0.2449,0.2447
9 Solid Biomass,0.0,0.0,0.7196,0.5274,0.5272,0.5338,0.5359,0.543,0.5522,0.5592,0.5603,0.5579,0.5588,0.5585,0.5581,0.5572,0.5558,0.5537,0.5508,0.5471,0.5424,0.5369,0.5306,0.523,0.5137,0.5035,0.4937,0.4839,0.4737,0.4627,0.452,0.4415,0.4319,0.4234,0.4158,0.4091,0.4035,0.3991,0.3952,0.3919,0.3894,0.3874,0.386,0.385,0.3842,0.3837,0.3834,0.3831,0.383,0.3829,0.3829
10 S Biomass CCS,0.0,0.0,0.7169,0.7169,0.7169,0.5352,0.5353,0.5424,0.5505,0.5589,0.5487,0.544,0.5447,0.5446,0.5444,0.544,0.5434,0.5429,0.5417,0.54,0.5382,0.5357,0.5329,0.5297,0.5259,0.5219,0.5178,0.5141,0.5101,0.5056,0.5016,0.4964,0.4906,0.4843,0.4773,0.4697,0.4618,0.4565,0.4483,0.4395,0.4334,0.4255,0.4206,0.4162,0.4113,0.4083,0.4059,0.4048,0.4039,0.4034,0.4032
11 BIGCC,0.0,0.0,0.2701,0.2701,0.2701,0.3194,0.312,0.3179,0.3471,0.3445,0.314,0.3322,0.3438,0.3448,0.3458,0.3465,0.3469,0.3477,0.3476,0.3471,0.3471,0.3462,0.345,0.3434,0.3411,0.3385,0.3368,0.3345,0.3319,0.3287,0.3247,0.3205,0.3155,0.31,0.3039,0.2972,0.2903,0.2832,0.2761,0.2689,0.2605,0.2544,0.2476,0.2417,0.2395,0.2361,0.2334,0.2344,0.2329,0.2318,0.2309
12 BIGCC + CCS,0.0,0.0,0.2701,0.2701,0.2701,0.3202,0.3135,0.3186,0.3498,0.3467,0.3155,0.3339,0.3454,0.3465,0.3474,0.3481,0.3485,0.3494,0.3492,0.3488,0.3488,0.3479,0.3468,0.3451,0.3429,0.3403,0.3386,0.3363,0.3336,0.3304,0.3264,0.3221,0.3172,0.3116,0.3054,0.2987,0.2918,0.2852,0.2781,0.2709,0.2642,0.2583,0.2529,0.2477,0.2448,0.2413,0.2385,0.239,0.2375,0.2363,0.2355
13 Biogas,0.0,0.0,0.3775,0.3231,0.3189,0.3174,0.3144,0.3277,0.3177,0.3325,0.3406,0.3441,0.3453,0.3458,0.3455,0.3445,0.3428,0.3406,0.3378,0.3344,0.3307,0.3273,0.3261,0.3252,0.3244,0.3231,0.317,0.3085,0.3013,0.2951,0.29,0.2859,0.2835,0.2828,0.2824,0.282,0.2817,0.2813,0.2809,0.2805,0.2801,0.2798,0.2795,0.2792,0.2791,0.279,0.2792,0.2796,0.2799,0.2802,0.2806
14 Biogas + CCS,0.0,0.0,0.2695,0.2695,0.2695,0.2695,0.2695,0.2695,0.2695,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
15 Tidal,0.0,0.0,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16 Large Hydro,0.0,0.0,0.4573,0.5129,0.461,0.5238,0.49,0.473,0.4813,0.4921,0.4976,0.4918,0.4811,0.47,0.4583,0.4468,0.4357,0.4242,0.4127,0.402,0.3922,0.3793,0.3649,0.3544,0.3469,0.3412,0.3368,0.3335,0.3309,0.3288,0.3271,0.3256,0.3244,0.3231,0.3218,0.3207,0.3196,0.3187,0.3179,0.3171,0.3164,0.3157,0.3151,0.3145,0.3139,0.3134,0.3129,0.3125,0.312,0.3115,0.311
17 Onshore,0.0,0.0,0.2557,0.2557,0.2787,0.2647,0.2515,0.2447,0.2397,0.2201,0.2161,0.2186,0.2218,0.2248,0.2283,0.2322,0.2361,0.2393,0.2424,0.2455,0.2484,0.2506,0.2533,0.2561,0.2575,0.26,0.261,0.2625,0.2641,0.2652,0.2663,0.268,0.2686,0.2692,0.2704,0.2716,0.2716,0.2722,0.2722,0.2728,0.2734,0.2741,0.2741,0.2753,0.2753,0.2753,0.2753,0.2753,0.2753,0.2753,0.2767
18 Offshore,0.0,0.0,0.2557,0.2557,0.3294,0.324,0.3149,0.311,0.311,0.2952,0.2901,0.2877,0.2833,0.2833,0.2792,0.2792,0.2773,0.2773,0.2754,0.2754,0.2754,0.2754,0.2754,0.2754,0.2773,0.2773,0.2773,0.2792,0.2792,0.2792,0.2833,0.2833,0.2833,0.2833,0.2833,0.2833,0.2833,0.2877,0.2877,0.2877,0.2877,0.2877,0.2877,0.2901,0.2901,0.2901,0.2901,0.2901,0.2901,0.2901,0.2901
19 Solar PV,0.0,0.0,0.1748,0.1748,0.1748,0.1748,0.1748,0.2998,0.2996,0.2993,0.2992,0.2987,0.2985,0.2979,0.2976,0.2968,0.2963,0.2955,0.2946,0.2937,0.2928,0.2919,0.291,0.2901,0.2894,0.2886,0.288,0.2872,0.2866,0.2861,0.2856,0.2852,0.2846,0.2843,0.2839,0.2835,0.2832,0.2828,0.2826,0.2822,0.282,0.2817,0.2815,0.2812,0.2809,0.2808,0.2805,0.2803,0.2802,0.28,0.2797
20 CSP,0.0,0.0,0.4366,0.4366,0.4366,0.4366,0.4366,0.4366,0.4366,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
21 Geothermal,0.0,0.0,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556,0.8556
22 Wave,0.0,0.0,0.2557,0.2557,0.2557,0.2557,0.2557,0.2557,0.2557,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
