,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Nuclear,0.0,0.0,0.0,84.0926,84.0926,84.0926,84.0926,83.9799,84.0001,83.8144,83.5191,83.342,83.2104,83.0825,82.9568,82.8345,82.7169,82.6051,82.4989,82.3978,82.3051,82.2293,82.1639,82.1084,82.0677,82.0431,82.04,82.059,82.1059,82.1847,82.3066,82.4837,82.7292,83.0587,83.4974,84.0636,84.7849,85.6937,86.8189,88.1796,89.7788,91.5902,93.573,95.6663,97.8113,99.9514,102.0404,104.0501,105.9554,107.7283,109.3943
2 Oil,0.0,0.0,0.0,310.8232,320.2226,311.8261,309.9453,317.9801,305.9419,317.0658,325.383,334.1793,340.0717,345.7801,352.9222,363.1719,378.2975,402.3811,431.5409,449.578,465.3911,477.8858,492.472,512.1136,537.0954,565.0412,595.6934,613.9741,619.1094,621.3773,621.7941,621.1704,617.803,522.5746,492.6472,472.1845,461.2281,450.9601,441.7976,433.0585,425.8745,420.2502,414.3488,408.5088,403.2806,398.5057,394.6202,390.8658,387.8968,385.0356,382.6685
3 Coal,0.0,0.0,0.0,87.7463,87.0612,85.9017,87.7376,86.8851,87.7076,98.8859,103.4836,105.8354,107.9566,110.2152,112.705,115.5808,118.7731,122.3582,126.8607,130.6092,133.4755,135.4784,136.9766,138.317,139.5272,140.6701,141.7397,142.8121,143.8619,144.883,145.8789,146.8798,147.8749,148.8214,149.7702,150.7237,151.7158,152.6791,153.69,154.6505,155.6397,154.2561,152.8667,151.438,149.9886,148.5151,147.059,145.5987,144.1376,142.7356,141.3658
4 Coal + CCS,0.0,0.0,0.0,132.6077,132.6077,162.0881,161.1187,161.5075,159.7659,157.5458,157.6461,158.8712,160.2141,161.8912,164.6422,168.8983,174.1526,181.4601,191.0683,194.2826,195.2056,195.5362,195.6546,195.7436,195.8482,195.9386,195.7919,195.5639,195.2789,194.9685,194.6485,194.3298,194.0085,193.6206,193.2614,192.9134,192.6009,192.2749,191.9581,191.6007,191.249,190.6485,189.9996,189.2869,188.5308,187.7357,186.8951,186.0281,185.149,184.2611,183.3918
5 IGCC,0.0,0.0,0.0,240.1247,240.1247,237.8248,238.5182,263.083,238.6953,255.3681,272.5579,286.9576,297.1248,306.6832,318.515,333.5647,352.86,376.7878,404.273,421.3551,428.3216,429.8981,429.0623,427.3439,425.255,422.9694,420.3241,417.9524,415.5456,413.2985,411.2645,409.5474,407.9861,404.4531,402.4092,400.7145,399.6943,398.731,397.9973,397.2151,396.626,392.1089,387.593,383.0073,378.4499,373.9554,369.5024,365.1057,360.8906,356.8205,353.0106
6 IGCC + CCS,0.0,0.0,0.0,462.1031,462.1031,400.5142,399.0821,415.485,404.5462,409.8731,419.2598,427.8635,441.9637,458.5455,484.1914,524.4526,588.8331,702.3577,895.2833,975.7653,1046.0312,1101.9795,1158.6713,1219.4573,1286.0673,1357.6416,1434.2611,1498.8207,1522.1895,1526.2322,1521.7755,1512.3788,1496.5542,1342.5912,1278.5439,1229.2491,1202.0159,1173.0217,1144.3016,1115.4106,1087.3385,1065.1339,1042.2643,1018.8992,996.1826,973.5334,952.248,931.1874,912.479,894.3345,877.9277
7 CCGT,0.0,0.0,0.0,70.6701,74.3983,73.1885,71.6724,74.2516,72.6469,78.2223,81.1699,83.3052,86.2186,89.6741,93.8711,98.9262,104.6516,110.4964,115.7117,119.5884,122.1983,123.7767,124.7547,125.5015,126.013,126.4288,126.7326,127.014,127.2877,127.5686,127.8767,128.1828,128.5465,128.8616,129.2525,129.6709,130.1359,130.6043,131.1096,131.595,132.1101,131.3792,130.6397,129.8843,129.1374,128.4041,127.6897,127.0028,126.3627,125.7834,125.2656
8 CCGT + CCS,0.0,0.0,0.0,155.0262,155.0262,158.5702,161.6892,178.2234,167.257,171.1697,179.3224,187.8675,194.6759,201.4072,209.9761,221.0638,235.468,254.3648,278.6303,289.8502,293.5623,293.852,292.8545,291.1685,289.3197,287.3197,284.8281,282.3258,279.5759,276.8288,274.192,271.6675,269.23,264.2997,261.1331,258.3435,256.1948,254.1273,252.2018,250.3426,248.6122,247.0326,245.4268,243.7854,242.1708,240.5865,239.0293,237.4949,236.0799,234.6927,233.3099
9 Solid Biomass,0.0,0.0,0.0,192.8243,194.0761,190.9197,191.6351,192.6057,191.4112,190.1141,190.634,191.7544,192.9063,194.159,195.984,198.6619,203.6533,209.9696,214.8823,216.9113,217.7775,218.1934,218.3633,218.3758,218.2854,218.1402,218.0688,218.0061,217.8861,217.7421,217.582,217.4124,217.2294,217.0067,216.7946,216.5827,216.384,216.183,215.9747,215.7432,215.5128,215.2657,214.9927,214.685,214.3557,214.0051,213.6474,213.2677,212.8799,212.4827,212.0868
10 S Biomass CCS,0.0,0.0,0.0,202.8766,202.8766,234.8947,234.4891,234.9681,234.0325,221.0654,216.8237,216.2037,215.9662,216.0972,217.3847,220.4167,225.2303,234.3477,250.4388,249.5081,247.9083,246.6696,245.6388,244.7799,244.1649,243.7919,243.069,242.0084,240.6644,239.3019,237.9425,236.5743,235.2028,233.795,232.4076,231.0237,229.6463,228.2537,226.8153,225.3734,223.9032,224.569,225.1993,225.7915,226.3539,226.88,227.376,227.8355,228.2623,228.6549,229.0267
