,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Nuclear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11227750815717222,-0.11227750815717222,-0.11227750815717222,-0.11227750815717222,-0.11227750815717222,-0.11227750815717222,-0.11227750815717222,-0.11227750815717222,-0.11227750815717222,-0.1066636327493136,-0.101049757341455,-0.09543588193359638,-0.08982200652573777,-0.08420813111787916,-0.07859425571002056,-0.07298038030216195,-0.06736650489430332,-0.061752629486444714,-0.05613875407858611,-0.0505248786707275,-0.044911003262868884,-0.03929712785501028,-0.03368325244715166,-0.028069377039293054,-0.022455501631434442,-0.01684162622357583,-0.011227750815717221,-0.0056138754078586105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 Coal + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.2526243933536375,-0.22455501631434444,-0.19648563927505136,-0.1684162622357583,-0.14034688519646527,-0.11227750815717222,-0.08420813111787916,-0.05613875407858611,-0.028069377039293054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 IGCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6 IGCC + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.2526243933536375,-0.22455501631434444,-0.19648563927505136,-0.1684162622357583,-0.14034688519646527,-0.11227750815717222,-0.08420813111787916,-0.05613875407858611,-0.028069377039293054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7 CCGT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8 CCGT + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.28069377039293053,-0.2526243933536375,-0.22455501631434444,-0.19648563927505136,-0.1684162622357583,-0.14034688519646527,-0.11227750815717222,-0.08420813111787916,-0.05613875407858611,-0.028069377039293054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9 Solid Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3368325244715166,-0.3368325244715166,-0.3368325244715166,-0.3368325244715167,-0.3368325244715167,-0.3368325244715167,-0.3368325244715167,-0.3368325244715167,-0.3368325244715167,-0.3368325244715167,-0.3368325244715167,-0.3368325244715167,-0.3368325244715167,-0.31578049169204686,-0.294728458912577,-0.2736764261331073,-0.2526243933536375,-0.23157236057416766,-0.2105203277946979,-0.18946829501522813,-0.1684162622357583,-0.14736422945628855,-0.12631219667681876,-0.10526016389734895,-0.0842081311178787,-0.06315609833840892,-0.042104065558939203,-0.02105203277946937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 S Biomass CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3368325244715166,-0.3368325244715166,-0.3368325244715166,-0.3368325244715167,-0.3368325244715167,-0.3368325244715167,-0.3368325244715167,-0.3368325244715167,-0.3368325244715167,-0.3368325244715167,-0.3368325244715167,-0.3368325244715167,-0.3368325244715167,-0.31578049169204686,-0.294728458912577,-0.2736764261331073,-0.2526243933536375,-0.23157236057416766,-0.2105203277946979,-0.18946829501522813,-0.1684162622357583,-0.14736422945628855,-0.12631219667681876,-0.10526016389734895,-0.0842081311178787,-0.06315609833840892,-0.042104065558939203,-0.02105203277946937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
