,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Nuclear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1727679003977072,-0.1727679003977072,-0.1727679003977072,-0.1727679003977072,-0.1727679003977072,-0.1727679003977072,-0.1727679003977072,-0.1727679003977072,-0.1727679003977072,-0.16412950537782184,-0.15549111035793647,-0.14685271533805114,-0.13821432031816577,-0.12957592529828038,-0.12093753027839504,-0.11229913525850968,-0.10366074023862432,-0.09502234521873897,-0.0863839501988536,-0.07774555517896824,-0.06910716015908289,-0.06046876513919752,-0.05183037011931216,-0.0431919750994268,-0.03455358007954144,-0.02591518505965608,-0.01727679003977072,-0.00863839501988536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 Coal + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.3887277758948412,-0.3455358007954144,-0.30234382569598756,-0.25915185059656076,-0.215959875497134,-0.1727679003977072,-0.12957592529828038,-0.0863839501988536,-0.0431919750994268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 IGCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6 IGCC + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.3887277758948412,-0.3455358007954144,-0.30234382569598756,-0.25915185059656076,-0.215959875497134,-0.1727679003977072,-0.12957592529828038,-0.0863839501988536,-0.0431919750994268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7 CCGT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8 CCGT + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.431919750994268,-0.3887277758948412,-0.3455358007954144,-0.30234382569598756,-0.25915185059656076,-0.215959875497134,-0.1727679003977072,-0.12957592529828038,-0.0863839501988536,-0.0431919750994268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9 Solid Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5183037011931215,-0.5183037011931215,-0.5183037011931215,-0.5183037011931216,-0.5183037011931216,-0.5183037011931216,-0.5183037011931216,-0.5183037011931216,-0.5183037011931216,-0.5183037011931216,-0.5183037011931216,-0.5183037011931216,-0.5183037011931216,-0.48590971986855147,-0.4535157385439813,-0.4211217572194113,-0.3887277758948412,-0.3563337945702711,-0.323939813245701,-0.2915458319211309,-0.25915185059656076,-0.2267578692719907,-0.1943638879474206,-0.1619699066228505,-0.1295759252982797,-0.0971819439737096,-0.06478796264913962,-0.03239398132456945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 S Biomass CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5183037011931215,-0.5183037011931215,-0.5183037011931215,-0.5183037011931216,-0.5183037011931216,-0.5183037011931216,-0.5183037011931216,-0.5183037011931216,-0.5183037011931216,-0.5183037011931216,-0.5183037011931216,-0.5183037011931216,-0.5183037011931216,-0.48590971986855147,-0.4535157385439813,-0.4211217572194113,-0.3887277758948412,-0.3563337945702711,-0.323939813245701,-0.2915458319211309,-0.25915185059656076,-0.2267578692719907,-0.1943638879474206,-0.1619699066228505,-0.1295759252982797,-0.0971819439737096,-0.06478796264913962,-0.03239398132456945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11 BIGCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5183037011931215,-0.5183037011931215,-0.5183037011931215,-0.5183037011931216,-0.5183037011931216,-0.5183037011931216,-0.5183037011931216,-0.5183037011931216,-0.5183037011931216,-0.5183037011931216,-0.5183037011931216,-0.5183037011931216,-0.5183037011931216,-0.48590971986855147,-0.4535157385439813,-0.4211217572194113,-0.3887277758948412,-0.3563337945702711,-0.323939813245701,-0.2915458319211309,-0.25915185059656076,-0.2267578692719907,-0.1943638879474206,-0.1619699066228505,-0.1295759252982797,-0.0971819439737096,-0.06478796264913962,-0.03239398132456945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
